Time,"__name__=""dockerstats_memory_usage_bytes"",id=""3615991dab23"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2""","__name__=""dockerstats_memory_usage_bytes"",id=""4283985b5a3a"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2""","__name__=""dockerstats_memory_usage_bytes"",id=""6f7add22d505"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner3""","__name__=""dockerstats_memory_usage_bytes"",id=""722f36c5a4fb"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2""","__name__=""dockerstats_memory_usage_bytes"",id=""8a885a817d3f"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner4""","__name__=""dockerstats_memory_usage_bytes"",id=""9a1082b703fd"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""ee8dfb3b8a16"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1"""
2026-03-05 16:07:32,,4455833600,4205436928,4194050048,4202868736,4205678592,4072341504
2026-03-05 16:08:02,,4456955904,4206657536,4195217408,4204027904,4209401856,4115304448
2026-03-05 16:08:32,,4459327488,4209688576,4197261312,4206186496,4214542336,4117319680
2026-03-05 16:09:02,,4461760512,4212506624,4200087552,4208533504,4219260928,4119584768
2026-03-05 16:09:32,,4462460928,4215128064,4201385984,4209926144,4223086592,4120948736
2026-03-05 16:10:02,,4465606656,4222136320,4204666880,4214317056,4230631424,4149592064
2026-03-05 16:10:32,,4466708480,4223901696,4189024256,4215418880,4235702272,4150706176
2026-03-05 16:11:02,,4466749440,4224200704,4189118464,4215525376,4239458304,4150775808
2026-03-05 16:11:32,,4466765824,4224430080,4189143040,4215533568,4243013632,4150779904
2026-03-05 16:12:02,,4466819072,4225777664,4189257728,4216131584,4247027712,4150857728
2026-03-05 16:12:32,,4467412992,4229672960,4206645248,4217274368,4251598848,4151681024
2026-03-05 16:13:02,,4469116928,4233035776,4208402432,4219027456,4256821248,4172337152
2026-03-05 16:13:32,,4470272000,4235284480,4209569792,4220182528,4262055936,4173492224
2026-03-05 16:14:02,,4470312960,4235337728,4209618944,4220227584,4263391232,4173545472
2026-03-05 16:14:32,,4471418880,4240093184,4210704384,4221304832,4264505344,4174610432
2026-03-05 16:15:02,,4471980032,4240670720,4211318784,4221882368,4265136128,4175200256
2026-03-05 16:15:32,,4472410112,4241399808,4212428800,4222345216,4265652224,4181348352
2026-03-05 16:16:02,,4472455168,4241735680,4212187136,4222468096,4266364928,4181405696
2026-03-05 16:16:32,,4472909824,4244549632,4212502528,4225396736,4268531712,4195397632
2026-03-05 16:17:02,,4473077760,4245471232,4212776960,4225708032,4270182400,4195581952
2026-03-05 16:17:32,,4473950208,4249579520,4213862400,4227665920,4270788608,4196478976
2026-03-05 16:18:02,,4476588032,4252819456,4213972992,4228444160,4271144960,4200239104
2026-03-05 16:18:32,,4476354560,4252835840,4213981184,4228440064,4271210496,4200484864
2026-03-05 16:19:02,,4476518400,4253073408,4214452224,4228644864,4272128000,4200714240
2026-03-05 16:19:32,,4476710912,4253229056,4214616064,4228964352,4272427008,4200873984
2026-03-05 16:20:02,,4476743680,4253339648,4214415360,4229009408,4272795648,4201492480
2026-03-05 16:20:32,,4482457600,4253437952,4214505472,4229095424,4273483776,4201570304
2026-03-05 16:21:02,,4483158016,4254269440,4215316480,4229902336,4274208768,4202352640
2026-03-05 16:21:32,,4484571136,4257832960,4217012224,4232286208,4276797440,4203810816
2026-03-05 16:22:02,,4485963776,4259495936,4218540032,4234665984,4280217600,4206452736
2026-03-05 16:22:32,,4486782976,4263206912,4219277312,4235403264,4282019840,4207169536
2026-03-05 16:23:02,,4488933376,4265750528,4221546496,4237668352,4284338176,4209278976
2026-03-05 16:23:32,,4491202560,4269449216,4223827968,4239826944,4287488000,4211458048
2026-03-05 16:24:02,,4493275136,4273750016,4225957888,4242030592,4290695168,4213821440
2026-03-05 16:24:32,,4494688256,4276076544,4227403776,4243443712,4292751360,4214951936
2026-03-05 16:25:02,,4498857984,4206333952,4164521984,4165160960,4165136384,4164689920
2026-03-05 16:25:32,,4497072128,4206452736,4163969024,4164890624,4165914624,4164407296
2026-03-05 16:26:02,,4497797120,4209655808,4165992448,4166221824,4167643136,4165713920
2026-03-05 16:26:32,,4500692992,4217901056,4173897728,4170493952,4174938112,4168601600
2026-03-05 16:27:02,,4502622208,4221075456,4176023552,4173578240,4178976768,4170588160
2026-03-05 16:27:32,,4505587712,4225748992,4181540864,4177227776,4184719360,4174454784
2026-03-05 16:28:02,,4506578944,4229599232,4182433792,4178321408,4187463680,4175732736
2026-03-05 16:28:32,,4506603520,4229607424,4182700032,4178321408,4188516352,4175470592
2026-03-05 16:29:02,,4508532736,4235223040,4185300992,4181348352,4192624640,4178362368
2026-03-05 16:29:32,,4511526912,4239204352,4188237824,4185313280,4197818368,4181250048
2026-03-05 16:30:02,,4514709504,4242948096,4191612928,4188794880,4201984000,4183793664
2026-03-05 16:30:32,,4515647488,4245929984,4192858112,4190064640,4205445120,4184715264
2026-03-05 16:31:02,,4517957632,4249374720,4195188736,4193443840,4210388992,4187189248
2026-03-05 16:31:32,,4521340928,4253917184,4198572032,4196954112,4216213504,4190216192
2026-03-05 16:32:02,,4523544576,4257243136,4201771008,4200071168,4221657088,4193611776
2026-03-05 16:32:32,,4524662784,4259291136,4202905600,4201209856,4119756800,4194463744
2026-03-05 16:33:02,,4525793280,4261486592,4205039616,4203388928,4123205632,4196634624
2026-03-05 16:33:32,,4529381376,4264931328,4208422912,4206858240,4128137216,4200083456
2026-03-05 16:34:02,,4531326976,4268244992,4210728960,4209115136,4132659200,4202299392
2026-03-05 16:34:32,,4532449280,4269355008,4211834880,4210221056,4135428096,4203921408
2026-03-05 16:35:02,,4533612544,4193509376,4129210368,4099289088,4130709504,4130373632
2026-03-05 16:35:32,,4540592128,4208918528,4143136768,4108611584,4141277184,4137181184
2026-03-05 16:36:02,,4542451712,4214546432,4146180096,4113006592,4146774016,4140109824
2026-03-05 16:36:32,,4544446464,4217651200,4149145600,4116623360,4152418304,4142555136
2026-03-05 16:37:02,,4545601536,4225437696,4151382016,4121661440,4157206528,4145655808
2026-03-05 16:37:32,,4546719744,4228382720,4153155584,4124377088,4161568768,4147920896
2026-03-05 16:38:02,,4546777088,4233056256,4153249792,4126982144,4164571136,4147605504
2026-03-05 16:38:32,,4547923968,4234555392,4154445824,4128763904,4169031680,4148711424
2026-03-05 16:39:02,,4549058560,4239384576,4158074880,4132679680,4175654912,4150525952
2026-03-05 16:39:32,,4549361664,4240457728,4158095360,4133748736,4178378752,4150788096
2026-03-05 16:40:02,,4549201920,4242292736,4158238720,4135911424,4182126592,4150665216
2026-03-05 16:40:32,,4550955008,4249706496,4162269184,4140666880,4189736960,4155314176
2026-03-05 16:41:02,,4553781248,4255199232,4165496832,4144164864,4196306944,4158480384
2026-03-05 16:41:32,,4554145792,4258492416,4167544832,4145405952,4201840640,4159672320
2026-03-05 16:42:02,,4558438400,4267843584,4175106048,4151824384,4212252672,4165554176
2026-03-05 16:42:32,,4559581184,4272406528,4145229824,4156985344,4218769408,4168577024
2026-03-05 16:43:02,,4559605760,4272455680,4145295360,4157046784,4222472192,4168613888
2026-03-05 16:43:32,,4562444288,4276359168,4154302464,4161601536,4230418432,4172042240
2026-03-05 16:44:02,,4563644416,4281536512,4156817408,4163543040,4236759040,4174479360
2026-03-05 16:44:32,,4563673088,4281532416,4156829696,4163637248,4240203776,4174483456
2026-03-05 16:45:02,,4564803584,4285050880,4159156224,4166037504,4245348352,4176048128
2026-03-05 16:45:32,,4565606400,4286771200,4159774720,4166836224,4246261760,4176756736
2026-03-05 16:46:02,,4566179840,4288016384,4161961984,4168110080,4247187456,4177596416
2026-03-05 16:46:32,,4565983232,4289396736,4162072576,4168216576,4248350720,4177915904
2026-03-05 16:47:02,,4566331392,4291657728,4162822144,4169592832,4249067520,4178026496
2026-03-05 16:47:32,,4566523904,4293808128,4165050368,4171796480,4251152384,4180385792
2026-03-05 16:48:02,,4567232512,4293869568,4167581696,4173635584,4253208576,4182159360
2026-03-05 16:48:32,,4568252416,4293931008,4170194944,4176613376,4255850496,4183416832
2026-03-05 16:49:02,,4568006656,4294000640,4170199040,4176687104,4255748096,4183453696
2026-03-05 16:49:32,,4568035328,4294012928,4170207232,4176695296,4256346112,4183457792
2026-03-05 16:50:02,,4568203264,4293177344,4170579968,4176977920,4256673792,4183646208
2026-03-05 16:50:32,,4568494080,4293959680,4171681792,4177293312,4257546240,4184449024
2026-03-05 16:51:02,,4569354240,4293812224,4174143488,4179750912,4259278848,4186615808
2026-03-05 16:51:32,,4570038272,4218060800,4097576960,4129017856,4159143936,4097929216
2026-03-05 16:52:02,,4573118464,4225499136,4103303168,4135108608,4165771264,4103020544
2026-03-05 16:52:32,,4575473664,4230676480,4106649600,4137451520,4169658368,4106301440
2026-03-05 16:53:02,,4577308672,4236328960,4110155776,4143489024,4176261120,4110503936
2026-03-05 16:53:32,,4579139584,4244643840,4116373504,4148764672,4182056960,4114821120
2026-03-05 16:54:02,,4580540416,4247162880,4119154688,4150235136,4184227840,4116226048
2026-03-05 16:54:32,,4580839424,4247158784,4119166976,4150509568,4184887296,4116246528
2026-03-05 16:55:02,,4580872192,4247212032,4119236608,4150566912,4185559040,4116336640
2026-03-05 16:55:32,,4584857600,4255686656,4129927168,4156121088,4193013760,4122042368
2026-03-05 16:56:02,,4585459712,4257697792,4132192256,4158197760,4195041280,4123848704
2026-03-05 16:56:32,,4586598400,4258332672,4133650432,4158742528,4196433920,4124626944
2026-03-05 16:57:02,,4587044864,4259155968,4135120896,4159557632,4197400576,4125343744
2026-03-05 16:57:32,,4588978176,4262207488,4138319872,4162473984,4200960000,4127272960
2026-03-05 16:58:02,,4593094656,4270534656,4143063040,4171091968,4207628288,4133498880
2026-03-05 16:58:32,,4597706752,4277231616,4148510720,4176179200,4213633024,4138819584
2026-03-05 16:59:02,,4599992320,4282716160,4151492608,4179423232,4217536512,4140888064
2026-03-05 16:59:32,,4601184256,4285407232,4153782272,4181463040,4220661760,4142895104
2026-03-05 17:00:02,,4602703872,4287500288,4154585088,4182523904,4222615552,4144156672
2026-03-05 17:00:32,,4605620224,4291215360,4157513728,4185460736,4226985984,4146909184
2026-03-05 17:01:02,,4608045056,4208865280,4075094016,4116344832,4148670464,4079984640
2026-03-05 17:01:32,,4611002368,4214702080,4079120384,4120915968,4152643584,4083961856
2026-03-05 17:02:02,,4611026944,4214784000,4079460352,4120784896,4154298368,4083998720
2026-03-05 17:02:32,,4612415488,4217917440,4081532928,4123160576,4158271488,4086296576
2026-03-05 17:03:02,,4614647808,4222857216,4085059584,4127576064,4162465792,4089630720
2026-03-05 17:03:32,,4618792960,4230443008,4091850752,4133863424,4169940992,4095582208
2026-03-05 17:04:02,,4623495168,4240334848,4099936256,4142264320,4177100800,4104151040
2026-03-05 17:04:32,,4626526208,4245057536,4103843840,4146106368,4182142976,4107563008
2026-03-05 17:05:02,,4627640320,4247228416,4105347072,4147544064,4160466944,4108705792
2026-03-05 17:05:32,,4628750336,4248621056,4106137600,4148649984,4162940928,4109881344
2026-03-05 17:06:02,,4632064000,4254318592,4111831040,4153442304,4167905280,4115570688
2026-03-05 17:06:32,,4632248320,4256219136,4111978496,4153626624,4170268672,4115718144
2026-03-05 17:07:02,,4635574272,4264357888,4117676032,4159406080,4179394560,4121792512
2026-03-05 17:07:32,,4636680192,4267462656,4119871488,4161605632,4183498752,4124024832
2026-03-05 17:08:02,,4643860480,4276146176,4126187520,4172066816,4195155968,4131033088
2026-03-05 17:08:32,,4644831232,4215341056,4061380608,4164538368,4187303936,4127043584
2026-03-05 17:09:02,,4645941248,4218191872,4064636928,4166647808,4192641024,4129140736
2026-03-05 17:09:32,,4648206336,4223463424,4067930112,4169875456,4196954112,4132294656
2026-03-05 17:10:02,,4651704320,4229251072,4073529344,4173246464,4206235648,4137467904
2026-03-05 17:10:32,,4653715456,4233338880,4078518272,4177166336,4212338688,4140457984
2026-03-05 17:11:02,,4654796800,4234698752,4081225728,4179464192,4218605568,4141707264
2026-03-05 17:11:32,,4658061312,4242780160,4086829056,4184395776,4228612096,4147290112
2026-03-05 17:12:02,,4662706176,4251422720,4094980096,4189708288,4239790080,4152541184
2026-03-05 17:12:32,,4665167872,4259115008,4103069696,4193325056,4249493504,4157120512
2026-03-05 17:13:02,,4666843136,4262871040,4107296768,4196139008,4257640448,4160598016
2026-03-05 17:13:32,,4666855424,4262879232,4107317248,4196139008,4262625280,4160602112
2026-03-05 17:14:02,,4669640704,4267442176,4113088512,4199653376,4271955968,4164063232
2026-03-05 17:14:32,,4670246912,4269379584,4115120128,4201664512,4278099968,4165545984
2026-03-05 17:15:02,,4671676416,4272005120,4119764992,4203044864,4285743104,4167311360
2026-03-05 17:15:32,,4674158592,4277424128,4123631616,4206804992,4293169152,4171137024
2026-03-05 17:16:02,,4675571712,4278624256,4125790208,4208115712,4294025216,4172304384
2026-03-05 17:16:32,,4675620864,4279730176,4125839360,4208168960,4293455872,4172324864
2026-03-05 17:17:02,,4676624384,4282957824,4128514048,4210814976,4293177344,4174983168
2026-03-05 17:17:32,,4678025216,4288782336,4133376000,4215697408,4293730304,4179722240
2026-03-05 17:18:02,,4677959680,4290244608,4133699584,4215971840,4293963776,4179927040
2026-03-05 17:18:32,,4678266880,4293619712,4136042496,4218318848,4292935680,4182179840
2026-03-05 17:19:02,,4679344128,4293529600,4136804352,4218900480,4293890048,4182908928
2026-03-05 17:19:32,,4678627328,4293533696,4136914944,4219084800,4292677632,4182654976
2026-03-05 17:20:02,,4678791168,4293816320,4137172992,4219334656,4294094848,4182843392
2026-03-05 17:20:32,,4678955008,4294070272,4138782720,4220157952,4293664768,4184440832
2026-03-05 17:21:02,,4679286784,4293754880,4140224512,4221628416,4293541888,4185808896
2026-03-05 17:21:32,,4679577600,4293754880,4140240896,4221632512,4293578752,4186075136
2026-03-05 17:22:02,,4681469952,4211998720,4232105984,4294356992,4294967296,4287504384
2026-03-05 17:22:32,,4683821056,4215648256,4139405312,4216246272,4115787776,4183355392
2026-03-05 17:23:02,,4686360576,4224221184,4144488448,4220235776,4126404608,4187320320
2026-03-05 17:23:32,,4688445440,4228362240,4146737152,4223193088,4131495936,4206809088
2026-03-05 17:24:02,,4689100800,4231761920,4148178944,4224618496,4136910848,4208205824
2026-03-05 17:24:32,,4690202624,4234567680,4150009856,4226367488,4140720128,4209381376
2026-03-05 17:25:02,,4690501632,4235882496,4150644736,4227063808,4142960640,4193828864
2026-03-05 17:25:32,,4690550784,4240097280,4154359808,4229734400,4149010432,4195770368
2026-03-05 17:26:02,,4690616320,4241932288,4156125184,4231495680,4154658816,4196876288
2026-03-05 17:26:32,,4690653184,4247052288,4157206528,4232568832,4157575168,4197928960
2026-03-05 17:27:02,,4691988480,4249235456,4158345216,4233719808,4161667072,4215848960
2026-03-05 17:27:32,,4691759104,4249243648,4158349312,4233715712,4162625536,4215840768
2026-03-05 17:28:02,,4693688320,4252213248,4160389120,4236791808,4166803456,4217778176
2026-03-05 17:28:32,,4693975040,4252250112,4160450560,4236824576,4170006528,4217810944
2026-03-05 17:29:02,,4694708224,4254371840,4161540096,4237950976,4173185024,4218814464
2026-03-05 17:29:32,,4697620480,4260122624,4164689920,4241096704,4181217280,4221825024
2026-03-05 17:30:02,,4699549696,4264894464,4167942144,4244205568,4187152384,4224151552
2026-03-05 17:30:32,,4701491200,4270632960,4171616256,4247859200,4193480704,4227530752
2026-03-05 17:31:02,,4702466048,4272459776,4173725696,4248903680,4198555648,4228771840
2026-03-05 17:31:32,,4671361024,4279275520,4178186240,4253749248,4206313472,4232286208
2026-03-05 17:32:02,,4682444800,4284391424,4183420928,4259115008,4217085952,4255821824
2026-03-05 17:32:32,,4685336576,4284887040,4185169920,4261113856,4220391424,4222210048
2026-03-05 17:33:02,,4692484096,4292861952,4191469568,4268613632,4231876608,4247519232
2026-03-05 17:33:32,,4696285184,4294606848,4210155520,4270395392,4236296192,4249280512
2026-03-05 17:34:02,,4701483008,4293304320,4212490240,4272697344,4240793600,4251508736
2026-03-05 17:34:32,,4705255424,4209082368,4159512576,4155961344,4157587456,4154519552
2026-03-05 17:35:02,,4707168256,4212379648,4161765376,4158169088,4161306624,4156719104
2026-03-05 17:35:32,,4715651072,4225900544,4172558336,4166754304,4175556608,4165791744
2026-03-05 17:36:02,,4717862912,4230426624,4174970880,4169158656,4181016576,4168146944
2026-03-05 17:36:32,,4717883392,4230438912,4175015936,4169162752,4184387584,4168413184
2026-03-05 17:37:02,,4720173056,4234563584,4178538496,4173303808,4192493568,4173426688
2026-03-05 17:37:32,,4721315840,4235845632,4181651456,4175626240,4188348416,4175454208
2026-03-05 17:38:02,,4724891648,4239601664,4188041216,4180959232,4197060608,4180140032
2026-03-05 17:38:32,,4726894592,4245696512,4194611200,4184555520,4208103424,4183814144
2026-03-05 17:39:02,,4730544128,4252033024,4204232704,4189728768,4218339328,4189802496
2026-03-05 17:39:32,,4731482112,4255031296,4206571520,4193357824,4225589248,4193034240
2026-03-05 17:40:02,,4735176704,4262957056,4214919168,4201144320,4237541376,4197814272
2026-03-05 17:40:32,,4735889408,4264345600,4215787520,4201861120,4242243584,4198641664
2026-03-05 17:41:02,,4737015808,4266602496,4217126912,4203204608,4247822336,4199968768
2026-03-05 17:41:32,,4739231744,4273926144,4220403712,4209483776,4258426880,4205060096
2026-03-05 17:42:02,,4739366912,4276469760,4222291968,4211515392,4267622400,4206448640
2026-03-05 17:42:32,,4741574656,4279758848,4225175552,4214382592,4275003392,4208644096
2026-03-05 17:43:02,,4743241728,4216446976,4227907584,4129644544,4157943808,4093100032
2026-03-05 17:43:32,,4744536064,4219068416,4230254592,4133183488,4165525504,4095426560
2026-03-05 17:44:02,,4746543104,4225835008,4234420224,4137975808,4180205568,4099657728
2026-03-05 17:44:32,,4747358208,4229586944,4237008896,4141113344,4188078080,4103364608
2026-03-05 17:45:02,,4750180352,4234293248,4239335424,4144353280,4199690240,4107083776
2026-03-05 17:45:32,,4750233600,4234297344,4239978496,4144357376,4205596672,4107091968
2026-03-05 17:46:02,,4752420864,4238618624,4240650240,4147806208,4212621312,4111937536
2026-03-05 17:46:32,,4757372928,4243427328,4242677760,4150341632,4223090688,4115972096
2026-03-05 17:47:02,,4759957504,4246851584,4247580672,4154261504,4227850240,4119351296
2026-03-05 17:47:32,,4760584192,4251803648,4250198016,4159008768,4230684672,4121829376
2026-03-05 17:48:02,,4762296320,4256141312,4253102080,4162830336,4234596352,4126617600
2026-03-05 17:48:32,,4763172864,4259340288,4254498816,4164149248,4237746176,4128985088
2026-03-05 17:49:02,,4763758592,4261289984,4254752768,4164997120,4240904192,4130893824
2026-03-05 17:49:32,,4763820032,4261306368,4254760960,4164997120,4243578880,4130897920
2026-03-05 17:50:02,,4764127232,4263600128,4255014912,4165255168,4244410368,4133040128
2026-03-05 17:50:32,,4764143616,4263604224,4255072256,4165263360,4244602880,4133044224
2026-03-05 17:51:02,,4764733440,4267200512,4257587200,4168843264,4247437312,4134473728
2026-03-05 17:51:32,,4764770304,4267216896,4257611776,4168876032,4247916544,4134551552
2026-03-05 17:52:02,,4765216768,4271448064,4261396480,4173312000,4253335552,4137222144
2026-03-05 17:52:32,,4765466624,4272734208,4261646336,4174622720,4255428608,4137840640
2026-03-05 17:53:02,,4766187520,4274655232,4262531072,4176474112,4258512896,4139245568
2026-03-05 17:53:32,,4768272384,4277993472,4266184704,4178702336,4261838848,4142735360
2026-03-05 17:54:02,,4768301056,4278079488,4267819008,4178780160,4264460288,4142514176
2026-03-05 17:54:32,,4769206272,4279009280,4274749440,4179644416,4267585536,4143349760
2026-03-05 17:55:02,,4768985088,4279173120,4268634112,4179730432,4267249664,4143386624
2026-03-05 17:55:32,,4771803136,4283424768,4272234496,4184231936,4273311744,4148510720
2026-03-05 17:56:02,,4775358464,4289073152,4276105216,4189724672,4280225792,4155338752
2026-03-05 17:56:32,,4778139648,4291973120,4281372672,4195561472,4286263296,4160286720
2026-03-05 17:57:02,,4778852352,4285739008,4282163200,4196339712,4286676992,4161056768
2026-03-05 17:57:32,,4781289472,4289454080,4285759488,4200218624,4292845568,4164542464
2026-03-05 17:58:02,,4782280704,4292214784,4286595072,4202921984,4293013504,4167118848
2026-03-05 17:58:32,,4786147328,4294250496,4293079040,4209393664,4292628480,4171194368
2026-03-05 17:59:02,,4806000640,4178542592,4135874560,4163739648,4217434112,4136026112
2026-03-05 17:59:32,,4808056832,4184129536,4139827200,4168097792,4222468096,4140380160
2026-03-05 18:00:02,,4810194944,4187881472,4142366720,4171567104,4229451776,4143017984
2026-03-05 18:00:32,,4814053376,4194119680,4146040832,4177317888,4235956224,4146868224
2026-03-05 18:01:02,,4815138816,4196163584,4148064256,4179333120,4241203200,4148858880
2026-03-05 18:01:32,,4815171584,4196159488,4148092928,4179337216,4242366464,4148858880
2026-03-05 18:02:02,,4816154624,4197842944,4149977088,4180365312,4244901888,4150616064
2026-03-05 18:02:32,,4817145856,4199886848,4153307136,4182401024,4247117824,4153688064
2026-03-05 18:03:02,,4819800064,4205588480,4157706240,4188069888,4263075840,4158234624
2026-03-05 18:03:32,,4825509888,4211650560,4162207744,4191522816,4267823104,4161982464
2026-03-05 18:04:02,,4830928896,4218445824,4170256384,4197076992,4274843648,4167151616
2026-03-05 18:04:32,,4834902016,4221296640,4173987840,4200013824,4279328768,4170010624
2026-03-05 18:05:02,,4838178816,4224704512,4177338368,4202315776,4284239872,4173295616
2026-03-05 18:05:32,,4843634688,4232081408,4183601152,4209401856,4288507904,4180250624
2026-03-05 18:06:02,,4844732416,4236419072,4186849280,4210683904,4293406720,4183465984
2026-03-05 18:06:32,,4848115712,4241428480,4192235520,4215201792,4292268032,4188901376
2026-03-05 18:07:02,,4849242112,4242317312,4193406976,4216356864,4293193728,4190035968
2026-03-05 18:07:32,,4855894016,4192509952,4294815744,4118777856,4169912320,4102828032
2026-03-05 18:08:02,,4857032704,4194615296,4088377344,4119973888,4174995456,4104028160
2026-03-05 18:08:32,,4858175488,4195897344,4089589760,4121550848,4178665472,4105285632
2026-03-05 18:09:02,,4860395520,4200554496,4093194240,4124966912,4184465408,4108869632
