timestamp,container,cgrp_total_mb,rss_mb,cache_mb,nmt_total_mb,heap_mb,gc_mb,threads_mb,metaspace_mb,non_jvm_mb,db_count,db_fds,db_disk_mb
2026-03-16 18:57:09,rskj-node2,2514,2470,54,3356,3072,158,5,38,0,7,37,37
2026-03-16 18:57:40,rskj-miner1,5025,4155,844,5508,5120,236,8,39,0,7,37,37
2026-03-16 18:57:41,rskj-miner2,5150,4201,922,5507,5120,236,8,39,0,7,37,37
2026-03-16 18:57:42,rskj-node1,2567,2514,54,3357,3072,158,6,38,0,7,37,37
2026-03-16 18:57:43,rskj-node2,2514,2470,55,3356,3072,158,5,38,0,7,37,37
2026-03-16 18:58:14,rskj-miner1,5078,4155,896,5508,5120,236,8,39,0,7,37,37
2026-03-16 18:58:15,rskj-miner2,5198,4201,969,5507,5120,236,8,39,0,7,37,37
2026-03-16 18:58:16,rskj-node1,2570,2514,57,3357,3072,158,6,38,0,7,37,37
2026-03-16 18:58:17,rskj-node2,2516,2470,57,3356,3072,158,5,38,0,7,37,37
2026-03-16 18:58:48,rskj-miner1,5115,4155,932,5508,5120,236,8,39,0,7,37,37
2026-03-16 18:58:48,rskj-miner2,5132,4201,905,5507,5120,236,8,39,0,7,37,37
2026-03-16 18:58:49,rskj-node1,2571,2514,58,3357,3072,158,6,38,0,7,37,37
2026-03-16 18:58:50,rskj-node2,2518,2470,58,3356,3072,158,5,38,0,7,37,37
2026-03-16 18:59:21,rskj-miner1,5053,4155,870,5508,5120,236,8,39,0,7,37,37
2026-03-16 18:59:22,rskj-miner2,5172,4201,943,5512,5120,236,8,39,0,7,37,37
2026-03-16 18:59:23,rskj-node1,2573,2514,61,3360,3072,158,6,38,0,7,37,37
2026-03-16 18:59:24,rskj-node2,2522,2470,62,3358,3072,158,5,38,0,7,37,37
2026-03-16 18:59:56,rskj-miner1,5090,4155,907,5508,5120,236,8,39,0,7,37,37
2026-03-16 18:59:56,rskj-miner2,5208,4201,979,5507,5120,236,8,39,0,7,37,37
2026-03-16 18:59:58,rskj-node1,2575,2514,64,3357,3072,158,6,38,0,7,37,37
2026-03-16 18:59:59,rskj-node2,2523,2470,64,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:00:30,rskj-miner1,5065,4155,883,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:00:31,rskj-miner2,5192,4201,962,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:00:33,rskj-node1,2578,2514,66,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:00:33,rskj-node2,2527,2470,66,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:01:04,rskj-miner1,5041,4155,859,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:01:05,rskj-miner2,5161,4201,932,5507,5120,236,8,39,0,7,37,37
2026-03-16 19:01:06,rskj-node1,2582,2514,69,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:01:07,rskj-node2,2530,2470,70,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:01:38,rskj-miner1,5111,4157,925,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:01:39,rskj-miner2,5227,4201,997,5507,5120,236,8,39,0,7,37,37
2026-03-16 19:01:40,rskj-node1,2586,2514,71,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:01:42,rskj-node2,2532,2470,72,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:02:13,rskj-miner1,5085,4157,900,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:02:14,rskj-miner2,5208,4201,977,5507,5120,236,8,39,0,7,37,37
2026-03-16 19:02:15,rskj-node1,2584,2514,72,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:02:17,rskj-node2,2535,2472,73,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:02:48,rskj-miner1,5077,4157,893,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:02:49,rskj-miner2,5197,4202,968,5507,5120,236,8,39,0,7,37,37
2026-03-16 19:02:50,rskj-node1,2592,2514,78,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:02:51,rskj-node2,2540,2472,78,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:03:22,rskj-miner1,5046,4157,861,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:03:23,rskj-miner2,5162,4202,932,5507,5120,236,8,39,0,7,37,37
2026-03-16 19:03:24,rskj-node1,2593,2514,79,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:03:25,rskj-node2,2542,2472,80,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:03:56,rskj-miner1,5113,4157,927,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:03:57,rskj-miner2,5230,4202,999,5507,5120,236,8,39,0,7,37,37
2026-03-16 19:03:59,rskj-node1,2596,2515,82,3358,3072,158,6,38,0,7,37,37
2026-03-16 19:04:00,rskj-node2,2545,2472,82,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:04:32,rskj-miner1,5089,4157,904,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:04:33,rskj-miner2,5214,4202,984,5507,5120,236,8,39,0,7,37,37
2026-03-16 19:04:35,rskj-node1,2599,2515,86,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:04:36,rskj-node2,2549,2472,87,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:05:07,rskj-miner1,5074,4158,888,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:05:08,rskj-miner2,5190,4203,960,5507,5120,236,8,39,0,7,37,37
2026-03-16 19:05:09,rskj-node1,2603,2515,89,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:05:10,rskj-node2,2554,2472,90,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:05:41,rskj-miner1,5076,4158,891,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:05:42,rskj-miner2,5194,4203,964,5507,5120,236,8,39,0,7,37,37
2026-03-16 19:05:42,rskj-node1,2607,2515,92,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:05:43,rskj-node2,2556,2472,92,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:06:14,rskj-miner1,5078,4158,893,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:06:15,rskj-miner2,5196,4203,966,5507,5120,236,8,39,0,7,37,37
2026-03-16 19:06:16,rskj-node1,2607,2515,92,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:06:17,rskj-node2,2556,2472,92,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:06:48,rskj-miner1,5088,4158,901,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:06:49,rskj-miner2,5205,4203,973,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:06:50,rskj-node1,2609,2515,94,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:06:51,rskj-node2,2557,2472,94,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:07:22,rskj-miner1,5095,4158,909,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:07:22,rskj-miner2,5214,4203,981,5507,5120,236,8,39,0,7,37,37
2026-03-16 19:07:23,rskj-node1,2611,2515,96,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:07:24,rskj-node2,2560,2472,97,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:07:56,rskj-miner1,5098,4158,912,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:07:57,rskj-miner2,5217,4203,984,5507,5120,236,8,39,0,7,37,37
2026-03-16 19:07:57,rskj-node1,2612,2515,96,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:07:58,rskj-node2,2561,2472,97,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:08:29,rskj-miner1,5105,4158,918,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:08:30,rskj-miner2,5224,4203,991,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:08:31,rskj-node1,2614,2515,99,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:08:32,rskj-node2,2562,2472,99,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:09:03,rskj-miner1,5113,4158,926,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:09:04,rskj-miner2,5232,4203,998,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:09:05,rskj-node1,2617,2517,101,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:09:06,rskj-node2,2566,2472,101,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:09:37,rskj-miner1,5124,4158,937,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:09:38,rskj-miner2,5243,4203,1009,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:09:39,rskj-node1,2622,2517,105,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:09:40,rskj-node2,2569,2472,105,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:10:11,rskj-miner1,5130,4158,944,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:10:11,rskj-miner2,5146,4203,916,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:10:12,rskj-node1,2625,2517,107,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:10:13,rskj-node2,2572,2473,107,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:10:44,rskj-miner1,5136,4158,950,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:10:45,rskj-miner2,5154,4203,922,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:10:46,rskj-node1,2625,2517,108,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:10:46,rskj-node2,2573,2473,108,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:11:17,rskj-miner1,5048,4158,863,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:11:18,rskj-miner2,5166,4203,935,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:11:19,rskj-node1,2630,2517,113,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:11:20,rskj-node2,2577,2473,113,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:11:51,rskj-miner1,5059,4158,874,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:11:52,rskj-miner2,5176,4203,946,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:11:52,rskj-node1,2633,2517,115,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:11:53,rskj-node2,2579,2473,115,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:12:24,rskj-miner1,5066,4158,880,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:12:25,rskj-miner2,5183,4204,952,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:12:26,rskj-node1,2633,2517,116,3361,3072,158,6,38,0,7,37,37
2026-03-16 19:12:27,rskj-node2,2581,2473,117,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:12:58,rskj-miner1,5073,4158,887,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:12:59,rskj-miner2,5191,4204,959,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:12:59,rskj-node1,2634,2517,117,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:13:00,rskj-node2,2582,2473,118,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:13:31,rskj-miner1,5086,4158,899,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:13:32,rskj-miner2,5203,4204,971,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:13:33,rskj-node1,2639,2517,122,3359,3072,158,6,38,0,7,37,37
2026-03-16 19:13:34,rskj-node2,2586,2473,122,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:14:05,rskj-miner1,5103,4158,916,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:14:06,rskj-miner2,5221,4204,988,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:14:07,rskj-node1,2543,2518,27,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:14:08,rskj-node2,2490,2473,29,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:14:39,rskj-miner1,5110,4158,924,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:14:40,rskj-miner2,5229,4204,995,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:14:41,rskj-node1,2548,2518,31,3359,3072,158,6,38,0,7,37,37
2026-03-16 19:14:41,rskj-node2,2493,2473,31,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:15:12,rskj-miner1,5116,4158,929,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:15:13,rskj-miner2,5235,4204,1001,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:15:14,rskj-node1,2548,2518,33,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:15:15,rskj-node2,2495,2473,34,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:15:46,rskj-miner1,5123,4158,936,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:15:47,rskj-miner2,5240,4204,1007,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:15:48,rskj-node1,2548,2518,33,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:15:48,rskj-node2,2495,2473,34,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:16:20,rskj-miner1,5134,4158,948,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:16:21,rskj-miner2,5153,4204,922,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:16:21,rskj-node1,2550,2518,34,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:16:22,rskj-node2,2496,2473,35,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:16:53,rskj-miner1,5049,4158,864,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:16:54,rskj-miner2,5166,4204,936,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:16:55,rskj-node1,2552,2518,37,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:16:56,rskj-node2,2500,2474,37,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:17:27,rskj-miner1,5059,4158,875,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:17:27,rskj-miner2,5177,4204,946,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:17:28,rskj-node1,2553,2518,38,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:17:29,rskj-node2,2501,2474,38,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:18:00,rskj-miner1,5071,4158,886,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:18:01,rskj-miner2,5189,4204,957,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:18:02,rskj-node1,2554,2518,39,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:18:02,rskj-node2,2502,2474,39,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:18:33,rskj-miner1,5085,4158,900,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:18:34,rskj-miner2,5203,4204,971,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:18:35,rskj-node1,2556,2518,41,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:18:36,rskj-node2,2504,2474,42,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:19:07,rskj-miner1,5100,4158,914,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:19:08,rskj-miner2,5218,4204,985,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:19:09,rskj-node1,2558,2518,43,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:19:09,rskj-node2,2505,2474,43,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:19:40,rskj-miner1,5114,4158,928,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:19:41,rskj-miner2,5232,4204,999,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:19:42,rskj-node1,2560,2518,45,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:19:43,rskj-node2,2508,2474,45,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:20:14,rskj-miner1,5139,4158,952,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:20:15,rskj-miner2,5156,4204,923,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:20:15,rskj-node1,2570,2518,53,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:20:16,rskj-node2,2517,2475,53,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:20:47,rskj-miner1,5055,4158,870,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:20:48,rskj-miner2,5175,4204,943,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:20:49,rskj-node1,2571,2518,57,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:20:51,rskj-node2,2520,2475,57,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:21:22,rskj-miner1,5082,4158,896,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:21:22,rskj-miner2,5199,4204,967,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:21:23,rskj-node1,2573,2518,57,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:21:24,rskj-node2,2522,2475,57,3359,3072,158,5,38,0,7,37,37
2026-03-16 19:21:55,rskj-miner1,5102,4159,915,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:21:56,rskj-miner2,5220,4204,986,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:21:57,rskj-node1,2573,2518,58,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:21:58,rskj-node2,2523,2475,58,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:22:29,rskj-miner1,5132,4159,944,5520,5120,236,8,39,0,7,37,37
2026-03-16 19:22:29,rskj-miner2,5248,4204,1015,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:22:30,rskj-node1,2581,2518,65,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:22:31,rskj-node2,2530,2475,65,3356,3072,158,5,38,0,7,37,37
2026-03-16 19:23:02,rskj-miner1,5052,4159,866,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:23:03,rskj-miner2,5173,4207,937,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:23:04,rskj-node1,2584,2518,67,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:23:05,rskj-node2,2534,2476,67,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:23:36,rskj-miner1,5075,4159,889,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:23:37,rskj-miner2,5200,4207,964,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:23:38,rskj-node1,2586,2518,68,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:23:39,rskj-node2,2535,2477,68,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:24:10,rskj-miner1,5097,4159,909,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:24:11,rskj-miner2,5217,4207,980,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:24:12,rskj-node1,2586,2518,68,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:24:13,rskj-node2,2535,2477,68,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:24:44,rskj-miner1,5120,4159,933,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:24:45,rskj-miner2,5242,4207,1005,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:24:46,rskj-node1,2588,2518,72,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:24:47,rskj-node2,2539,2477,73,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:25:18,rskj-miner1,5046,4159,859,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:25:19,rskj-miner2,5165,4207,930,5508,5120,236,8,39,0,7,37,37
2026-03-16 19:25:19,rskj-node1,2594,2518,76,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:25:21,rskj-node2,2543,2477,76,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:25:52,rskj-miner1,5087,4159,902,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:25:53,rskj-miner2,5214,4207,978,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:25:54,rskj-node1,2596,2518,80,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:25:55,rskj-node2,2547,2477,80,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:26:26,rskj-miner1,5137,4159,949,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:26:27,rskj-miner2,5154,4207,921,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:26:27,rskj-node1,2602,2518,85,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:26:28,rskj-node2,2552,2477,86,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:26:59,rskj-miner1,5072,4160,885,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:27:00,rskj-miner2,5192,4207,957,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:27:01,rskj-node1,2604,2518,88,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:27:02,rskj-node2,2556,2477,88,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:27:33,rskj-miner1,5111,4160,921,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:27:34,rskj-miner2,5229,4207,993,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:27:35,rskj-node1,2608,2518,90,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:27:37,rskj-node2,2557,2477,90,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:28:08,rskj-miner1,5056,4160,869,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:28:09,rskj-miner2,5182,4207,946,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:28:10,rskj-node1,2614,2518,97,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:28:11,rskj-node2,2566,2479,97,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:28:42,rskj-miner1,5090,4160,903,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:28:43,rskj-miner2,5209,4207,973,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:28:44,rskj-node1,2615,2518,98,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:28:45,rskj-node2,2567,2479,98,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:29:16,rskj-miner1,5122,4160,934,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:29:17,rskj-miner2,5241,4207,1004,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:29:18,rskj-node1,2617,2518,100,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:29:19,rskj-node2,2570,2479,100,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:29:50,rskj-miner1,5054,4160,868,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:29:50,rskj-miner2,5173,4207,938,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:29:51,rskj-node1,2622,2518,103,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:29:52,rskj-node2,2574,2479,103,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:30:24,rskj-miner1,5087,4160,899,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:30:25,rskj-miner2,5210,4207,974,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:30:26,rskj-node1,2622,2518,103,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:30:27,rskj-node2,2574,2479,104,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:30:58,rskj-miner1,5060,4161,871,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:30:59,rskj-miner2,5179,4208,942,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:31:00,rskj-node1,2629,2518,109,3358,3072,158,6,38,0,7,37,37
2026-03-16 19:31:01,rskj-node2,2579,2479,109,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:31:32,rskj-miner1,5109,4163,918,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:31:33,rskj-miner2,5226,4208,988,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:31:33,rskj-node1,2630,2519,110,3357,3072,158,6,38,0,7,37,37
2026-03-16 19:31:34,rskj-node2,2581,2479,110,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:32:05,rskj-miner1,5067,4163,877,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:32:06,rskj-miner2,5185,4208,949,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:32:07,rskj-node1,2629,2519,110,3358,3072,158,6,38,0,7,37,37
2026-03-16 19:32:09,rskj-node2,2580,2479,110,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:32:41,rskj-miner1,5147,4163,957,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:32:42,rskj-miner2,5166,4208,932,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:32:43,rskj-node1,2629,2519,111,3358,3072,158,6,38,0,7,37,37
2026-03-16 19:32:44,rskj-node2,2580,2479,111,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:33:15,rskj-miner1,5134,4163,942,5510,5120,236,8,39,0,7,37,37
2026-03-16 19:33:16,rskj-miner2,5254,4210,1013,5510,5120,236,8,39,0,7,37,37
2026-03-16 19:33:17,rskj-node1,2634,2519,115,3358,3072,158,6,38,0,7,37,37
2026-03-16 19:33:18,rskj-node2,2586,2479,115,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:33:49,rskj-miner1,5099,4163,907,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:33:50,rskj-miner2,5218,4210,978,5511,5120,236,8,39,0,7,37,37
2026-03-16 19:33:51,rskj-node1,2636,2519,117,3358,3072,158,6,38,0,7,37,37
2026-03-16 19:33:52,rskj-node2,2587,2479,117,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:34:24,rskj-miner1,5069,4163,880,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:34:25,rskj-miner2,5191,4210,954,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:34:27,rskj-node1,2641,2519,122,3361,3072,158,6,38,0,7,37,37
2026-03-16 19:34:28,rskj-node2,2593,2479,122,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:34:59,rskj-miner1,5153,4163,961,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:35:00,rskj-miner2,5175,4210,938,5510,5120,236,8,39,0,7,37,37
2026-03-16 19:35:02,rskj-node1,2644,2519,124,3358,3072,158,6,38,0,7,37,37
2026-03-16 19:35:03,rskj-node2,2595,2479,124,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:35:34,rskj-miner1,5138,4163,945,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:35:35,rskj-miner2,5257,4210,1017,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:35:36,rskj-node1,2547,2519,29,3358,3072,158,6,38,0,7,37,37
2026-03-16 19:35:36,rskj-node2,2498,2480,29,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:36:08,rskj-miner1,5139,4163,947,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:36:09,rskj-miner2,5259,4210,1019,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:36:10,rskj-node1,2548,2520,30,3374,3072,158,6,38,0,7,37,37
2026-03-16 19:36:11,rskj-node2,2499,2480,30,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:36:42,rskj-miner1,5144,4163,950,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:36:43,rskj-miner2,5263,4210,1022,5525,5120,236,8,39,0,7,37,37
2026-03-16 19:36:44,rskj-node1,2548,2520,30,3358,3072,158,6,38,0,7,37,37
2026-03-16 19:36:44,rskj-node2,2499,2480,30,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:37:15,rskj-miner1,5147,4163,955,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:37:16,rskj-miner2,5268,4210,1027,5509,5120,236,8,39,0,7,37,37
2026-03-16 19:37:17,rskj-node1,2550,2520,31,3358,3072,158,6,38,0,7,37,37
2026-03-16 19:37:18,rskj-node2,2500,2480,31,3357,3072,158,5,38,0,7,37,37
2026-03-16 19:37:49,rskj-miner1,5153,4163,960,5509,5120,236,8,39,0,7,37,37
