Time,"exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2"""
2026-03-06 19:13:33,0,0,1.226998334,1.958999501,0
2026-03-06 19:14:03,0,0,1.226998334,1.958999501,0
2026-03-06 19:14:33,0,0,1.226998334,1.958999501,0
2026-03-06 19:15:03,0,0,1.226998334,1.958999501,0
2026-03-06 19:15:33,0,0,1.226998334,1.958999501,0
2026-03-06 19:16:03,0,0,1.226998334,1.958999501,0
2026-03-06 19:16:33,0,0,1.226998334,1.958999501,0
2026-03-06 19:17:03,0,0,1.226998334,1.958999501,0
2026-03-06 19:17:33,0,0,1.226998334,1.958999501,0
2026-03-06 19:18:03,0,0,1.226998334,1.958999501,0
2026-03-06 19:18:33,0,0,1.226998334,1.958999501,0
2026-03-06 19:19:03,0,0,1.226998334,1.958999501,0
2026-03-06 19:19:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:20:03,0,0,1.194034376,2.301599418,0
2026-03-06 19:20:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:21:03,0,0,1.194034376,2.301599418,0
2026-03-06 19:21:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:22:03,0,0,1.194034376,2.301599418,0
2026-03-06 19:22:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:23:03,0,0,1.194034376,2.301599418,0
2026-03-06 19:23:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:24:03,0,0,1.194034376,2.301599418,0
2026-03-06 19:24:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:25:03,0,0,1.194034376,2.301599418,0
2026-03-06 19:25:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:26:03,0,0,1.194034376,2.301599418,0
2026-03-06 19:26:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:27:03,0,0,1.194034376,2.301599418,0
2026-03-06 19:27:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:28:03,0,0,1.194034376,2.301599418,0
2026-03-06 19:28:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:29:03,0,0,1.194034376,2.301599418,0
2026-03-06 19:29:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:30:03,0,0,1.194034376,2.301599418,0
2026-03-06 19:30:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:31:03,0,0,1.194034376,2.301599418,0
2026-03-06 19:31:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:32:03,0,0,1.194034376,2.301599418,0
2026-03-06 19:32:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:33:03,0,0,1.194034376,2.301599418,0
2026-03-06 19:33:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:34:03,0,0,1.194034376,2.301599418,0
2026-03-06 19:34:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:35:03,0,0,1.194034376,2.301599418,0
2026-03-06 19:35:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:36:03,0,0,1.194034376,2.301599418,0
2026-03-06 19:36:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:37:03,0,0,1.194034376,2.301599418,0
2026-03-06 19:37:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:38:03,0,0,1.194034376,2.301599418,0
2026-03-06 19:38:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:39:03,0,0,1.194034376,2.301599418,0
2026-03-06 19:39:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:40:03,0,0,1.194034376,2.301599418,0
2026-03-06 19:40:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:41:03,0,0,1.194034376,2.301599418,0
2026-03-06 19:41:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:42:03,0,0,1.194034376,2.301599418,0
2026-03-06 19:42:33,0,0,1.194034376,2.301599418,0
2026-03-06 19:43:03,0,0,1.351238043,2.841001126,0
2026-03-06 19:43:33,0,0,1.351238043,2.841001126,0
2026-03-06 19:44:03,0,0,1.351238043,2.841001126,0
2026-03-06 19:44:33,0,0,1.351238043,2.841001126,0
2026-03-06 19:45:03,0,0,1.351238043,2.841001126,0
2026-03-06 19:45:33,0,0,1.351238043,2.841001126,0
2026-03-06 19:46:03,0,0,1.351238043,2.841001126,0
2026-03-06 19:46:33,0,0,1.351238043,2.841001126,0
2026-03-06 19:47:03,0,0,1.351238043,2.841001126,0
2026-03-06 19:47:33,0,0,1.351238043,2.841001126,0
2026-03-06 19:48:03,0,0,1.351238043,2.841001126,0
2026-03-06 19:48:33,0,0,1.351238043,2.841001126,0
2026-03-06 19:49:03,0,0,1.351238043,2.841001126,0
2026-03-06 19:49:33,0,0,1.351238043,2.841001126,0
2026-03-06 19:50:03,0,0,1.351238043,2.841001126,0
2026-03-06 19:50:33,0,0,1.351238043,2.841001126,0
2026-03-06 19:51:03,0,0,1.351238043,2.841001126,0
2026-03-06 19:51:33,0,0,1.351238043,2.841001126,0
2026-03-06 19:52:03,0,0,1.351238043,2.841001126,0
2026-03-06 19:52:33,0,0,1.351238043,2.841001126,0
2026-03-06 19:53:03,0,0,1.351238043,2.841001126,0
2026-03-06 19:53:33,0,0,1.351238043,2.841001126,0
2026-03-06 19:54:03,0,0,1.351238043,2.841001126,0
2026-03-06 19:54:33,0,0,1.351238043,2.841001126,0
2026-03-06 19:55:03,0,0,1.351238043,2.841001126,0
2026-03-06 19:55:33,0,0,1.351238043,2.841001126,0
2026-03-06 19:56:03,0,0,1.351238043,2.841001126,0
2026-03-06 19:56:33,0,0,1.351238043,2.841001126,0
2026-03-06 19:57:03,0,0,1.351238043,2.841001126,0
2026-03-06 19:57:33,0,0,1.351238043,2.841001126,0
2026-03-06 19:58:03,0,0,1.351238043,2.841001126,0
2026-03-06 19:58:33,0,0,1.351238043,2.841001126,0
2026-03-06 19:59:03,0,0,1.351238043,2.841001126,0
2026-03-06 19:59:33,0,0,1.351238043,2.841001126,0
2026-03-06 20:00:03,0,0,1.351238043,2.841001126,0
2026-03-06 20:00:33,0,0,1.351238043,2.841001126,0
2026-03-06 20:01:03,0,0,1.351238043,2.841001126,0
2026-03-06 20:01:33,0,0,1.351238043,2.841001126,0
2026-03-06 20:02:03,0,0,1.351238043,2.841001126,0
2026-03-06 20:02:33,0,0,1.351238043,2.841001126,0
2026-03-06 20:03:03,0,0,1.351238043,2.841001126,0
2026-03-06 20:03:33,0,0,1.351238043,2.841001126,0
2026-03-06 20:04:03,0,0,1.351238043,2.841001126,0
2026-03-06 20:04:33,0,0,1.351238043,2.841001126,0
2026-03-06 20:05:03,0,0,1.351238043,2.841001126,0
2026-03-06 20:05:33,0,0,1.351238043,2.841001126,0
2026-03-06 20:06:03,0,0,1.351238043,2.841001126,0
2026-03-06 20:06:33,0,0,1.351238043,2.841001126,0
2026-03-06 20:07:03,0,0,1.341800084,2.581460834,0
2026-03-06 20:07:33,0,0,1.341800084,2.581460834,0
2026-03-06 20:08:03,0,0,1.341800084,2.581460834,0
2026-03-06 20:08:33,0,0,1.341800084,2.581460834,0
2026-03-06 20:09:03,0,0,1.341800084,2.581460834,0
2026-03-06 20:09:33,0,0,1.341800084,2.581460834,0
2026-03-06 20:10:03,0,0,1.341800084,2.581460834,0
2026-03-06 20:10:33,0,0,1.341800084,2.581460834,0
2026-03-06 20:11:03,0,0,1.341800084,2.581460834,0
2026-03-06 20:11:33,0,0,1.341800084,2.581460834,0
2026-03-06 20:12:03,0,0,1.341800084,2.581460834,0
2026-03-06 20:12:33,0,0,1.341800084,2.581460834,0
2026-03-06 20:13:03,0,0,1.341800084,2.581460834,0
2026-03-06 20:13:33,0,0,1.341800084,2.581460834,0
2026-03-06 20:14:03,0,0,1.341800084,2.581460834,0
2026-03-06 20:14:33,0,0,1.341800084,2.581460834,0
2026-03-06 20:15:03,0,0,1.341800084,2.581460834,0
2026-03-06 20:15:33,0,0,1.341800084,2.581460834,0
2026-03-06 20:16:03,0,0,1.341800084,2.581460834,0
2026-03-06 20:16:33,0,0,1.341800084,2.581460834,0
2026-03-06 20:17:03,0,0,1.341800084,2.581460834,0
2026-03-06 20:17:33,0,0,1.341800084,2.581460834,0
2026-03-06 20:18:03,0,0,1.341800084,2.581460834,0
2026-03-06 20:18:33,0,0,1.341800084,2.581460834,0
2026-03-06 20:19:03,0,0,1.341800084,2.581460834,0
2026-03-06 20:19:33,0,0,1.341800084,2.581460834,0
2026-03-06 20:20:03,0,0,1.341800084,2.581460834,0
2026-03-06 20:20:33,0,0,1.341800084,2.581460834,0
2026-03-06 20:21:03,0,0,1.341800084,2.581460834,0
2026-03-06 20:21:33,0,0,1.341800084,2.581460834,0
2026-03-06 20:22:03,0,0,1.341800084,2.581460834,0
2026-03-06 20:22:33,0,0,1.341800084,2.581460834,0
2026-03-06 20:23:03,0,0,1.341800084,2.581460834,0
2026-03-06 20:23:33,0,0,1.341800084,2.581460834,0
2026-03-06 20:24:03,0,0,1.341800084,2.581460834,0
2026-03-06 20:24:33,0,0,1.341800084,2.581460834,0
2026-03-06 20:25:03,0,0,1.341800084,2.581460834,0
2026-03-06 20:25:33,0,0,1.341800084,2.581460834,0
2026-03-06 20:26:03,0,,1.341800084,2.581460834,0
2026-03-06 20:26:33,0,,1.341800084,2.581460834,0
2026-03-06 20:27:03,0,0,1.637247001,3.215272502,0
2026-03-06 20:27:33,0,0,1.637247001,3.215272502,0
2026-03-06 20:28:03,0,0,1.637247001,3.215272502,0
2026-03-06 20:28:33,0,0,1.637247001,3.215272502,0
2026-03-06 20:29:03,0,0,1.637247001,3.215272502,0
2026-03-06 20:29:33,0,0,1.637247001,3.215272502,0
2026-03-06 20:30:03,0,0,1.637247001,3.215272502,0
2026-03-06 20:30:33,0,0,1.637247001,3.215272502,0
2026-03-06 20:31:03,0,0,1.637247001,3.215272502,0
2026-03-06 20:31:33,0,0,1.637247001,3.215272502,0
2026-03-06 20:32:03,0,0,1.637247001,3.215272502,0
2026-03-06 20:32:33,0,0,1.637247001,3.215272502,0
2026-03-06 20:33:03,0,0,1.637247001,3.215272502,0
2026-03-06 20:33:33,0,0,1.637247001,3.215272502,0
2026-03-06 20:34:03,0,0,1.637247001,3.215272502,0
2026-03-06 20:34:33,0,0,1.637247001,3.215272502,0
2026-03-06 20:35:03,0,0,1.637247001,3.215272502,0
2026-03-06 20:35:33,0,0,1.637247001,3.215272502,0
2026-03-06 20:36:03,0,0,1.637247001,3.215272502,0
2026-03-06 20:36:33,0,0,1.637247001,3.215272502,0
2026-03-06 20:37:03,0,0,1.637247001,3.215272502,0
2026-03-06 20:37:33,0,0,1.637247001,3.215272502,0
2026-03-06 20:38:03,0,0,1.637247001,3.215272502,0
2026-03-06 20:38:33,0,0,1.637247001,3.215272502,0
2026-03-06 20:39:03,0,0,1.637247001,3.215272502,0
2026-03-06 20:39:33,0,0,1.637247001,3.215272502,0
2026-03-06 20:40:03,0,0,1.637247001,3.215272502,0
2026-03-06 20:40:33,0,0,1.637247001,3.215272502,0
2026-03-06 20:41:03,0,0,1.637247001,3.215272502,0
2026-03-06 20:41:33,0,0,1.637247001,3.215272502,0
2026-03-06 20:42:03,0,0,1.637247001,3.215272502,0
2026-03-06 20:42:33,0,0,1.637247001,3.215272502,0
2026-03-06 20:43:03,0,0,1.637247001,3.215272502,0
2026-03-06 20:43:33,0,0,1.637247001,3.215272502,0
2026-03-06 20:44:03,0,0,1.637247001,3.215272502,0
2026-03-06 20:44:33,0,0,1.637247001,3.215272502,0
2026-03-06 20:45:03,0,0,1.637247001,3.215272502,0
2026-03-06 20:45:33,0,0,1.637247001,3.215272502,0
2026-03-06 20:46:03,0,0,1.637247001,3.215272502,0
2026-03-06 20:46:33,0,0,1.637247001,3.215272502,0
2026-03-06 20:47:03,0,0,1.637247001,3.215272502,0
2026-03-06 20:47:33,0,0,1.637247001,3.215272502,0
2026-03-06 20:48:03,0,0,1.637247001,3.215272502,0
2026-03-06 20:48:33,0,0,1.637247001,3.215272502,0
2026-03-06 20:49:03,0,0,2.813396918,9.596124337,0
2026-03-06 20:49:33,0,0,2.813396918,9.596124337,0
2026-03-06 20:50:03,0,0,2.813396918,9.596124337,0
2026-03-06 20:50:33,0,0,2.813396918,9.596124337,0
2026-03-06 20:51:03,0,0,2.813396918,9.596124337,0
2026-03-06 20:51:33,0,0,2.813396918,9.596124337,0
2026-03-06 20:52:03,0,0,2.813396918,9.596124337,0
2026-03-06 20:52:33,0,0,2.813396918,9.596124337,0
2026-03-06 20:53:03,0,0,2.813396918,9.596124337,0
2026-03-06 20:53:33,0,0,2.813396918,9.596124337,0
2026-03-06 20:54:03,0,0,2.813396918,9.596124337,0
2026-03-06 20:54:33,0,0,2.813396918,9.596124337,0
2026-03-06 20:55:03,0,0,2.813396918,9.596124337,0
2026-03-06 20:55:33,0,0,2.813396918,9.596124337,0
2026-03-06 20:56:03,0,0,2.813396918,9.596124337,0
2026-03-06 20:56:33,0,0,2.813396918,9.596124337,0
2026-03-06 20:57:03,0,0,2.813396918,9.596124337,0
2026-03-06 20:57:33,0,0,2.813396918,9.596124337,0
2026-03-06 20:58:03,0,0,2.813396918,9.596124337,0
2026-03-06 20:58:33,0,0,2.813396918,9.596124337,0
2026-03-06 20:59:03,0,0,2.813396918,9.596124337,0
2026-03-06 20:59:33,0,0,2.813396918,9.596124337,0
2026-03-06 21:00:03,0,0,2.813396918,9.596124337,0
2026-03-06 21:00:33,0,0,2.813396918,9.596124337,0
2026-03-06 21:01:03,0,0,2.813396918,9.596124337,0
2026-03-06 21:01:33,0,0,2.813396918,9.596124337,0
2026-03-06 21:02:03,0,0,2.813396918,9.596124337,0
2026-03-06 21:02:33,0,0,2.813396918,9.596124337,0
2026-03-06 21:03:03,0,0,2.813396918,9.596124337,0
2026-03-06 21:03:33,0,0,2.813396918,9.596124337,0
2026-03-06 21:04:03,0,0,2.813396918,9.596124337,0
2026-03-06 21:04:33,0,0,2.813396918,9.596124337,0
2026-03-06 21:05:03,0,0,2.813396918,9.596124337,0
2026-03-06 21:05:33,0,0,2.813396918,9.596124337,0
2026-03-06 21:06:03,0,0,2.813396918,9.596124337,0
2026-03-06 21:06:33,0,0,2.813396918,9.596124337,0
2026-03-06 21:07:03,0,0,2.813396918,9.596124337,0
2026-03-06 21:07:33,0,0,2.813396918,9.596124337,0
2026-03-06 21:08:03,0,0,2.813396918,9.596124337,0
2026-03-06 21:08:33,0,0,2.813396918,9.596124337,0
2026-03-06 21:09:03,0,0,2.813396918,9.596124337,0
2026-03-06 21:09:33,0,0,2.813396918,9.596124337,0
2026-03-06 21:10:03,0,0,2.813396918,9.596124337,0
2026-03-06 21:10:33,0,0,2.813396918,9.596124337,0
2026-03-06 21:11:03,0,0,2.813396918,9.596124337,0
2026-03-06 21:11:33,0,0,2.813396918,9.596124337,0
2026-03-06 21:12:03,0,0,2.813396918,9.596124337,0
2026-03-06 21:12:33,0,0,2.813396918,,0
2026-03-06 21:13:03,0,0,2.813396918,9.596124337,0
2026-03-06 21:13:33,0,0,2.813396918,9.596124337,0
2026-03-06 21:14:03,0,0,2.813396918,9.596124337,0
2026-03-06 21:14:33,0,0,2.813396918,9.596124337,0
2026-03-06 21:15:03,0,0,2.813396918,9.596124337,0
2026-03-06 21:15:33,0,0,2.813396918,9.596124337,0
2026-03-06 21:16:03,15.054732132,0,2.813396918,9.596124337,0
2026-03-06 21:16:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:17:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:17:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:18:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:18:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:19:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:19:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:20:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:20:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:21:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:21:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:22:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:22:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:23:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:23:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:24:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:24:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:25:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:25:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:26:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:26:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:27:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:27:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:28:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:28:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:29:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:29:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:30:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:30:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:31:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:31:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:32:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:32:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:33:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:33:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:34:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:34:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:35:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:35:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:36:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:36:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:37:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:37:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:38:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:38:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:39:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:39:33,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:40:03,15.054732132,25.286669553,2.098052751,3.746250001,14.05529509
2026-03-06 21:40:33,15.054732132,25.286669553,1.197129626,2.918214543,14.05529509
2026-03-06 21:41:03,15.054732132,25.286669553,1.197129626,2.918214543,14.05529509
2026-03-06 21:41:33,15.054732132,25.286669553,1.197129626,2.918214543,14.05529509
2026-03-06 21:42:03,15.054732132,25.286669553,1.197129626,2.918214543,14.05529509
2026-03-06 21:42:33,15.054732132,25.286669553,1.197129626,2.918214543,14.05529509
2026-03-06 21:43:03,15.054732132,25.286669553,1.197129626,2.918214543,14.05529509
2026-03-06 21:43:33,15.054732132,25.286669553,1.197129626,2.918214543,14.05529509
2026-03-06 21:44:03,15.054732132,25.286669553,1.197129626,2.918214543,14.05529509
2026-03-06 21:44:33,15.054732132,25.286669553,1.197129626,2.918214543,14.05529509
2026-03-06 21:45:03,15.054732132,25.286669553,1.197129626,2.918214543,14.05529509
2026-03-06 21:45:33,15.054732132,25.286669553,1.197129626,2.918214543,14.05529509
2026-03-06 21:46:03,15.054732132,25.286669553,1.197129626,2.918214543,14.05529509
2026-03-06 21:46:33,15.054732132,25.286669553,1.197129626,2.918214543,14.05529509
2026-03-06 21:47:03,15.054732132,25.286669553,1.197129626,2.918214543,14.05529509
2026-03-06 21:47:33,15.054732132,25.286669553,1.197129626,2.918214543,14.05529509
2026-03-06 21:48:03,15.054732132,,1.197129626,2.918214543,14.05529509
2026-03-06 21:48:33,15.054732132,25.286669553,1.197129626,2.918214543,14.05529509
2026-03-06 21:49:03,15.054732132,25.286669553,1.197129626,2.918214543,14.05529509
2026-03-06 21:49:33,15.054732132,25.286669553,1.197129626,2.918214543,14.05529509
2026-03-06 21:50:03,15.054732132,25.286669553,1.197129626,2.918214543,14.05529509
2026-03-06 21:50:33,15.054732132,25.286669553,1.197129626,2.918214543,14.05529509
2026-03-06 21:51:03,15.054732132,25.286669553,1.197129626,2.918214543,14.05529509
2026-03-06 21:51:33,15.054732132,25.286669553,1.197129626,2.918214543,14.05529509
2026-03-06 21:52:03,15.054732132,25.286669553,1.197129626,2.918214543,14.05529509
