Time,"__name__=""dockerstats_memory_usage_bytes"",id=""01f312347dda"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner3""","__name__=""dockerstats_memory_usage_bytes"",id=""4f102e5b62e8"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1""","__name__=""dockerstats_memory_usage_bytes"",id=""58e30d607ada"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""ca231361c927"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2""","__name__=""dockerstats_memory_usage_bytes"",id=""ed88bedf17e5"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2"""
2026-03-06 21:25:03,4265615360,4277866496,6415716352,4290445312,4248211456
2026-03-06 21:25:33,4281815040,4280442880,6429638656,4292009984,4264148992
2026-03-06 21:26:03,4294246400,4283232256,6444711936,4294176768,4280733696
2026-03-06 21:26:33,4294062080,4288286720,6450372608,4293361664,4283805696
2026-03-06 21:27:03,4195307520,4291010560,6387044352,4294291456,4294434816
2026-03-06 21:27:33,4212019200,4278947840,6402338816,4293640192,4294369280
2026-03-06 21:28:03,4228694016,4284026880,6407294976,4293218304,4292366336
2026-03-06 21:28:33,4294127616,4294610944,6536351744,4294172672,4294152192
2026-03-06 21:29:03,4197892096,4192993280,6443380736,4198113280,4251373568
2026-03-06 21:29:33,4222255104,4196388864,6467895296,4201435136,4277432320
2026-03-06 21:30:03,4233900032,4196569088,6382931968,4202889216,4285734912
2026-03-06 21:30:33,4244500480,4201865216,6387662848,4211367936,4293042176
2026-03-06 21:31:03,4254048256,4204371968,6395699200,4215177216,4292976640
2026-03-06 21:31:33,4189962240,4210470912,6402412544,4224917504,4293386240
2026-03-06 21:32:03,4198719488,4214784000,6408073216,4228939776,4279189504
2026-03-06 21:32:33,4211175424,4222095360,6414118912,4237635584,4291657728
2026-03-06 21:33:03,4229242880,4225654784,6428995584,4241510400,4282957824
2026-03-06 21:33:33,4250517504,4229988352,6448021504,4246327296,4224249856
2026-03-06 21:34:03,4262830080,4237021184,6454181888,4255784960,4238651392
2026-03-06 21:34:33,4274475008,4241530880,6462218240,4259983360,4250722304
2026-03-06 21:35:03,4287959040,4246310912,6469484544,4265058304,4263165952
2026-03-06 21:35:33,4294553600,4252221440,6478004224,4269633536,4277469184
2026-03-06 21:36:03,4289343488,4261502976,6491357184,4278431744,4284715008
2026-03-06 21:36:33,4294422528,4272529408,6494691328,4289454080,4291395584
2026-03-06 21:37:03,4198129664,4274352128,6436749312,4291653632,4293058560
2026-03-06 21:37:33,4208492544,4278157312,6444507136,4294238208,4279410688
2026-03-06 21:38:03,4225765376,4281409536,6458736640,4294135808,4294668288
2026-03-06 21:38:33,4242276352,4280311808,6472306688,4294287360,4232187904
2026-03-06 21:39:03,4252426240,4283822080,6480203776,4293824512,4246466560
2026-03-06 21:39:33,4262367232,4287201280,6487400448,4294246400,4255494144
2026-03-06 21:40:03,4278812672,4289748992,6496784384,4289855488,4279189504
2026-03-06 21:40:33,4293361664,4253011968,6510432256,4293939200,4286750720
2026-03-06 21:41:03,4294815744,4260683776,6435352576,4292907008,4294803456
2026-03-06 21:41:33,4233883648,4265570304,6468145152,4293578752,4294578176
2026-03-06 21:42:03,4255973376,4269551616,6483390464,4293259264,4293767168
2026-03-06 21:42:33,4171751424,4183101440,6504812544,4211462144,4242653184
2026-03-06 21:43:03,4193812480,4189159424,6519721984,4216008704,4260311040
2026-03-06 21:43:33,4211187712,4197937152,6529716224,4223934464,4275724288
2026-03-06 21:44:03,4226834432,4207534080,6538620928,4237602816,4289437696
2026-03-06 21:44:33,4240154624,4216438784,6549385216,4242186240,4293959680
2026-03-06 21:45:03,4267536384,4219285504,6475706368,4244819968,4294692864
2026-03-06 21:45:33,4196429824,4219191296,6489649152,4247101440,4291137536
2026-03-06 21:46:03,4208840704,4224446464,6496686080,4252393472,4293689344
2026-03-06 21:46:33,4216819712,4230627328,6501433344,4256366592,4293906432
2026-03-06 21:47:03,4228214784,4230492160,6512603136,4256727040,4293312512
2026-03-06 21:47:33,4239527936,4236574720,6519267328,4261588992,4281421824
2026-03-06 21:48:03,4259950592,4243709952,6534774784,4267012096,4256653312
2026-03-06 21:48:33,4270800896,4244963328,6544437248,4268470272,4276453376
2026-03-06 21:49:03,4293713920,4249690112,6562308096,4277059584,4294328320
2026-03-06 21:49:33,4285227008,4253048832,6569222144,4280651776,4293771264
2026-03-06 21:50:03,4290891776,4254466048,6573588480,4284739584,4294295552
2026-03-06 21:50:33,4279508992,4261556224,6578626560,4291936256,4293996544
2026-03-06 21:51:03,4294103040,4267028480,6501384192,4293664768,4273020928
2026-03-06 21:51:33,4198793216,4273078272,6513037312,4294225920,4294590464
2026-03-06 21:52:03,4211015680,4277817344,6518661120,4293382144,4286386176
2026-03-06 21:52:33,4226314240,4282122240,6530908160,4294352896,4282966016
2026-03-06 21:53:03,4235579392,4280856576,6536253440,4287762432,4293349376
2026-03-06 21:53:33,4252082176,4276563968,6547501056,4293660672,4247642112
2026-03-06 21:54:03,4273901568,4276678656,6566277120,4294225920,4273131520
2026-03-06 21:54:33,4290060288,4283322368,6575247360,4293730304,4294656000
2026-03-06 21:55:03,4294504448,4288409600,6598123520,4292472832,4294381568
2026-03-06 21:55:33,4290072576,4288749568,6525587456,4292562944,4293758976
2026-03-06 21:56:03,4192083968,4291121152,6535688192,4294184960,4292472832
2026-03-06 21:56:33,4205780992,4281094144,6547525632,4294602752,4293963776
2026-03-06 21:57:03,4214145024,4276842496,6556205056,4292579328,4292562944
2026-03-06 21:57:33,4141764608,4192821248,6566248448,4218826752,4293554176
2026-03-06 21:58:03,4158820352,4195966976,6574673920,4221870080,4156977152
2026-03-06 21:58:33,4170637312,4200570880,6580473856,4228800512,4173352960
2026-03-06 21:59:03,4178022400,4203388928,6585466880,4231684096,4183719936
2026-03-06 21:59:33,4186071040,4207509504,6588362752,4235599872,4191588352
2026-03-06 22:00:03,4192673792,4210290688,6591488000,4240437248,4199759872
2026-03-06 22:00:33,4216598528,4212809728,6607810560,4242993152,4223561728
2026-03-06 22:01:03,4229029888,4216578048,6615515136,4246814720,4238635008
2026-03-06 22:01:33,4246532096,4217364480,6536187904,4247048192,4257767424
2026-03-06 22:02:03,4269334528,4224458752,6552674304,4253839360,4285362176
2026-03-06 22:02:33,4202733568,4227657728,6557622272,4257841152,4293902336
2026-03-06 22:03:03,4209102848,4229111808,6563192832,4259831808,4293640192
2026-03-06 22:03:33,4294197248,4279205888,6572195840,4262453248,4294647808
2026-03-06 22:04:03,4294139904,4283740160,6584102912,4268204032,4294205440
2026-03-06 22:04:33,4293677056,4286115840,6588801024,4271603712,4287565824
2026-03-06 22:05:03,4294434816,4287680512,6592266240,4283850752,4187492352
2026-03-06 22:05:33,4294422528,4292362240,6595506176,4294832128,4194443264
2026-03-06 22:06:03,4294553600,4293099520,6600286208,4294668288,4200169472
2026-03-06 22:06:33,4293844992,4293935104,6605262848,4293623808,4208771072
2026-03-06 22:07:03,4294463488,4280008704,6623068160,4286865408,4230471680
2026-03-06 22:07:33,4294180864,4280578048,6563282944,4287569920,4276965376
2026-03-06 22:08:03,4293955584,4281126912,6571286528,4289822720,4285308928
2026-03-06 22:08:33,4193746944,4285345792,6579703808,4293373952,4294103040
2026-03-06 22:09:03,4226355200,4279660544,6593155072,4294070272,4279275520
2026-03-06 22:09:33,4263092224,4279894016,6615863296,4294303744,4193128448
2026-03-06 22:10:03,4287598592,4285034496,6629904384,4293390336,4210589696
2026-03-06 22:10:33,4294365184,4287856640,6641192960,4293525504,4223528960
2026-03-06 22:11:03,4293664768,4287500288,6665613312,4288417792,4241571840
2026-03-06 22:11:33,4293668864,4290084864,6699839488,4291891200,4264894464
2026-03-06 22:12:03,4234428416,4279865344,6633283584,4294406144,4284989440
2026-03-06 22:12:33,4260188160,4283219968,6557696000,4293677056,4289794048
2026-03-06 22:13:03,4169211904,4283465728,6578278400,4293468160,4282920960
2026-03-06 22:13:33,4187738112,4283625472,6609145856,4294455296,4294795264
2026-03-06 22:14:03,4200026112,4276035584,6513033216,4294152192,4293877760
2026-03-06 22:14:33,4211449856,4280152064,6531104768,4294025216,4193214464
2026-03-06 22:15:03,4233187328,4282388480,6547279872,4233084928,4215111680
2026-03-06 22:15:33,4218527744,4098871296,6583783424,4244774912,4151885824
2026-03-06 22:16:03,4240539648,4104704000,6614290432,4254105600,4172210176
2026-03-06 22:16:33,4260642816,4111400960,6530338816,4259606528,4190515200
2026-03-06 22:17:03,4094009344,4115021824,6541074432,4233035776,4202885120
2026-03-06 22:17:33,4116709376,4121411584,6561996800,4241698816,4224249856
2026-03-06 22:18:03,4149313536,4134088704,6577676288,4252385280,4250046464
2026-03-06 22:18:33,4133347328,4139655168,6499074048,4260073472,4179959808
2026-03-06 22:19:03,4103757824,4141232128,6521131008,4238532608,4180254720
2026-03-06 22:19:33,4096045056,4149981184,6537650176,4236808192,4106285056
2026-03-06 22:20:03,4095283200,4153679872,6546669568,4240490496,4090994688
2026-03-06 22:20:33,4112760832,4158599168,6556000256,4247945216,4105707520
2026-03-06 22:21:03,4148183040,4163387392,6476840960,4258811904,4134989824
2026-03-06 22:21:33,4138676224,4164329472,6495289344,4246425600,4109299712
2026-03-06 22:22:03,4100788224,4167172096,6510747648,4247105536,4020178944
2026-03-06 22:22:33,4110520320,4168466432,6519635968,4249608192,3878924288
2026-03-06 22:23:03,4134404096,4178837504,6526599168,4267057152,3835105280
2026-03-06 22:23:33,4151177216,4180500480,6540079104,4272705536,3859738624
2026-03-06 22:24:03,4179075072,4185493504,6562291712,4280795136,3888001024
2026-03-06 22:24:33,4202061824,4188647424,6492475392,4288557056,3914436608
2026-03-06 22:25:03,4218216448,4191248384,6504026112,4292014080,3927703552
2026-03-06 22:25:33,4294967296,4209831936,6507794432,4272525312,3939725312
2026-03-06 22:26:03,4196585472,4156571648,6513262592,4276092928,3951214592
2026-03-06 22:26:33,4214743040,4166959104,6519255040,4284481536,3962580992
2026-03-06 22:27:03,4224446464,4170240000,6525001728,4288462848,3969925120
2026-03-06 22:27:33,4243959808,4182831104,6530310144,4293705728,3982127104
2026-03-06 22:28:03,4294180864,4294856704,6574030848,4294651904,3992023040
2026-03-06 22:28:33,4199145472,4141903872,6567153664,4206039040,4039626752
2026-03-06 22:29:03,4234960896,4151214080,6596489216,4214996992,4079734784
2026-03-06 22:29:33,4247916544,4156428288,6598852608,4219908096,4088205312
2026-03-06 22:30:03,4254224384,4156825600,6605189120,4221272064,4094709760
2026-03-06 22:30:33,4270182400,4156719104,6525657088,4222574592,4110630912
2026-03-06 22:31:03,4191821824,4157681664,6535241728,4223787008,4122275840
2026-03-06 22:31:33,4200853504,4159643648,6542671872,4228067328,4129681408
