Time,"__name__=""dockerstats_memory_usage_bytes"",id=""32232f040882"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""61cfe3189828"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1""","__name__=""dockerstats_memory_usage_bytes"",id=""7250911cdd62"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2""","__name__=""dockerstats_memory_usage_bytes"",id=""82d927fb2ac6"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2"""
2026-03-17 18:19:07,4559261696,2728062976,2637099008,4595032064
2026-03-17 18:19:37,4567523328,2729889792,2639298560,4603273216
2026-03-17 18:20:07,4577775616,2733481984,2642513920,4613615616
2026-03-17 18:20:37,4589608960,2737111040,2646147072,4625461248
2026-03-17 18:21:07,4592697344,2737115136,2646138880,4628541440
2026-03-17 18:21:37,4606091264,2740723712,2649747456,4641931264
2026-03-17 18:22:07,4615053312,2742566912,2651549696,4543729664
2026-03-17 18:22:37,4525621248,2748268544,2656976896,4562542592
2026-03-17 18:23:07,4533825536,2751623168,2660581376,4570501120
2026-03-17 18:23:37,4543606784,2755244032,2666303488,4580290560
2026-03-17 18:24:07,4551802880,2758844416,2669891584,4588580864
2026-03-17 18:24:37,4560023552,2762493952,2673512448,4596801536
2026-03-17 18:25:07,4568227840,2765307904,2676301824,4603879424
2026-03-17 18:25:37,4576227328,2767917056,2678931456,4612976640
2026-03-17 18:26:07,4583403520,2769723392,2680983552,4620140544
2026-03-17 18:26:37,4604985344,2774245376,2685267968,4641701888
2026-03-17 18:27:07,4624367616,2777714688,2688856064,4553375744
2026-03-17 18:27:37,4536848384,2784006144,2695143424,4573433856
2026-03-17 18:28:07,4552658944,2789392384,2700566528,4589109248
2026-03-17 18:28:37,4606013440,2791747584,2702925824,4603072512
2026-03-17 18:29:07,4621918208,2829152256,2738847744,4654063616
2026-03-17 18:29:37,4639866880,2830987264,2740674560,4671905792
2026-03-17 18:30:07,4655841280,2832805888,2742497280,4580265984
2026-03-17 18:30:37,4577894400,2842255360,2751668224,4610764800
2026-03-17 18:31:07,4589088768,2842038272,2751709184,4621873152
2026-03-17 18:31:37,4625068032,2739851264,2757128192,4658278400
2026-03-17 18:32:07,4653060096,2741596160,2651451392,4578861056
2026-03-17 18:32:37,4581810176,2745630720,2655526912,4612575232
2026-03-17 18:33:07,4609916928,2748727296,2658582528,4643479552
2026-03-17 18:33:37,4635615232,2748780544,2658615296,4669685760
2026-03-17 18:34:07,4663762944,2750570496,2660462592,4590592000
2026-03-17 18:34:37,4582440960,2750844928,2660503552,4616949760
2026-03-17 18:35:07,4614283264,2754396160,2664046592,4648873984
2026-03-17 18:35:37,4644417536,2756198400,2665865216,4678782976
2026-03-17 18:36:07,4571848704,2761547776,2671185920,4607291392
2026-03-17 18:36:37,4637888512,2770657280,2680127488,4673814528
2026-03-17 18:37:07,4598743040,2782998528,2692440064,4633214976
2026-03-17 18:37:37,4636545024,2786545664,2695958528,4665008128
2026-03-17 18:38:07,4671012864,2792087552,2701180928,4593623040
2026-03-17 18:38:37,4604362752,2793934848,2703040512,4635938816
2026-03-17 18:39:07,4646416384,2797453312,2706530304,4675432448
2026-03-17 18:39:37,4584501248,2801823744,2710540288,4616785920
2026-03-17 18:40:07,4630196224,2806497280,2715279360,4661653504
2026-03-17 18:40:37,4663697408,2808295424,2717061120,4585713664
2026-03-17 18:41:07,4612038656,2813558784,2725228544,4641841152
2026-03-17 18:41:37,4576104448,2815655936,2724048896,4608151552
2026-03-17 18:42:07,4640075776,2820722688,2729111552,4669857792
2026-03-17 18:42:37,4623319040,2824159232,2732511232,4655529984
2026-03-17 18:43:07,4681691136,2827546624,2735894528,4605521920
2026-03-17 18:43:37,4629803008,2829279232,2739728384,4659003392
2026-03-17 18:44:07,4610048000,2829365248,2739777536,4639936512
2026-03-17 18:44:37,4599799808,2831429632,2741514240,4628418560
2026-03-17 18:45:07,4588404736,2834821120,2744897536,4621742080
2026-03-17 18:45:37,4693880832,2841554944,2751639552,4621139968
2026-03-17 18:46:07,4668059648,2739486720,2756710400,4602523648
2026-03-17 18:46:37,4691042304,2741637120,2758402048,4623736832
2026-03-17 18:47:07,4590317568,2745229312,2762002432,4630396928
2026-03-17 18:47:37,4598550528,2748854272,2658328576,4638666752
2026-03-17 18:48:07,4603424768,2750681088,2660126720,4643549184
2026-03-17 18:48:37,4608086016,2750730240,2660159488,4648222720
2026-03-17 18:49:07,4623691776,2757926912,2667352064,4663873536
2026-03-17 18:49:37,4631928832,2760474624,2669199360,4672139264
2026-03-17 18:50:07,4638601216,2762649600,2671005696,4678840320
2026-03-17 18:50:37,4650438656,2765901824,2674630656,4690673664
2026-03-17 18:51:07,4673269760,2776698880,2685423616,4605333504
2026-03-17 18:51:37,4685103104,2782957568,2690854912,4617220096
2026-03-17 18:52:07,4585476096,2784780288,2692657152,4626190336
2026-03-17 18:52:37,4598063104,2790191104,2698080256,4638765056
2026-03-17 18:53:07,4607168512,2793811968,2701684736,4647866368
2026-03-17 18:53:37,4616945664,2797441024,2707419136,4657672192
2026-03-17 18:54:07,4627714048,2803216384,2711011328,4668399616
2026-03-17 18:54:37,4640059392,2806841344,2714763264,4680744960
2026-03-17 18:55:07,4645642240,2806841344,2714640384,4686127104
2026-03-17 18:55:37,4661616640,2814070784,2721853440,4702269440
2026-03-17 18:56:07,4672876544,2817671168,2725445632,4605210624
2026-03-17 18:56:37,4684193792,2823376896,2731155456,4617285632
