Time,"__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-09 09:30:31,,0.001252,
2026-03-09 09:31:01,,0.001252,
2026-03-09 09:31:31,,0.001252,
2026-03-09 09:32:01,,0.001252,
2026-03-09 09:32:31,,0.001252,
2026-03-09 09:33:01,,0.001252,
2026-03-09 09:33:31,,0.001252,
2026-03-09 10:08:01,,0.000584,
2026-03-09 10:08:31,,0.000584,
2026-03-09 10:09:01,,0.000584,
2026-03-09 10:09:31,,0.000584,
2026-03-09 10:10:01,,0.000584,
2026-03-09 10:10:31,,0.000584,
2026-03-09 10:11:01,,0.000584,
2026-03-09 10:11:31,,0.000584,
2026-03-09 10:12:01,,0.000584,
2026-03-09 10:12:31,,0.000584,
2026-03-09 10:52:31,,0.001629,
2026-03-09 10:53:01,,0.001629,
2026-03-09 10:53:31,,0.001629,
2026-03-09 10:54:01,,0.001629,
2026-03-09 10:54:31,,0.001629,
2026-03-09 10:55:01,,0.001629,
2026-03-09 10:55:31,,0.001629,
2026-03-09 10:56:01,,0.001629,
2026-03-09 10:56:31,,0.001629,
2026-03-09 10:57:01,,0.001629,
2026-03-09 11:33:31,,0.001645,
2026-03-09 11:34:01,,0.001645,
2026-03-09 11:34:31,,0.001645,
2026-03-09 11:35:01,,0.001645,
2026-03-09 11:35:31,,0.001645,
2026-03-09 11:36:01,,0.001645,
2026-03-09 11:36:31,,0.001645,
2026-03-09 11:37:01,,0.001645,
2026-03-09 11:37:31,,0.001645,
2026-03-09 11:38:01,,0.001645,
2026-03-09 12:19:31,5.754355,,17.538043
2026-03-09 12:20:01,5.754355,,17.538043
2026-03-09 12:20:31,5.754355,0.044662,17.538043
2026-03-09 12:21:01,5.754355,0.044662,17.538043
2026-03-09 12:21:31,5.754355,0.044662,17.538043
2026-03-09 12:22:01,5.754355,0.044662,17.538043
2026-03-09 12:22:31,5.754355,0.044662,17.538043
2026-03-09 12:23:01,5.754355,0.044662,17.538043
2026-03-09 12:23:31,5.754355,0.044662,17.538043
2026-03-09 12:24:01,5.754355,0.044662,17.538043
2026-03-09 12:24:31,,0.044662,
2026-03-09 12:25:01,,0.044662,
