"Time","rskj-miner1:8080 (heap)","rskj-miner2:8080 (heap)","rskj-miner4:8080 (heap)","rskj-node1:8080 (heap)","rskj-miner1:8080-max","rskj-miner2:8080-max","rskj-miner4:8080-max","rskj-node1:8080-max"
2026-02-10 14:17:15,1.08 GiB,669 MiB,500 MiB,1.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:17:30,749 MiB,1020 MiB,847 MiB,674 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:17:45,580 MiB,599 MiB,1.20 GiB,1.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:18:00,1.01 GiB,760 MiB,565 MiB,1.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:18:15,661 MiB,904 MiB,691 MiB,461 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:18:30,1011 MiB,1.00 GiB,801 MiB,567 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:18:45,857 MiB,531 MiB,1.09 GiB,893 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:19:00,1.23 GiB,780 MiB,491 MiB,1.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:19:15,960 MiB,966 MiB,694 MiB,1.20 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:19:30,544 MiB,1.14 GiB,843 MiB,547 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:19:45,1.07 GiB,703 MiB,1.17 GiB,879 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:20:00,1.18 GiB,882 MiB,495 MiB,989 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:20:15,1.18 GiB,1.08 GiB,714 MiB,1.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:20:30,912 MiB,579 MiB,955 MiB,561 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:20:45,754 MiB,1.13 GiB,739 MiB,1.08 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:21:00,1.13 GiB,539 MiB,885 MiB,1.20 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:21:15,747 MiB,661 MiB,1011 MiB,527 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:21:30,1.24 GiB,880 MiB,1.20 GiB,712 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:21:45,1.05 GiB,465 MiB,791 MiB,1.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:22:00,647 MiB,592 MiB,899 MiB,1.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:22:15,1.07 GiB,783 MiB,1.04 GiB,484 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:22:30,764 MiB,925 MiB,1.18 GiB,609 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:22:45,546 MiB,537 MiB,768 MiB,968 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:23:00,1.01 GiB,711 MiB,919 MiB,1.08 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:23:15,628 MiB,905 MiB,1.06 GiB,434 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:23:30,1.06 GiB,529 MiB,712 MiB,844 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:23:45,1011 MiB,1.02 GiB,1.16 GiB,433 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:24:00,588 MiB,563 MiB,692 MiB,700 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:24:15,1.04 GiB,692 MiB,842 MiB,830 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:24:30,682 MiB,921 MiB,1.00 GiB,973 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:24:45,569 MiB,454 MiB,525 MiB,498 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:25:00,1010 MiB,707 MiB,711 MiB,668 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:25:15,911 MiB,852 MiB,881 MiB,795 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:25:30,1.08 GiB,1.05 GiB,1.03 GiB,937 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:25:45,718 MiB,622 MiB,606 MiB,478 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:26:00,945 MiB,883 MiB,814 MiB,637 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:26:15,1.16 GiB,1.03 GiB,998 MiB,777 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:26:30,1.28 GiB,1.17 GiB,1.08 GiB,887 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:26:45,1.23 GiB,1018 MiB,918 MiB,674 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:27:00,918 MiB,556 MiB,452 MiB,1000 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:27:15,541 MiB,749 MiB,613 MiB,1.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:27:30,964 MiB,890 MiB,754 MiB,435 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:27:45,853 MiB,492 MiB,1.10 GiB,779 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:28:00,1.31 GiB,687 MiB,492 MiB,919 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:28:15,1006 MiB,914 MiB,691 MiB,1.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:28:30,597 MiB,1.03 GiB,833 MiB,1.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:28:45,1.22 GiB,582 MiB,1.12 GiB,703 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:29:00,848 MiB,708 MiB,1.23 GiB,812 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:29:15,1.19 GiB,892 MiB,609 MiB,960 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:29:30,796 MiB,545 MiB,1.04 GiB,584 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:29:45,701 MiB,911 MiB,592 MiB,914 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:30:00,1.09 GiB,1.13 GiB,773 MiB,1.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:30:15,790 MiB,531 MiB,981 MiB,1.20 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:30:30,1.20 GiB,758 MiB,1.13 GiB,559 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:30:45,1.03 GiB,1.08 GiB,675 MiB,907 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:31:00,653 MiB,502 MiB,822 MiB,1.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:31:15,1.12 GiB,644 MiB,990 MiB,1.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:31:30,756 MiB,841 MiB,1.11 GiB,475 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:31:45,1.06 GiB,1.20 GiB,668 MiB,835 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:32:00,1.05 GiB,727 MiB,925 MiB,1.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:32:15,696 MiB,1.08 GiB,501 MiB,606 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:32:30,1.15 GiB,1.22 GiB,645 MiB,731 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:32:45,992 MiB,809 MiB,982 MiB,1.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:33:00,618 MiB,937 MiB,1.07 GiB,1.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:33:15,1.02 GiB,1.10 GiB,1.22 GiB,481 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:33:30,709 MiB,463 MiB,593 MiB,621 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:33:45,589 MiB,924 MiB,993 MiB,1010 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:34:00,1.04 GiB,1.06 GiB,1.11 GiB,1.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:34:15,689 MiB,465 MiB,488 MiB,1.23 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:34:30,1.03 GiB,576 MiB,599 MiB,560 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:34:45,920 MiB,985 MiB,964 MiB,888 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:35:00,1.30 GiB,1.13 GiB,1.08 GiB,1013 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:35:15,1007 MiB,796 MiB,759 MiB,637 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:35:30,651 MiB,1.03 GiB,973 MiB,811 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:35:45,600 MiB,656 MiB,593 MiB,1.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:36:00,958 MiB,834 MiB,704 MiB,480 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:36:15,636 MiB,981 MiB,867 MiB,605 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:36:30,1.01 GiB,1.12 GiB,978 MiB,715 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:36:45,988 MiB,739 MiB,527 MiB,1.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:37:00,790 MiB,965 MiB,752 MiB,1.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:37:15,1002 MiB,1.08 GiB,914 MiB,550 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:37:30,869 MiB,714 MiB,476 MiB,907 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:37:45,657 MiB,1.18 GiB,952 MiB,543 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:38:00,1.05 GiB,522 MiB,1.04 GiB,657 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:38:15,767 MiB,706 MiB,1.19 GiB,777 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:38:30,1.28 GiB,921 MiB,624 MiB,945 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:38:45,1.09 GiB,504 MiB,969 MiB,468 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:39:00,793 MiB,709 MiB,1.13 GiB,628 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:39:15,1.30 GiB,991 MiB,605 MiB,803 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:39:30,907 MiB,1.12 GiB,763 MiB,957 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:39:45,752 MiB,758 MiB,1.10 GiB,496 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:40:00,1.19 GiB,1.20 GiB,763 MiB,936 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:40:15,904 MiB,658 MiB,999 MiB,1.07 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:40:30,1.27 GiB,848 MiB,1.15 GiB,1.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:40:45,1.18 GiB,1.20 GiB,722 MiB,817 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:41:00,866 MiB,698 MiB,942 MiB,976 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:41:15,1.31 GiB,809 MiB,1.04 GiB,1.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:41:30,918 MiB,965 MiB,1.15 GiB,1.17 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:41:45,817 MiB,531 MiB,721 MiB,736 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:42:00,1.15 GiB,704 MiB,835 MiB,845 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:42:15,847 MiB,1.12 GiB,474 MiB,1.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:42:30,735 MiB,491 MiB,588 MiB,551 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:42:45,1.21 GiB,960 MiB,1.02 GiB,967 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:43:00,888 MiB,1.19 GiB,1.23 GiB,1.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:43:15,605 MiB,716 MiB,756 MiB,570 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:43:30,1.08 GiB,1.13 GiB,1.20 GiB,985 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:43:45,939 MiB,893 MiB,945 MiB,615 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:44:00,631 MiB,1020 MiB,1.03 GiB,730 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:44:15,1.02 GiB,1.18 GiB,1.19 GiB,856 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:44:30,738 MiB,555 MiB,556 MiB,990 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:44:45,663 MiB,1.07 GiB,1013 MiB,605 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:45:00,1.12 GiB,543 MiB,1.26 GiB,820 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:45:15,786 MiB,1009 MiB,906 MiB,1.17 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:45:30,1.20 GiB,1.20 GiB,1.07 GiB,564 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:45:45,1.10 GiB,879 MiB,704 MiB,982 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:46:00,721 MiB,1.01 GiB,833 MiB,1.08 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:46:15,1.21 GiB,1.15 GiB,1001 MiB,1.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:46:30,796 MiB,523 MiB,1.09 GiB,532 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:46:45,777 MiB,1015 MiB,766 MiB,946 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:47:00,1.17 GiB,1.21 GiB,927 MiB,1.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:47:15,890 MiB,703 MiB,1.19 GiB,514 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:47:30,1.29 GiB,939 MiB,602 MiB,693 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:47:45,1.14 GiB,641 MiB,1.10 GiB,1.19 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:48:00,1.27 GiB,821 MiB,1.21 GiB,514 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:48:15,683 MiB,930 MiB,556 MiB,622 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:48:30,818 MiB,1.05 GiB,666 MiB,731 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:48:45,1.13 GiB,597 MiB,987 MiB,1.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:49:00,1.31 GiB,730 MiB,1.07 GiB,1.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:49:15,743 MiB,955 MiB,1.26 GiB,500 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:49:30,910 MiB,1.04 GiB,594 MiB,614 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:49:45,1.20 GiB,625 MiB,891 MiB,938 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:50:00,586 MiB,755 MiB,1000 MiB,1.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:50:15,764 MiB,949 MiB,1.14 GiB,1.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:50:30,981 MiB,1.07 GiB,493 MiB,1.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:50:45,1.30 GiB,665 MiB,814 MiB,832 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:51:00,674 MiB,794 MiB,923 MiB,940 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:51:15,842 MiB,937 MiB,1.03 GiB,1.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:51:30,996 MiB,1.06 GiB,1.17 GiB,1.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:51:45,625 MiB,672 MiB,778 MiB,730 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:52:00,795 MiB,881 MiB,924 MiB,857 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:52:15,1.04 GiB,1.04 GiB,1.11 GiB,1013 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:52:30,1.16 GiB,1.20 GiB,1.22 GiB,1.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:52:45,687 MiB,1.17 GiB,1.17 GiB,1.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:53:00,1.04 GiB,558 MiB,490 MiB,1.17 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:53:15,756 MiB,727 MiB,687 MiB,517 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:53:30,1.10 GiB,884 MiB,796 MiB,627 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:53:45,975 MiB,1.15 GiB,1.08 GiB,946 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:54:00,621 MiB,597 MiB,1.26 GiB,1.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:54:15,1.08 GiB,787 MiB,674 MiB,1.20 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:54:30,786 MiB,935 MiB,819 MiB,542 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:54:45,692 MiB,582 MiB,1.23 GiB,920 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:55:00,1.14 GiB,1.12 GiB,985 MiB,629 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:55:15,836 MiB,561 MiB,1.16 GiB,774 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:55:30,1.27 GiB,670 MiB,1.26 GiB,886 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:55:45,1.21 GiB,1.14 GiB,904 MiB,1.24 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:56:00,889 MiB,513 MiB,1.02 GiB,586 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:56:15,1.31 GiB,706 MiB,1.18 GiB,715 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:56:30,960 MiB,852 MiB,545 MiB,843 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:56:45,795 MiB,672 MiB,1.13 GiB,602 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:57:00,1.15 GiB,983 MiB,632 MiB,885 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:57:15,898 MiB,1.09 GiB,782 MiB,995 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:57:30,1.25 GiB,493 MiB,927 MiB,1.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:57:45,1.19 GiB,825 MiB,1.22 GiB,625 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:58:00,1.32 GiB,1003 MiB,554 MiB,738 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:58:15,755 MiB,1.12 GiB,717 MiB,863 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:58:30,998 MiB,534 MiB,866 MiB,994 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:58:45,895 MiB,842 MiB,1.15 GiB,503 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:59:00,1.34 GiB,1.06 GiB,553 MiB,655 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:59:15,1.08 GiB,1.24 GiB,752 MiB,798 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:59:30,739 MiB,719 MiB,985 MiB,990 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 14:59:45,601 MiB,639 MiB,905 MiB,884 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:00:00,1011 MiB,767 MiB,1017 MiB,994 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:00:15,617 MiB,961 MiB,1.15 GiB,1.09 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:00:30,1.12 GiB,1.11 GiB,540 MiB,1.23 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:00:45,959 MiB,696 MiB,867 MiB,804 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:01:00,694 MiB,891 MiB,1.02 GiB,940 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:01:15,1.07 GiB,1.02 GiB,1.14 GiB,1.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:01:30,747 MiB,1.16 GiB,1.28 GiB,1.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:01:45,1.36 GiB,798 MiB,873 MiB,705 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:02:00,1.03 GiB,1.01 GiB,1.06 GiB,882 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:02:15,687 MiB,1.20 GiB,1.24 GiB,1.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:02:30,1.08 GiB,922 MiB,953 MiB,701 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:02:45,979 MiB,1.22 GiB,1.26 GiB,1.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:03:00,654 MiB,676 MiB,659 MiB,1.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:03:15,1.10 GiB,860 MiB,861 MiB,515 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:03:30,590 MiB,1015 MiB,972 MiB,630 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:03:45,1.12 GiB,627 MiB,549 MiB,992 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:04:00,774 MiB,853 MiB,736 MiB,1.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:04:15,1.19 GiB,998 MiB,901 MiB,1.23 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:04:30,856 MiB,1.21 GiB,1.06 GiB,621 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:04:45,743 MiB,1.08 GiB,934 MiB,1.24 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:05:00,1.18 GiB,515 MiB,1.08 GiB,601 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:05:15,931 MiB,777 MiB,565 MiB,778 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
