Time,"__name__=""dockerstats_memory_usage_bytes"",id=""19c98afb5d8e"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner4""","__name__=""dockerstats_memory_usage_bytes"",id=""22ec4669ab6e"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2""","__name__=""dockerstats_memory_usage_bytes"",id=""3bd64936d549"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2""","__name__=""dockerstats_memory_usage_bytes"",id=""4c36ab46243a"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1""","__name__=""dockerstats_memory_usage_bytes"",id=""8550f126da22"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""a86735e5c58a"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner3"""
2026-03-05 22:00:02,4267028480,4261310464,5216813056,4215205888,4239822848,4264288256
2026-03-05 22:00:32,4278276096,4272902144,5219094528,4230782976,4252880896,4273725440
2026-03-05 22:01:02,4285304832,4276355072,5227384832,4237897728,4263555072,4280983552
2026-03-05 22:01:32,4291989504,4282617856,5229617152,4244918272,4273270784,4287238144
2026-03-05 22:02:02,4293427200,4286521344,5229649920,4248944640,4282703872,4291100672
2026-03-05 22:02:32,4293771264,4294070272,5232390144,4260847616,4293570560,4294311936
2026-03-05 22:03:02,4291600384,4293062656,5238337536,4275544064,4293390336,4293013504
2026-03-05 22:03:32,4293324800,4293963776,5241602048,4283580416,4293713920,4290187264
2026-03-05 22:04:02,4294901760,4199686144,5248413696,4180955136,4294893568,4210966528
2026-03-05 22:04:32,4161368064,4220276736,5252845568,4190777344,4117536768,4225556480
2026-03-05 22:05:02,4161576960,4220051456,5252849664,4190801920,4122447872,4225593344
2026-03-05 22:05:32,4166418432,4224942080,5261537280,4191801344,4130881536,4229079040
2026-03-05 22:06:02,4166254592,4224970752,5261934592,4191936512,4132651008,4229079040
2026-03-05 22:06:32,4171296768,4230987776,5268201472,4213444608,4138340352,4233605120
2026-03-05 22:07:02,4179468288,4237488128,5270003712,4219297792,4149477376,4239716352
2026-03-05 22:07:32,4191838208,4250218496,5276749824,4232040448,4164243456,4251205632
2026-03-05 22:08:02,4193767424,4252577792,5276975104,4233756672,4247359488,4257083392
2026-03-05 22:08:32,4199149568,4257628160,5291249664,4239347712,4265193472,4270534656
2026-03-05 22:09:02,4232114176,4264460288,5296541696,4244119552,4275351552,4275736576
2026-03-05 22:09:32,4222410752,4268019712,5298323456,4247302144,4282343424,4281110528
2026-03-05 22:10:02,4222627840,4268056576,5298659328,4247293952,4285153280,4281204736
2026-03-05 22:10:32,4226842624,4271235072,5307531264,4250435584,4291481600,4291665920
2026-03-05 22:11:02,4233367552,4277313536,5314617344,4256444416,4273168384,4294070272
2026-03-05 22:11:32,4237168640,4280926208,5321904128,4260032512,4290715648,4285018112
2026-03-05 22:12:02,4239097856,4285423616,5328285696,4261597184,4282937344,4289900544
2026-03-05 22:12:32,4247506944,4294053888,5335363584,4269150208,4293824512,4292878336
2026-03-05 22:13:02,4247826432,4294307840,5336543232,4268888064,4294234112,4293525504
2026-03-05 22:13:32,4248502272,4293898240,5338148864,4269527040,4293259264,4293283840
2026-03-05 22:14:02,4248842240,4292640768,5338402816,4269568000,4293517312,4293509120
2026-03-05 22:14:32,4248387584,4292755456,5340696576,4269613056,4292993024,4293947392
2026-03-05 22:15:02,4254916608,4291592192,5354119168,4274868224,4293345280,4293681152
2026-03-05 22:15:32,4255014912,4291395584,5355692032,4274917376,4293652480,4294643712
2026-03-05 22:16:02,4138647552,4211417088,5362728960,4180221952,4094414848,4232536064
2026-03-05 22:16:32,4138856448,4211593216,5364097024,4180197376,4096176128,4234276864
2026-03-05 22:17:02,4158410752,4232482816,5383700480,4196642816,4113944576,4266717184
2026-03-05 22:17:32,4158525440,4232802304,5385121792,4196618240,4116197376,4267487232
2026-03-05 22:18:02,4166152192,4239908864,5398728704,4202860544,4124467200,4282818560
2026-03-05 22:18:32,4175769600,4249067520,5407506432,4213555200,4135129088,4290732032
2026-03-05 22:19:02,4178243584,4251561984,5415915520,4215926784,4141502464,4292521984
2026-03-05 22:19:32,4180000768,4253245440,5421199360,4217561088,4144705536,4294148096
2026-03-05 22:20:02,4194922496,4269449216,5430657024,4232425472,4162011136,4293779456
2026-03-05 22:20:32,4200660992,4274892800,5442248704,4237840384,4166967296,4293169152
2026-03-05 22:21:02,4210470912,4285485056,5447614464,4246855680,4265922560,4294729728
2026-03-05 22:21:32,4210589696,4285845504,5449625600,4246970368,4177166336,4294250496
2026-03-05 22:22:02,4146569216,4199084032,5461553152,4173869056,4139913216,4210180096
2026-03-05 22:22:32,4157956096,4210036736,5468708864,4184788992,4151087104,4222111744
2026-03-05 22:23:02,4173131776,4223549440,5473488896,4199682048,4162121728,4247396352
2026-03-05 22:23:32,4176261120,4227194880,5474000896,4203024384,4167073792,4253310976
2026-03-05 22:24:02,4188733440,4232892416,5471023104,4212723712,4173725696,4263972864
2026-03-05 22:24:32,4193644544,4237791232,5470552064,4217610240,4177702912,4269625344
2026-03-05 22:25:02,4202078208,4247412736,5473841152,4225196032,4194611200,4290686976
2026-03-05 22:25:32,4208685056,4253483008,5477072896,4229644288,4202258432,4293238784
2026-03-05 22:26:02,4213886976,4257091584,5478739968,4233195520,4209868800,4293672960
2026-03-05 22:26:32,4218707968,4261863424,5480419328,4238200832,4260327424,4285038592
2026-03-05 22:27:02,4223426560,4267114496,5481979904,4242599936,4266070016,4290052096
2026-03-05 22:27:32,4226973696,4269514752,5484515328,4246130688,4269744128,4293427200
2026-03-05 22:28:02,4234452992,4279205888,5487378432,4256026624,4280549376,4285571072
2026-03-05 22:28:32,4241031168,4284473344,5491912704,4262383616,4286058496,4283731968
