"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2","rskj-node2","rskj-node1","rskj-miner3","rskj-miner4","rskj-miner2","rskj-miner1"
2026-02-11 12:18:00,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:18:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:18:40,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:19:00,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:19:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:19:40,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:20:00,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:20:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:20:40,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:21:00,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:21:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:21:40,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:22:00,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:22:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:22:40,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:23:00,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:23:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:23:40,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:24:00,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:24:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:24:40,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:25:00,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:25:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:25:40,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:26:00,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:26:20,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:26:40,3.76,,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:27:00,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:27:20,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:27:40,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:28:00,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:28:20,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:28:40,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:29:00,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:29:20,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:29:40,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:30:00,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:30:20,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:30:40,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:31:00,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:31:20,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:31:40,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:32:00,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:32:20,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:32:40,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:33:00,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:33:20,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:33:40,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:34:00,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:34:20,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:34:40,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:35:00,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:35:20,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:35:40,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:36:00,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:36:20,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:36:40,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:37:00,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:37:20,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:37:40,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:38:00,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:38:20,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:38:40,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:39:00,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:39:20,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:39:40,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:40:00,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:40:20,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:40:40,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:41:00,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:41:20,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:41:40,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:42:00,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:42:20,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:42:40,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:43:00,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:43:20,3.76,2.39,2.54,3.36,3.59,2.41,,,,,,
2026-02-11 12:43:33,,,,,,,2.41,3.59,2.54,3.36,2.39,3.76
