"Time","rskj-miner1:8080 (Copy)","rskj-miner2:8080 (Copy)","rskj-miner3:8080 (Copy)","rskj-miner4:8080 (Copy)","rskj-node1:8080 (Copy)","rskj-node2:8080 (Copy)","rskj-miner1:8080 (MarkSweepCompact)","rskj-miner2:8080 (MarkSweepCompact)","rskj-miner3:8080 (MarkSweepCompact)","rskj-miner4:8080 (MarkSweepCompact)","rskj-node1:8080 (MarkSweepCompact)","rskj-node2:8080 (MarkSweepCompact)"
2026-02-11 10:36:20,3.29 ms,2.71 ms,4.05 ms,4.20 ms,6.97 ms,5.07 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:36:40,4.25 ms,1.36 ms,2.49 ms,1.75 ms,2.66 ms,5.07 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:37:00,5.07 ms,2.92 ms,2.49 ms,1.75 ms,2.66 ms,5.07 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:37:20,4.49 ms,1.56 ms,2.49 ms,2.07 ms,2.66 ms,7.66 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:37:40,3.98 ms,1.56 ms,2.02 ms,2.07 ms,2.49 ms,7.66 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:38:00,3.37 ms,1.24 ms,2.02 ms,5.05 ms,2.49 ms,10.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:38:20,2.73 ms,1.24 ms,4.27 ms,2.98 ms,2.49 ms,2.51 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:38:40,2.95 ms,898 µs,2.25 ms,2.98 ms,1.86 ms,2.51 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:39:00,3.15 ms,898 µs,7.98 ms,4.15 ms,1.86 ms,1.76 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:39:20,3.00 ms,3.00 ms,5.73 ms,4.15 ms,4.32 ms,1.76 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:39:40,3.54 ms,2.10 ms,7.87 ms,2.29 ms,2.46 ms,3.82 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:40:00,4.86 ms,3.56 ms,2.14 ms,4.90 ms,5.49 ms,2.08 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:40:20,6.14 ms,1.46 ms,4.42 ms,4.90 ms,3.03 ms,2.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:40:40,5.19 ms,1.95 ms,2.29 ms,2.61 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:41:00,4.05 ms,1.95 ms,2.29 ms,2.25 ms,3.54 ms,2.05 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:41:20,3.30 ms,3.12 ms,2.25 ms,2.25 ms,3.54 ms,2.02 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:41:40,2.75 ms,1.17 ms,2.25 ms,2.25 ms,3.54 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:42:00,2.86 ms,1.17 ms,2.25 ms,2.31 ms,4.68 ms,2.10 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:42:20,4.19 ms,1.53 ms,2.66 ms,2.31 ms,4.68 ms,8.22 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:42:40,4.63 ms,1.53 ms,2.66 ms,4.46 ms,4.68 ms,8.22 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:43:00,4.95 ms,4.05 ms,7.03 ms,2.15 ms,3.95 ms,6.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:43:20,5.00 ms,4.29 ms,4.37 ms,4.03 ms,3.95 ms,2.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:43:40,5.56 ms,1.76 ms,1.93 ms,1.88 ms,2.31 ms,2.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:44:00,5.25 ms,1.76 ms,1.93 ms,1.88 ms,2.31 ms,2.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:44:20,4.53 ms,1.85 ms,1.93 ms,3.22 ms,2.31 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:44:40,3.22 ms,1.85 ms,2.32 ms,3.22 ms,0 s,1.98 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:45:00,1.54 ms,1.85 ms,2.32 ms,3.22 ms,3.37 ms,1.98 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:45:20,1.31 ms,1.49 ms,2.32 ms,1.63 ms,3.37 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:45:40,1.27 ms,1.49 ms,2.80 ms,1.63 ms,3.20 ms,1.24 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:46:00,2.97 ms,4.98 ms,5.10 ms,4.63 ms,3.20 ms,4.71 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:46:20,3.46 ms,3.49 ms,5.10 ms,3.00 ms,3.20 ms,4.71 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:46:40,4.42 ms,3.49 ms,2.31 ms,3.00 ms,4.41 ms,3.47 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:47:00,3.93 ms,1.69 ms,2.00 ms,3.73 ms,4.41 ms,4.05 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:47:20,4.10 ms,5.07 ms,2.00 ms,3.73 ms,9.41 ms,4.05 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:47:40,5.02 ms,3.37 ms,4.05 ms,5.98 ms,5.00 ms,7.25 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:48:00,6.47 ms,8.69 ms,2.05 ms,5.92 ms,9.95 ms,3.20 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:48:20,6.56 ms,5.32 ms,4.53 ms,3.66 ms,4.95 ms,3.20 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:48:40,4.92 ms,0 s,2.47 ms,3.66 ms,4.95 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:49:00,3.49 ms,5.37 ms,2.47 ms,1.93 ms,1.90 ms,3.71 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:49:20,3.27 ms,5.37 ms,2.20 ms,1.93 ms,1.90 ms,3.71 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:49:40,2.69 ms,3.05 ms,2.20 ms,1.93 ms,1.90 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:50:00,3.49 ms,3.05 ms,3.98 ms,3.47 ms,5.46 ms,9.05 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:50:20,3.97 ms,5.98 ms,1.78 ms,3.47 ms,5.46 ms,9.05 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:50:40,4.25 ms,2.93 ms,1.78 ms,3.47 ms,5.46 ms,9.05 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:51:00,4.29 ms,7.00 ms,5.22 ms,4.12 ms,3.76 ms,4.58 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:51:20,4.83 ms,4.07 ms,5.22 ms,8.20 ms,3.76 ms,4.58 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:51:40,4.24 ms,7.92 ms,9.46 ms,4.08 ms,5.86 ms,9.58 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:52:00,4.63 ms,3.85 ms,4.24 ms,4.08 ms,2.10 ms,5.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:52:20,3.19 ms,3.85 ms,4.24 ms,2.03 ms,2.10 ms,5.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:52:40,2.42 ms,3.15 ms,2.05 ms,2.03 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:53:00,1.76 ms,3.15 ms,2.05 ms,2.03 ms,8.31 ms,5.25 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:53:20,1.90 ms,3.15 ms,2.05 ms,3.31 ms,8.30 ms,5.25 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:53:40,1.81 ms,5.02 ms,3.68 ms,3.31 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:54:00,1.58 ms,5.02 ms,3.68 ms,3.31 ms,3.42 ms,7.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:54:20,1.63 ms,8.29 ms,3.68 ms,2.58 ms,3.42 ms,7.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:54:40,1.92 ms,3.27 ms,1.92 ms,2.58 ms,0 s,7.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:55:00,2.71 ms,3.27 ms,1.92 ms,2.58 ms,1.88 ms,3.51 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:55:20,3.75 ms,5.05 ms,4.63 ms,3.24 ms,1.88 ms,3.51 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:55:40,3.95 ms,5.05 ms,2.71 ms,3.24 ms,4.59 ms,7.61 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:56:00,4.20 ms,10.7 ms,5.53 ms,7.51 ms,4.59 ms,4.10 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:56:20,3.10 ms,5.66 ms,2.81 ms,4.27 ms,4.59 ms,4.10 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:56:40,2.64 ms,4.03 ms,2.81 ms,2.51 ms,3.80 ms,2.86 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:57:00,2.64 ms,4.03 ms,3.92 ms,2.51 ms,3.80 ms,2.86 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:57:20,4.41 ms,8.69 ms,3.92 ms,2.51 ms,3.80 ms,2.86 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:57:40,5.66 ms,4.66 ms,2.05 ms,2.68 ms,3.47 ms,3.97 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:58:00,6.10 ms,10.2 ms,4.47 ms,5.58 ms,6.36 ms,8.17 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:58:20,5.88 ms,11.8 ms,4.47 ms,5.58 ms,6.36 ms,8.17 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:58:40,4.85 ms,6.24 ms,2.42 ms,2.90 ms,2.88 ms,4.20 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:59:00,4.83 ms,6.24 ms,5.46 ms,3.66 ms,3.31 ms,6.54 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:59:20,4.07 ms,1.69 ms,5.46 ms,3.66 ms,3.31 ms,6.54 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 10:59:40,3.92 ms,1.69 ms,0 s,2.59 ms,0 s,6.54 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:00:00,3.37 ms,2.92 ms,5.00 ms,2.59 ms,3.98 ms,3.64 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:00:20,3.61 ms,1.22 ms,8.05 ms,4.66 ms,3.98 ms,3.64 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:00:40,3.54 ms,2.95 ms,3.05 ms,2.07 ms,6.00 ms,9.29 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:01:00,4.58 ms,1.73 ms,3.05 ms,4.44 ms,2.02 ms,5.64 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:01:20,4.71 ms,4.00 ms,2.20 ms,2.37 ms,2.02 ms,5.64 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:01:40,3.81 ms,2.27 ms,2.20 ms,2.37 ms,1.88 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:02:00,3.95 ms,2.27 ms,2.20 ms,2.66 ms,1.88 ms,6.44 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:02:20,2.41 ms,1.41 ms,4.58 ms,2.66 ms,1.88 ms,6.44 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:02:40,3.39 ms,1.41 ms,4.58 ms,2.66 ms,0 s,6.44 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:03:00,3.25 ms,2.93 ms,9.71 ms,2.90 ms,2.10 ms,2.03 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:03:20,5.07 ms,1.53 ms,5.14 ms,2.90 ms,5.22 ms,3.66 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:03:40,5.95 ms,2.95 ms,7.95 ms,5.36 ms,3.12 ms,3.66 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:04:00,5.70 ms,1.42 ms,2.81 ms,2.46 ms,3.12 ms,1.63 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:04:20,5.19 ms,2.73 ms,2.81 ms,4.86 ms,2.76 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:04:40,4.02 ms,1.31 ms,2.19 ms,2.41 ms,2.76 ms,3.14 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:05:00,3.98 ms,3.27 ms,4.71 ms,5.17 ms,4.66 ms,4.80 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:05:20,4.80 ms,1.97 ms,4.71 ms,2.76 ms,1.90 ms,4.80 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:05:40,5.58 ms,3.64 ms,2.53 ms,5.15 ms,1.90 ms,1.66 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:06:00,5.32 ms,1.68 ms,4.14 ms,2.39 ms,3.05 ms,1.71 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:06:20,3.37 ms,1.68 ms,4.14 ms,2.39 ms,3.05 ms,1.71 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:06:40,1.78 ms,1.25 ms,0 s,0 s,0 s,1.71 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:07:00,1.92 ms,1.25 ms,3.30 ms,3.12 ms,2.27 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:07:20,2.47 ms,2.97 ms,3.30 ms,3.12 ms,2.27 ms,1.29 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:07:40,2.24 ms,1.71 ms,0 s,0 s,2.27 ms,1.29 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:08:00,1.86 ms,1.71 ms,2.44 ms,4.17 ms,3.69 ms,1.29 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:08:20,2.12 ms,1.39 ms,2.44 ms,4.17 ms,3.69 ms,1.10 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:08:40,3.17 ms,1.39 ms,2.44 ms,0 s,3.70 ms,1.10 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:09:00,3.20 ms,3.02 ms,3.75 ms,4.80 ms,2.32 ms,1.10 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:09:20,3.51 ms,1.63 ms,3.75 ms,7.71 ms,2.32 ms,1.05 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:09:40,3.46 ms,3.34 ms,4.78 ms,2.92 ms,2.32 ms,1.05 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:10:00,3.49 ms,1.71 ms,4.78 ms,2.92 ms,5.03 ms,2.68 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:10:20,2.59 ms,1.71 ms,4.78 ms,2.80 ms,5.03 ms,1.63 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:10:40,1.98 ms,1.61 ms,2.36 ms,2.80 ms,0 s,1.63 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:11:00,2.00 ms,1.61 ms,2.36 ms,6.78 ms,3.86 ms,2.05 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:11:20,3.24 ms,4.15 ms,23.9 ms,3.98 ms,3.86 ms,2.05 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:11:40,13.3 ms,2.54 ms,21.5 ms,3.98 ms,6.63 ms,2.05 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:12:00,35.7 ms,5.53 ms,42.1 ms,14.3 ms,6.63 ms,3.81 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:12:20,42.8 ms,2.98 ms,20.6 ms,21.8 ms,17.7 ms,3.81 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:12:40,42.3 ms,6.68 ms,26.3 ms,21.8 ms,11.0 ms,8.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:13:00,23.5 ms,3.69 ms,5.76 ms,7.58 ms,11.0 ms,4.31 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:13:20,13.7 ms,5.97 ms,10.3 ms,4.93 ms,4.92 ms,4.31 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:13:40,1.19 ms,2.27 ms,4.49 ms,4.93 ms,4.92 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:14:00,220 µs,4.46 ms,4.49 ms,4.93 ms,4.92 ms,3.27 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:14:20,220 µs,2.19 ms,4.44 ms,6.42 ms,4.54 ms,3.27 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:14:40,186 µs,2.19 ms,4.44 ms,6.42 ms,4.54 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:15:00,186 µs,3.34 ms,4.44 ms,6.42 ms,4.54 ms,7.97 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:15:20,932 µs,5.78 ms,4.00 ms,5.70 ms,4.14 ms,7.97 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:15:40,1.61 ms,5.78 ms,4.00 ms,5.69 ms,4.14 ms,10.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:16:00,3.98 ms,2.44 ms,9.31 ms,13.3 ms,10.3 ms,2.78 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:16:20,4.08 ms,2.93 ms,5.30 ms,7.64 ms,6.19 ms,2.78 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:16:40,3.71 ms,2.93 ms,0 s,0 s,6.19 ms,3.58 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:17:00,1.93 ms,6.49 ms,6.76 ms,6.56 ms,4.53 ms,3.58 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:17:20,1.34 ms,3.56 ms,6.76 ms,6.56 ms,4.53 ms,3.58 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:17:40,1.31 ms,3.56 ms,0 s,6.56 ms,4.53 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:18:00,1.76 ms,2.25 ms,7.69 ms,6.51 ms,3.76 ms,5.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:18:20,1.88 ms,2.25 ms,7.69 ms,6.51 ms,3.76 ms,5.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:18:40,1.61 ms,2.25 ms,0 s,6.51 ms,3.76 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:19:00,1.90 ms,3.97 ms,7.53 ms,6.90 ms,4.17 ms,7.54 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:19:20,2.34 ms,7.14 ms,12.7 ms,12.2 ms,4.17 ms,11.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:19:40,2.69 ms,7.14 ms,5.22 ms,12.2 ms,4.17 ms,11.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:20:00,3.08 ms,5.66 ms,19.4 ms,5.32 ms,15.3 ms,3.73 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:20:20,2.29 ms,2.49 ms,14.2 ms,10.00 ms,15.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:20:40,1.58 ms,2.49 ms,14.2 ms,10.0 ms,0 s,2.49 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:21:00,1.07 ms,2.85 ms,780 µs,10.5 ms,966 µs,2.49 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:21:20,1.71 ms,2.85 ms,780 µs,491 µs,966 µs,2.49 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:21:40,2.73 ms,2.85 ms,780 µs,492 µs,0 s,2.69 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:22:00,2.68 ms,4.47 ms,559 µs,475 µs,1.15 ms,2.69 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:22:20,2.53 ms,8.47 ms,559 µs,475 µs,1.15 ms,5.80 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:22:40,2.24 ms,8.47 ms,1.71 ms,1.22 ms,814 µs,3.10 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:23:00,2.49 ms,7.15 ms,1.15 ms,746 µs,814 µs,6.86 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:23:20,2.80 ms,3.15 ms,1.15 ms,746 µs,814 µs,3.76 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:23:40,2.32 ms,3.15 ms,559 µs,661 µs,797 µs,3.76 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:24:00,1.97 ms,11.7 ms,559 µs,661 µs,797 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:24:20,1.68 ms,11.7 ms,559 µs,661 µs,797 µs,2.36 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:24:40,2.08 ms,11.7 ms,661 µs,881 µs,1.12 ms,2.36 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:25:00,1.98 ms,1.75 ms,661 µs,881 µs,1.12 ms,2.36 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:25:20,2.20 ms,1.75 ms,1.75 ms,1.88 ms,1.12 ms,3.31 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:25:40,2.58 ms,3.17 ms,1.08 ms,1000 µs,1.49 ms,3.31 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:26:00,2.02 ms,1.42 ms,2.80 ms,2.49 ms,1.49 ms,6.85 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:26:20,1.49 ms,2.53 ms,1.71 ms,1.49 ms,3.37 ms,3.54 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:26:40,780 µs,1.10 ms,0 s,1.49 ms,1.88 ms,3.54 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:27:00,2.46 ms,2.47 ms,915 µs,1.14 ms,3.32 ms,5.53 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:27:20,3.78 ms,1.37 ms,915 µs,1.14 ms,1.44 ms,5.53 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:27:40,3.97 ms,2.42 ms,3.14 ms,3.00 ms,1.44 ms,5.53 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:28:00,3.98 ms,1.05 ms,3.14 ms,3.00 ms,1.41 ms,1.27 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:28:20,2.76 ms,1.05 ms,4.88 ms,4.24 ms,1.41 ms,1.27 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:28:40,2.76 ms,1.15 ms,1.75 ms,1.24 ms,0 s,1.27 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:29:00,2.56 ms,1.15 ms,1.75 ms,1.24 ms,1.83 ms,1.54 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:29:20,1.86 ms,0 s,0 s,0 s,1.83 ms,1.54 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:29:40,814 µs,1.24 ms,949 µs,1000 µs,1.83 ms,1.54 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:30:00,729 µs,1.24 ms,949 µs,1000 µs,1.02 ms,847 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:30:20,1.25 ms,2.58 ms,2.10 ms,1.98 ms,1.02 ms,847 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:30:40,1.81 ms,1.34 ms,1.15 ms,983 µs,1.02 ms,847 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:31:00,2.15 ms,1.98 ms,2.80 ms,2.22 ms,1.39 ms,1.69 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:31:20,1.85 ms,1.98 ms,1.64 ms,1.24 ms,1.39 ms,1.69 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:31:40,1.36 ms,1.98 ms,1.64 ms,1.24 ms,1.39 ms,1.69 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:32:00,1.03 ms,2.44 ms,1.56 ms,1.31 ms,1.71 ms,1.03 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:32:20,1.61 ms,2.44 ms,1.56 ms,1.31 ms,1.71 ms,1.03 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:32:40,2.31 ms,3.83 ms,1.56 ms,1.31 ms,1.71 ms,1.03 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:33:00,3.12 ms,1.39 ms,1.97 ms,1.92 ms,1.80 ms,2.03 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:33:20,4.19 ms,2.71 ms,1.97 ms,1.92 ms,1.80 ms,2.03 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:33:40,3.39 ms,1.32 ms,1.73 ms,3.31 ms,0 s,2.03 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:34:00,3.37 ms,3.02 ms,3.39 ms,2.80 ms,2.22 ms,966 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:34:20,2.53 ms,1.69 ms,3.39 ms,2.80 ms,2.22 ms,966 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:34:40,3.34 ms,2.68 ms,1.66 ms,1.41 ms,1.95 ms,1.31 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:35:00,3.61 ms,983 µs,1.37 ms,1.17 ms,1.95 ms,1.31 ms,0 s,0 s,0 s,0 s,0 s,0 s
