"Time","rskj-miner1:8080 (heap)","rskj-miner2:8080 (heap)","rskj-miner3:8080 (heap)","rskj-miner4:8080 (heap)","rskj-node1:8080 (heap)","rskj-node2:8080 (heap)","rskj-miner1:8080-max","rskj-miner2:8080-max","rskj-miner3:8080-max","rskj-miner4:8080-max","rskj-node1:8080-max","rskj-node2:8080-max"
2026-02-11 10:04:00,1.54 GiB,2.03 GiB,2.21 GiB,1.81 GiB,1.61 GiB,1.67 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:04:20,1.54 GiB,1.51 GiB,1.65 GiB,2.04 GiB,1.79 GiB,1.85 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:04:40,1.56 GiB,1.70 GiB,1.83 GiB,2.23 GiB,1.96 GiB,2.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:05:00,1.76 GiB,2.12 GiB,2.23 GiB,1.80 GiB,1.54 GiB,1.57 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:05:20,1.99 GiB,1.84 GiB,1.93 GiB,2.27 GiB,1.94 GiB,1.97 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:05:40,2.04 GiB,1.43 GiB,2.30 GiB,1.86 GiB,2.28 GiB,1.57 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:06:00,1.61 GiB,2.01 GiB,2.05 GiB,1.63 GiB,1.90 GiB,1.99 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:06:20,1.64 GiB,2.16 GiB,2.20 GiB,1.78 GiB,2.04 GiB,2.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:06:40,1.62 GiB,1.60 GiB,1.59 GiB,1.96 GiB,2.21 GiB,1.56 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:07:00,1.94 GiB,2.15 GiB,2.12 GiB,1.68 GiB,1.85 GiB,1.94 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:07:20,1.98 GiB,1.74 GiB,1.70 GiB,2.05 GiB,2.16 GiB,1.45 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:07:40,1.98 GiB,2.02 GiB,1.93 GiB,2.28 GiB,1.57 GiB,1.70 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:08:00,2.33 GiB,1.85 GiB,1.77 GiB,2.09 GiB,2.17 GiB,1.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:08:20,2.21 GiB,2.03 GiB,1.91 GiB,2.23 GiB,2.31 GiB,1.57 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:08:40,1.56 GiB,1.64 GiB,2.30 GiB,1.79 GiB,1.83 GiB,1.92 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:09:00,1.86 GiB,2.10 GiB,1.92 GiB,2.24 GiB,2.20 GiB,1.44 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:09:20,1.94 GiB,1.73 GiB,2.29 GiB,1.84 GiB,1.69 GiB,1.70 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:09:40,2.00 GiB,1.92 GiB,1.69 GiB,2.03 GiB,1.85 GiB,1.93 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:10:00,2.27 GiB,1.86 GiB,1.59 GiB,1.93 GiB,1.68 GiB,1.71 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:10:20,2.34 GiB,2.09 GiB,1.77 GiB,2.12 GiB,1.85 GiB,1.87 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:10:40,1.65 GiB,1.62 GiB,2.10 GiB,1.65 GiB,2.13 GiB,2.19 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:11:00,2.01 GiB,2.20 GiB,1.80 GiB,2.17 GiB,1.76 GiB,1.75 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:11:20,2.11 GiB,1.60 GiB,1.99 GiB,1.57 GiB,1.92 GiB,1.92 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:11:40,2.11 GiB,1.84 GiB,2.18 GiB,1.76 GiB,2.09 GiB,2.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:12:00,1.55 GiB,1.51 GiB,1.80 GiB,2.19 GiB,1.70 GiB,1.61 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:12:20,1.88 GiB,1.65 GiB,1.94 GiB,1.54 GiB,1.84 GiB,1.76 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:12:40,1.99 GiB,2.03 GiB,2.27 GiB,1.87 GiB,2.12 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:13:00,1.62 GiB,1.68 GiB,1.94 GiB,1.53 GiB,1.73 GiB,1.62 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:13:20,1.62 GiB,2.05 GiB,2.27 GiB,1.86 GiB,2.04 GiB,1.94 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:13:40,1.71 GiB,1.72 GiB,1.89 GiB,2.28 GiB,1.57 GiB,1.52 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:14:00,2.11 GiB,1.48 GiB,1.64 GiB,1.98 GiB,2.04 GiB,1.91 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:14:20,2.24 GiB,1.95 GiB,2.07 GiB,1.60 GiB,1.57 GiB,1.45 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:14:40,2.31 GiB,2.21 GiB,2.30 GiB,1.84 GiB,1.79 GiB,1.71 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:15:00,1.91 GiB,2.19 GiB,2.20 GiB,1.80 GiB,1.66 GiB,1.49 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:15:20,1.91 GiB,1.71 GiB,1.66 GiB,2.06 GiB,1.89 GiB,1.72 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:15:40,1.96 GiB,1.90 GiB,1.85 GiB,2.25 GiB,2.06 GiB,1.89 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:16:00,2.33 GiB,1.64 GiB,1.56 GiB,1.92 GiB,1.70 GiB,1.50 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:16:20,1.64 GiB,1.92 GiB,1.80 GiB,2.16 GiB,1.89 GiB,1.68 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:16:40,1.71 GiB,1.47 GiB,2.12 GiB,1.69 GiB,2.18 GiB,2.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:17:00,1.96 GiB,1.91 GiB,1.69 GiB,2.11 GiB,1.75 GiB,1.53 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:17:20,2.10 GiB,1.49 GiB,2.09 GiB,1.69 GiB,2.07 GiB,1.81 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:17:40,2.26 GiB,1.89 GiB,1.63 GiB,2.05 GiB,1.59 GiB,1.43 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:18:00,1.96 GiB,1.68 GiB,2.17 GiB,1.78 GiB,2.05 GiB,1.82 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:18:20,1.95 GiB,1.84 GiB,2.32 GiB,1.92 GiB,2.19 GiB,1.96 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:18:40,2.03 GiB,2.13 GiB,1.78 GiB,2.17 GiB,1.60 GiB,2.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:19:00,1.60 GiB,1.79 GiB,2.27 GiB,1.87 GiB,2.06 GiB,1.80 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:19:20,1.67 GiB,2.12 GiB,1.75 GiB,2.14 GiB,2.30 GiB,2.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:19:40,1.70 GiB,1.60 GiB,1.98 GiB,1.57 GiB,1.71 GiB,2.23 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:20:00,1.98 GiB,2.11 GiB,1.68 GiB,2.07 GiB,2.17 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:20:20,2.04 GiB,1.74 GiB,2.05 GiB,1.65 GiB,1.70 GiB,2.19 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:20:40,2.12 GiB,1.97 GiB,2.33 GiB,1.93 GiB,1.90 GiB,1.58 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:21:00,1.63 GiB,1.79 GiB,2.07 GiB,1.66 GiB,1.60 GiB,2.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:21:20,1.64 GiB,2.02 GiB,2.25 GiB,1.84 GiB,1.77 GiB,2.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:21:40,1.71 GiB,2.21 GiB,1.64 GiB,2.03 GiB,1.94 GiB,1.59 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:22:00,2.00 GiB,1.96 GiB,2.15 GiB,1.71 GiB,1.58 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:22:20,1.98 GiB,2.11 GiB,2.29 GiB,1.85 GiB,1.72 GiB,2.20 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:22:40,2.11 GiB,2.04 GiB,2.17 GiB,1.74 GiB,2.27 GiB,1.91 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:23:00,1.79 GiB,1.81 GiB,1.90 GiB,2.25 GiB,1.91 GiB,1.57 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:23:20,1.95 GiB,2.09 GiB,2.18 GiB,1.73 GiB,2.13 GiB,1.78 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:23:40,1.98 GiB,1.54 GiB,1.58 GiB,1.93 GiB,2.31 GiB,1.98 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:24:00,2.27 GiB,1.93 GiB,1.98 GiB,2.34 GiB,1.85 GiB,1.56 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:24:20,2.30 GiB,1.49 GiB,2.25 GiB,1.82 GiB,2.09 GiB,1.79 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:24:40,2.34 GiB,1.79 GiB,1.73 GiB,2.08 GiB,2.32 GiB,2.00 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:25:00,1.84 GiB,1.68 GiB,1.64 GiB,1.97 GiB,2.12 GiB,1.85 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:25:20,1.91 GiB,2.02 GiB,1.93 GiB,2.26 GiB,2.35 GiB,2.07 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:25:40,1.87 GiB,2.20 GiB,2.07 GiB,1.61 GiB,1.69 GiB,2.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:26:00,2.20 GiB,1.80 GiB,1.75 GiB,2.09 GiB,2.14 GiB,1.82 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:26:20,2.20 GiB,2.03 GiB,1.94 GiB,2.28 GiB,2.31 GiB,1.99 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:26:40,2.27 GiB,1.52 GiB,2.21 GiB,1.76 GiB,1.74 GiB,2.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:27:00,1.78 GiB,2.09 GiB,1.90 GiB,2.26 GiB,2.21 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:27:20,1.87 GiB,1.84 GiB,1.63 GiB,1.98 GiB,1.88 GiB,1.48 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:27:40,1.86 GiB,2.02 GiB,1.78 GiB,2.14 GiB,2.03 GiB,1.65 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:28:00,2.19 GiB,1.78 GiB,2.30 GiB,1.82 GiB,1.67 GiB,2.07 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:28:20,2.35 GiB,1.97 GiB,1.69 GiB,2.01 GiB,1.83 GiB,2.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:28:40,2.08 GiB,1.48 GiB,1.98 GiB,2.29 GiB,2.05 GiB,1.63 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:29:00,2.38 GiB,2.13 GiB,1.78 GiB,2.06 GiB,1.77 GiB,2.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:29:20,1.69 GiB,1.67 GiB,2.11 GiB,1.58 GiB,2.04 GiB,1.60 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:29:40,1.80 GiB,1.53 GiB,1.90 GiB,2.18 GiB,1.72 GiB,2.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:30:00,2.26 GiB,2.17 GiB,1.77 GiB,2.03 GiB,2.27 GiB,1.79 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:30:20,2.23 GiB,1.60 GiB,1.94 GiB,2.20 GiB,1.65 GiB,1.97 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:30:40,2.25 GiB,1.79 GiB,2.09 GiB,2.34 GiB,1.79 GiB,2.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:31:00,1.80 GiB,1.58 GiB,1.84 GiB,2.06 GiB,2.33 GiB,1.78 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:31:20,1.76 GiB,2.03 GiB,2.24 GiB,1.66 GiB,1.92 GiB,2.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:31:40,1.88 GiB,1.47 GiB,1.68 GiB,1.90 GiB,2.11 GiB,1.55 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:32:00,2.10 GiB,1.95 GiB,2.15 GiB,2.31 GiB,1.72 GiB,1.95 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:32:20,2.22 GiB,1.48 GiB,1.59 GiB,1.80 GiB,1.93 GiB,2.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:32:40,2.29 GiB,1.63 GiB,1.74 GiB,1.94 GiB,2.08 GiB,1.50 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:33:00,1.86 GiB,2.25 GiB,2.35 GiB,1.70 GiB,1.79 GiB,1.97 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:33:20,1.84 GiB,1.77 GiB,1.85 GiB,2.01 GiB,2.07 GiB,2.26 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:33:40,2.39 GiB,2.22 GiB,2.25 GiB,1.62 GiB,1.65 GiB,1.85 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:34:00,2.15 GiB,1.87 GiB,1.90 GiB,2.11 GiB,2.10 GiB,1.49 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:34:20,1.95 GiB,2.07 GiB,2.09 GiB,2.30 GiB,2.27 GiB,1.66 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:34:40,1.94 GiB,1.54 GiB,2.30 GiB,1.72 GiB,1.66 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:35:00,2.17 GiB,1.92 GiB,1.88 GiB,2.12 GiB,2.05 GiB,2.18 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:35:20,2.19 GiB,2.16 GiB,2.07 GiB,2.31 GiB,2.21 GiB,1.56 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:35:40,2.18 GiB,1.56 GiB,2.21 GiB,1.66 GiB,2.35 GiB,1.70 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:36:00,1.83 GiB,2.09 GiB,1.94 GiB,2.20 GiB,1.97 GiB,2.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:36:20,1.83 GiB,1.63 GiB,2.22 GiB,1.69 GiB,2.20 GiB,1.60 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:36:40,1.92 GiB,1.90 GiB,1.69 GiB,1.96 GiB,1.66 GiB,1.85 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:37:00,2.15 GiB,1.55 GiB,2.09 GiB,2.36 GiB,2.03 GiB,2.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:37:20,2.20 GiB,1.83 GiB,2.32 GiB,1.79 GiB,2.24 GiB,1.64 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:37:40,2.25 GiB,2.26 GiB,1.96 GiB,2.22 GiB,1.83 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:38:00,1.67 GiB,1.87 GiB,2.32 GiB,1.79 GiB,2.19 GiB,1.59 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:38:20,1.70 GiB,2.05 GiB,1.67 GiB,1.93 GiB,2.33 GiB,1.73 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:38:40,1.92 GiB,1.70 GiB,2.10 GiB,2.37 GiB,1.84 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:39:00,2.22 GiB,2.24 GiB,1.80 GiB,1.98 GiB,2.28 GiB,1.65 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:39:20,1.92 GiB,1.64 GiB,1.98 GiB,2.16 GiB,1.65 GiB,1.81 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:39:40,2.38 GiB,2.22 GiB,1.76 GiB,1.92 GiB,2.18 GiB,1.61 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:40:00,1.94 GiB,1.99 GiB,2.26 GiB,1.60 GiB,1.81 GiB,1.96 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:40:20,2.00 GiB,2.23 GiB,1.69 GiB,1.83 GiB,2.00 GiB,2.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:40:40,1.97 GiB,1.63 GiB,1.84 GiB,1.97 GiB,2.14 GiB,2.28 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:41:00,2.31 GiB,2.07 GiB,2.28 GiB,1.60 GiB,1.74 GiB,1.88 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:41:20,2.32 GiB,1.50 GiB,1.67 GiB,1.79 GiB,1.91 GiB,2.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:41:40,2.41 GiB,1.77 GiB,1.90 GiB,2.02 GiB,2.09 GiB,2.23 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:42:00,1.95 GiB,2.20 GiB,2.34 GiB,1.66 GiB,1.68 GiB,1.79 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:42:20,1.95 GiB,2.00 GiB,2.08 GiB,2.19 GiB,2.19 GiB,1.51 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:42:40,2.00 GiB,2.24 GiB,2.31 GiB,1.63 GiB,2.38 GiB,1.70 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:43:00,2.35 GiB,2.05 GiB,2.11 GiB,2.27 GiB,2.11 GiB,2.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:43:20,2.41 GiB,1.54 GiB,2.30 GiB,1.71 GiB,2.27 GiB,1.61 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:43:40,1.67 GiB,1.73 GiB,1.70 GiB,1.90 GiB,1.65 GiB,1.78 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:44:00,1.95 GiB,2.22 GiB,2.10 GiB,2.32 GiB,2.04 GiB,2.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:44:20,1.98 GiB,1.56 GiB,2.24 GiB,1.67 GiB,2.18 GiB,2.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:44:40,1.72 GiB,1.79 GiB,1.63 GiB,1.86 GiB,2.34 GiB,1.66 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:45:00,2.23 GiB,2.22 GiB,2.03 GiB,2.27 GiB,1.89 GiB,2.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:45:20,1.67 GiB,1.61 GiB,2.21 GiB,1.66 GiB,2.05 GiB,2.17 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:45:40,1.73 GiB,2.11 GiB,1.89 GiB,2.11 GiB,1.69 GiB,1.78 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
