"Time","rskj-miner1:8080 (heap)","rskj-miner2:8080 (heap)","rskj-miner3:8080 (heap)","rskj-miner4:8080 (heap)","rskj-node1:8080 (heap)","rskj-node2:8080 (heap)","rskj-miner1:8080-max","rskj-miner2:8080-max","rskj-miner3:8080-max","rskj-miner4:8080-max","rskj-node1:8080-max","rskj-node2:8080-max"
2026-02-10 21:30:00,1.97 GiB,2.05 GiB,1.95 GiB,1.65 GiB,2.00 GiB,1.98 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 21:32:00,1.90 GiB,1.96 GiB,1.72 GiB,2.13 GiB,1.51 GiB,1.44 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 21:34:00,1.99 GiB,1.53 GiB,1.94 GiB,1.55 GiB,1.48 GiB,1.40 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 21:36:00,2.00 GiB,1.69 GiB,1.91 GiB,1.52 GiB,2.11 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 21:38:00,1.79 GiB,1.85 GiB,1.89 GiB,1.52 GiB,1.76 GiB,1.68 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 21:40:00,1.84 GiB,1.82 GiB,1.67 GiB,2.17 GiB,2.08 GiB,1.97 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 21:42:00,1.55 GiB,1.64 GiB,2.15 GiB,1.77 GiB,1.54 GiB,2.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 21:44:00,2.22 GiB,1.78 GiB,2.17 GiB,1.69 GiB,1.48 GiB,2.08 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 21:46:00,1.64 GiB,1.43 GiB,1.69 GiB,1.97 GiB,2.18 GiB,1.95 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 21:48:00,1.69 GiB,1.66 GiB,1.71 GiB,2.03 GiB,2.11 GiB,1.89 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 21:50:00,1.69 GiB,2.12 GiB,2.01 GiB,1.59 GiB,1.48 GiB,2.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 21:52:00,2.21 GiB,1.52 GiB,2.03 GiB,1.64 GiB,2.18 GiB,1.91 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 21:54:00,1.50 GiB,2.08 GiB,1.58 GiB,1.97 GiB,1.52 GiB,2.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 21:56:00,2.12 GiB,1.44 GiB,1.54 GiB,1.97 GiB,2.18 GiB,1.88 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 21:58:00,2.05 GiB,1.47 GiB,2.19 GiB,1.82 GiB,1.74 GiB,2.20 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:00:00,1.69 GiB,2.23 GiB,1.96 GiB,1.59 GiB,2.06 GiB,1.70 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:02:00,1.76 GiB,2.09 GiB,1.70 GiB,2.09 GiB,1.55 GiB,1.89 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:04:00,1.97 GiB,1.73 GiB,1.91 GiB,1.51 GiB,2.12 GiB,1.61 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:06:00,1.94 GiB,1.49 GiB,1.50 GiB,1.91 GiB,1.58 GiB,1.83 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:08:00,1.78 GiB,1.58 GiB,2.24 GiB,1.88 GiB,2.22 GiB,1.63 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:10:00,2.05 GiB,1.85 GiB,1.62 GiB,2.02 GiB,2.21 GiB,1.60 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:12:00,2.06 GiB,1.96 GiB,1.49 GiB,1.90 GiB,1.84 GiB,1.95 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:14:00,2.12 GiB,1.67 GiB,1.82 GiB,1.52 GiB,2.00 GiB,2.07 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:16:00,1.94 GiB,1.64 GiB,1.62 GiB,2.11 GiB,1.56 GiB,1.59 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:18:00,1.71 GiB,2.08 GiB,1.92 GiB,1.66 GiB,1.76 GiB,1.71 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:20:00,1.75 GiB,1.70 GiB,2.22 GiB,1.90 GiB,1.79 GiB,1.69 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:22:00,1.61 GiB,1.64 GiB,1.91 GiB,1.69 GiB,2.14 GiB,1.98 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:24:00,1.59 GiB,1.73 GiB,1.85 GiB,1.66 GiB,2.02 GiB,1.80 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:26:00,1.62 GiB,1.64 GiB,1.57 GiB,2.07 GiB,1.52 GiB,2.00 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:28:00,1.58 GiB,1.62 GiB,2.12 GiB,1.83 GiB,1.80 GiB,2.28 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:30:00,2.16 GiB,1.72 GiB,2.10 GiB,1.81 GiB,1.68 GiB,2.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:32:00,1.71 GiB,2.29 GiB,1.72 GiB,2.17 GiB,1.87 GiB,1.54 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:34:00,1.67 GiB,1.84 GiB,1.89 GiB,1.63 GiB,1.87 GiB,1.54 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:36:00,1.82 GiB,1.74 GiB,1.66 GiB,2.24 GiB,2.17 GiB,1.77 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:38:00,1.84 GiB,1.79 GiB,2.27 GiB,2.05 GiB,1.74 GiB,2.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:40:00,1.95 GiB,1.60 GiB,2.00 GiB,1.75 GiB,2.00 GiB,2.32 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:42:00,2.19 GiB,2.07 GiB,1.59 GiB,2.11 GiB,2.16 GiB,1.69 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:44:00,1.95 GiB,1.62 GiB,1.73 GiB,2.26 GiB,2.19 GiB,1.64 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:46:00,1.83 GiB,1.71 GiB,1.68 GiB,2.23 GiB,2.00 GiB,2.26 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:48:00,2.23 GiB,2.24 GiB,2.04 GiB,1.76 GiB,2.20 GiB,1.64 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:50:00,1.65 GiB,1.76 GiB,2.18 GiB,1.84 GiB,2.11 GiB,2.33 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:52:00,1.75 GiB,1.82 GiB,2.09 GiB,1.75 GiB,1.75 GiB,1.81 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:54:00,1.81 GiB,2.25 GiB,1.61 GiB,2.05 GiB,1.95 GiB,1.96 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:56:00,1.62 GiB,1.86 GiB,1.82 GiB,2.30 GiB,1.88 GiB,1.89 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 22:58:00,2.26 GiB,1.63 GiB,2.25 GiB,1.88 GiB,2.12 GiB,2.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:00:00,2.16 GiB,2.23 GiB,1.91 GiB,2.25 GiB,2.30 GiB,2.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:02:00,2.16 GiB,2.03 GiB,1.57 GiB,1.92 GiB,1.76 GiB,1.68 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:04:00,2.19 GiB,1.62 GiB,1.81 GiB,2.13 GiB,1.77 GiB,1.66 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:06:00,1.69 GiB,2.22 GiB,2.23 GiB,1.76 GiB,1.97 GiB,1.88 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:08:00,1.77 GiB,1.82 GiB,1.70 GiB,2.01 GiB,2.01 GiB,1.81 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:10:00,1.96 GiB,1.68 GiB,2.24 GiB,1.84 GiB,1.61 GiB,2.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:12:00,2.39 GiB,1.85 GiB,2.20 GiB,1.77 GiB,2.07 GiB,1.66 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:14:00,2.27 GiB,2.36 GiB,1.79 GiB,2.16 GiB,2.23 GiB,1.80 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:16:00,2.41 GiB,1.67 GiB,1.64 GiB,2.08 GiB,1.79 GiB,2.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:18:00,2.06 GiB,1.83 GiB,2.37 GiB,2.03 GiB,1.64 GiB,1.94 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:20:00,2.13 GiB,1.98 GiB,2.36 GiB,2.01 GiB,2.33 GiB,1.73 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:22:00,2.08 GiB,1.63 GiB,1.84 GiB,2.26 GiB,1.63 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:24:00,2.38 GiB,2.04 GiB,2.07 GiB,1.74 GiB,1.66 GiB,1.83 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:26:00,2.19 GiB,2.18 GiB,2.01 GiB,1.68 GiB,2.12 GiB,2.25 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:28:00,2.11 GiB,2.09 GiB,1.70 GiB,2.14 GiB,2.40 GiB,1.72 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:30:00,2.03 GiB,1.79 GiB,2.06 GiB,1.68 GiB,1.78 GiB,1.88 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:32:00,2.03 GiB,2.15 GiB,2.27 GiB,1.88 GiB,1.82 GiB,1.96 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:34:00,2.09 GiB,1.91 GiB,1.90 GiB,2.35 GiB,2.06 GiB,2.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:36:00,2.08 GiB,1.96 GiB,1.84 GiB,2.33 GiB,1.73 GiB,1.74 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:38:00,2.06 GiB,1.98 GiB,2.44 GiB,2.15 GiB,2.12 GiB,2.07 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:40:00,2.13 GiB,2.34 GiB,1.82 GiB,2.30 GiB,2.10 GiB,1.93 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:42:00,2.44 GiB,2.14 GiB,2.24 GiB,1.95 GiB,2.31 GiB,2.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:44:00,2.42 GiB,2.36 GiB,2.31 GiB,1.96 GiB,2.22 GiB,1.92 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:46:00,2.28 GiB,2.19 GiB,2.00 GiB,1.68 GiB,2.28 GiB,1.95 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:48:00,1.79 GiB,1.69 GiB,2.13 GiB,1.79 GiB,2.24 GiB,1.85 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:50:00,2.38 GiB,2.17 GiB,2.40 GiB,2.05 GiB,2.36 GiB,1.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:52:00,2.36 GiB,2.29 GiB,2.39 GiB,1.98 GiB,2.29 GiB,1.77 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:54:00,1.72 GiB,2.28 GiB,2.26 GiB,1.81 GiB,1.90 GiB,2.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:56:00,2.45 GiB,2.28 GiB,2.16 GiB,2.50 GiB,2.36 GiB,1.75 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 23:58:00,2.20 GiB,2.29 GiB,1.98 GiB,2.36 GiB,1.94 GiB,2.08 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:00:00,1.86 GiB,2.42 GiB,1.89 GiB,2.30 GiB,1.78 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:02:00,2.47 GiB,1.75 GiB,1.86 GiB,2.29 GiB,2.40 GiB,2.44 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:04:00,1.96 GiB,2.39 GiB,2.32 GiB,1.93 GiB,1.86 GiB,1.89 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:06:00,1.82 GiB,1.79 GiB,2.34 GiB,1.95 GiB,1.73 GiB,1.75 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:08:00,2.21 GiB,2.20 GiB,1.84 GiB,2.27 GiB,1.87 GiB,1.88 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:10:00,2.53 GiB,2.10 GiB,2.38 GiB,2.03 GiB,2.19 GiB,2.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:12:00,1.85 GiB,2.44 GiB,1.83 GiB,2.20 GiB,2.23 GiB,2.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:14:00,2.44 GiB,2.33 GiB,2.37 GiB,1.93 GiB,2.49 GiB,2.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:16:00,2.35 GiB,2.17 GiB,2.05 GiB,2.37 GiB,1.94 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:18:00,2.56 GiB,2.17 GiB,1.96 GiB,2.21 GiB,2.33 GiB,2.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:20:00,1.97 GiB,2.07 GiB,2.41 GiB,1.89 GiB,2.53 GiB,2.46 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:22:00,2.13 GiB,2.19 GiB,2.34 GiB,1.77 GiB,2.16 GiB,2.00 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:24:00,2.02 GiB,2.37 GiB,2.38 GiB,1.84 GiB,2.03 GiB,1.87 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:26:00,2.00 GiB,2.30 GiB,2.06 GiB,2.38 GiB,2.33 GiB,2.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:28:00,2.06 GiB,2.32 GiB,1.93 GiB,2.28 GiB,1.91 GiB,2.49 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:30:00,2.25 GiB,2.22 GiB,2.38 GiB,1.97 GiB,2.16 GiB,1.94 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:32:00,2.49 GiB,2.42 GiB,2.39 GiB,1.90 GiB,1.87 GiB,2.38 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:34:00,2.41 GiB,2.01 GiB,1.80 GiB,2.05 GiB,1.84 GiB,2.35 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:36:00,2.57 GiB,1.99 GiB,2.46 GiB,1.85 GiB,2.11 GiB,1.86 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:38:00,2.59 GiB,1.94 GiB,2.11 GiB,2.45 GiB,2.43 GiB,2.07 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:40:00,1.84 GiB,2.11 GiB,2.08 GiB,2.41 GiB,2.11 GiB,2.49 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:42:00,2.57 GiB,1.98 GiB,2.55 GiB,2.12 GiB,2.34 GiB,1.92 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:44:00,1.86 GiB,2.37 GiB,1.98 GiB,2.36 GiB,2.29 GiB,1.82 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:46:00,1.91 GiB,2.32 GiB,2.58 GiB,2.15 GiB,1.90 GiB,2.07 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:48:00,2.58 GiB,2.06 GiB,2.09 GiB,2.54 GiB,2.07 GiB,2.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:50:00,2.31 GiB,2.05 GiB,1.89 GiB,2.36 GiB,2.35 GiB,2.47 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:52:00,2.13 GiB,2.01 GiB,2.48 GiB,2.14 GiB,1.92 GiB,2.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:54:00,2.41 GiB,2.57 GiB,2.11 GiB,2.54 GiB,2.08 GiB,2.17 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:56:00,2.35 GiB,2.38 GiB,2.56 GiB,2.20 GiB,2.27 GiB,2.34 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 00:58:00,2.06 GiB,1.95 GiB,2.02 GiB,2.44 GiB,2.28 GiB,2.35 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:00:00,1.92 GiB,1.89 GiB,2.44 GiB,2.18 GiB,2.55 GiB,2.58 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:02:00,2.20 GiB,1.99 GiB,2.46 GiB,2.11 GiB,2.24 GiB,2.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:04:00,2.17 GiB,1.89 GiB,2.22 GiB,1.94 GiB,2.50 GiB,2.55 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:06:00,2.08 GiB,2.02 GiB,2.29 GiB,1.98 GiB,2.19 GiB,2.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:08:00,2.24 GiB,2.00 GiB,2.07 GiB,2.54 GiB,2.48 GiB,2.30 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:10:00,2.42 GiB,2.43 GiB,2.30 GiB,2.01 GiB,2.57 GiB,2.39 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:12:00,2.35 GiB,2.68 GiB,2.45 GiB,2.08 GiB,2.35 GiB,2.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:14:00,2.04 GiB,2.19 GiB,2.56 GiB,2.17 GiB,2.33 GiB,2.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:16:00,2.68 GiB,1.91 GiB,2.00 GiB,2.42 GiB,2.38 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:18:00,1.95 GiB,2.53 GiB,2.42 GiB,2.05 GiB,2.59 GiB,2.25 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:20:00,2.60 GiB,2.24 GiB,2.67 GiB,2.26 GiB,1.88 GiB,2.34 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:22:00,2.59 GiB,2.64 GiB,2.17 GiB,2.57 GiB,2.05 GiB,2.34 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:24:00,2.48 GiB,2.39 GiB,2.55 GiB,2.20 GiB,2.22 GiB,2.49 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:26:00,2.71 GiB,1.98 GiB,2.72 GiB,2.30 GiB,1.98 GiB,2.23 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:28:00,2.06 GiB,2.02 GiB,2.62 GiB,2.21 GiB,2.37 GiB,2.63 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:30:00,1.99 GiB,2.43 GiB,2.08 GiB,2.42 GiB,2.27 GiB,2.64 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:32:00,2.77 GiB,2.31 GiB,2.66 GiB,2.20 GiB,2.58 GiB,2.12 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:34:00,2.78 GiB,2.22 GiB,2.43 GiB,1.97 GiB,2.13 GiB,2.33 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:36:00,2.54 GiB,2.65 GiB,2.63 GiB,2.16 GiB,2.16 GiB,2.34 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:38:00,2.35 GiB,2.30 GiB,2.02 GiB,2.32 GiB,2.22 GiB,2.31 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:40:00,2.26 GiB,2.74 GiB,2.33 GiB,2.57 GiB,2.32 GiB,2.40 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
