"Time","rskj-miner1:8080 (Copy)","rskj-miner2:8080 (Copy)","rskj-miner3:8080 (Copy)","rskj-miner4:8080 (Copy)","rskj-node1:8080 (Copy)","rskj-node2:8080 (Copy)","rskj-miner1:8080 (MarkSweepCompact)","rskj-miner2:8080 (MarkSweepCompact)","rskj-miner3:8080 (MarkSweepCompact)","rskj-miner4:8080 (MarkSweepCompact)","rskj-node1:8080 (MarkSweepCompact)","rskj-node2:8080 (MarkSweepCompact)"
2026-02-11 00:04:00,1.97 ms,3.19 ms,3.46 ms,5.27 ms,3.64 ms,5.29 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:06:00,1.46 ms,2.63 ms,3.20 ms,3.92 ms,2.98 ms,3.02 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:08:00,1.64 ms,847 µs,6.58 ms,3.69 ms,6.20 ms,7.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:10:00,2.97 ms,2.78 ms,1.24 ms,4.14 ms,898 µs,1.29 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:12:00,2.17 ms,627 µs,1.78 ms,797 µs,2.32 ms,1.05 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:14:00,1.86 ms,678 µs,949 µs,2.05 ms,1.02 ms,2.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:16:00,2.20 ms,915 µs,2.07 ms,1.05 ms,2.20 ms,2.83 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:18:00,2.86 ms,1.63 ms,1.03 ms,1.69 ms,1.08 ms,2.54 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:20:00,2.68 ms,2.49 ms,1.27 ms,2.31 ms,1.54 ms,3.07 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:22:00,3.05 ms,8.07 ms,1.86 ms,3.15 ms,3.00 ms,5.92 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:24:00,1.71 ms,3.20 ms,1.25 ms,2.53 ms,4.34 ms,3.95 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:26:00,3.22 ms,3.93 ms,3.98 ms,1.46 ms,1.88 ms,4.68 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:28:00,2.68 ms,2.58 ms,1.25 ms,1.24 ms,1.46 ms,3.20 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:30:00,1.83 ms,2.46 ms,1.19 ms,2.08 ms,1.66 ms,6.54 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:32:00,2.49 ms,2.15 ms,2.25 ms,2.78 ms,2.58 ms,2.64 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:34:00,1.76 ms,864 µs,2.46 ms,1.85 ms,2.15 ms,1.29 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:36:00,2.15 ms,1.19 ms,746 µs,1.90 ms,2.02 ms,1.53 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:38:00,2.02 ms,3.34 ms,2.47 ms,661 µs,1.56 ms,898 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:40:00,3.47 ms,3.03 ms,1.80 ms,1.37 ms,1.98 ms,915 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:42:00,1.85 ms,3.59 ms,898 µs,3.10 ms,1.61 ms,5.95 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:44:00,2.19 ms,2.20 ms,898 µs,932 µs,1.71 ms,3.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:46:00,3.02 ms,2.69 ms,898 µs,1.54 ms,1.24 ms,3.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:48:00,390 µs,2.12 ms,1.61 ms,983 µs,881 µs,1.90 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:50:00,3.03 ms,2.56 ms,2.56 ms,1.44 ms,1.80 ms,1.88 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:52:00,2.83 ms,966 µs,1.54 ms,1.56 ms,2.02 ms,2.97 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:54:00,1.51 ms,576 µs,932 µs,746 µs,2.31 ms,3.41 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:56:00,3.44 ms,983 µs,1.25 ms,1.86 ms,2.53 ms,1.02 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 00:58:00,2.12 ms,1.17 ms,1.08 ms,949 µs,1.56 ms,2.64 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:00:00,2.41 ms,949 µs,2.53 ms,1.90 ms,1.68 ms,1.07 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:02:00,2.97 ms,2.32 ms,1.68 ms,2.42 ms,1.46 ms,3.88 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:04:00,2.95 ms,3.59 ms,2.12 ms,1.83 ms,1.29 ms,2.05 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:06:00,4.59 ms,2.95 ms,1.92 ms,2.47 ms,1.25 ms,5.58 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:08:00,2.56 ms,2.59 ms,1.80 ms,1.03 ms,2.17 ms,3.29 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:10:00,2.08 ms,2.03 ms,1.47 ms,1.46 ms,0 s,3.32 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:12:00,4.08 ms,1.66 ms,1.25 ms,2.49 ms,1.56 ms,1.69 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:14:00,1.83 ms,1.03 ms,1.34 ms,2.39 ms,1.76 ms,3.51 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:16:00,1.32 ms,1.42 ms,2.32 ms,1.97 ms,2.12 ms,1.24 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:18:00,2.25 ms,559 µs,2.29 ms,2.44 ms,2.10 ms,864 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:20:00,1.97 ms,1.03 ms,2.27 ms,3.54 ms,5.85 ms,1.07 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:22:00,3.07 ms,542 µs,1.76 ms,1.36 ms,5.27 ms,864 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:24:00,7.97 ms,1.08 ms,5.80 ms,6.61 ms,4.00 ms,915 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:26:00,2.29 ms,3.88 ms,4.44 ms,6.73 ms,8.30 ms,4.63 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:28:00,2.10 ms,5.76 ms,4.64 ms,4.58 ms,5.90 ms,4.29 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:30:00,2.14 ms,4.39 ms,1.03 ms,1.05 ms,5.03 ms,3.02 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:32:00,1.32 ms,4.86 ms,678 µs,966 µs,3.27 ms,2.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:34:00,2.12 ms,4.86 ms,1.37 ms,2.81 ms,3.07 ms,4.25 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:36:00,1.81 ms,1.66 ms,830 µs,1.02 ms,4.69 ms,3.07 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:38:00,1.61 ms,695 µs,1.69 ms,1.31 ms,1.42 ms,4.24 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:40:00,1.08 ms,593 µs,2.98 ms,898 µs,3.25 ms,1.46 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:42:00,1.46 ms,983 µs,1.08 ms,932 µs,1.37 ms,797 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:44:00,1.10 ms,1.14 ms,1.05 ms,797 µs,1.14 ms,898 µs,62.3 ms,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:46:00,2.10 ms,1.44 ms,1.90 ms,1.02 ms,830 µs,1.02 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:48:00,2.32 ms,1.53 ms,763 µs,1.64 ms,1.17 ms,1.83 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:50:00,2.07 ms,3.17 ms,1.98 ms,1.95 ms,1.05 ms,2.58 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:52:00,2.61 ms,1.78 ms,1.97 ms,1.69 ms,2.86 ms,3.25 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:54:00,2.25 ms,2.95 ms,1.81 ms,1.19 ms,1.76 ms,2.92 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:56:00,1.05 ms,6.20 ms,1.61 ms,1.83 ms,1.12 ms,2.78 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 01:58:00,3.02 ms,6.24 ms,1.10 ms,2.46 ms,1.56 ms,2.49 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:00:00,2.42 ms,2.71 ms,1.39 ms,1.97 ms,0 s,2.36 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:02:00,1.63 ms,1.64 ms,2.15 ms,1.31 ms,2.07 ms,2.90 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:04:00,2.07 ms,1.19 ms,1.19 ms,1.08 ms,1.95 ms,966 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:06:00,2.49 ms,1.41 ms,949 µs,2.08 ms,2.83 ms,1.83 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:08:00,3.00 ms,1.58 ms,1.49 ms,1.78 ms,2.05 ms,1.56 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:10:00,3.08 ms,1.29 ms,2.19 ms,1.34 ms,3.15 ms,1.10 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:12:00,2.27 ms,4.64 ms,983 µs,1.69 ms,1.46 ms,2.64 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:14:00,2.25 ms,288 µs,1.32 ms,2.64 ms,2.31 ms,2.46 ms,0 s,91.1 ms,0 s,0 s,0 s,0 s
2026-02-11 02:16:00,1.83 ms,475 µs,1.29 ms,1.51 ms,1.44 ms,3.53 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:18:00,1.44 ms,407 µs,1.41 ms,847 µs,3.05 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:20:00,2.07 ms,1.34 ms,1.75 ms,2.31 ms,1.12 ms,814 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:22:00,2.68 ms,915 µs,797 µs,847 µs,814 µs,1.03 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:24:00,1.92 ms,746 µs,1.73 ms,1.10 ms,1.81 ms,644 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:26:00,3.15 ms,1.12 ms,2.71 ms,3.32 ms,1.20 ms,712 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:28:00,3.00 ms,983 µs,2.71 ms,1.92 ms,1.22 ms,1.41 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:30:00,1.81 ms,864 µs,2.85 ms,2.14 ms,1.22 ms,1.17 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:32:00,1.58 ms,1.07 ms,3.22 ms,3.15 ms,1.83 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:34:00,2.86 ms,831 µs,1.49 ms,1.41 ms,1.66 ms,881 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:36:00,3.90 ms,1.44 ms,2.54 ms,2.47 ms,1.34 ms,1.07 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:38:00,3.51 ms,864 µs,2.08 ms,3.81 ms,1.93 ms,5.39 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:40:00,1.95 ms,2.64 ms,1.24 ms,1.24 ms,1.90 ms,2.51 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:42:00,2.98 ms,3.08 ms,1.75 ms,2.19 ms,1.88 ms,5.64 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:44:00,2.14 ms,6.31 ms,1.24 ms,2.00 ms,1.92 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:46:00,2.34 ms,2.54 ms,2.19 ms,1.25 ms,1.07 ms,5.03 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:48:00,2.24 ms,7.02 ms,1.64 ms,1.58 ms,2.54 ms,4.19 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:50:00,2.00 ms,2.81 ms,1.31 ms,2.47 ms,2.39 ms,6.63 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:52:00,1.54 ms,1.31 ms,1.58 ms,1.27 ms,1.63 ms,2.46 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:54:00,2.76 ms,1.69 ms,3.02 ms,1.41 ms,1.85 ms,1.20 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:56:00,3.59 ms,2.34 ms,1.36 ms,1.93 ms,1.36 ms,1.31 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 02:58:00,2.92 ms,2.58 ms,2.47 ms,2.76 ms,3.22 ms,2.53 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:00:00,3.10 ms,2.42 ms,3.20 ms,3.31 ms,2.03 ms,1.17 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:02:00,14.1 ms,3.41 ms,10.9 ms,11.4 ms,7.32 ms,6.56 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:04:00,2.19 ms,3.88 ms,9.47 ms,6.42 ms,4.07 ms,2.58 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:06:00,2.27 ms,6.85 ms,847 µs,2.05 ms,5.97 ms,6.31 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:08:00,1.81 ms,3.05 ms,2.12 ms,847 µs,1.07 ms,6.71 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:10:00,1.69 ms,5.05 ms,1.46 ms,1.22 ms,644 µs,2.68 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:12:00,1.76 ms,2.76 ms,1.12 ms,2.05 ms,1.25 ms,4.81 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:14:00,2.27 ms,831 µs,1.90 ms,2.03 ms,2.59 ms,2.78 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:16:00,2.12 ms,1.00 ms,1.07 ms,1.22 ms,1.27 ms,4.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:18:00,1.58 ms,729 µs,1.02 ms,1.42 ms,2.59 ms,1.08 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:20:00,1.58 ms,1.56 ms,1.95 ms,898 µs,1.47 ms,1.34 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:22:00,3.02 ms,2.93 ms,3.61 ms,2.92 ms,2.53 ms,2.24 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:24:00,2.73 ms,1.19 ms,2.85 ms,915 µs,2.49 ms,1.42 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:26:00,2.22 ms,4.64 ms,2.44 ms,1.75 ms,3.47 ms,5.73 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:28:00,1.71 ms,3.22 ms,2.56 ms,1.24 ms,1.29 ms,7.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:30:00,2.24 ms,6.29 ms,1.07 ms,1.97 ms,1.64 ms,2.81 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:32:00,1.71 ms,2.51 ms,2.36 ms,1.81 ms,1.14 ms,6.22 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:34:00,1.93 ms,3.12 ms,2.41 ms,1.19 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:36:00,1.53 ms,5.47 ms,1.49 ms,2.63 ms,2.20 ms,3.25 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:38:00,237 µs,3.07 ms,1000 µs,1.46 ms,1.71 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:40:00,339 µs,814 µs,1.07 ms,1.93 ms,983 µs,3.03 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:42:00,1.39 ms,1.17 ms,1.20 ms,864 µs,1.39 ms,1.37 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:44:00,2.37 ms,1.29 ms,2.37 ms,1.85 ms,1.49 ms,644 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:46:00,915 µs,1.24 ms,983 µs,1.78 ms,1.42 ms,610 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:48:00,2.56 ms,1.80 ms,2.41 ms,1.92 ms,831 µs,1.46 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:50:00,2.69 ms,1.12 ms,3.44 ms,966 µs,2.24 ms,780 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:52:00,3.42 ms,1.78 ms,1.80 ms,2.56 ms,3.32 ms,1.17 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:54:00,9.56 ms,3.07 ms,6.37 ms,4.24 ms,2.73 ms,3.68 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:56:00,2.14 ms,5.86 ms,7.36 ms,6.66 ms,6.83 ms,3.59 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 03:58:00,2.08 ms,5.63 ms,4.97 ms,8.36 ms,7.12 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:00:00,1.95 ms,4.37 ms,4.00 ms,6.90 ms,6.66 ms,4.20 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:02:00,1.05 ms,5.49 ms,3.92 ms,3.63 ms,5.47 ms,3.29 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:04:00,2.03 ms,5.31 ms,3.03 ms,2.73 ms,3.05 ms,4.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:06:00,1.95 ms,1.81 ms,3.34 ms,3.10 ms,3.90 ms,2.98 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:08:00,847 µs,1.53 ms,712 µs,712 µs,3.19 ms,2.66 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:10:00,2.68 ms,2.34 ms,2.53 ms,2.83 ms,2.20 ms,1.39 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:12:00,2.58 ms,2.20 ms,1.92 ms,3.41 ms,1.19 ms,2.85 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:14:00,508 µs,814 µs,2.37 ms,1.29 ms,1.42 ms,1.03 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:16:00,1.81 ms,2.02 ms,1.19 ms,1.54 ms,0 s,2.42 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:18:00,2.61 ms,864 µs,2.70 ms,2.00 ms,2.97 ms,1.47 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:20:00,1000 µs,1.93 ms,1.20 ms,1.17 ms,864 µs,2.19 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:22:00,2.27 ms,6.22 ms,1.29 ms,1.61 ms,1.08 ms,5.20 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:24:00,2.83 ms,4.90 ms,2.02 ms,3.00 ms,4.63 ms,5.27 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:26:00,1.31 ms,2.59 ms,898 µs,1.07 ms,2.37 ms,3.31 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:28:00,3.08 ms,5.42 ms,2.80 ms,3.12 ms,1.05 ms,2.88 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:30:00,3.86 ms,3.63 ms,3.42 ms,2.42 ms,3.36 ms,3.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:32:00,695 µs,2.31 ms,2.15 ms,1.56 ms,1.64 ms,2.83 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:34:00,2.97 ms,1.56 ms,1.71 ms,2.03 ms,1.58 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:36:00,2.41 ms,2.76 ms,2.59 ms,3.00 ms,3.36 ms,2.76 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:38:00,1.31 ms,915 µs,1.86 ms,2.24 ms,1.85 ms,2.61 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:40:00,1.93 ms,1.08 ms,4.68 ms,2.22 ms,3.12 ms,1.34 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:42:00,1.20 ms,780 µs,1.44 ms,1.19 ms,1.68 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:44:00,2.41 ms,6.00 ms,2.78 ms,5.00 ms,3.92 ms,8.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:46:00,3.59 ms,4.47 ms,2.10 ms,1.47 ms,1.61 ms,3.24 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:48:00,2.90 ms,1.86 ms,2.07 ms,1.41 ms,1.81 ms,2.32 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:50:00,5.92 ms,2.29 ms,3.54 ms,3.17 ms,3.78 ms,2.78 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:52:00,2.93 ms,3.92 ms,1.36 ms,1.37 ms,1.90 ms,5.42 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:54:00,2.00 ms,2.25 ms,2.97 ms,2.97 ms,2.80 ms,3.47 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:56:00,4.05 ms,3.36 ms,3.59 ms,3.78 ms,1.39 ms,7.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 04:58:00,5.56 ms,1.64 ms,4.80 ms,2.61 ms,3.44 ms,2.31 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:00:00,2.68 ms,712 µs,1.75 ms,1.69 ms,1.98 ms,1.97 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:02:00,2.68 ms,2.32 ms,4.37 ms,3.46 ms,3.86 ms,932 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:04:00,3.27 ms,1.90 ms,1.88 ms,1.42 ms,3.39 ms,898 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:06:00,2.02 ms,814 µs,2.08 ms,1.53 ms,3.08 ms,831 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:08:00,4.95 ms,2.25 ms,1.58 ms,3.63 ms,1.64 ms,3.19 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:10:00,2.85 ms,2.58 ms,1.80 ms,2.36 ms,3.22 ms,3.31 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:12:00,2.00 ms,1.78 ms,4.88 ms,1.53 ms,1.44 ms,2.53 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:14:00,4.24 ms,2.31 ms,4.64 ms,6.25 ms,4.32 ms,3.19 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:16:00,3.08 ms,2.64 ms,1.54 ms,2.39 ms,0 s,4.02 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:18:00,2.10 ms,4.80 ms,3.07 ms,4.42 ms,1.34 ms,2.69 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:20:00,2.98 ms,2.86 ms,2.78 ms,1.83 ms,2.59 ms,3.37 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:22:00,4.90 ms,864 µs,3.08 ms,3.73 ms,1.34 ms,3.68 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:24:00,2.07 ms,1.22 ms,3.41 ms,1.54 ms,1.81 ms,1.56 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:26:00,5.03 ms,3.07 ms,1.92 ms,4.02 ms,8.66 ms,3.05 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:28:00,5.12 ms,2.64 ms,4.68 ms,2.17 ms,5.15 ms,1.98 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:30:00,16.9 ms,1.98 ms,11.6 ms,11.6 ms,13.1 ms,2.39 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:32:00,1.56 ms,2.47 ms,5.76 ms,6.44 ms,6.59 ms,3.10 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:34:00,1.37 ms,2.34 ms,7.51 ms,5.27 ms,4.49 ms,2.71 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:36:00,2.08 ms,3.24 ms,10.2 ms,6.05 ms,10.8 ms,6.63 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:38:00,2.56 ms,2.36 ms,5.75 ms,8.53 ms,6.95 ms,3.54 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:40:00,3.29 ms,2.76 ms,542 µs,2.56 ms,9.00 ms,4.19 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:42:00,2.17 ms,2.15 ms,593 µs,1.51 ms,864 µs,2.32 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:44:00,3.03 ms,1.85 ms,4.03 ms,1.53 ms,3.32 ms,3.37 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:46:00,3.71 ms,1.47 ms,1.32 ms,1.27 ms,2.22 ms,3.58 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:48:00,3.44 ms,1.78 ms,1.15 ms,1.53 ms,1.39 ms,2.32 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:50:00,2.90 ms,2.49 ms,2.58 ms,1.54 ms,2.63 ms,2.59 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:52:00,2.51 ms,2.15 ms,1.69 ms,2.75 ms,1.39 ms,1.61 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:54:00,4.70 ms,1.95 ms,4.10 ms,4.25 ms,1.36 ms,3.97 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 05:56:00,3.17 ms,5.37 ms,4.93 ms,1.15 ms,4.54 ms,3.80 ms,0 s,0 s,0 s,0 s,0 s,0 s
