Time,"__name__=""dockerstats_memory_usage_bytes"",id=""02a2e3e124fe"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2""","__name__=""dockerstats_memory_usage_bytes"",id=""41d1baaf2c95"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1""","__name__=""dockerstats_memory_usage_bytes"",id=""56826f41bc79"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""6b9f86a23579"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2""","__name__=""dockerstats_memory_usage_bytes"",id=""77eea1274db0"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner3""","__name__=""dockerstats_memory_usage_bytes"",id=""b98b00f798aa"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2""","__name__=""dockerstats_memory_usage_bytes"",id=""c09c05c2ffc8"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2""","__name__=""dockerstats_memory_usage_bytes"",id=""efdc5cfa15c3"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner4"""
2026-02-27 19:25:01,,4189687808,4293914624,,4085825536,5740318720,4099952640,3783462912
2026-02-27 19:25:31,,4192821248,4293386240,,4086304768,5743575040,4102500352,3787169792
2026-02-27 19:26:01,,4199841792,4155453440,,4086341632,5745102848,4104048640,3800727552
2026-02-27 19:26:31,,4202811392,4172767232,,4086173696,5746925568,4106207232,3804704768
2026-02-27 19:27:01,,4206817280,4193042432,,4086480896,5751189504,4109631488,3809566720
2026-02-27 19:27:31,,4222627840,4209512448,,4086480896,5754118144,4112662528,3812995072
2026-02-27 19:28:01,,4224737280,4224241664,,4086489088,5756182528,4114288640,3815260160
2026-02-27 19:28:31,,4224741376,4187996160,,4086484992,5756186624,4114329600,3815268352
2026-02-27 19:29:01,,4226396160,4192370688,,4086489088,5757665280,4115865600,3825192960
2026-02-27 19:29:31,,3836715008,4196438016,,4086566912,5759090688,4125011968,3826716672
2026-02-27 19:30:01,,3846062080,4197761024,,4086792192,5759258624,4125458432,3827273728
2026-02-27 19:30:31,,3848663040,4201000960,,4080738304,5759758336,4127354880,3828707328
2026-02-27 19:31:01,,3853426688,4207710208,,4080840704,5763330048,4150513664,3846172672
2026-02-27 19:31:31,,3879600128,4210851840,,4080840704,5764800512,4153032704,3848441856
2026-02-27 19:32:01,,3880865792,4212797440,,4080840704,5764993024,4153638912,3849244672
2026-02-27 19:32:31,,3884806144,4220997632,,4080840704,5766397952,4155002880,3852394496
2026-02-27 19:33:01,,3896442880,4228845568,,4080865280,5767766016,4156698624,3854409728
2026-02-27 19:33:31,,3898294272,4232867840,,4080869376,5768777728,4158193664,3855921152
2026-02-27 19:34:01,,3900588032,4242272256,,4080873472,5769969664,4159246336,3856908288
2026-02-27 19:34:31,,3902287872,4267126784,,4080906240,5771358208,4160782336,3858731008
2026-02-27 19:35:01,,3903668224,4284010496,,4080807936,5771120640,4161433600,3858944000
2026-02-27 19:35:31,,3904876544,4293402624,,4080926720,5772853248,4162301952,3860119552
2026-02-27 19:36:01,,3910942720,4293513216,,4080934912,5776412672,4166635520,3864956928
2026-02-27 19:36:31,,3911958528,4293140480,,4080934912,5776912384,4167036928,3865272320
2026-02-27 19:37:01,,3920031744,4293554176,,4080943104,5777403904,4173713408,3872182272
2026-02-27 19:37:31,,3920797696,4293292032,,4080726016,5778067456,4174061568,3872673792
2026-02-27 19:38:01,,3921846272,4292812800,,4080857088,5778849792,4174962688,3875520512
2026-02-27 19:38:31,,3923603456,4293476352,,4080857088,5779116032,4175667200,3880038400
2026-02-27 19:39:01,,3924553728,4293574656,,4080857088,5780058112,4176601088,3880583168
2026-02-27 19:39:31,,3926085632,4293058560,,4080873472,5782663168,4178407424,3882332160
2026-02-27 19:40:01,,3927662592,4293345280,,4080898048,5783805952,4179447808,3884015616
2026-02-27 19:40:31,,3931684864,4209131520,,4081000448,5786587136,4182601728,3896127488
2026-02-27 19:41:01,,3938598912,4218109952,,4081008640,5790031872,4196777984,3900407808
2026-02-27 19:41:31,,3943301120,4223557632,,4081008640,5792890880,4199391232,3903135744
2026-02-27 19:42:01,,3960938496,4231340032,,4081008640,6110912512,4210733056,3905384448
2026-02-27 19:42:31,,3962318848,4234293248,,4081008640,6111825920,4211920896,3915137024
2026-02-27 19:43:01,,3964039168,4238356480,,4081008640,6113415168,4221014016,3916873728
2026-02-27 19:43:31,,3967074304,4242718720,,4081008640,6115078144,4222349312,3930894336
2026-02-27 19:44:01,,3968450560,4248043520,,4081008640,6116487168,4228784128,3932213248
2026-02-27 19:44:31,,3974230016,4250755072,,4081025024,6117294080,4228960256,3932303360
2026-02-27 19:45:01,,3978682368,4257325056,,4080930816,6120484864,3899686912,3941896192
2026-02-27 19:45:31,,3981082624,4263702528,,4081016832,6122336256,3902300160,3944169472
2026-02-27 19:46:01,,3993374720,4270759936,,4081025024,6124802048,3919564800,3955503104
2026-02-27 19:46:31,,3993374720,4274278400,,4081025024,6124802048,3919659008,3955503104
2026-02-27 19:47:01,,3995414528,4280745984,,4080848896,6126665728,3922616320,3964616704
2026-02-27 19:47:31,,3998539776,4285267968,,4080848896,6127718400,3923820544,3965636608
2026-02-27 19:48:01,,3998576640,4288434176,,4080852992,6127747072,3930423296,3965444096
2026-02-27 19:48:31,,3999125504,4292571136,,4080852992,6128640000,3932606464,3975536640
2026-02-27 19:49:01,,4009578496,4293672960,,4080967680,6131937280,3935842304,3980324864
2026-02-27 19:49:31,,4010233856,4294201344,,4081012736,6132969472,3937210368,3981496320
2026-02-27 19:50:01,,4044361728,4293431296,,4081004544,6136037376,4021362688,3985530880
2026-02-27 19:50:31,,4051177472,4293476352,,4081090560,6137196544,3942166528,3987365888
2026-02-27 19:51:01,,4052000768,4292694016,,4081147904,6139478016,3945304064,3996049408
2026-02-27 19:51:31,,4119293952,4293275648,,4081147904,6140325888,3955417088,3997646848
2026-02-27 19:52:01,,4120453120,4292886528,,4081147904,6141677568,3956977664,4007022592
2026-02-27 19:52:31,,4121284608,4293263360,,4081147904,6142439424,3957923840,4007821312
2026-02-27 19:53:01,,4121337856,4294483968,,4081152000,6142496768,3957940224,4007915520
2026-02-27 19:53:31,,4123574272,4192251904,,4081147904,6144978944,3960807424,4011704320
2026-02-27 19:54:01,,4127670272,4148076544,,4081152000,6147579904,3973263360,4014837760
2026-02-27 19:54:31,,4127752192,4155994112,,4081164288,6147674112,3973484544,4014927872
2026-02-27 19:55:01,,4128518144,4169482240,,4081057792,6148538368,3974180864,4020953088
2026-02-27 19:55:31,,4139405312,4191543296,,4081147904,6152765440,3983093760,4026957824
2026-02-27 19:56:01,,4140597248,4205694976,,4081152000,6154731520,3985518592,4033658880
2026-02-27 19:56:31,,4151906304,4218765312,,4081147904,6156578816,3988578304,4036313088
2026-02-27 19:57:01,,4153327616,4231610368,,4081147904,6157619200,3998593024,4038045696
2026-02-27 19:57:31,,4153327616,4243361792,,4081147904,6157357056,3998638080,4043010048
2026-02-27 19:58:01,,4153176064,4253642752,,4081152000,6157389824,3998658560,4043071488
2026-02-27 19:58:31,,4068712448,4272492544,,4081152000,6163169280,4005842944,4057993216
2026-02-27 19:59:01,,4073074688,4187901952,,4080967680,6165114880,4008419328,4061679616
2026-02-27 19:59:31,,4075479040,4197056512,,4081102848,6166110208,4017446912,4063985664
2026-02-27 20:00:01,,4076498944,4199772160,,4081057792,6167199744,4019077120,4065251328
2026-02-27 20:00:31,,4077162496,4201639936,,4081205248,6186139648,4020396032,4066512896
2026-02-27 20:01:01,,4081315840,4207722496,,4081221632,6189289472,4029018112,4075130880
2026-02-27 20:01:31,,4082319360,4211294208,,4081221632,6190530560,4030763008,4076957696
2026-02-27 20:02:01,,4083822592,4214468608,,4081221632,6192095232,4051480576,4087820288
2026-02-27 20:02:31,,4086489088,4218032128,,4081221632,6193381376,4054368256,4091518976
2026-02-27 20:03:01,,4087062528,4219215872,,4081221632,6194233344,4055662592,4100833280
2026-02-27 20:03:31,,4091514880,4224950272,,4081221632,6197403648,4059508736,4104581120
2026-02-27 20:04:01,,4092342272,4227727360,,4081221632,6198833152,4061667328,4105232384
2026-02-27 20:04:31,,4092542976,4228370432,,4081233920,6198833152,4061958144,4105248768
2026-02-27 20:05:01,,4095459328,4233576448,,4081086464,6200197120,4063969280,4106629120
2026-02-27 20:05:31,,4095938560,4235010048,,4081184768,6200946688,4064038912,4107354112
2026-02-27 20:06:01,,4097069056,4248973312,,4081217536,6201479168,4064878592,4107579392
2026-02-27 20:06:31,,4097339392,4249591808,,4081217536,6201491456,4064940032,4107583488
2026-02-27 20:07:01,,4097998848,4251590656,,4081221632,6202384384,4065898496,4108566528
2026-02-27 20:07:31,,4100648960,4256837632,,4081217536,6204608512,4069130240,4111552512
2026-02-27 20:08:01,,4102639616,4260540416,,4081221632,6205648896,4071161856,4112949248
2026-02-27 20:08:31,,4103778304,4264099840,,4081221632,6207098880,4072828928,4113993728
2026-02-27 20:09:01,,4104785920,4266811392,,4081221632,6207782912,4073865216,4114804736
2026-02-27 20:09:31,,4106055680,4268593152,,4081778688,6208475136,4074692608,4121362432
2026-02-27 20:10:01,,4106403840,4270866432,,4081106944,6208851968,4081233920,4122230784
2026-02-27 20:10:31,,4202094592,4271681536,,4081201152,6208958464,4081356800,4128059392
2026-02-27 20:11:01,,4120014848,4273307648,,4081221632,6208991232,4083220480,4127875072
2026-02-27 20:11:31,,4120379392,4275056640,,4081221632,6208999424,4083302400,4127883264
2026-02-27 20:12:01,,4120915968,4277800960,,4081221632,6209683456,4084326400,4133715968
2026-02-27 20:12:31,,4122267648,4280827904,,4081221632,6210592768,4100202496,4135354368
2026-02-27 20:13:01,,4138602496,4282368000,,4081221632,6210625536,4100222976,4135153664
2026-02-27 20:13:31,,4142845952,4287688704,,4081221632,6213939200,4104306688,4147019776
2026-02-27 20:14:01,,4143550464,4289929216,,4081221632,6214582272,4104835072,4147773440
2026-02-27 20:14:31,,4146372608,4293619712,,4081238016,6216560640,4107374592,4150153216
2026-02-27 20:15:01,,4149252096,4294639616,,4081106944,6218813440,4110036992,4152848384
2026-02-27 20:15:31,,4151214080,4293165056,,4081205248,6221250560,4029517824,4155490304
2026-02-27 20:16:01,,4153528320,4293636096,,4081221632,6222258176,4031401984,4157136896
2026-02-27 20:16:31,,4154228736,4292759552,,4081221632,6222766080,4040859648,4157865984
2026-02-27 20:17:01,,4156583936,4292984832,,4081221632,6224199680,4042850304,4167143424
2026-02-27 20:17:31,,4159770624,4293685248,,4081221632,6226239488,4054630400,4170838016
2026-02-27 20:18:01,,4166254592,4294025216,,4081221632,6226743296,4055535616,4176007168
2026-02-27 20:18:31,,4168060928,4289441792,,4081221632,6228578304,4057145344,4177997824
2026-02-27 20:19:01,,4170727424,4293795840,,4081221632,6230523904,4058955776,4183162880
2026-02-27 20:19:31,,4170719232,4293672960,,4081233920,6230274048,4059000832,4183166976
2026-02-27 20:20:01,,4171866112,4293083136,,4081135616,6231506944,4060229632,4184408064
2026-02-27 20:20:31,,4176580608,4293206016,,4081217536,6235357184,4065333248,4197171200
2026-02-27 20:21:01,,4177326080,4293316608,,4081221632,6235869184,4077961216,4198002688
2026-02-27 20:21:31,,4177321984,4294086656,,4081221632,6235869184,4078014464,4198006784
2026-02-27 20:22:01,,4187471872,4293636096,,4081225728,6237097984,4087533568,4200165376
2026-02-27 20:22:31,,4187750400,4294660096,,4081225728,6237102080,4087586816,4200169472
2026-02-27 20:23:01,,4192817152,4293238784,,4081225728,6237925376,4088516608,4209786880
2026-02-27 20:23:31,,4193820672,4293373952,,4081225728,6239375360,4090028032,4211073024
2026-02-27 20:24:01,,4197933056,4294393856,,4081225728,6241439744,4094464000,3960508416
2026-02-27 20:24:31,,4205277184,4165615616,,4081238016,6243733504,4102148096,3964481536
2026-02-27 20:25:01,,4209053696,4173959168,,4081135616,6246686720,4105809920,3968204800
2026-02-27 20:25:31,,4217430016,4180348928,,4081225728,6246780928,4112621568,3979771904
2026-02-27 20:26:01,,4219781120,4192989184,,4081225728,6248230912,4115247104,3982225408
2026-02-27 20:26:31,,4219781120,4203585536,,4081225728,6248235008,4115296256,3981967360
2026-02-27 20:27:01,,4230987776,4219252736,,4081225728,6250237952,4122222592,3990507520
2026-02-27 20:27:31,,4232192000,4229144576,,4081225728,6250860544,4123471872,3991724032
2026-02-27 20:28:01,,4007858176,4243193856,,4081225728,6252380160,4130570240,3995414528
2026-02-27 20:28:31,,4008116224,4254883840,,4081254400,6251696128,4130623488,3995455488
2026-02-27 20:29:01,,4014534656,4266700800,,4081254400,6254477312,4140969984,3999182848
2026-02-27 20:29:31,,4021698560,4278403072,,4081266688,6256238592,4143529984,4001542144
2026-02-27 20:30:01,,4025589760,4291743744,,4081192960,6258446336,4145963008,4003999744
2026-02-27 20:30:31,,4030738432,4291682304,,4081160192,6261551104,4150050816,4007481344
2026-02-27 20:31:01,,4040384512,4292509696,,4081246208,6262566912,4150779904,4017901568
2026-02-27 20:31:31,,3847094272,4293062656,,4081078272,6217916416,4090421248,4019933184
2026-02-27 20:32:01,,3855491072,4293455872,,4081201152,6219182080,4092551168,4023746560
2026-02-27 20:32:31,,3796000768,4156125184,,4081164288,6135513088,3866513408,4025348096
2026-02-27 20:33:01,,3809054720,4081123328,,4081164288,6136729600,3883229184,4040974336
2026-02-27 20:33:31,,3810816000,4084367360,,4081164288,6137221120,3884539904,4042104832
2026-02-27 20:34:01,,3813617664,4087230464,,4081164288,6138388480,3891503104,4049539072
2026-02-27 20:34:31,,3828117504,4088463360,,4081197056,6138748928,3892420608,4050345984
2026-02-27 20:35:01,,3828154368,4088803328,,4081164288,6138810368,3892453376,4050399232
2026-02-27 20:35:31,,3829800960,4091310080,,4081250304,6139273216,3893784576,4051718144
2026-02-27 20:36:01,,3832287232,4095344640,1323409408,4081254400,,3895005184,4052537344
2026-02-27 20:36:31,,3868135424,4098166784,1632935936,4081254400,,3914338304,4053450752
2026-02-27 20:37:01,,3869241344,4106567680,2037952512,4081258496,,3914866688,4054073344
2026-02-27 20:37:31,,3872997376,4110544896,2337157120,4081258496,,3917467648,4055216128
2026-02-27 20:38:01,,3874054144,4114178048,2608742400,4081274880,,3918966784,4056539136
2026-02-27 20:38:31,,3874304000,4114771968,2832523264,4081274880,,3921600512,4056821760
2026-02-27 20:39:01,,3874439168,4116684800,3086245888,4081274880,,3922759680,4061171712
2026-02-27 20:39:31,,3874631680,4117676032,3309277184,4081287168,,3922812928,4061184000
2026-02-27 20:40:01,,3879911424,4118777856,3400966144,4081197056,,3929055232,4061401088
2026-02-27 20:40:31,,3881492480,4120440832,3404046336,4081278976,,3929833472,4045008896
2026-02-27 20:41:01,,3881283584,4121174016,3405406208,4081295360,,3929862144,4045078528
2026-02-27 20:41:31,,3881316352,4121886720,3406516224,4081287168,,3929858048,4045111296
2026-02-27 20:42:01,,3881197568,4123275264,3407683584,4081119232,,3929919488,4066742272
2026-02-27 20:42:31,,3882471424,4125569024,3405746176,4081115136,,3930791936,4067545088
2026-02-27 20:43:01,,3884720128,4128645120,3408232448,4081324032,,3944370176,4075343872
2026-02-27 20:43:31,,3895746560,4132683776,3411582976,4081324032,,3946491904,4077658112
2026-02-27 20:44:01,,3897098240,4135559168,3413348352,4081324032,,3949219840,4085485568
2026-02-27 20:44:31,,3908009984,4150747136,3426635776,4081401856,,3957321728,4095266816
2026-02-27 20:45:01,,3910303744,4154863616,3430567936,4081610752,,3958894592,4096761856
2026-02-27 20:45:31,,3912962048,4158369792,3432357888,4081864704,,3960246272,4098498560
2026-02-27 20:46:01,,3851669504,4056780800,3433934848,4081831936,,3859542016,4099432448
2026-02-27 20:46:31,,3851755520,4041588736,3434287104,4081815552,,3859656704,4102574080
2026-02-27 20:47:01,,3856658432,4051628032,3436302336,4081811456,,4294967296,4106252288
2026-02-27 20:47:31,,3858395136,4055900160,3436818432,4081815552,,3933716480,4107239424
2026-02-27 20:48:01,,3859582976,4059897856,3437584384,4081819648,,3934756864,4108288000
2026-02-27 20:48:31,,3877920768,4071878656,3473707008,4081815552,,3964227584,4115156992
2026-02-27 20:49:01,,3879235584,4076662784,3474833408,4081819648,,3965960192,4116418560
2026-02-27 20:49:31,,3879333888,4080238592,3474939904,4082049024,,3966078976,4116426752
2026-02-27 20:50:01,,3883692032,4090572800,3477004288,4082274304,,3968311296,4124532736
2026-02-27 20:50:31,,3883700224,4094803968,3477172224,4082487296,,3973984256,4124962816
2026-02-27 20:51:01,,3888635904,4071895040,3480977408,4082565120,,3977842688,4128202752
2026-02-27 20:51:31,,3893026816,4077031424,3487428608,4082565120,,3978944512,4116889600
2026-02-27 20:52:01,,3834753024,4049801216,3489906688,4081278976,,3984281600,4135550976
2026-02-27 20:52:31,,3809685504,4049420288,3497021440,4081274880,,3989200896,4139757568
2026-02-27 20:53:01,,3814215680,4061532160,3501252608,4081147904,,3992383488,4159320064
2026-02-27 20:53:31,,3735134208,4046360576,3505750016,4081147904,,3995230208,4160888832
2026-02-27 20:54:01,1067102208,3752288256,4060733440,,4081410048,,4015882240,4038156288
2026-02-27 20:54:31,1185984512,3752316928,4066598912,,4081483776,,4015960064,4038189056
2026-02-27 20:55:01,1524592640,3775156224,4076998656,,4081692672,,4044214272,4040564736
2026-02-27 20:55:31,1526894592,3776012288,4166561792,,4081975296,,4045127680,4048228352
2026-02-27 20:56:01,1529221120,3775954944,4172472320,,4082057216,,4044886016,4048277504
2026-02-27 20:56:31,1749766144,3775963136,4170121216,,4082053120,,4047118336,4048375808
2026-02-27 20:57:01,2168221696,3786301440,4187365376,,4082061312,,4056047616,4055724032
2026-02-27 20:57:31,2591145984,3796484096,4204888064,,4082057216,,4064403456,4062498816
2026-02-27 20:58:01,2824511488,3797790720,4217192448,,4082057216,,4065234944,4070662144
2026-02-27 20:58:31,2990882816,3805663232,4233101312,,4082057216,,4079923200,4076314624
2026-02-27 20:59:01,2993078272,3814076416,4246683648,,4082057216,,4083257344,4077662208
2026-02-27 20:59:31,2998726656,4040003584,4261384192,,4082122752,,4085518336,4087824384
2026-02-27 21:00:01,3356221440,4046897152,4277792768,,4082262016,,4096991232,4094574592
2026-02-27 21:00:31,3357560832,4047495168,4289118208,,4082610176,,4097634304,4108427264
2026-02-27 21:01:01,3357753344,4047429632,4293828608,,4082688000,,4108062720,4108460032
2026-02-27 21:01:31,3362013184,4057329664,4293492736,,4082688000,,4112171008,4111638528
2026-02-27 21:02:01,3363176448,4058275840,4293681152,,4082688000,,4113010688,4112195584
2026-02-27 21:02:31,3366502400,4064641024,4293840896,,4082692096,,4113629184,4112756736
2026-02-27 21:03:01,3368128512,4066369536,4293517312,,4082692096,,4115132416,4114309120
2026-02-27 21:03:31,3371786240,4068057088,4287463424,,4082692096,,4117110784,4115955712
2026-02-27 21:04:01,3375456256,4080492544,4290424832,,4082798592,,4130295808,4134412288
2026-02-27 21:04:31,3382517760,4082909184,4293558272,,4082872320,,4132909056,4137054208
2026-02-27 21:05:01,3384373248,4093296640,4119527424,,4083089408,,4143722496,4138754048
2026-02-27 21:05:31,3384983552,4093853696,4121485312,,4083363840,,4144680960,4139327488
2026-02-27 21:06:01,3386818560,4095844352,4048990208,,4083392512,,4147085312,4140924928
2026-02-27 21:06:31,3389755392,4098621440,4053143552,,4083392512,,4151144448,4143673344
2026-02-27 21:07:01,3389935616,4098666496,4054073344,,4083392512,,4151111680,4143747072
2026-02-27 21:07:31,3431354368,4099604480,4056268800,,4083392512,,4153024512,4144791552
2026-02-27 21:08:01,3432448000,4100583424,4059742208,,4083392512,,4153556992,4145487872
2026-02-27 21:08:31,3464314880,4103700480,4065935360,,4083392512,,4158849024,4148269056
2026-02-27 21:09:01,3465609216,4109287424,4120338432,,4083400704,,4159688704,4149288960
2026-02-27 21:09:31,3471052800,4112183296,4128362496,,4083462144,,4162195456,4151693312
2026-02-27 21:10:01,3471241216,4112154624,4129226752,,4083605504,,4162244608,4159291392
2026-02-27 21:10:31,3471622144,4112654336,4131495936,,4083978240,,4163608576,4160176128
2026-02-27 21:11:01,3472560128,4113338368,4133781504,,4083998720,,4165136384,4160995328
2026-02-27 21:11:31,3473235968,4113920000,4135116800,,4084002816,,4169854976,4167094272
2026-02-27 21:12:01,3472343040,4126527488,4137009152,,4084002816,,4170412032,4167991296
2026-02-27 21:12:31,3479089152,4131414016,4143198208,,4084002816,,4174413824,4172066816
2026-02-27 21:13:01,3480195072,4132552704,4146307072,,4084002816,,4175142912,4173262848
2026-02-27 21:13:31,3490811904,4139446272,4155617280,,4084002816,,4182745088,4179750912
2026-02-27 21:14:01,3493474304,4142186496,4160606208,,4084002816,,4193202176,4189552640
2026-02-27 21:14:31,3500814336,4147224576,4169945088,,4083892224,,4044791808,4195389440
2026-02-27 21:15:01,3506065408,4155031552,4174376960,,4084207616,,4048076800,4209786880
2026-02-27 21:15:31,3505737728,4156731392,4177420288,,4084506624,,4066463744,4211433472
2026-02-27 21:16:01,3512135680,4166365184,4183252992,,4084600832,,4070559744,4219813888
2026-02-27 21:16:31,3515252736,4170162176,4188819456,,4084592640,,4073361408,4222545920
2026-02-27 21:17:01,3519426560,4181139456,4193689600,,4084596736,,4091224064,4219453440
2026-02-27 21:17:31,3608621056,4187090944,4203753472,,4084592640,,4097187840,4241809408
2026-02-27 21:18:01,3608707072,4202467328,4207079424,,4084596736,,4105105408,4260880384
2026-02-27 21:18:31,3610501120,4203859968,4211666944,,4084592640,,4106629120,4262359040
2026-02-27 21:19:01,3614019584,4175376384,4217745408,,4084596736,,4117118976,3993571328
2026-02-27 21:19:31,3614924800,4186644480,4221583360,,4084658176,,4118183936,3994779648
2026-02-27 21:20:01,3620765696,4193464320,4181155840,,4084801536,,4123176960,4001370112
2026-02-27 21:20:31,3623387136,4196442112,4187353088,,4085121024,,4126203904,4094222336
2026-02-27 21:21:01,3627032576,4202119168,4196642816,,4085198848,,4136542208,4097961984
2026-02-27 21:21:31,3627036672,4202123264,4199780352,,4085190656,,4136579072,4097970176
2026-02-27 21:22:01,3631423488,4108087296,4208500736,,4085194752,,4148264960,4102520832
2026-02-27 21:22:31,4012982272,4079890432,4220751872,,4085194752,,4162162688,4123652096
2026-02-27 21:23:01,4016078848,4082614272,4229500928,,4085198848,,4164497408,4109393920
2026-02-27 21:23:31,4017565696,4084289536,4236230656,,4085194752,,4165971968,4131885056
2026-02-27 21:24:01,4017827840,4084314112,4241928192,,4085198848,,4170170368,4131950592
2026-02-27 21:24:31,4037877760,4094242816,4249018368,,4085260288,,4171014144,4133289984
2026-02-27 21:25:01,4041478144,4098662400,4258664448,,4085395456,,4174467072,4127555584
2026-02-27 21:25:31,4042768384,4109242368,4265558016,,4085678080,,4176125952,4129247232
2026-02-27 21:26:01,4043870208,4110905344,4292878336,,4085735424,,4182933504,4146970624
2026-02-27 21:26:31,4047556608,4116852736,4294066176,,4085731328,,4186222592,4149465088
2026-02-27 21:27:01,4051247104,4120588288,4191174656,,4085735424,,4196425728,4153171968
2026-02-27 21:27:31,4053311488,4123312128,4288471040,,4085743616,,4198580224,4162883584
2026-02-27 21:28:01,4054302720,4125003776,4293709824,,4085747712,,4199579648,4164132864
2026-02-27 21:28:31,4058763264,4074455040,4294340608,,4085743616,,4204650496,4168200192
2026-02-27 21:29:01,4130033664,4075798528,4288872448,,4085747712,,4205551616,4169560064
2026-02-27 21:29:31,4135710720,4088270848,4294131712,,4085805056,,4219572224,4175011840
2026-02-27 21:30:01,4137013248,4026302464,4293271552,,4080250880,,4221247488,4182581248
2026-02-27 21:30:31,4137504768,4027752448,4293443584,,4080316416,,4228161536,4182958080
2026-02-27 21:31:01,4139429888,4039335936,4292751360,,4080386048,,4229648384,4185100288
2026-02-27 21:31:31,4139425792,4039340032,4292923392,,4080381952,,4229742592,4185104384
2026-02-27 21:32:01,4143988736,3986849792,4293050368,,4080386048,,4234780672,4188839936
2026-02-27 21:32:31,4147187712,3988439040,4293537792,,4080226304,,4085231616,4192014336
2026-02-27 21:33:01,4147445760,3988475904,4293525504,,4080230400,,4085260288,4199723008
2026-02-27 21:33:31,4150882304,3993374720,4293177344,,4080226304,,4088897536,4202496000
2026-02-27 21:34:01,4152000512,4000899072,4291801088,,4080230400,,4089638912,4203945984
2026-02-27 21:34:31,4153413632,4011892736,4293263360,,4080295936,,4100681728,4205056000
2026-02-27 21:35:01,4154904576,4014460928,4292993024,,4080205824,,4102754304,4224012288
2026-02-27 21:35:31,4154908672,4014460928,4293705728,,4080312320,,4112097280,4224012288
2026-02-27 21:36:01,4155281408,4026052608,4292485120,,4080283648,,4112855040,4231589888
2026-02-27 21:36:31,4155285504,4026064896,4292829184,,4080275456,,4118417408,4231593984
2026-02-27 21:37:01,4155392000,4026093568,4293394432,,4080300032,,4117987328,4231647232
2026-02-27 21:37:31,4159705088,4031766528,4291301376,,4080287744,,4123373568,4235784192
2026-02-27 21:38:01,4159766528,4031795200,4293931008,,4080365568,,4123394048,4235812864
2026-02-27 21:38:31,4160270336,4033728512,4293746688,,4080361472,,4124782592,4236673024
2026-02-27 21:39:01,4161822720,4035706880,4293697536,,4080365568,,4126904320,4238528512
2026-02-27 21:39:31,4165296128,4040511488,4292857856,,4080386048,,4130566144,4242219008
2026-02-27 21:40:01,4168478720,4053082112,4292325376,,4080353280,,4141023232,4247105536
2026-02-27 21:40:31,4170297344,4057112576,4293529600,,4080447488,,4143435776,4249051136
2026-02-27 21:41:01,4170780672,4058017792,4292980736,,4080472064,,4143923200,4250034176
2026-02-27 21:41:31,4172242944,4068057088,4292591616,,4080459776,,4151922688,4253233152
2026-02-27 21:42:01,4172283904,4068200448,4293578752,,4080463872,,4151934976,4258193408
2026-02-27 21:42:31,4172701696,4069474304,4292595712,,4080459776,,4152381440,4258619392
2026-02-27 21:43:01,4173185024,4070236160,4293861376,,4080463872,,4152856576,4259233792
2026-02-27 21:43:31,4174893056,4071911424,4292980736,,4080459776,,4154331136,4260749312
2026-02-27 21:44:01,4177227776,4074733568,4293656576,,4080463872,,4156276736,4263153664
2026-02-27 21:44:31,4178087936,4075597824,4293255168,,4080476160,,4157644800,4263989248
2026-02-27 21:45:01,4179042304,4077051904,4293685248,,4080365568,,4159168512,4265402368
2026-02-27 21:45:31,4179046400,4077056000,4292300800,,4080455680,,4159234048,4265414656
2026-02-27 21:46:01,4179087360,4077088768,4293685248,,4080472064,,4159250432,4265484288
2026-02-27 21:46:31,4181610496,4026773504,4292608000,,4080463872,,4166832128,4268019712
2026-02-27 21:47:01,4181647360,4036206592,4293083136,,4080291840,,4167950336,4272467968
2026-02-27 21:47:31,4186177536,4051144704,4293066752,,4080287744,,4175568896,4105596928
2026-02-27 21:48:01,4187897856,4054085632,4294447104,,4080398336,,4177272832,4112461824
2026-02-27 21:48:31,4188987392,4055547904,4279779328,,4080390144,,4183134208,4113428480
2026-02-27 21:49:01,4191170560,4058255360,4255645696,,4080390144,,4185010176,4123369472
2026-02-27 21:49:31,4191977472,4061122560,4260012032,,4080410624,,4187635712,4124327936
2026-02-27 21:50:01,4194832384,4065378304,4267446272,,4080369664,,4218953728,4127154176
2026-02-27 21:50:31,4226895872,4075302912,4274376704,,4080496640,,4220145664,4137738240
2026-02-27 21:51:01,4229320704,4078313472,4280774656,,4080513024,,4225814528,4139864064
2026-02-27 21:51:31,4230926336,4045889536,4287074304,,4080508928,,4228362240,4145430528
2026-02-27 21:52:01,4233523200,4114624512,4292673536,,4080517120,,4235255808,4148039680
2026-02-27 21:52:31,4234235904,4115615744,4293345280,,4080529408,,4235620352,4149108736
