timestamp,container,cgrp_total_mb,rss_mb,cache_mb,nmt_total_mb,heap_comm_mb,gc_mb,threads_mb,metaspace_mb,nmt_other_mb,db_fds
2026-03-19 00:50:49,rskj-node1,5221,4729,453,3519,3224,164,6,38,295,44
2026-03-19 00:50:51,rskj-node2,5169,4621,511,3516,3220,164,6,38,296,44
2026-03-19 00:51:22,rskj-miner1,8176,7681,448,5516,5120,238,9,39,396,44
2026-03-19 00:51:23,rskj-miner2,8145,7304,780,5517,5120,239,9,39,397,44
2026-03-19 00:51:25,rskj-node1,5225,4732,455,3519,3224,164,6,38,295,44
2026-03-19 00:51:28,rskj-node2,5173,4621,513,3516,3220,164,6,38,296,44
2026-03-19 00:51:59,rskj-miner1,8152,7682,424,5515,5120,238,9,39,395,44
2026-03-19 00:52:00,rskj-miner2,8118,7304,753,5517,5120,239,9,39,397,44
2026-03-19 00:52:01,rskj-node1,5230,4734,458,3519,3224,164,6,38,295,44
2026-03-19 00:52:02,rskj-node2,5174,4621,516,3516,3220,164,6,38,296,44
2026-03-19 00:52:34,rskj-miner1,8115,7682,388,5515,5120,238,9,39,395,44
2026-03-19 00:52:35,rskj-miner2,8191,7305,823,5517,5120,239,9,39,397,44
2026-03-19 00:52:37,rskj-node1,5235,4736,461,3519,3224,164,6,38,295,44
2026-03-19 00:52:38,rskj-node2,5179,4622,520,3516,3220,164,6,38,296,44
2026-03-19 00:53:09,rskj-miner1,8191,7682,462,5515,5120,238,9,39,395,44
2026-03-19 00:53:11,rskj-miner2,8165,7306,797,5517,5120,239,9,39,397,44
2026-03-19 00:53:12,rskj-node1,5242,4739,464,3519,3224,164,6,38,295,44
2026-03-19 00:53:14,rskj-node2,5082,4623,424,3516,3220,164,6,38,296,44
2026-03-19 00:53:46,rskj-miner1,8166,7683,437,5516,5120,238,9,39,396,44
2026-03-19 00:53:47,rskj-miner2,8134,7305,768,5517,5120,239,9,39,397,44
2026-03-19 00:53:48,rskj-node1,5245,4741,467,3519,3224,164,6,38,295,44
2026-03-19 00:53:50,rskj-node2,5083,4622,427,3516,3220,164,6,38,296,44
2026-03-19 00:54:21,rskj-miner1,8126,7683,398,5516,5120,238,9,39,396,44
2026-03-19 00:54:23,rskj-miner2,8096,7305,732,5517,5120,239,9,39,397,44
2026-03-19 00:54:24,rskj-node1,5251,4744,469,3519,3224,164,6,38,295,44
2026-03-19 00:54:26,rskj-node2,5086,4622,429,3516,3220,164,6,38,296,44
2026-03-19 00:54:57,rskj-miner1,8094,7683,366,5516,5120,238,9,39,396,44
2026-03-19 00:54:59,rskj-miner2,8175,7305,808,5517,5120,239,9,39,397,44
2026-03-19 00:55:00,rskj-node1,5257,4746,472,3519,3224,164,6,38,295,44
2026-03-19 00:55:02,rskj-node2,5091,4623,432,3516,3220,164,6,38,296,44
2026-03-19 00:55:33,rskj-miner1,8178,7684,448,5516,5120,238,9,39,396,44
2026-03-19 00:55:34,rskj-miner2,8151,7306,784,5517,5120,239,9,39,397,44
2026-03-19 00:55:35,rskj-node1,5261,4748,475,3519,3224,164,6,38,295,44
2026-03-19 00:55:37,rskj-node2,5093,4623,435,3516,3220,164,6,38,296,44
2026-03-19 00:56:08,rskj-miner1,8155,7684,425,5516,5120,238,9,39,396,44
2026-03-19 00:56:10,rskj-miner2,8131,7307,764,5517,5120,239,9,39,397,44
2026-03-19 00:56:11,rskj-node1,5266,4749,478,3519,3224,164,6,38,295,44
2026-03-19 00:56:12,rskj-node2,5097,4623,438,3516,3220,164,6,38,296,44
2026-03-19 00:56:44,rskj-miner1,8133,7684,404,5532,5120,238,9,39,412,44
2026-03-19 00:56:45,rskj-miner2,8097,7307,730,5517,5120,239,9,39,397,44
2026-03-19 00:56:46,rskj-node1,5271,4751,480,3519,3224,164,6,38,295,44
2026-03-19 00:56:48,rskj-node2,5099,4624,441,3516,3220,164,6,38,296,44
2026-03-19 00:57:23,rskj-miner1,8191,7685,459,5532,5120,238,9,39,412,44
2026-03-19 00:57:24,rskj-miner2,8166,7332,788,5533,5120,239,9,39,413,45
2026-03-19 00:57:26,rskj-node1,5276,4754,483,3519,3224,164,6,38,295,44
2026-03-19 00:57:28,rskj-node2,5103,4624,444,3516,3220,164,6,38,296,44
2026-03-19 00:58:00,rskj-miner1,8189,7710,432,5516,5120,238,9,39,396,45
2026-03-19 00:58:01,rskj-miner2,8101,7335,707,5517,5120,239,9,39,397,45
2026-03-19 00:58:03,rskj-node1,5307,4761,507,3519,3224,164,6,38,295,45
2026-03-19 00:58:04,rskj-node2,5161,4657,468,3532,3220,164,6,38,312,45
2026-03-19 00:58:35,rskj-miner1,8104,7711,350,5516,5120,238,9,39,396,45
2026-03-19 00:58:37,rskj-miner2,8184,7335,787,5517,5120,239,9,39,397,45
2026-03-19 00:58:38,rskj-node1,5312,4762,510,3519,3224,164,6,38,295,45
2026-03-19 00:58:40,rskj-node2,5165,4657,471,3516,3220,164,6,38,296,45
2026-03-19 00:59:11,rskj-miner1,8093,7711,338,5516,5120,238,9,39,396,45
2026-03-19 00:59:12,rskj-miner2,8179,7336,781,5517,5120,239,9,39,397,45
2026-03-19 00:59:13,rskj-node1,5317,4765,513,3519,3224,164,6,38,295,45
2026-03-19 00:59:14,rskj-node2,5167,4658,474,3516,3220,164,6,38,296,45
2026-03-19 00:59:46,rskj-miner1,8092,7712,337,5516,5120,238,9,39,396,45
2026-03-19 00:59:47,rskj-miner2,8180,7337,782,5517,5120,239,9,39,397,45
2026-03-19 00:59:49,rskj-node1,5322,4766,516,3519,3224,164,6,38,295,45
2026-03-19 00:59:51,rskj-node2,5172,4659,477,3516,3220,164,6,38,296,45
2026-03-19 01:00:23,rskj-miner1,8175,7712,417,5516,5120,238,9,39,396,45
2026-03-19 01:00:24,rskj-miner2,8151,7337,753,5517,5120,239,9,39,397,45
2026-03-19 01:00:26,rskj-node1,5326,4768,518,3519,3224,164,6,38,295,45
2026-03-19 01:00:27,rskj-node2,5175,4659,479,3516,3220,164,6,38,296,45
2026-03-19 01:00:59,rskj-miner1,8124,7712,368,5516,5120,238,9,39,396,45
2026-03-19 01:01:01,rskj-miner2,8103,7337,706,5517,5120,239,9,39,397,45
2026-03-19 01:01:02,rskj-node1,5333,4773,521,3519,3224,164,6,38,295,45
2026-03-19 01:01:03,rskj-node2,5178,4659,482,3516,3220,164,6,38,296,45
2026-03-19 01:01:35,rskj-miner1,8090,7713,334,5516,5120,238,9,39,396,45
2026-03-19 01:01:36,rskj-miner2,8052,7338,657,5517,5120,239,9,39,397,45
2026-03-19 01:01:38,rskj-node1,5338,4775,524,3519,3224,164,6,38,295,45
2026-03-19 01:01:40,rskj-node2,5127,4659,433,3516,3220,164,6,38,296,45
2026-03-19 01:02:12,rskj-miner1,8174,7715,415,5516,5120,238,9,39,396,45
2026-03-19 01:02:13,rskj-miner2,7765,7356,359,5517,5120,239,9,39,397,45
2026-03-19 01:02:14,rskj-node1,5327,4776,510,3519,3224,164,6,38,295,45
2026-03-19 01:02:16,rskj-node2,4935,4659,244,3532,3220,164,6,38,312,45
2026-03-19 01:02:49,rskj-miner1,8146,7715,386,5516,5120,238,9,39,396,45
2026-03-19 01:02:50,rskj-miner2,7554,7357,151,5549,5120,239,9,39,429,45
2026-03-19 01:02:53,rskj-node1,5189,4782,372,3519,3224,164,6,38,295,45
2026-03-19 01:02:55,rskj-node2,4861,4660,171,3516,3220,164,6,38,296,45
2026-03-19 01:03:26,rskj-miner1,8111,7714,354,5516,5120,238,9,39,396,45
2026-03-19 01:03:28,rskj-miner2,7451,7355,52,5517,5120,239,9,39,397,45
2026-03-19 01:03:30,rskj-node1,5130,4784,313,3519,3224,164,6,38,295,45
2026-03-19 01:03:32,rskj-node2,4755,4660,68,3532,3220,164,6,38,312,45
2026-03-19 01:04:04,rskj-miner1,8184,7714,424,5516,5120,238,9,39,396,45
2026-03-19 01:04:05,rskj-miner2,7425,7356,26,5517,5120,239,9,39,397,45
2026-03-19 01:04:07,rskj-node1,4919,4787,104,3519,3224,164,6,38,295,45
2026-03-19 01:04:09,rskj-node2,4718,4663,30,3532,3220,164,6,38,312,45
2026-03-19 01:04:43,rskj-miner1,8153,7715,394,5516,5120,238,9,39,396,45
2026-03-19 01:04:45,rskj-miner2,7444,7357,12,5517,5120,239,9,39,397,45
2026-03-19 01:04:46,rskj-node1,4833,4791,16,3535,3224,164,6,38,311,45
2026-03-19 01:04:48,rskj-node2,4721,4663,33,3516,3220,164,6,38,296,45
2026-03-19 01:05:20,rskj-miner1,8123,7717,364,5516,5120,238,9,39,396,45
2026-03-19 01:05:22,rskj-miner2,7423,7357,23,5517,5120,239,9,39,397,45
2026-03-19 01:05:23,rskj-node1,4835,4795,16,3519,3224,164,6,38,295,45
2026-03-19 01:05:24,rskj-node2,4727,4663,37,3516,3220,164,6,38,296,45
2026-03-19 01:05:56,rskj-miner1,8100,7716,341,5516,5120,238,9,39,396,45
2026-03-19 01:05:58,rskj-miner2,7435,7361,30,5517,5120,239,9,39,397,45
2026-03-19 01:06:00,rskj-node1,4846,4795,25,3519,3224,164,6,38,295,45
2026-03-19 01:06:03,rskj-node2,4736,4664,48,3516,3220,164,6,38,296,45
2026-03-19 01:06:35,rskj-miner1,8164,7716,403,5516,5120,238,9,39,396,45
2026-03-19 01:06:37,rskj-miner2,7431,7368,20,5517,5120,239,9,39,397,45
2026-03-19 01:06:38,rskj-node1,4857,4798,33,3519,3224,164,6,38,295,45
2026-03-19 01:06:40,rskj-node2,4743,4664,54,3516,3220,164,6,38,296,45
2026-03-19 01:07:12,rskj-miner1,8121,7717,360,5516,5120,238,9,39,396,45
2026-03-19 01:07:13,rskj-miner2,7480,7375,61,5517,5120,239,9,39,397,45
2026-03-19 01:07:15,rskj-node1,4871,4800,45,3519,3224,164,6,38,295,45
2026-03-19 01:07:17,rskj-node2,4755,4664,66,3516,3220,164,6,38,296,45
2026-03-19 01:07:49,rskj-miner1,8092,7639,346,5516,5120,238,9,39,396,45
2026-03-19 01:07:50,rskj-miner2,7593,7381,167,5517,5120,239,9,39,397,45
2026-03-19 01:07:52,rskj-node1,4881,4803,51,3520,3224,164,6,38,296,45
2026-03-19 01:07:54,rskj-node2,4763,4664,74,3516,3220,164,6,38,296,45
2026-03-19 01:08:26,rskj-miner1,8182,7643,433,5516,5120,238,9,39,396,46
2026-03-19 01:08:29,rskj-miner2,7603,7388,167,5517,5120,239,9,39,397,46
2026-03-19 01:08:30,rskj-node1,4908,4811,70,3519,3224,164,6,38,295,46
2026-03-19 01:08:31,rskj-node2,4782,4665,92,3532,3220,164,6,38,312,46
2026-03-19 01:09:04,rskj-miner1,8129,7549,420,5532,5120,238,9,39,412,46
2026-03-19 01:09:06,rskj-miner2,7605,7395,163,5517,5120,239,9,39,397,46
2026-03-19 01:09:07,rskj-node1,4915,4812,76,3519,3224,164,6,38,295,46
2026-03-19 01:09:09,rskj-node2,4790,4665,99,3516,3220,164,6,38,296,46
2026-03-19 01:09:40,rskj-miner1,8096,7520,417,5516,5120,238,9,39,396,46
2026-03-19 01:09:42,rskj-miner2,7615,7405,163,5533,5120,239,9,39,413,46
2026-03-19 01:09:43,rskj-node1,4926,4816,83,3519,3224,164,6,38,295,46
2026-03-19 01:09:45,rskj-node2,4797,4667,105,3532,3220,164,6,38,312,46
2026-03-19 01:10:17,rskj-miner1,8163,7520,485,5516,5120,238,9,39,396,46
2026-03-19 01:10:19,rskj-miner2,7695,7408,239,5517,5120,239,9,39,397,46
2026-03-19 01:10:21,rskj-node1,4935,4817,91,3519,3224,164,6,38,295,46
2026-03-19 01:10:22,rskj-node2,4805,4665,115,3516,3220,164,6,38,296,46
2026-03-19 01:10:54,rskj-miner1,8134,7486,491,5516,5120,238,9,39,396,46
2026-03-19 01:10:56,rskj-miner2,7715,7414,253,5517,5120,239,9,39,397,46
2026-03-19 01:10:57,rskj-node1,4944,4818,98,3519,3224,164,6,38,295,46
2026-03-19 01:10:58,rskj-node2,4812,4665,121,3516,3220,164,6,38,296,46
2026-03-19 01:11:31,rskj-miner1,8106,7455,491,5516,5120,238,9,39,396,46
2026-03-19 01:11:33,rskj-miner2,7727,7419,259,5517,5120,239,9,39,397,46
2026-03-19 01:11:35,rskj-node1,4954,4821,106,3519,3224,164,6,38,295,46
2026-03-19 01:11:36,rskj-node2,4819,4666,128,3516,3220,164,6,38,296,46
2026-03-19 01:12:07,rskj-miner1,8175,7455,558,5516,5120,238,9,39,396,46
2026-03-19 01:12:08,rskj-miner2,7730,7425,256,5533,5120,239,9,39,413,46
2026-03-19 01:12:09,rskj-node1,4961,4823,111,3519,3224,164,6,38,295,46
2026-03-19 01:12:11,rskj-node2,4825,4666,134,3516,3220,164,6,38,296,46
2026-03-19 01:12:42,rskj-miner1,8150,7429,561,5532,5120,238,9,39,412,46
2026-03-19 01:12:44,rskj-miner2,7822,7431,341,5517,5120,239,9,39,397,46
2026-03-19 01:12:45,rskj-node1,4968,4824,116,3519,3224,164,6,38,295,46
2026-03-19 01:12:47,rskj-node2,4831,4666,139,3516,3220,164,6,38,296,46
2026-03-19 01:13:20,rskj-miner1,8115,7391,563,5516,5120,238,9,39,396,46
2026-03-19 01:13:23,rskj-miner2,7834,7437,346,5517,5120,239,9,39,397,46
2026-03-19 01:13:24,rskj-node1,4975,4826,122,3519,3224,164,6,38,295,46
2026-03-19 01:13:25,rskj-node2,4837,4666,145,3516,3220,164,6,38,296,46
2026-03-19 01:13:57,rskj-miner1,7928,7375,393,5516,5120,238,9,39,396,46
2026-03-19 01:13:58,rskj-miner2,7848,7443,355,5517,5120,239,9,39,397,46
2026-03-19 01:14:01,rskj-node1,4985,4827,130,3520,3224,164,6,38,296,46
2026-03-19 01:14:02,rskj-node2,4845,4666,153,3516,3220,164,6,38,296,46
2026-03-19 01:14:34,rskj-miner1,8032,7375,496,5516,5120,238,9,39,396,46
2026-03-19 01:14:36,rskj-miner2,7868,7448,369,5517,5120,239,9,39,397,46
2026-03-19 01:14:37,rskj-node1,4994,4829,137,3519,3224,164,6,38,295,46
2026-03-19 01:14:38,rskj-node2,4807,4666,116,3516,3220,164,6,38,296,46
2026-03-19 01:15:10,rskj-miner1,8017,7376,480,5516,5120,238,9,39,396,46
2026-03-19 01:15:11,rskj-miner2,7873,7453,370,5517,5120,239,9,39,397,46
2026-03-19 01:15:12,rskj-node1,5003,4832,143,3519,3224,164,6,38,295,46
2026-03-19 01:15:14,rskj-node2,4813,4666,122,3516,3220,164,6,38,296,46
2026-03-19 01:15:45,rskj-miner1,8015,7376,478,5516,5120,238,9,39,396,46
2026-03-19 01:15:47,rskj-miner2,7954,7459,443,5517,5120,239,9,39,397,46
2026-03-19 01:15:49,rskj-node1,5016,4834,154,3567,3224,164,6,38,343,46
2026-03-19 01:15:50,rskj-node2,4823,4666,133,3516,3220,164,6,38,296,46
2026-03-19 01:16:23,rskj-miner1,8081,7378,541,5516,5120,238,9,39,396,46
2026-03-19 01:16:24,rskj-miner2,7958,7466,440,5517,5120,239,9,39,397,46
2026-03-19 01:16:26,rskj-node1,5031,4839,163,3535,3224,164,6,38,311,46
2026-03-19 01:16:27,rskj-node2,4836,4666,143,3516,3220,164,6,38,296,46
2026-03-19 01:16:59,rskj-miner1,8085,7384,539,5516,5120,238,9,39,396,46
2026-03-19 01:17:00,rskj-miner2,7966,7474,440,5533,5120,239,9,39,413,46
2026-03-19 01:17:02,rskj-node1,5041,4841,172,3520,3224,164,6,38,296,46
2026-03-19 01:17:03,rskj-node2,4843,4666,151,3516,3220,164,6,38,296,46
2026-03-19 01:17:35,rskj-miner1,8085,7387,536,5516,5120,238,9,39,396,46
2026-03-19 01:17:36,rskj-miner2,8052,7479,518,5517,5120,239,9,39,397,46
2026-03-19 01:17:37,rskj-node1,5046,4842,176,3520,3224,164,6,38,296,46
2026-03-19 01:17:38,rskj-node2,4847,4667,155,3516,3220,164,6,38,296,46
2026-03-19 01:18:10,rskj-miner1,8173,7393,616,5516,5120,238,9,39,396,46
2026-03-19 01:18:12,rskj-miner2,8066,7485,526,5517,5120,239,9,39,397,46
2026-03-19 01:18:13,rskj-node1,5058,4844,186,3520,3224,164,6,38,296,46
2026-03-19 01:18:15,rskj-node2,4859,4668,165,3516,3220,164,6,38,296,46
2026-03-19 01:18:47,rskj-miner1,8169,7402,604,5516,5120,238,9,39,396,46
2026-03-19 01:18:50,rskj-miner2,8071,7492,525,5517,5120,239,9,39,397,46
2026-03-19 01:18:52,rskj-node1,5070,4849,191,3520,3224,164,6,38,296,46
2026-03-19 01:18:54,rskj-node2,4864,4669,170,3516,3220,164,6,38,296,46
2026-03-19 01:19:25,rskj-miner1,8141,7409,571,5516,5120,238,9,39,396,46
2026-03-19 01:19:26,rskj-miner2,8089,7499,536,5517,5120,239,9,39,397,46
2026-03-19 01:19:27,rskj-node1,5076,4852,195,3520,3224,164,6,38,296,46
2026-03-19 01:19:29,rskj-node2,4870,4671,174,3516,3220,164,6,38,296,46
2026-03-19 01:20:01,rskj-miner1,8108,7414,534,5518,5120,238,9,39,398,46
2026-03-19 01:20:02,rskj-miner2,8165,7496,612,5517,5120,239,9,39,397,46
2026-03-19 01:20:03,rskj-node1,5084,4852,203,3520,3224,164,6,38,296,46
2026-03-19 01:20:05,rskj-node2,4879,4671,183,3533,3220,164,6,38,313,46
2026-03-19 01:20:36,rskj-miner1,8190,7422,605,5516,5120,238,9,39,396,46
2026-03-19 01:20:37,rskj-miner2,8127,7444,601,5533,5120,239,9,39,413,46
2026-03-19 01:20:39,rskj-node1,5091,4854,208,3520,3224,164,6,38,296,46
2026-03-19 01:20:40,rskj-node2,4886,4672,189,3516,3220,164,6,38,296,46
2026-03-19 01:21:12,rskj-miner1,8174,7426,585,5516,5120,238,9,39,396,46
2026-03-19 01:21:13,rskj-miner2,8071,7444,547,5517,5120,239,9,39,397,46
2026-03-19 01:21:14,rskj-node1,5097,4855,214,3520,3224,164,6,38,296,46
2026-03-19 01:21:15,rskj-node2,4892,4674,193,3516,3220,164,6,38,296,46
2026-03-19 01:21:47,rskj-miner1,8166,7432,573,5516,5120,238,9,39,396,46
2026-03-19 01:21:51,rskj-miner2,8090,7448,565,5517,5120,239,9,39,397,46
2026-03-19 01:21:53,rskj-node1,5105,4857,219,3520,3224,164,6,38,296,46
2026-03-19 01:21:54,rskj-node2,4900,4675,199,3532,3220,164,6,38,312,46
2026-03-19 01:22:25,rskj-miner1,8130,7442,528,5516,5120,238,9,39,396,46
2026-03-19 01:22:27,rskj-miner2,8157,7450,628,5517,5120,239,9,39,397,46
2026-03-19 01:22:28,rskj-node1,5107,4856,222,3520,3224,164,6,38,296,46
2026-03-19 01:22:29,rskj-node2,4905,4677,202,3516,3220,164,6,38,296,46
2026-03-19 01:23:01,rskj-miner1,8111,7448,504,5516,5120,238,9,39,396,46
2026-03-19 01:23:03,rskj-miner2,8168,7449,641,5517,5120,239,9,39,397,46
2026-03-19 01:23:04,rskj-node1,5111,4856,226,3520,3224,164,6,38,296,46
2026-03-19 01:23:06,rskj-node2,4909,4678,205,3516,3220,164,6,38,296,46
2026-03-19 01:23:37,rskj-miner1,8189,7457,570,5516,5120,238,9,39,396,46
2026-03-19 01:23:39,rskj-miner2,8139,7450,612,5517,5120,239,9,39,397,46
2026-03-19 01:23:40,rskj-node1,5119,4858,231,3520,3224,164,6,38,296,46
2026-03-19 01:23:41,rskj-node2,4918,4682,211,3516,3220,164,6,38,296,46
2026-03-19 01:24:13,rskj-miner1,8169,7460,548,5516,5120,238,9,39,396,46
2026-03-19 01:24:14,rskj-miner2,8113,7450,587,5517,5120,239,9,39,397,46
2026-03-19 01:24:15,rskj-node1,5120,4856,234,3520,3224,164,6,38,296,46
2026-03-19 01:24:17,rskj-node2,4920,4681,214,3516,3220,164,6,38,296,46
2026-03-19 01:24:49,rskj-miner1,8149,7465,524,5516,5120,238,9,39,396,46
2026-03-19 01:24:50,rskj-miner2,8089,7450,565,5517,5120,239,9,39,397,46
2026-03-19 01:24:52,rskj-node1,5125,4856,240,3520,3224,164,6,38,296,46
2026-03-19 01:24:53,rskj-node2,4926,4681,219,3516,3220,164,6,38,296,46
2026-03-19 01:25:25,rskj-miner1,8102,7443,489,5516,5120,238,9,39,396,46
2026-03-19 01:25:26,rskj-miner2,8164,7450,637,5533,5120,239,9,39,413,46
2026-03-19 01:25:28,rskj-node1,5133,4856,248,3520,3224,164,6,38,296,46
2026-03-19 01:25:29,rskj-node2,4939,4685,227,3516,3220,164,6,38,296,46
2026-03-19 01:26:01,rskj-miner1,8189,7437,582,5516,5120,238,9,39,396,46
2026-03-19 01:26:02,rskj-miner2,8145,7452,616,5517,5120,239,9,39,397,46
2026-03-19 01:26:04,rskj-node1,5141,4858,254,3520,3224,164,6,38,296,46
2026-03-19 01:26:05,rskj-node2,4948,4687,234,3516,3220,164,6,38,296,46
2026-03-19 01:26:37,rskj-miner1,8171,7435,568,5516,5120,238,9,39,396,46
2026-03-19 01:26:38,rskj-miner2,8111,7451,586,5517,5120,239,9,39,397,46
2026-03-19 01:26:39,rskj-node1,5146,4856,260,3520,3224,164,6,38,296,46
2026-03-19 01:26:41,rskj-node2,4955,4689,240,3516,3220,164,6,38,296,46
2026-03-19 01:27:12,rskj-miner1,8124,7385,563,5532,5120,238,9,39,412,46
2026-03-19 01:27:13,rskj-miner2,8186,7452,658,5517,5120,239,9,39,397,46
2026-03-19 01:27:15,rskj-node1,5152,4857,266,3520,3224,164,6,38,296,46
2026-03-19 01:27:16,rskj-node2,4965,4692,247,3516,3220,164,6,38,296,46
2026-03-19 01:27:48,rskj-miner1,8191,7382,629,5516,5120,238,9,39,396,46
2026-03-19 01:27:50,rskj-miner2,8141,7452,613,5517,5120,239,9,39,397,46
2026-03-19 01:27:52,rskj-node1,5165,4857,278,3520,3224,164,6,38,296,46
2026-03-19 01:27:54,rskj-node2,4982,4695,259,3516,3220,164,6,38,296,46
2026-03-19 01:28:26,rskj-miner1,8141,7343,618,5516,5120,238,9,39,396,46
2026-03-19 01:28:27,rskj-miner2,8095,7453,568,5517,5120,239,9,39,397,46
2026-03-19 01:28:28,rskj-node1,5069,4858,184,3520,3224,164,6,38,296,46
2026-03-19 01:28:29,rskj-node2,4989,4699,263,3516,3220,164,6,38,296,46
2026-03-19 01:29:02,rskj-miner1,8151,7302,650,5516,5120,238,9,39,396,47
2026-03-19 01:29:03,rskj-miner2,8190,7445,668,5517,5120,239,9,39,397,47
2026-03-19 01:29:05,rskj-node1,5122,4859,235,3520,3224,164,6,38,296,47
2026-03-19 01:29:07,rskj-node2,5045,4703,314,3516,3220,164,6,38,296,47
2026-03-19 01:29:38,rskj-miner1,8093,7265,612,5516,5120,238,9,39,396,47
2026-03-19 01:29:41,rskj-miner2,8141,7446,620,5517,5120,239,9,39,397,47
2026-03-19 01:29:42,rskj-node1,5127,4859,240,3520,3224,164,6,38,296,47
2026-03-19 01:29:44,rskj-node2,5054,4708,318,3516,3220,164,6,38,296,47
2026-03-19 01:30:15,rskj-miner1,8099,7270,616,5516,5120,238,9,39,396,47
2026-03-19 01:30:16,rskj-miner2,8125,7447,604,5517,5120,239,9,39,397,47
2026-03-19 01:30:18,rskj-node1,5131,4859,245,3552,3224,164,6,38,328,47
2026-03-19 01:30:19,rskj-node2,5063,4710,324,3516,3220,164,6,38,296,47
2026-03-19 01:30:51,rskj-miner1,8115,7272,632,5516,5120,238,9,39,396,47
2026-03-19 01:30:52,rskj-miner2,8114,7447,592,5517,5120,239,9,39,397,47
2026-03-19 01:30:54,rskj-node1,5138,4859,251,3520,3224,164,6,38,296,47
2026-03-19 01:30:55,rskj-node2,5072,4717,329,3516,3220,164,6,38,296,47
2026-03-19 01:31:26,rskj-miner1,8113,7272,630,5516,5120,238,9,39,396,47
2026-03-19 01:31:27,rskj-miner2,8099,7448,578,5517,5120,239,9,39,397,47
2026-03-19 01:31:29,rskj-node1,5141,4859,254,3520,3224,164,6,38,296,47
2026-03-19 01:31:31,rskj-node2,5077,4717,333,3532,3220,164,6,38,312,47
2026-03-19 01:32:03,rskj-miner1,8186,7272,701,5516,5120,238,9,39,396,47
2026-03-19 01:32:04,rskj-miner2,8172,7448,648,5517,5120,239,9,39,397,47
2026-03-19 01:32:05,rskj-node1,5148,4859,260,3520,3224,164,6,38,296,47
2026-03-19 01:32:07,rskj-node2,5087,4720,339,3516,3220,164,6,38,296,47
2026-03-19 01:32:38,rskj-miner1,8149,7274,664,5516,5120,238,9,39,396,47
2026-03-19 01:32:40,rskj-miner2,8137,7449,613,5517,5120,239,9,39,397,47
2026-03-19 01:32:41,rskj-node1,5153,4859,264,3520,3224,164,6,38,296,47
2026-03-19 01:32:42,rskj-node2,5095,4723,343,3516,3220,164,6,38,296,47
2026-03-19 01:33:13,rskj-miner1,8123,7276,638,5516,5120,238,9,39,396,47
2026-03-19 01:33:15,rskj-miner2,8108,7446,587,5517,5120,239,9,39,397,47
2026-03-19 01:33:16,rskj-node1,5156,4860,268,3520,3224,164,6,38,296,47
2026-03-19 01:33:17,rskj-node2,5099,4724,347,3516,3220,164,6,38,296,47
2026-03-19 01:33:49,rskj-miner1,8095,7276,611,5516,5120,238,9,39,396,47
2026-03-19 01:33:50,rskj-miner2,8189,7446,668,5517,5120,239,9,39,397,47
2026-03-19 01:33:52,rskj-node1,5160,4860,272,3520,3224,164,6,38,296,47
2026-03-19 01:33:54,rskj-node2,5105,4725,352,3516,3220,164,6,38,296,47
2026-03-19 01:34:25,rskj-miner1,8175,7278,687,5516,5120,238,9,39,396,47
2026-03-19 01:34:27,rskj-miner2,8171,7448,647,5517,5120,239,9,39,397,47
2026-03-19 01:34:28,rskj-node1,5168,4861,277,3520,3224,164,6,38,296,47
2026-03-19 01:34:29,rskj-node2,5113,4728,356,3516,3220,164,6,38,296,47
2026-03-19 01:35:03,rskj-miner1,8146,7277,661,5516,5120,238,9,39,396,47
2026-03-19 01:35:04,rskj-miner2,8155,7447,633,5517,5120,239,9,39,397,47
2026-03-19 01:35:05,rskj-node1,5171,4860,282,3520,3224,164,6,38,296,47
2026-03-19 01:35:06,rskj-node2,5118,4728,361,3516,3220,164,6,38,296,47
2026-03-19 01:35:38,rskj-miner1,8131,7277,646,5516,5120,238,9,39,396,47
2026-03-19 01:35:39,rskj-miner2,8138,7447,617,5517,5120,239,9,39,397,47
2026-03-19 01:35:40,rskj-node1,5175,4860,286,3520,3224,164,6,38,296,47
2026-03-19 01:35:42,rskj-node2,5021,4729,266,3516,3220,164,6,38,296,47
2026-03-19 01:36:14,rskj-miner1,8117,7278,632,5516,5120,238,9,39,396,47
2026-03-19 01:36:15,rskj-miner2,8112,7447,592,5517,5120,239,9,39,397,47
2026-03-19 01:36:17,rskj-node1,5180,4860,291,3520,3224,164,6,38,296,47
2026-03-19 01:36:18,rskj-node2,5028,4731,271,3532,3220,164,6,38,312,47
2026-03-19 01:36:50,rskj-miner1,8189,7279,701,5516,5120,238,9,39,396,47
2026-03-19 01:36:52,rskj-miner2,8181,7447,658,5517,5120,239,9,39,397,47
2026-03-19 01:36:53,rskj-node1,5186,4860,297,3520,3224,164,6,38,296,47
2026-03-19 01:36:54,rskj-node2,5037,4734,277,3516,3220,164,6,38,296,47
2026-03-19 01:37:26,rskj-miner1,8157,7280,669,5516,5120,238,9,39,396,47
2026-03-19 01:37:27,rskj-miner2,8147,7447,626,5517,5120,239,9,39,397,47
2026-03-19 01:37:29,rskj-node1,5191,4860,302,3520,3224,164,6,38,296,47
2026-03-19 01:37:30,rskj-node2,5043,4735,282,3516,3220,164,6,38,296,47
2026-03-19 01:38:01,rskj-miner1,8123,7281,635,5516,5120,238,9,39,396,47
2026-03-19 01:38:02,rskj-miner2,8106,7447,586,5517,5120,239,9,39,397,47
