Time,"__name__=""dockerstats_memory_usage_bytes"",id=""0cd2d8d58c18"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""6f7f8ac1cb36"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2""","__name__=""dockerstats_memory_usage_bytes"",id=""7644cd0a6602"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1""","__name__=""dockerstats_memory_usage_bytes"",id=""7f7806dc2042"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner3""","__name__=""dockerstats_memory_usage_bytes"",id=""bca28762949e"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner4""","__name__=""dockerstats_memory_usage_bytes"",id=""e471240ed05b"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2"""
2026-03-10 16:20:59,4110970880,2831708160,2297630720,4272529408,3063046144,3657338880
2026-03-10 16:21:29,4155035648,2885689344,2298945536,4193419264,3023396864,3689771008
2026-03-10 16:21:59,4242358272,2837766144,2300235776,4241145856,3085910016,3690917888
2026-03-10 16:22:29,4273123328,2856521728,2322182144,4277809152,3113639936,3729305600
2026-03-10 16:22:59,4204609536,2893393920,2339512320,4294447104,3164147712,3722481664
2026-03-10 16:23:29,4414427136,2971910144,2408173568,4231729152,3119329280,3764191232
2026-03-10 16:23:59,4321611776,2986094592,2350575616,4219109376,3148894208,3798319104
2026-03-10 16:24:29,4357111808,2938798080,2376089600,4250980352,3201646592,3805765632
2026-03-10 16:24:59,4399689728,2973065216,2381303808,4282867712,3231363072,3835154432
2026-03-10 16:25:29,4341256192,3029839872,2396344320,4293849088,3287158784,3836510208
2026-03-10 16:25:59,4381286400,3085074432,2402168832,4214493184,3226537984,3837784064
2026-03-10 16:26:29,4445257728,3011690496,2418294784,4243087360,3247292416,3852075008
2026-03-10 16:26:59,4472045568,3048173568,2433236992,4262277120,3288440832,3854041088
2026-03-10 16:27:29,4412047360,3096702976,2434912256,4291346432,3324149760,3856883712
2026-03-10 16:27:59,4453314560,3153838080,2435854336,4294176768,3371102208,3859873792
2026-03-10 16:28:29,4489093120,3201810432,2450079744,4218544128,3313692672,3861155840
2026-03-10 16:28:59,4517314560,3135340544,2453684224,4240879616,3337531392,3868073984
2026-03-10 16:29:29,4542341120,3165700096,2480750592,4263063552,3358318592,3884048384
2026-03-10 16:29:59,4577624064,3212431360,2489671680,4293578752,3394555904,3887374336
2026-03-10 16:30:29,4523819008,3254599680,2495311872,4294721536,3442417664,3899703296
2026-03-10 16:30:59,4555776000,3311894528,2510032896,4208611328,3491024896,3926827008
2026-03-10 16:31:29,4591525888,3361763328,2512306176,4243120128,3495116800,3929088000
2026-03-10 16:31:59,4624666624,3305611264,2523389952,4274266112,3466780672,3930832896
2026-03-10 16:32:29,4559581184,3353931776,2528256000,4187361280,3504082944,3938344960
2026-03-10 16:32:59,4582416384,3388485632,2548170752,4200132608,3526283264,3952304128
2026-03-10 16:33:29,4606271488,3437469696,2549547008,4222398464,3566837760,3960487936
2026-03-10 16:33:59,4630409216,3471503360,2573537280,4250607616,3587182592,3998183424
2026-03-10 16:34:29,4657893376,3521011712,2576535552,4283084800,3524018176,4022104064
2026-03-10 16:34:59,4683882496,3454050304,2599251968,4294565888,3557105664,4043112448
2026-03-10 16:35:29,4624543744,3507314688,2600435712,4195176448,3614666752,4043825152
2026-03-10 16:35:59,4664659968,3539316736,2612277248,4226056192,3644608512,4050628608
2026-03-10 16:36:29,4681502720,3552948224,2621022208,4247621632,3662086144,4069392384
2026-03-10 16:36:59,4700397568,3590144000,2655481856,4282945536,3720400896,4090454016
2026-03-10 16:37:29,4719341568,3629330432,2794205184,4293799936,3834220544,4103458816
2026-03-10 16:37:59,4862128128,3729436672,2893017088,4233084928,3880394752,4125720576
2026-03-10 16:38:29,4692787200,3647602688,2805526528,4212060160,3850465280,4125933568
2026-03-10 16:38:59,4730179584,3707572224,2839760896,4266823680,3911802880,4134318080
2026-03-10 16:39:29,4771368960,3772538880,2840219648,4294160384,3976232960,4134645760
2026-03-10 16:39:59,4724043776,3732357120,2842341376,4237709312,3935080448,4178513920
2026-03-10 16:40:29,4750778368,3769409536,2848677888,4284411904,3973459968,4181155840
2026-03-10 16:40:59,4782026752,3815264256,2859606016,4293890048,4014661632,4190101504
2026-03-10 16:41:29,4728418304,3760881664,2868281344,4210135040,3962454016,4193570816
2026-03-10 16:41:59,4753580032,3798704128,2886885376,4248748032,4005253120,4203900928
2026-03-10 16:42:29,4787892224,3837259776,2899333120,4290711552,4043571200,4206694400
2026-03-10 16:42:59,4817424384,3882020864,2913611776,4204544000,4087762944,4219932672
2026-03-10 16:43:29,4748333056,3924598784,2916950016,4260294656,4133298176,4223041536
2026-03-10 16:43:59,4775002112,3871563776,2939703296,4293320704,4078387200,4232781824
2026-03-10 16:44:29,4805218304,3911634944,2942504960,4294856704,4126478336,4235268096
2026-03-10 16:44:59,4829044736,3951865856,2959974400,4294545408,4293959680,4217479168
2026-03-10 16:45:29,4765126656,4007079936,2973184000,4276727808,4107296768,4217794560
2026-03-10 16:45:59,4817276928,3969855488,2973171712,4294815744,4073668608,4217819136
2026-03-10 16:46:29,4847804416,4009644032,2975543296,4257320960,4115304448,4221476864
2026-03-10 16:46:59,4787585024,4050268160,2984370176,4289126400,4157411328,4229521408
2026-03-10 16:47:29,4813602816,4062527488,2997157888,4241928192,4098998272,4242546688
2026-03-10 16:47:59,4839264256,4001886208,3012022272,4276731904,4141600768,4247638016
2026-03-10 16:48:29,4864716800,4052520960,3032768512,4294914048,4185776128,4253237248
2026-03-10 16:48:59,4896210944,4107284480,3052183552,4215853056,4240875520,4255887360
2026-03-10 16:49:29,4841795584,4184334336,3063443456,4261974016,4187451392,4257181696
2026-03-10 16:49:59,4883791872,4138823680,3064541184,4294459392,4243464192,4258324480
2026-03-10 16:50:29,4916031488,4186009600,3074748416,4239290368,4282441728,4260757504
2026-03-10 16:50:59,4937998336,4221251584,3105140736,4276596736,4294041600,4266504192
2026-03-10 16:51:29,4873605120,4267290624,3113340928,4287168512,4190060544,4271575040
2026-03-10 16:51:59,4899262464,4201578496,3124674560,4294860800,4241039360,4274470912
2026-03-10 16:52:29,4925796352,4256825344,3139817472,4233322496,4294352896,4156698624
2026-03-10 16:52:59,4959977472,4294565888,3153272832,4271050752,4124901376,4162031616
2026-03-10 16:53:29,4899926016,4294791168,3163025408,4293763072,4175863808,4165488640
2026-03-10 16:53:59,4923830272,4294373376,3169804288,4246138880,4114223104,4176891904
2026-03-10 16:54:29,4958203904,4086820864,3183497216,4225880064,4182020096,4177997824
2026-03-10 16:54:59,4983140352,4127424512,3204386816,4258775040,4214054912,4183527424
2026-03-10 16:55:29,4925702144,4180439040,3215532032,4294750208,4269658112,4186202112
2026-03-10 16:55:59,4972449792,4143484928,3215757312,4218413056,4233064448,4186406912
2026-03-10 16:56:29,5009297408,4192129024,3235397632,4259540992,4281901056,4191936512
2026-03-10 16:56:59,4958400512,4246011904,3236540416,4294418432,4188618752,4193079296
2026-03-10 16:57:29,5030055936,4226813952,3238518784,4269420544,4272390144,4194050048
2026-03-10 16:57:59,4980027392,4254363648,3256238080,4293623808,4293296128,4201189376
2026-03-10 16:58:29,5030555648,4211638272,3265609728,4243906560,4240863232,4203110400
2026-03-10 16:58:59,4985466880,4281307136,3266633728,4294881280,4294619136,4204519424
2026-03-10 16:59:29,5024235520,4293967872,3278323712,4225449984,4201877504,4208877568
2026-03-10 16:59:59,5057851392,4224163840,3287691264,4272496640,4247564288,4212346880
2026-03-10 17:00:29,5041602560,4270579712,3289657344,4294311936,4294746112,4258086912
2026-03-10 17:00:59,5065252864,4292902912,3378855936,4294287360,4294475776,4263256064
2026-03-10 17:01:29,5094379520,4294459392,3403079680,4294180864,4294053888,4160516096
2026-03-10 17:01:59,5220016128,4217319424,3447164928,4259241984,4190281728,4172455936
2026-03-10 17:02:29,5232230400,4113465344,3485073408,4293799936,4236468224,4177518592
2026-03-10 17:02:59,5221085184,4171325440,3485298688,4294443008,4294049792,4178292736
2026-03-10 17:03:29,5269549056,4207144960,3488366592,4284805120,4212236288,4188385280
2026-03-10 17:03:59,5309181952,4262825984,3490574336,4294176768,4230422528,4193996800
2026-03-10 17:04:29,5245018112,4188450816,3494309888,4292448256,4250378240,4199923712
2026-03-10 17:04:59,5477531648,4187799552,3502714880,4294082560,4275843072,4294889472
2026-03-10 17:05:29,5511962624,4258148352,3512397824,4294373376,4294172672,4203200512
2026-03-10 17:05:59,5555101696,4274122752,3514281984,4294725632,4198211584,4218613760
2026-03-10 17:06:29,5584166912,4294533120,3539968000,4294406144,4227436544,4233547776
2026-03-10 17:06:59,5511270400,4294660096,3551662080,4282617856,4256231424,4238929920
2026-03-10 17:07:29,5545709568,4294127616,3553255424,4292374528,4292481024,4242817024
2026-03-10 17:07:59,5581803520,4202299392,3554488320,4205916160,4199243776,4246220800
2026-03-10 17:08:29,5614202880,4237488128,3570245632,4155928576,4236853248,4250939392
2026-03-10 17:08:59,5542825984,4259725312,3570995200,4183949312,4266885120,4253290496
2026-03-10 17:09:29,5573570560,4294922240,3590742016,4218531840,4294176768,4254756864
2026-03-10 17:09:59,5606731776,4208328704,3591872512,4258205696,4212629504,4262559744
2026-03-10 17:10:29,5545852928,4257341440,3595018240,4195536896,4250030080,4277465088
2026-03-10 17:10:59,5567913984,4291031040,3608416256,4218691584,4271403008,4285452288
2026-03-10 17:11:29,5615456256,4293492736,3608739840,4272168960,4197294080,4294631424
2026-03-10 17:11:59,5653417984,4269879296,3609952256,4185690112,4239839232,4294012928
2026-03-10 17:12:29,5594300416,4294127616,3622522880,4223873024,4282380288,4294078464
2026-03-10 17:12:59,5619142656,4294094848,3639595008,4255612928,4191977472,4293967872
2026-03-10 17:13:29,5647314944,4269346816,3639926784,4282187776,4220411904,4293664768
2026-03-10 17:13:59,5672960000,4294287360,3644059648,4196077568,4238405632,4259069952
2026-03-10 17:14:29,5607841792,4288503808,3656814592,4225642496,4268560384,4271849472
2026-03-10 17:14:59,5703385088,4293398528,3671961600,4253249536,4293779456,4288000000
2026-03-10 17:15:29,5739155456,4293332992,3674001408,4293222400,4233068544,4293988352
2026-03-10 17:15:59,5760204800,4277542912,3685371904,4203110400,4257304576,4294078464
2026-03-10 17:16:29,5688459264,4279099392,3697033216,4278464512,4285390848,4293644288
2026-03-10 17:16:59,5642252288,4293087232,3712958464,4294639616,4294365184,4293971968
2026-03-10 17:17:29,5677363200,4294488064,3713245184,4294930432,4214575104,4294201344
2026-03-10 17:17:59,5711187968,4294533120,3718713344,4197105664,4254244864,4293828608
2026-03-10 17:18:29,5643517952,4294746112,3735621632,4238163968,4283654144,4292976640
2026-03-10 17:18:59,5685235712,4292681728,3741863936,4269740032,4189310976,4292722688
2026-03-10 17:19:29,5751910400,4294541312,3753086976,4294119424,4213698560,4286074880
2026-03-10 17:19:59,5841448960,4294340608,3769679872,4197253120,4247625728,4292243456
2026-03-10 17:20:29,5888606208,4294737920,3797778432,4128776192,4274266112,4293242880
2026-03-10 17:20:59,5820358656,4294914048,3802402816,4177305600,4293677056,4286590976
2026-03-10 17:21:29,5865521152,4219314176,3817254912,4212199424,4294041600,4288376832
2026-03-10 17:21:59,5889757184,4250288128,3822313472,4249755648,4293632000,4241424384
2026-03-10 17:22:29,5977587712,4278976512,3863822336,4280606720,4197687296,4255895552
2026-03-10 17:22:59,5849321472,4216451072,3841642496,4228239360,4220854272,4277846016
2026-03-10 17:23:29,5886402560,4294844416,3851399168,4269670400,4248858624,4278677504
2026-03-10 17:23:59,5926727680,4294393856,3852742656,4134604800,4279537664,4285198336
2026-03-10 17:24:29,5859438592,4212785152,3861749760,4163887104,4293361664,4285493248
2026-03-10 17:24:59,5896847360,4249223168,3863953408,4207759360,4206501888,4286660608
2026-03-10 17:25:29,5918527488,4273676288,3864780800,4237295616,4230447104,4291469312
2026-03-10 17:25:59,5953507328,4294787072,3883520000,4214517760,4292014080,4293992448
2026-03-10 17:26:29,5888868352,4209483776,3883905024,4254167040,4294828032,4294352896
2026-03-10 17:26:59,5924888576,4242100224,3908558848,4292739072,4294025216,4293464064
2026-03-10 17:27:29,5958406144,4275449856,3920334848,4186103808,4201713664,4293361664
2026-03-10 17:27:59,5991870464,4294610944,3945553920,4235104256,4231196672,4285947904
2026-03-10 17:28:29,5913509888,4200484864,3946123264,4259880960,4253130752,4287987712
2026-03-10 17:28:59,5939335168,4233400320,3955998720,4294443008,4280442880,4289155072
2026-03-10 17:29:29,5962399744,4266872832,3959853056,4294656000,4294025216,4292063232
2026-03-10 17:29:59,5983334400,4291051520,3985752064,4258164736,4293287936,4294070272
2026-03-10 17:30:29,5931102208,4294914048,3993251840,4294414336,4227391488,4293767168
2026-03-10 17:30:59,5973254144,4240666624,3995938816,4294438912,4273045504,4289335296
2026-03-10 17:31:29,5998133248,4276125696,4015091712,4292939776,4293406720,4293496832
2026-03-10 17:31:59,6031015936,4294516736,4012273664,4294844416,4202254336,4293922816
2026-03-10 17:32:29,5972525056,4225728512,4020068352,4293963776,4252385280,4294029312
2026-03-10 17:32:59,6008893440,4262858752,4021366784,4278472704,4294918144,4293062656
2026-03-10 17:33:29,6034530304,4293419008,4031721472,4293627904,4257673216,4255977472
2026-03-10 17:33:59,5962866688,4294840320,4045328384,4294275072,4205613056,4258455552
2026-03-10 17:34:29,6010990592,4234002432,4045590528,4232015872,4253356032,4258701312
2026-03-10 17:34:59,6090514432,4244480000,4054429696,4226158592,4294926336,4271362048
2026-03-10 17:35:29,6184353792,4269248512,4071706624,4277489664,4294406144,4281180160
2026-03-10 17:35:59,6142287872,4294864896,4079878144,4284841984,4294205440,4283445248
2026-03-10 17:36:29,6165024768,4291895296,4111167488,4294053888,4293627904,4293169152
2026-03-10 17:36:59,6202859520,4294201344,4111765504,4194566144,4224458752,4293865472
2026-03-10 17:37:29,6240051200,4255944704,4112814080,4266254336,4275568640,4293349376
2026-03-10 17:37:59,6177017856,4288761856,4140527616,4293844992,4207013888,4287193088
2026-03-10 17:38:29,6198640640,4291993600,4142845952,4195393536,4247584768,4292624384
2026-03-10 17:38:59,6235422720,4293578752,4163608576,4238483456,4294467584,4294316032
2026-03-10 17:39:29,6269898752,4294520832,4164780032,4284010496,4228399104,4293120000
2026-03-10 17:39:59,6217773056,4293976064,4176146432,4294283264,4273491968,4288929792
2026-03-10 17:40:29,6239678464,4294287360,4178468864,4224614400,4294123520,4294897664
2026-03-10 17:40:59,6272950272,4253364224,4191584256,4264517632,4294746112,4293947392
2026-03-10 17:41:29,6206435328,4292288512,4202291200,4294950912,4293210112,4294119424
2026-03-10 17:41:59,6227439616,4293345280,4189044736,4294766592,4216807424,4293107712
2026-03-10 17:42:29,6248148992,4294803456,4225830912,4231467008,4246978560,4125114368
2026-03-10 17:42:59,6275747840,4294619136,4294275072,4293935104,4284444672,4132864000
2026-03-10 17:43:29,6300819456,4199653376,4124114944,4064735232,4284723200,4133974016
2026-03-10 17:43:59,6248230912,4197023744,4123856896,4064509952,4294934528,4133228544
2026-03-10 17:44:29,6081638400,4201000960,4123938816,3865624576,4175122432,4088057856
2026-03-10 17:44:59,6093340672,4213870592,4127973376,3830214656,4175749120,4039958528
2026-03-10 17:45:29,6110810112,4228730880,4129062912,3888701440,4188315648,4037865472
2026-03-10 17:45:59,6142124032,4245356544,4134109184,3894697984,4211601408,4015767552
2026-03-10 17:46:29,6070231040,4293365760,4135067648,3866910720,4242157568,4003848192
2026-03-10 17:46:59,6091866112,4286029824,4143071232,3801858048,4277190656,4010881024
2026-03-10 17:47:29,6110957568,4294025216,4154908672,3834535936,4291223552,4010127360
2026-03-10 17:47:59,6177837056,4294750208,4165595136,3880198144,4285120512,4014329856
2026-03-10 17:48:29,6252281856,4293738496,4177543168,3914870784,4291321856,4019388416
2026-03-10 17:48:59,6329008128,4290240512,4178923520,3943460864,4292718592,4021600256
2026-03-10 17:49:29,6241800192,4207157248,4195483648,3977666560,4206448640,4025417728
2026-03-10 17:49:59,6270316544,4226060288,4196732928,3914891264,4227145728,4026990592
2026-03-10 17:50:29,6283378688,4241960960,4199505920,3952058368,4247224320,4033769472
2026-03-10 17:50:59,6303395840,4255526912,4208791552,3976732672,4261949440,4045574144
2026-03-10 17:51:29,6327533568,4277317632,4226203648,4008919040,4286152704,4063719424
2026-03-10 17:51:59,6340009984,4293537792,4250152960,4037197824,4294111232,4070776832
2026-03-10 17:52:29,6369554432,4294852608,4273102848,4067102720,4294307840,4291084288
2026-03-10 17:52:59,6291554304,4278091776,4277215232,4062068736,4227600384,4101799936
2026-03-10 17:53:29,6412668928,4279889920,4294389760,4277805056,4248076288,4103925760
2026-03-10 17:53:59,6337859584,4291600384,4095180800,4204490752,4248743936,4111355904
2026-03-10 17:54:29,6354575360,4281212928,4102893568,4227452928,4294021120,4111548416
2026-03-10 17:54:59,6364995584,4294885376,4103913472,4244062208,4202475520,4114575360
2026-03-10 17:55:29,6372921344,4182224896,4116189184,4259938304,4223819776,4120698880
2026-03-10 17:55:59,6300073984,4201988096,4116942848,4293533696,4226539520,4121939968
