"Time","rskj-miner1:8080 (heap)","rskj-miner2:8080 (heap)","rskj-miner3:8080 (heap)","rskj-miner4:8080 (heap)","rskj-node1:8080 (heap)","rskj-node2:8080 (heap)","rskj-miner1:8080-max","rskj-miner2:8080-max","rskj-miner3:8080-max","rskj-miner4:8080-max","rskj-node1:8080-max","rskj-node2:8080-max"
2026-02-11 07:17:00,2.23 GiB,1.82 GiB,1.55 GiB,2.21 GiB,1.51 GiB,2.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:17:20,2.17 GiB,2.02 GiB,1.76 GiB,1.63 GiB,1.69 GiB,1.52 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:17:40,1.52 GiB,2.34 GiB,2.03 GiB,1.90 GiB,1.89 GiB,1.73 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:18:00,1.74 GiB,1.93 GiB,1.63 GiB,1.50 GiB,2.25 GiB,2.08 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:18:20,1.66 GiB,2.12 GiB,1.78 GiB,1.64 GiB,1.60 GiB,2.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:18:40,1.69 GiB,2.31 GiB,1.92 GiB,1.79 GiB,1.74 GiB,1.57 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:19:00,2.02 GiB,2.00 GiB,1.62 GiB,1.49 GiB,2.16 GiB,1.96 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:19:20,2.08 GiB,2.26 GiB,1.83 GiB,1.71 GiB,1.54 GiB,2.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:19:40,2.21 GiB,1.87 GiB,2.24 GiB,2.12 GiB,1.89 GiB,1.70 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:20:00,1.60 GiB,2.36 GiB,1.90 GiB,1.78 GiB,1.52 GiB,2.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:20:20,1.70 GiB,1.94 GiB,2.23 GiB,2.10 GiB,1.77 GiB,1.59 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:20:40,1.90 GiB,1.71 GiB,2.00 GiB,1.88 GiB,2.23 GiB,2.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:21:00,2.19 GiB,2.20 GiB,1.65 GiB,1.57 GiB,1.82 GiB,1.60 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:21:20,1.93 GiB,1.61 GiB,1.87 GiB,1.79 GiB,2.00 GiB,1.78 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:21:40,2.16 GiB,1.87 GiB,2.09 GiB,2.01 GiB,2.18 GiB,1.96 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:22:00,2.13 GiB,1.77 GiB,1.93 GiB,1.82 GiB,1.87 GiB,1.64 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:22:20,2.25 GiB,2.18 GiB,1.56 GiB,2.24 GiB,2.21 GiB,1.99 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:22:40,1.58 GiB,1.92 GiB,2.05 GiB,1.96 GiB,1.82 GiB,1.59 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:23:00,2.02 GiB,1.69 GiB,1.90 GiB,1.79 GiB,1.52 GiB,2.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:23:20,2.04 GiB,1.94 GiB,2.11 GiB,2.00 GiB,1.70 GiB,2.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:23:40,2.05 GiB,2.13 GiB,2.25 GiB,2.14 GiB,1.84 GiB,1.63 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:24:00,1.61 GiB,1.82 GiB,1.94 GiB,1.78 GiB,2.27 GiB,2.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:24:20,1.68 GiB,2.07 GiB,2.15 GiB,1.99 GiB,1.65 GiB,2.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:24:40,1.84 GiB,1.64 GiB,1.72 GiB,1.56 GiB,1.92 GiB,1.69 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:25:00,2.09 GiB,2.28 GiB,2.29 GiB,2.14 GiB,1.64 GiB,2.20 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:25:20,2.17 GiB,1.74 GiB,1.71 GiB,1.56 GiB,1.82 GiB,1.58 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:25:40,2.22 GiB,2.01 GiB,1.98 GiB,1.83 GiB,2.06 GiB,1.82 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:26:00,1.76 GiB,1.92 GiB,1.84 GiB,1.68 GiB,1.77 GiB,1.58 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:26:20,1.78 GiB,2.06 GiB,1.98 GiB,1.83 GiB,1.92 GiB,1.72 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:26:40,1.95 GiB,1.67 GiB,1.55 GiB,2.19 GiB,2.17 GiB,1.97 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:27:00,2.28 GiB,2.26 GiB,2.08 GiB,1.90 GiB,1.80 GiB,1.63 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:27:20,1.79 GiB,2.07 GiB,1.90 GiB,1.73 GiB,2.26 GiB,2.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:27:40,1.92 GiB,1.82 GiB,1.61 GiB,2.24 GiB,1.88 GiB,1.72 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:28:00,2.23 GiB,2.33 GiB,2.06 GiB,1.88 GiB,2.27 GiB,2.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:28:20,2.33 GiB,1.82 GiB,1.55 GiB,2.16 GiB,1.68 GiB,2.30 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:28:40,2.32 GiB,2.02 GiB,1.69 GiB,2.31 GiB,1.82 GiB,1.65 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:29:00,2.05 GiB,1.95 GiB,1.66 GiB,2.22 GiB,1.63 GiB,2.23 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:29:20,2.13 GiB,1.68 GiB,2.20 GiB,2.02 GiB,2.09 GiB,1.92 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:29:40,2.22 GiB,2.01 GiB,1.72 GiB,2.32 GiB,1.56 GiB,2.18 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:30:00,1.83 GiB,1.88 GiB,1.58 GiB,2.18 GiB,2.09 GiB,1.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:30:20,1.97 GiB,2.22 GiB,1.88 GiB,1.68 GiB,2.30 GiB,2.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:30:40,2.25 GiB,1.82 GiB,2.28 GiB,2.08 GiB,1.80 GiB,1.61 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:31:00,1.74 GiB,2.30 GiB,1.92 GiB,1.71 GiB,2.18 GiB,1.99 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:31:20,1.93 GiB,2.14 GiB,1.74 GiB,2.33 GiB,1.90 GiB,1.71 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:31:40,2.22 GiB,2.00 GiB,1.58 GiB,2.19 GiB,1.57 GiB,2.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:32:00,1.71 GiB,1.67 GiB,2.06 GiB,1.78 GiB,1.97 GiB,1.75 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:32:20,2.00 GiB,1.89 GiB,2.28 GiB,2.00 GiB,2.16 GiB,1.92 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:32:40,2.22 GiB,2.15 GiB,1.71 GiB,2.22 GiB,2.33 GiB,2.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:33:00,1.63 GiB,1.91 GiB,2.28 GiB,1.98 GiB,2.03 GiB,1.74 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:33:20,1.63 GiB,2.05 GiB,1.63 GiB,2.12 GiB,2.17 GiB,1.88 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:33:40,1.67 GiB,2.32 GiB,1.85 GiB,2.34 GiB,1.56 GiB,2.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:34:00,1.99 GiB,1.98 GiB,2.33 GiB,2.01 GiB,1.96 GiB,1.66 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:34:20,2.12 GiB,2.36 GiB,1.86 GiB,2.34 GiB,2.24 GiB,1.94 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:34:40,2.25 GiB,2.05 GiB,2.31 GiB,2.00 GiB,1.84 GiB,2.33 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:35:00,1.77 GiB,1.83 GiB,2.11 GiB,1.77 GiB,1.57 GiB,2.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:35:20,1.84 GiB,2.15 GiB,1.60 GiB,2.05 GiB,1.78 GiB,2.24 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:35:40,1.90 GiB,2.36 GiB,1.81 GiB,2.26 GiB,1.96 GiB,1.62 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:36:00,2.10 GiB,2.01 GiB,2.21 GiB,1.82 GiB,2.31 GiB,1.96 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:36:20,2.30 GiB,2.40 GiB,1.72 GiB,2.16 GiB,1.76 GiB,2.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:36:40,2.35 GiB,2.09 GiB,2.24 GiB,1.87 GiB,2.19 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:37:00,1.85 GiB,1.80 GiB,1.88 GiB,2.33 GiB,1.76 GiB,2.24 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:37:20,1.89 GiB,2.01 GiB,2.09 GiB,1.74 GiB,1.94 GiB,1.62 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:37:40,1.95 GiB,1.70 GiB,1.68 GiB,2.20 GiB,2.32 GiB,2.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:38:00,1.99 GiB,2.33 GiB,2.33 GiB,1.95 GiB,1.99 GiB,1.67 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:38:20,2.27 GiB,1.75 GiB,1.76 GiB,2.17 GiB,2.17 GiB,1.85 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:38:40,2.09 GiB,2.38 GiB,2.34 GiB,1.97 GiB,1.78 GiB,2.26 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:39:00,1.67 GiB,2.19 GiB,2.14 GiB,1.76 GiB,2.31 GiB,1.97 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:39:20,1.70 GiB,1.79 GiB,1.74 GiB,2.15 GiB,1.84 GiB,2.30 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:39:40,1.74 GiB,2.04 GiB,1.95 GiB,2.36 GiB,2.02 GiB,1.68 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:40:00,2.08 GiB,1.71 GiB,1.63 GiB,2.05 GiB,1.66 GiB,2.09 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:40:20,2.05 GiB,1.91 GiB,1.77 GiB,2.20 GiB,1.80 GiB,2.23 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:40:40,2.15 GiB,2.15 GiB,1.98 GiB,1.61 GiB,1.98 GiB,1.61 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:41:00,1.66 GiB,1.84 GiB,1.67 GiB,2.08 GiB,1.59 GiB,1.99 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:41:20,1.68 GiB,2.03 GiB,1.81 GiB,2.22 GiB,1.73 GiB,2.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:41:40,1.74 GiB,2.24 GiB,2.02 GiB,1.64 GiB,1.91 GiB,2.31 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:42:00,2.04 GiB,1.97 GiB,1.71 GiB,2.12 GiB,2.36 GiB,1.92 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:42:20,2.06 GiB,2.18 GiB,1.88 GiB,2.29 GiB,1.74 GiB,2.09 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:42:40,2.03 GiB,2.40 GiB,2.10 GiB,1.71 GiB,1.91 GiB,2.26 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:43:00,1.77 GiB,1.71 GiB,2.18 GiB,1.75 GiB,1.80 GiB,2.20 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:43:20,1.72 GiB,1.85 GiB,2.32 GiB,1.89 GiB,1.94 GiB,2.34 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:43:40,1.77 GiB,2.24 GiB,1.88 GiB,2.24 GiB,2.18 GiB,1.80 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:44:00,2.16 GiB,2.21 GiB,1.82 GiB,2.18 GiB,1.98 GiB,1.60 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:44:20,2.36 GiB,1.78 GiB,2.20 GiB,1.78 GiB,2.25 GiB,1.87 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:44:40,1.63 GiB,2.28 GiB,1.86 GiB,2.23 GiB,1.86 GiB,2.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:45:00,2.08 GiB,1.99 GiB,1.64 GiB,2.02 GiB,2.34 GiB,1.97 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:45:20,2.18 GiB,1.71 GiB,2.11 GiB,1.69 GiB,1.92 GiB,2.34 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:45:40,2.16 GiB,1.88 GiB,2.25 GiB,1.84 GiB,2.06 GiB,1.70 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:46:00,2.40 GiB,2.28 GiB,1.84 GiB,2.23 GiB,1.65 GiB,2.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:46:20,1.79 GiB,1.95 GiB,2.26 GiB,1.86 GiB,1.96 GiB,2.38 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:46:40,1.81 GiB,2.09 GiB,1.60 GiB,2.00 GiB,2.11 GiB,1.73 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:47:00,2.22 GiB,1.97 GiB,2.17 GiB,1.77 GiB,1.76 GiB,2.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:47:20,2.31 GiB,2.26 GiB,1.63 GiB,2.03 GiB,1.98 GiB,1.63 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:47:40,2.38 GiB,1.88 GiB,2.04 GiB,1.64 GiB,2.32 GiB,1.97 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:48:00,2.05 GiB,2.49 GiB,1.81 GiB,2.22 GiB,1.96 GiB,1.66 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:48:20,2.10 GiB,1.91 GiB,2.02 GiB,1.64 GiB,2.13 GiB,1.83 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:48:40,2.07 GiB,2.30 GiB,2.36 GiB,1.98 GiB,1.64 GiB,2.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:49:00,2.09 GiB,2.12 GiB,2.15 GiB,1.80 GiB,2.12 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:49:20,1.72 GiB,2.51 GiB,1.75 GiB,2.19 GiB,1.65 GiB,2.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:49:40,1.83 GiB,2.15 GiB,2.16 GiB,1.80 GiB,2.00 GiB,1.71 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:50:00,2.20 GiB,1.82 GiB,1.82 GiB,2.28 GiB,2.40 GiB,2.09 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:50:20,2.15 GiB,2.00 GiB,1.97 GiB,1.62 GiB,1.75 GiB,2.23 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:50:40,2.24 GiB,2.26 GiB,2.17 GiB,1.83 GiB,1.92 GiB,2.40 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:51:00,1.77 GiB,1.92 GiB,1.83 GiB,2.31 GiB,2.33 GiB,2.00 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:51:20,1.74 GiB,2.20 GiB,2.08 GiB,1.76 GiB,1.75 GiB,2.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:51:40,1.79 GiB,1.75 GiB,1.68 GiB,2.15 GiB,2.10 GiB,1.78 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:52:00,2.28 GiB,2.38 GiB,2.28 GiB,1.97 GiB,1.78 GiB,2.24 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:52:20,2.45 GiB,2.03 GiB,1.90 GiB,2.38 GiB,2.12 GiB,1.79 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:52:40,1.73 GiB,2.33 GiB,2.20 GiB,1.89 GiB,2.39 GiB,2.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:53:00,2.17 GiB,2.16 GiB,1.99 GiB,1.66 GiB,2.08 GiB,1.74 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:53:20,2.25 GiB,2.37 GiB,2.20 GiB,1.87 GiB,2.26 GiB,1.92 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:53:40,2.18 GiB,1.77 GiB,2.34 GiB,2.02 GiB,2.40 GiB,2.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:54:00,1.80 GiB,2.38 GiB,2.07 GiB,1.79 GiB,2.11 GiB,1.80 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:54:20,1.86 GiB,2.05 GiB,1.75 GiB,2.27 GiB,1.72 GiB,2.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:54:40,2.18 GiB,2.38 GiB,2.04 GiB,1.77 GiB,1.93 GiB,2.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:55:00,2.22 GiB,2.27 GiB,1.94 GiB,2.44 GiB,1.71 GiB,2.20 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:55:20,2.31 GiB,1.99 GiB,2.41 GiB,2.11 GiB,2.08 GiB,1.77 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:55:40,2.46 GiB,2.34 GiB,1.93 GiB,2.43 GiB,2.32 GiB,2.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:56:00,1.96 GiB,2.02 GiB,2.39 GiB,2.08 GiB,1.89 GiB,2.41 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:56:20,1.96 GiB,2.41 GiB,1.94 GiB,2.43 GiB,2.20 GiB,1.92 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:56:40,2.24 GiB,2.09 GiB,2.38 GiB,2.08 GiB,1.70 GiB,2.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:57:00,1.71 GiB,1.94 GiB,2.22 GiB,1.90 GiB,2.24 GiB,1.95 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:57:20,1.92 GiB,2.43 GiB,1.88 GiB,2.35 GiB,1.79 GiB,2.30 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:57:40,1.88 GiB,1.78 GiB,2.02 GiB,1.70 GiB,1.94 GiB,2.44 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:58:00,2.26 GiB,2.38 GiB,1.80 GiB,2.27 GiB,2.40 GiB,2.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:58:20,2.41 GiB,2.04 GiB,2.22 GiB,1.90 GiB,1.95 GiB,2.45 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:58:40,1.88 GiB,1.87 GiB,2.04 GiB,1.73 GiB,2.42 GiB,2.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
