"Time","rskj-miner1:8080 (Copy)","rskj-miner2:8080 (Copy)","rskj-miner3:8080 (Copy)","rskj-miner4:8080 (Copy)","rskj-node1:8080 (Copy)","rskj-node2:8080 (Copy)","rskj-miner1:8080 (MarkSweepCompact)","rskj-miner2:8080 (MarkSweepCompact)","rskj-miner3:8080 (MarkSweepCompact)","rskj-miner4:8080 (MarkSweepCompact)","rskj-node1:8080 (MarkSweepCompact)","rskj-node2:8080 (MarkSweepCompact)"
2026-02-11 07:48:40,3.10 ms,2.69 ms,1.41 ms,1.56 ms,2.86 ms,1.47 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:49:00,2.95 ms,5.24 ms,1.73 ms,3.07 ms,1.29 ms,1.32 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:49:20,2.80 ms,2.54 ms,3.75 ms,1.51 ms,2.92 ms,1.32 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:49:40,3.10 ms,4.92 ms,3.75 ms,3.03 ms,1.63 ms,2.59 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:50:00,3.64 ms,4.81 ms,3.36 ms,1.53 ms,1.63 ms,1.27 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:50:20,3.71 ms,2.44 ms,1.34 ms,3.05 ms,1.61 ms,1.27 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:50:40,2.81 ms,2.44 ms,1.34 ms,1.53 ms,1.61 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:51:00,1.81 ms,11.5 ms,1.51 ms,1.53 ms,1.61 ms,1.27 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:51:20,2.76 ms,11.5 ms,1.51 ms,1.29 ms,1.53 ms,1.27 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:51:40,6.12 ms,12.3 ms,4.59 ms,1.29 ms,1.53 ms,2.49 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:52:00,9.05 ms,763 µs,3.08 ms,5.34 ms,4.66 ms,2.49 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:52:20,11.0 ms,1.15 ms,6.27 ms,4.05 ms,3.14 ms,5.19 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:52:40,7.85 ms,390 µs,3.19 ms,6.90 ms,3.14 ms,2.69 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:53:00,4.53 ms,814 µs,6.73 ms,6.25 ms,3.66 ms,5.36 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:53:20,2.53 ms,424 µs,3.54 ms,6.25 ms,3.66 ms,2.66 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:53:40,2.51 ms,1.31 ms,3.54 ms,3.41 ms,3.66 ms,2.66 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:54:00,2.15 ms,881 µs,4.98 ms,3.54 ms,3.25 ms,2.81 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:54:20,1.66 ms,1.66 ms,7.12 ms,3.54 ms,6.27 ms,2.81 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:54:40,1.12 ms,780 µs,7.12 ms,6.61 ms,6.27 ms,2.81 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:55:00,1.61 ms,1.42 ms,6.19 ms,3.07 ms,5.17 ms,3.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:55:20,2.20 ms,1.36 ms,4.05 ms,6.53 ms,2.15 ms,5.54 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:55:40,3.36 ms,1.36 ms,6.64 ms,3.46 ms,2.15 ms,5.54 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:56:00,3.05 ms,1.49 ms,2.59 ms,2.61 ms,3.54 ms,2.54 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:56:20,2.36 ms,780 µs,5.71 ms,2.61 ms,3.54 ms,2.58 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:56:40,2.29 ms,1.75 ms,3.12 ms,6.19 ms,7.00 ms,2.58 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:57:00,2.76 ms,2.15 ms,7.49 ms,7.41 ms,3.46 ms,5.95 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:57:20,2.97 ms,2.15 ms,8.25 ms,3.83 ms,6.19 ms,3.37 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:57:40,3.15 ms,2.90 ms,8.25 ms,7.17 ms,2.73 ms,3.37 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:58:00,3.05 ms,1.71 ms,6.07 ms,3.34 ms,2.73 ms,2.98 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:58:20,2.90 ms,3.08 ms,2.19 ms,6.00 ms,3.08 ms,2.98 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:58:40,3.25 ms,3.05 ms,5.58 ms,5.78 ms,3.08 ms,5.73 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:59:00,3.02 ms,3.05 ms,10.2 ms,5.78 ms,6.31 ms,5.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:59:20,4.03 ms,2.81 ms,10.2 ms,5.81 ms,3.22 ms,2.25 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 07:59:40,3.98 ms,1.14 ms,6.80 ms,2.69 ms,6.83 ms,2.25 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:00:00,3.00 ms,2.12 ms,695 µs,7.17 ms,3.61 ms,2.64 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:00:20,1.78 ms,983 µs,2.03 ms,4.47 ms,4.59 ms,2.64 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:00:40,2.14 ms,2.39 ms,2.03 ms,4.47 ms,983 µs,2.64 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:01:00,3.30 ms,1.41 ms,1.34 ms,1.92 ms,983 µs,1.07 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:01:20,3.90 ms,3.27 ms,1.10 ms,3.03 ms,1.12 ms,2.44 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:01:40,3.47 ms,3.85 ms,3.12 ms,3.03 ms,1.12 ms,2.44 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:02:00,3.12 ms,3.85 ms,2.02 ms,3.36 ms,2.10 ms,1.37 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:02:20,2.75 ms,3.05 ms,3.88 ms,2.24 ms,983 µs,1.31 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:02:40,3.07 ms,1.07 ms,1.86 ms,2.24 ms,983 µs,1.31 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:03:00,2.84 ms,2.87 ms,3.23 ms,1.39 ms,1.77 ms,1.31 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:03:20,2.84 ms,1.80 ms,1.36 ms,2.46 ms,1.77 ms,883 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:03:40,2.82 ms,3.89 ms,3.06 ms,2.46 ms,2.87 ms,883 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:04:00,3.58 ms,3.41 ms,1.69 ms,3.08 ms,1.10 ms,3.17 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:04:20,3.73 ms,3.41 ms,4.05 ms,2.02 ms,3.27 ms,2.29 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:04:40,4.36 ms,1.32 ms,2.36 ms,3.37 ms,2.17 ms,2.29 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:05:00,3.86 ms,1.59 ms,3.59 ms,2.75 ms,3.68 ms,2.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:05:20,3.59 ms,3.03 ms,1.24 ms,2.75 ms,1.51 ms,4.61 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:05:40,2.37 ms,3.03 ms,3.03 ms,2.90 ms,1.51 ms,4.61 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:06:00,2.92 ms,3.12 ms,3.61 ms,1.51 ms,1.63 ms,2.49 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:06:20,3.08 ms,1.68 ms,3.61 ms,1.51 ms,1.63 ms,1.39 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:06:40,3.20 ms,1.68 ms,1.81 ms,2.27 ms,1.63 ms,1.39 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:07:00,2.64 ms,1.59 ms,1.53 ms,2.27 ms,1.93 ms,1.39 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:07:20,2.20 ms,1.59 ms,1.53 ms,3.95 ms,1.93 ms,1.76 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:07:40,2.93 ms,3.05 ms,1.53 ms,1.68 ms,1.93 ms,1.76 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:08:00,2.75 ms,3.29 ms,1.98 ms,3.24 ms,1.75 ms,3.29 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:08:20,2.98 ms,3.29 ms,3.80 ms,1.56 ms,3.00 ms,1.53 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:08:40,2.59 ms,3.10 ms,3.80 ms,3.58 ms,3.00 ms,1.53 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:09:00,3.66 ms,1.27 ms,3.46 ms,3.58 ms,2.47 ms,1.86 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:09:20,3.53 ms,2.83 ms,1.64 ms,3.58 ms,1.22 ms,1.86 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:09:40,2.97 ms,1.56 ms,1.64 ms,1.56 ms,1.22 ms,1.86 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:10:00,2.61 ms,3.31 ms,2.32 ms,1.54 ms,1.36 ms,2.31 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:10:20,3.12 ms,1.75 ms,4.31 ms,3.20 ms,1.36 ms,2.31 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:10:40,5.86 ms,3.20 ms,7.07 ms,3.20 ms,6.32 ms,4.49 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:11:00,4.80 ms,3.15 ms,4.75 ms,4.47 ms,4.97 ms,6.64 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:11:20,4.85 ms,1.69 ms,2.76 ms,2.81 ms,4.97 ms,4.46 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:11:40,1.29 ms,1.69 ms,4.63 ms,2.81 ms,4.39 ms,4.46 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:12:00,3.44 ms,1.14 ms,6.46 ms,4.08 ms,4.39 ms,4.05 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:12:20,2.15 ms,2.24 ms,6.46 ms,4.08 ms,6.02 ms,4.05 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:12:40,3.86 ms,2.24 ms,1.83 ms,8.24 ms,1.63 ms,4.05 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:13:00,1.71 ms,1.10 ms,3.98 ms,4.15 ms,1.63 ms,3.22 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:13:20,8.27 ms,2.71 ms,3.98 ms,7.37 ms,2.95 ms,3.22 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:13:40,12.0 ms,4.39 ms,7.27 ms,3.22 ms,2.95 ms,6.10 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:14:00,14.4 ms,4.39 ms,3.29 ms,7.44 ms,6.24 ms,2.88 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:14:20,8.24 ms,3.14 ms,5.08 ms,4.22 ms,3.29 ms,2.88 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:14:40,3.42 ms,1.46 ms,1.80 ms,7.20 ms,3.29 ms,3.47 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:15:00,2.17 ms,3.66 ms,5.00 ms,2.98 ms,3.00 ms,3.47 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:15:20,2.53 ms,2.20 ms,3.20 ms,7.02 ms,3.00 ms,5.88 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:15:40,2.42 ms,3.63 ms,5.41 ms,4.03 ms,5.46 ms,2.41 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:16:00,2.14 ms,1.42 ms,2.20 ms,7.20 ms,2.46 ms,4.97 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:16:20,2.12 ms,2.59 ms,4.97 ms,3.17 ms,2.46 ms,2.56 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:16:40,2.00 ms,1.17 ms,2.76 ms,3.17 ms,2.25 ms,2.56 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:17:00,2.20 ms,2.75 ms,2.76 ms,3.41 ms,2.25 ms,2.41 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:17:20,1.92 ms,1.58 ms,2.95 ms,3.41 ms,2.25 ms,2.41 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:17:40,2.14 ms,1.58 ms,2.95 ms,6.27 ms,2.03 ms,2.41 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:18:00,2.17 ms,1.71 ms,5.86 ms,2.86 ms,2.03 ms,2.24 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:18:20,2.27 ms,1.71 ms,2.92 ms,7.66 ms,5.90 ms,2.24 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:18:40,2.03 ms,3.39 ms,6.85 ms,4.80 ms,3.86 ms,5.32 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:19:00,2.34 ms,3.73 ms,3.93 ms,7.51 ms,7.41 ms,3.08 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:19:20,2.97 ms,3.73 ms,5.80 ms,2.71 ms,3.54 ms,3.08 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:19:40,3.44 ms,3.68 ms,1.86 ms,5.49 ms,3.54 ms,2.95 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:20:00,2.53 ms,1.63 ms,4.12 ms,2.78 ms,3.36 ms,2.95 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:20:20,2.49 ms,3.68 ms,2.25 ms,3.61 ms,3.36 ms,2.95 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:20:40,2.22 ms,2.05 ms,2.25 ms,3.61 ms,3.36 ms,2.66 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:21:00,2.36 ms,3.36 ms,8.59 ms,6.86 ms,2.39 ms,4.78 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:21:20,2.58 ms,1.31 ms,8.59 ms,3.25 ms,2.39 ms,4.78 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:21:40,2.78 ms,3.49 ms,8.59 ms,8.46 ms,4.46 ms,2.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:22:00,2.61 ms,2.19 ms,1.46 ms,5.20 ms,2.07 ms,4.88 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:22:20,2.44 ms,4.27 ms,1.46 ms,6.66 ms,2.07 ms,4.88 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:22:40,2.56 ms,2.08 ms,1.46 ms,1.46 ms,3.14 ms,4.88 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:23:00,2.68 ms,3.95 ms,1.59 ms,2.90 ms,3.14 ms,1.20 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:23:20,2.97 ms,1.86 ms,1.59 ms,1.44 ms,932 µs,1.20 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:23:40,2.54 ms,3.00 ms,3.80 ms,1.44 ms,932 µs,1.20 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:24:00,2.27 ms,2.36 ms,3.80 ms,1.15 ms,2.49 ms,1.14 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:24:20,2.66 ms,2.36 ms,3.80 ms,2.37 ms,1.56 ms,1.14 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:24:40,3.39 ms,1.22 ms,1.59 ms,1.22 ms,1.56 ms,3.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:25:00,3.51 ms,1.31 ms,1.93 ms,3.46 ms,1.88 ms,1.86 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:25:20,3.00 ms,1.31 ms,1.93 ms,2.24 ms,1.88 ms,1.86 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:25:40,2.93 ms,2.68 ms,3.54 ms,2.24 ms,1.88 ms,2.24 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:26:00,3.02 ms,1.37 ms,1.61 ms,2.05 ms,1.44 ms,2.24 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:26:20,3.39 ms,2.75 ms,3.44 ms,2.05 ms,1.44 ms,3.27 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:26:40,2.85 ms,1.37 ms,1.83 ms,2.05 ms,1.44 ms,1.03 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:27:00,2.51 ms,2.86 ms,3.10 ms,1.88 ms,1.85 ms,1.03 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:27:20,1.81 ms,1.49 ms,1.27 ms,1.88 ms,1.85 ms,1.56 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:27:40,1.51 ms,1.49 ms,1.27 ms,1.88 ms,1.85 ms,1.56 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:28:00,1.59 ms,2.34 ms,1.37 ms,1.56 ms,1.75 ms,2.95 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:28:20,2.34 ms,3.80 ms,1.37 ms,3.53 ms,1.75 ms,1.39 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:28:40,2.78 ms,3.80 ms,4.08 ms,3.53 ms,2.95 ms,1.39 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:29:00,2.92 ms,2.27 ms,3.83 ms,3.56 ms,1.20 ms,1.47 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:29:20,1.92 ms,814 µs,3.83 ms,1.59 ms,1.20 ms,1.47 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:29:40,2.64 ms,2.73 ms,1.12 ms,2.73 ms,1.14 ms,1.47 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:30:00,3.05 ms,1.92 ms,1.36 ms,1.14 ms,1.14 ms,1.90 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:30:20,4.75 ms,1.92 ms,1.36 ms,1.14 ms,2.97 ms,1.90 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:30:40,2.97 ms,2.39 ms,1.36 ms,1.41 ms,1.83 ms,1.90 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:31:00,2.61 ms,4.17 ms,1.85 ms,1.41 ms,3.71 ms,2.27 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:31:20,1.37 ms,4.17 ms,1.85 ms,2.90 ms,1.88 ms,2.27 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:31:40,2.03 ms,1.78 ms,3.17 ms,1.49 ms,1.88 ms,3.93 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:32:00,2.41 ms,1.41 ms,2.66 ms,2.81 ms,1.83 ms,1.66 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:32:20,3.15 ms,3.20 ms,2.66 ms,2.58 ms,1.83 ms,3.69 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:32:40,3.49 ms,3.20 ms,2.83 ms,2.58 ms,3.41 ms,2.03 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:33:00,3.95 ms,3.90 ms,1.49 ms,3.12 ms,1.58 ms,3.85 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:33:20,14.0 ms,4.81 ms,3.41 ms,1.86 ms,9.85 ms,1.81 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:33:40,17.2 ms,4.81 ms,1.92 ms,7.03 ms,8.27 ms,1.81 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:34:00,22.0 ms,2.71 ms,6.24 ms,5.17 ms,8.27 ms,3.93 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:34:20,11.3 ms,1.46 ms,4.32 ms,8.90 ms,3.44 ms,3.93 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:34:40,6.97 ms,1.46 ms,4.32 ms,3.73 ms,3.44 ms,3.93 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:35:00,1.15 ms,2.92 ms,2.42 ms,3.73 ms,3.44 ms,5.71 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:35:20,559 µs,1.46 ms,2.42 ms,2.08 ms,2.88 ms,5.71 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:35:40,373 µs,1.46 ms,4.92 ms,2.08 ms,2.88 ms,5.71 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:36:00,271 µs,1.08 ms,2.49 ms,5.83 ms,2.88 ms,2.41 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:36:20,271 µs,1.08 ms,6.71 ms,3.75 ms,2.39 ms,2.41 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:36:40,593 µs,2.29 ms,4.22 ms,3.75 ms,2.39 ms,2.41 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:37:00,322 µs,1.20 ms,4.22 ms,3.51 ms,2.39 ms,3.49 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:37:20,847 µs,2.51 ms,2.66 ms,3.51 ms,2.41 ms,3.49 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:37:40,780 µs,1.31 ms,2.66 ms,3.51 ms,2.41 ms,6.14 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:38:00,2.17 ms,3.44 ms,5.97 ms,3.02 ms,5.29 ms,2.64 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:38:20,3.90 ms,2.14 ms,3.31 ms,5.81 ms,2.88 ms,4.80 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:38:40,4.41 ms,2.14 ms,3.31 ms,2.80 ms,2.88 ms,2.15 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:39:00,3.27 ms,1.54 ms,4.64 ms,2.79 ms,3.11 ms,2.15 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:39:20,1.66 ms,1.54 ms,4.64 ms,3.35 ms,3.11 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:39:40,1.27 ms,3.54 ms,4.64 ms,3.35 ms,3.11 ms,2.52 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:40:00,1.61 ms,2.00 ms,3.24 ms,6.59 ms,2.93 ms,2.53 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:40:20,1.85 ms,5.12 ms,3.24 ms,3.24 ms,2.93 ms,2.53 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:40:40,1.98 ms,3.12 ms,6.30 ms,3.24 ms,2.93 ms,2.46 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:41:00,2.15 ms,11.4 ms,3.07 ms,4.05 ms,3.08 ms,2.46 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:41:20,2.00 ms,8.32 ms,3.07 ms,4.05 ms,3.08 ms,2.46 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:41:40,2.41 ms,10.7 ms,2.56 ms,7.36 ms,6.03 ms,2.51 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:42:00,2.02 ms,4.75 ms,5.78 ms,3.30 ms,2.95 ms,5.46 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:42:20,2.56 ms,4.75 ms,3.22 ms,5.90 ms,2.95 ms,5.46 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:42:40,2.29 ms,2.34 ms,5.71 ms,2.59 ms,2.17 ms,2.95 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:43:00,2.15 ms,2.71 ms,2.49 ms,5.75 ms,2.17 ms,2.41 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:43:20,2.37 ms,2.71 ms,5.51 ms,3.15 ms,4.31 ms,2.41 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:43:40,2.49 ms,15.1 ms,3.02 ms,3.15 ms,2.14 ms,2.41 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:44:00,3.41 ms,12.9 ms,3.34 ms,4.39 ms,5.90 ms,2.29 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:44:20,2.66 ms,12.9 ms,3.34 ms,7.49 ms,3.76 ms,2.29 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:44:40,2.71 ms,576 µs,3.34 ms,3.10 ms,3.76 ms,5.17 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:45:00,1.59 ms,576 µs,3.49 ms,7.75 ms,2.47 ms,2.88 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:45:20,1.68 ms,576 µs,3.49 ms,4.64 ms,2.47 ms,2.88 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:45:40,1.66 ms,576 µs,9.34 ms,4.64 ms,2.47 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:46:00,2.25 ms,797 µs,5.85 ms,932 µs,2.34 ms,2.14 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:46:20,2.51 ms,1.32 ms,7.20 ms,932 µs,2.34 ms,2.14 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:46:40,3.12 ms,1.49 ms,3.00 ms,1.80 ms,5.93 ms,4.73 ms,0 s,0 s,0 s,0 s,0 s,0 s
