Time,"__name__=""dockerstats_memory_usage_bytes"",id=""233a29e48ea9"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner3""","__name__=""dockerstats_memory_usage_bytes"",id=""84af8507a32f"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner4""","__name__=""dockerstats_memory_usage_bytes"",id=""a3da3c547f32"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""b9011014daaa"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1""","__name__=""dockerstats_memory_usage_bytes"",id=""d3992f6a5d1f"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2""","__name__=""dockerstats_memory_usage_bytes"",id=""e547aef343e7"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2"""
2026-03-04 04:59:00,4109434880,4269154304,4210933760,4087177216,4293709824,6076100608
2026-03-04 04:59:30,4112572416,4273197056,4225134592,4091781120,4294049792,6078304256
2026-03-04 05:00:00,4113948672,4275011584,4238213120,4093984768,4292927488,6079045632
2026-03-04 05:00:30,4118437888,4281204736,4248207360,4099719168,4202520576,5975982080
2026-03-04 05:01:00,4121337856,4285161472,4252499968,4104298496,4206845952,5977604096
2026-03-04 05:01:30,4123856896,4290269184,4254736384,4110934016,4214247424,5978701824
2026-03-04 05:02:00,4126334976,4293607424,4258168832,4114214912,4217352192,5980487680
2026-03-04 05:02:30,4127137792,4294033408,4258750464,4115578880,4219060224,5981081600
2026-03-04 05:03:00,4129751040,4286992384,4261842944,4121264128,4229861376,5982937088
2026-03-04 05:03:30,4129759232,4286988288,4262244352,4121313280,4229873664,5982937088
2026-03-04 05:04:00,4129804288,4287037440,4262952960,4121440256,4229922816,5982982144
2026-03-04 05:04:30,4130480128,4287836160,4264857600,4123738112,4231426048,5983612928
2026-03-04 05:05:00,4133109760,4291870720,4268101632,4127322112,4235554816,5986148352
2026-03-04 05:05:30,4136194048,4293853184,4271706112,4131901440,4239282176,5988950016
2026-03-04 05:06:00,4137914368,4293619712,4274008064,4133842944,4241436672,5989965824
2026-03-04 05:06:30,4139671552,4293545984,4282744832,4136280064,4243193856,5991116800
2026-03-04 05:07:00,4143697920,4293099520,4287090688,4140568576,4248215552,5994377216
2026-03-04 05:07:30,4146909184,4294270976,4291485696,4143779840,4252188672,5996113920
2026-03-04 05:08:00,4147838976,4293820416,4292968448,4144574464,4253749248,5996478464
2026-03-04 05:08:30,4149186560,4292235264,4293746688,4146216960,4255449088,5997182976
2026-03-04 05:09:00,4151177216,4294205440,4287148032,4149080064,4257857536,5997998080
2026-03-04 05:09:30,4154486784,4294930432,4291252224,4152852480,4261675008,6000480256
2026-03-04 05:10:00,4155682816,4294123520,4293541888,4154097664,4263313408,6000984064
2026-03-04 05:10:30,4155666432,4294123520,4293328896,4154146816,4263325696,6000979968
2026-03-04 05:11:00,4156821504,4293464064,4294262784,4154646528,4263972864,6001549312
2026-03-04 05:11:30,4158382080,4293718016,4187660288,4156551168,4266090496,6002352128
2026-03-04 05:12:00,4162826240,4292042752,4192440320,4161101824,4271570944,6005530624
2026-03-04 05:12:30,4165758976,4293984256,4196831232,4164644864,4279779328,6008320000
2026-03-04 05:13:00,4167823360,4292415488,4199657472,4166131712,4281335808,6009700352
2026-03-04 05:13:30,4170326016,4285145088,4203966464,4170620928,4285861888,6116233216
2026-03-04 05:14:00,4171456512,4286578688,4207009792,4172038144,4207554560,6078103552
2026-03-04 05:14:30,4172713984,4287950848,4209713152,4173258752,4208717824,6078599168
2026-03-04 05:15:00,4175593472,4292100096,4214108160,4177113088,4214329344,6080544768
2026-03-04 05:15:30,4176830464,4292825088,4216967168,4178776064,4216532992,6081429504
2026-03-04 05:16:00,4182056960,4280270848,4224385024,4184432640,4223492096,6084866048
2026-03-04 05:16:30,4183748608,4281450496,4229255168,4185833472,4225921024,6085484544
2026-03-04 05:17:00,4186374144,4284284928,4236484608,4188348416,4229296128,6087077888
2026-03-04 05:17:30,4191105024,4290056192,4242501632,4194365440,4235493376,6090031104
2026-03-04 05:18:00,4194930688,4286197760,4249223168,4197355520,4239032320,6093856768
2026-03-04 05:18:30,4194963456,4286205952,4252667904,4197326848,4239056896,6093856768
2026-03-04 05:19:00,4202151936,4293345280,4261535744,4203712512,4249141248,6100865024
2026-03-04 05:19:30,4203098112,4294070272,4268154880,4204785664,4250165248,6101622784
2026-03-04 05:20:00,4204380160,4294557696,3831132160,4206006272,4251672576,6102577152
2026-03-04 05:20:30,4208533504,4294340608,3844263936,4210507776,4257431552,6105792512
2026-03-04 05:21:00,4209786880,4293619712,3864166400,4212527104,4259229696,6106865664
2026-03-04 05:21:30,4212342784,4294610944,3884703744,4215717888,4262584320,6109782016
2026-03-04 05:22:00,4217888768,4293193728,3903578112,4221673472,4269846528,6115708928
2026-03-04 05:22:30,4071833600,4142485504,3921887232,4067905536,4248522752,6117847040
2026-03-04 05:23:00,4076072960,4147159040,3937808384,4071862272,4253466624,6119907328
2026-03-04 05:23:30,4082933760,4154191872,3955961856,4078460928,4260675584,6123556864
2026-03-04 05:24:00,4084391936,4155924480,3966009344,4079624192,4262227968,6124597248
2026-03-04 05:24:30,4086206464,4158017536,3975016448,4081197056,4264349696,6125993984
2026-03-04 05:25:00,4087631872,4159549440,3985326080,4082569216,4266008576,6126727168
2026-03-04 05:25:30,4089262080,4162236416,3995369472,4085755904,4268920832,6127824896
2026-03-04 05:26:00,4102336512,4174004224,3947507712,4095021056,4281303040,6133972992
2026-03-04 05:26:30,4104323072,4175781888,3963990016,4096835584,4283486208,6134775808
2026-03-04 05:27:00,4112736256,4186025984,3984146432,4103913472,4293476352,6139916288
2026-03-04 05:27:30,4116836352,4190076928,3999846400,4106944512,4294291456,6141874176
2026-03-04 05:28:00,4121845760,4194922496,4018442240,4110843904,4294410240,6144372736
2026-03-04 05:28:30,4128174080,4200677376,4036440064,4115668992,4293038080,6148366336
2026-03-04 05:29:00,4130304000,4202754048,4050554880,4117995520,4293906432,6150057984
2026-03-04 05:29:30,4131721216,4203823104,4064395264,4119670784,4293394432,6150688768
2026-03-04 05:30:00,4133191680,4206112768,4078772224,4121104384,4293603328,6151827456
2026-03-04 05:30:30,4135063552,4208050176,4090765312,4122816512,4292640768,6152806400
2026-03-04 05:31:00,4137484288,4211458048,4097323008,4125122560,4293382144,6153863168
2026-03-04 05:31:30,4140056576,4213850112,4099502080,4126715904,4293984256,6154448896
2026-03-04 05:32:00,4142247936,4216778752,4102852608,4128153600,4291096576,6155075584
2026-03-04 05:32:30,4146307072,4219322368,4106698752,4131368960,4261502976,6114648064
2026-03-04 05:33:00,4148957184,4222525440,4108849152,4133703680,4264185856,6115987456
2026-03-04 05:33:30,4153778176,4223852544,4114382848,4134305792,4269948928,6116155392
2026-03-04 05:34:00,4156416000,4225908736,4116299776,4136239104,4272852992,6117781504
2026-03-04 05:34:30,4159131648,4229156864,4121849856,4138000384,4274905088,6119440384
2026-03-04 05:35:00,4159180800,4229206016,4122443776,4138156032,4274958336,6119485440
2026-03-04 05:35:30,4161560576,4230856704,4123922432,4139257856,4277211136,6120144896
2026-03-04 05:36:00,4162641920,4231503872,4125302784,4139905024,4278038528,6118748160
2026-03-04 05:36:30,4164911104,4233887744,4127371264,4141805568,4280594432,6120173568
2026-03-04 05:37:00,4166287360,4235223040,4027891712,4143128576,4282306560,6120947712
2026-03-04 05:37:30,4167626752,4236599296,4029616128,4144439296,4284317696,6121816064
2026-03-04 05:38:00,4168966144,4238168064,4032016384,4145696768,4286164992,6122655744
2026-03-04 05:38:30,4168962048,4238426112,4033105920,4145692672,4286193664,6122594304
2026-03-04 05:39:00,4170424320,4239892480,4034715648,4147482624,4287365120,6123352064
2026-03-04 05:39:30,4180213760,4243419136,4261126144,4151951360,4265857024,6035111936
2026-03-04 05:40:00,4182487040,4245585920,4263874560,4153737216,4268085248,6036455424
2026-03-04 05:40:30,4186222592,4249284608,4267597824,4156776448,4272615424,6038327296
2026-03-04 05:41:00,4186275840,4249366528,4268371968,4156731392,4272676864,6038372352
2026-03-04 05:41:30,4189437952,4253597696,4273750016,4160552960,4276658176,5984579584
2026-03-04 05:42:00,4191170560,4255756288,4277006336,4162240512,4278722560,5985787904
2026-03-04 05:42:30,4195364864,4258861056,4282781696,4164726784,4282232832,5987307520
2026-03-04 05:43:00,4198453248,4261613568,4290965504,4167012352,4285255680,5932941312
2026-03-04 05:43:30,4202274816,4266242048,4294225920,4170612736,4290060288,5935882240
2026-03-04 05:44:00,4206796800,4269617152,4292247552,4173250560,4293894144,5938331648
2026-03-04 05:44:30,4206669824,4269621248,4293332992,4174499840,4293861376,5938257920
2026-03-04 05:45:00,4210421760,4274823168,4292780032,4178448384,4291076096,5879136256
2026-03-04 05:45:30,4212645888,4280627200,4293136384,4180787200,4293079040,5881073664
2026-03-04 05:46:00,4215635968,4282126336,4293488640,4182671360,4294082560,5882007552
2026-03-04 05:46:30,4216766464,4282810368,4293902336,4183592960,4294008832,5882462208
2026-03-04 05:47:00,4222607360,4288798720,4293513216,4188082176,4293550080,5886590976
2026-03-04 05:47:30,4224450560,4290609152,4292513792,4189855744,4294217728,5887365120
2026-03-04 05:48:00,4228644864,4294438912,4054847488,4193509376,4293021696,5890789376
2026-03-04 05:48:30,4234588160,4294688768,4073558016,4199391232,4293828608,5895032832
2026-03-04 05:49:00,4237529088,4293472256,4086251520,4201889792,4293992448,5897355264
2026-03-04 05:49:30,4241334272,4293746688,4094046208,4204773376,4293427200,5898559488
2026-03-04 05:50:00,4100661248,4151734272,4109647872,4095991808,4198309888,5828993024
2026-03-04 05:50:30,4100755456,4151746560,4118585344,4095963136,4198551552,5828354048
2026-03-04 05:51:00,4103884800,4167593984,4135739392,4100018176,4202528768,5830316032
2026-03-04 05:51:30,4106805248,4170145792,4153749504,4103327744,4206157824,5831843840
2026-03-04 05:52:00,4111683584,4178194432,4173697024,4110176256,4213215232,5834559488
2026-03-04 05:52:30,4117426176,4186320896,4186832896,4117364736,4220829696,5837766656
2026-03-04 05:53:00,4120432640,4201328640,4207276032,4120707072,4224434176,5839781888
2026-03-04 05:53:30,4120530944,4201349120,4221100032,4120989696,4224491520,5839790080
2026-03-04 05:54:00,4122464256,4205367296,4237914112,4123508736,4227575808,5840900096
2026-03-04 05:54:30,4123725824,4206485504,4250750976,4124901376,4228997120,5841678336
2026-03-04 05:55:00,4125151232,4207763456,4257742848,4126646272,4231094272,5842276352
2026-03-04 05:55:30,4125995008,4207808512,4269547520,4128182272,4232712192,5843296256
2026-03-04 05:56:00,4127760384,4210507776,4174692352,4130111488,4234502144,5844275200
2026-03-04 05:56:30,4130447360,4213231616,4189392896,4134031360,4238417920,5846147072
2026-03-04 05:57:00,4131946496,4215238656,4206305280,4135555072,4240121856,5847121920
2026-03-04 05:57:30,4133396480,4216627200,4223123456,4137111552,4242096128,5847822336
2026-03-04 05:58:00,4139868160,4225777664,4242800640,4149473280,4250632192,5852803072
2026-03-04 05:58:30,4143644672,4230615040,4259946496,4153749504,4255805440,5809954816
2026-03-04 05:59:00,4143947776,4230742016,4280774656,4154241024,4255703040,5754519552
2026-03-04 05:59:30,4146716672,4233523200,4283547648,4156858368,4259147776,5696479232
2026-03-04 06:00:00,4148101120,4234915840,4293341184,4158455808,4260982784,5697294336
2026-03-04 06:00:30,4150521856,4237299712,4294053888,4161318912,4264538112,5699260416
2026-03-04 06:01:00,4154544128,4241297408,4294029312,4165332992,4268912640,5701636096
2026-03-04 06:01:30,4161880064,4247638016,4200894464,4172099584,4275793920,5625339904
2026-03-04 06:02:00,4164300800,4251037696,4203831296,4174626816,4278800384,5627289600
2026-03-04 06:02:30,4165103616,4251865088,4205559808,4175351808,4279676928,5627953152
2026-03-04 06:03:00,4170047488,4257255424,4210606080,4181544960,4286218240,5631959040
2026-03-04 06:03:30,4171096064,4258242560,4212985856,4183306240,4287877120,5632401408
2026-03-04 06:04:00,4171177984,4258471936,4213194752,4183351296,4287913984,5632479232
2026-03-04 06:04:30,4174340096,4261908480,4216717312,4187250688,4291530752,5634314240
2026-03-04 06:05:00,4175183872,4263268352,4218052608,4189306880,4292349952,5635072000
2026-03-04 06:05:30,4178862080,4265762816,4224897024,4192518144,4293914624,5637742592
2026-03-04 06:06:00,4181524480,4268175360,4227788800,4195700736,4293910528,5639331840
2026-03-04 06:06:30,4181524480,4268179456,4228210688,4195672064,4293947392,5639327744
2026-03-04 06:07:00,4182667264,4269740032,4229730304,4198240256,4293328896,5640433664
2026-03-04 06:07:30,4187144192,4274905088,4245610496,4203372544,4293668864,5643042816
2026-03-04 06:08:00,4189192192,4276363264,4250288128,4206268416,4293890048,5644632064
2026-03-04 06:08:30,4190855168,4278779904,4256464896,4208214016,4293451776,5645967360
2026-03-04 06:09:00,4193914880,4281769984,4261249024,4211552256,4293693440,5648564224
2026-03-04 06:09:30,4196868096,4283686912,4264587264,4213559296,4293640192,5650345984
2026-03-04 06:10:00,4198141952,4286173184,4270833664,4216467456,4294242304,5651472384
2026-03-04 06:10:30,4198707200,4287610880,4275978240,4217057280,4293148672,5652234240
2026-03-04 06:11:00,4201115648,4290551808,4279087104,4220293120,4294275072,5654581248
2026-03-04 06:11:30,4205051904,4286431232,4282826752,4223037440,4286369792,5657120768
2026-03-04 06:12:00,4206825472,4288724992,4293095424,4225327104,4288991232,5658484736
2026-03-04 06:12:30,4208304128,4291571712,4294205440,4227289088,4291411968,5660082176
2026-03-04 06:13:00,4210896896,4293644288,4293947392,4229935104,4293603328,5662269440
2026-03-04 06:13:30,4214484992,4293246976,4293341184,4234043392,4294352896,5664374784
2026-03-04 06:14:00,4214591488,4293341184,4292624384,4234358784,4293386240,5664415744
2026-03-04 06:14:30,4215762944,4293107712,4084633600,4235902976,4293500928,5665099776
2026-03-04 06:15:00,4218933248,4293779456,4095025152,4239011840,4293836800,5668474880
2026-03-04 06:15:30,4220329984,4294053888,4098715648,4240859136,4293648384,5669736448
2026-03-04 06:16:00,4221186048,4294123520,4106555392,4242079744,4293849088,5670506496
2026-03-04 06:16:30,4229226496,4292567040,4120080384,4250021888,4294512640,5677416448
2026-03-04 06:17:00,4229529600,4172984320,4124696576,4080955392,4195643392,5679726592
2026-03-04 06:17:30,4233715712,4177944576,4141043712,4084047872,4201091072,5683101696
2026-03-04 06:18:00,4236414976,4181262336,4150833152,4086734848,4204089344,5685010432
2026-03-04 06:18:30,4244447232,4190781440,4176003072,4094332928,4212088832,5690052608
2026-03-04 06:19:00,4247453696,4195241984,4192329728,4099358720,4217290752,5693235200
2026-03-04 06:19:30,4251238400,4197670912,4213542912,4101820416,4220264448,5695258624
2026-03-04 06:20:00,4253810688,4200476672,4223426560,4104839168,4189302784,5696598016
2026-03-04 06:20:30,4260716544,4207603712,4241313792,4111929344,4198371328,5701574656
2026-03-04 06:21:00,4260536320,4207403008,4245028864,4111982592,4197810176,5701259264
2026-03-04 06:21:30,4264742912,4213317632,4253659136,4116869120,4204273664,5705068544
2026-03-04 06:22:00,4267282432,4216307712,4260261888,4119666688,4207894528,5707145216
2026-03-04 06:22:30,4271108096,4220698624,4271517696,4122746880,4212277248,5710688256
2026-03-04 06:23:00,4276043776,4226662400,4283834368,4128120832,4218851328,5715505152
2026-03-04 06:23:30,4278775808,4230291456,4292509696,4131254272,4223000576,5658869760
2026-03-04 06:24:00,4285911040,4237836288,4293386240,4138627072,4232044544,5665796096
2026-03-04 06:24:30,4287406080,4237946880,4293799936,4140273664,4234252288,5666832384
2026-03-04 06:25:00,4288188416,4242169856,4286758912,4141260800,4236615680,5667692544
2026-03-04 06:25:30,4294078464,4250300416,4293369856,4148936704,4244258816,5673897984
2026-03-04 06:26:00,4293906432,4256636928,4193165312,4154912768,4250472448,5677895680
2026-03-04 06:26:30,4293353472,4259868672,4203020288,4157599744,4254187520,5680029696
2026-03-04 06:27:00,4293152768,4274544640,4218880000,4169175040,4272783360,5687435264
2026-03-04 06:27:30,4294324224,4276686848,4235337728,4171960320,4274356224,5614772224
2026-03-04 06:28:00,4294115328,4283842560,4143759360,4180119552,4283879424,5546573824
2026-03-04 06:28:30,4293070848,4193140736,4164157440,4188676096,4283600896,5554089984
2026-03-04 06:29:00,4292349952,4198711296,4180021248,4193570816,4289802240,5557792768
2026-03-04 06:29:30,4185964544,4186353664,4197347328,4076486656,4203307008,5504020480
2026-03-04 06:30:00,4189474816,4190560256,4210028544,4080775168,4208709632,5506052096
2026-03-04 06:30:30,4189495296,4190556160,4221648896,4080783360,4208230400,5506052096
2026-03-04 06:31:00,4190859264,4195192832,4235587584,4085608448,4213190656,5508841472
2026-03-04 06:31:30,4192292864,4198518784,4176351232,4089126912,4217921536,5511749632
2026-03-04 06:32:00,4199776256,4205215744,4191215616,4096008192,4224548864,5516406784
2026-03-04 06:32:30,4201332736,4206493696,4192567296,4097343488,4226842624,5516836864
2026-03-04 06:33:00,4202553344,4208005120,4195307520,4098555904,4227534848,5517430784
2026-03-04 06:33:30,4204027904,4209487872,4195737600,4100034560,4229087232,5518405632
2026-03-04 06:34:00,4208996352,4215062528,4202299392,4104630272,4233826304,5521354752
2026-03-04 06:34:30,4208992256,4215066624,4203040768,4104888320,4234125312,5521354752
2026-03-04 06:35:00,4212080640,4218150912,4206194688,4109107200,4239175680,5524631552
2026-03-04 06:35:30,4215681024,4222259200,4210180096,4113846272,4244414464,5526327296
2026-03-04 06:36:00,4217729024,4225642496,4213567488,4117164032,4247830528,5528666112
2026-03-04 06:36:30,4219072512,4226707456,4215349248,4119441408,4249903104,5529268224
2026-03-04 06:37:00,4219830272,4227481600,4216098816,4120358912,4250697728,5530017792
2026-03-04 06:37:30,4221145088,4229472256,4218068992,4123422720,4252643328,5531140096
2026-03-04 06:38:00,4226629632,4233449472,4222697472,4126715904,4257562624,5534212096
2026-03-04 06:38:30,4229402624,4236783616,4226379776,4129669120,4260401152,5536235520
2026-03-04 06:39:00,4234420224,4242464768,4231315456,4134064128,4264701952,5538623488
2026-03-04 06:39:30,4236529664,4244660224,4234579968,4136837120,4269740032,5540110336
2026-03-04 06:40:00,4240146432,4248657920,4239491072,4141129728,4272500736,5543002112
2026-03-04 06:40:30,4241338368,4250501120,4240826368,4143329280,4274438144,5543297024
2026-03-04 06:41:00,4242964480,4253048832,4245344256,4145414144,4276330496,5543809024
2026-03-04 06:41:30,4244369408,4254679040,4246560768,4146561024,4278046720,5545414656
2026-03-04 06:42:00,4247695360,4258213888,4249776128,4149342208,4280926208,5546954752
2026-03-04 06:42:30,4248780800,4259475456,4251365376,4150509568,4282109952,5547409408
2026-03-04 06:43:00,4248956928,4259635200,4252667904,4150648832,4282277888,5547589632
2026-03-04 06:43:30,4251934720,4262604800,4256661504,4154466304,4286607360,5549989888
2026-03-04 06:44:00,4257976320,4268462080,4264214528,4161101824,4292919296,5553037312
2026-03-04 06:44:30,4260622336,4272295936,4267438080,4164403200,4293652480,5555404800
2026-03-04 06:45:00,4265480192,4275552256,4274827264,4169609216,4294291456,5558640640
2026-03-04 06:45:30,4267253760,4277940224,4277571584,4171616256,4292861952,5559365632
2026-03-04 06:46:00,4268318720,4279431168,4280844288,4172443648,4293939200,5506646016
2026-03-04 06:46:30,4268933120,4280283136,4283875328,4173160448,4293603328,5507403776
2026-03-04 06:47:00,4272234496,4283293696,4288188416,4175597568,4286840832,5411450880
2026-03-04 06:47:30,4273373184,4283973632,4290023424,4176850944,4288012288,5411942400
2026-03-04 06:48:00,4279840768,4290457600,4287705088,4183805952,4293193728,5416599552
2026-03-04 06:48:30,4283936768,4293001216,4293005312,4189913088,4292325376,5420879872
2026-03-04 06:49:00,4290093056,4294782976,4293795840,4198797312,4292485120,5426089984
2026-03-04 06:49:30,4290105344,4293865472,4293373952,4199092224,4292800512,5426028544
2026-03-04 06:50:00,4293967872,4294234112,4293627904,4203704320,4293050368,5429248000
2026-03-04 06:50:30,4286705664,4287823872,4293398528,4206489600,4287643648,5431488512
2026-03-04 06:51:00,4286795776,4287885312,4294115328,4206637056,4287434752,5431545856
2026-03-04 06:51:30,4288585728,4289720320,4293988352,4208029696,4288892928,5432098816
2026-03-04 06:52:00,4290568192,4292067328,4292710400,4210454528,4291563520,5433966592
2026-03-04 06:52:30,4290564096,4292067328,4293500928,4210515968,4291334144,5433970688
2026-03-04 06:53:00,4294012928,4276977664,4293734400,4214870016,4260450304,5437894656
2026-03-04 06:53:30,4294029312,4281335808,4145242112,4219625472,4266086400,5442080768
2026-03-04 06:54:00,4293218304,4284108800,4154634240,4222959616,4269633536,5444489216
2026-03-04 06:54:30,4294123520,4285620224,4164075520,4224577536,4271288320,5445922816
2026-03-04 06:55:00,4293115904,4285689856,4168810496,4225019904,4271353856,5445967872
2026-03-04 06:55:30,4293636096,4290232320,4180406272,4228902912,4275843072,5449330688
2026-03-04 06:56:00,4293476352,4291813376,4154490880,4230492160,4277268480,5450051584
2026-03-04 06:56:30,4091437056,4191379456,4164911104,4092227584,4202061824,5453328384
2026-03-04 06:57:00,4095246336,4195110912,4174643200,4094955520,4205342720,5455519744
2026-03-04 06:57:30,4097875968,4198014976,4182106112,4097134592,4207460352,5457465344
2026-03-04 06:58:00,4102418432,4202573824,4193034240,4100243456,4211675136,5460377600
2026-03-04 06:58:30,4105392128,4204244992,4208046080,4101881856,4214083584,5461409792
2026-03-04 06:59:00,4107108352,4206661632,4221403136,4103745536,4216066048,5462364160
2026-03-04 06:59:30,4108455936,4207992832,4232654848,4105400320,4218171392,5463552000
2026-03-04 07:00:00,4118073344,4217401344,4251021312,4113580032,4228091904,5470916608
2026-03-04 07:00:30,4119736320,4218978304,4262760448,4115128320,4229603328,5471870976
2026-03-04 07:01:00,4123447296,4223066112,4278415360,4118102016,4233981952,5474312192
2026-03-04 07:01:30,4126154752,4225155072,4291461120,4120358912,4236869632,5475602432
2026-03-04 07:02:00,4132782080,4231544832,4196675584,4125851648,4244119552,5480321024
2026-03-04 07:02:30,4134641664,4232921088,4210065408,4127227904,4246085632,5481549824
2026-03-04 07:03:00,4139012096,4236926976,4218859520,4130496512,4250218496,5485637632
2026-03-04 07:03:30,4145164288,4244271104,4225523712,4135858176,4257038336,5489971200
2026-03-04 07:04:00,4149542912,4249595904,4230225920,4139560960,4261789696,5493108736
2026-03-04 07:04:30,4150054912,4249612288,4231405568,4139790336,4261826560,5493112832
2026-03-04 07:05:00,4154720256,4254515200,4236005376,4143329280,4265967616,5495259136
2026-03-04 07:05:30,4154716160,4254515200,4236222464,4143325184,4266000384,5495263232
2026-03-04 07:06:00,4157796352,4256948224,4238761984,4145246208,4268666880,5496954880
2026-03-04 07:06:30,4162650112,4262088704,4243738624,4149682176,4273606656,5500567552
2026-03-04 07:07:00,4167659520,4265746432,4247310336,4153122816,4276895744,5502148608
2026-03-04 07:07:30,4171530240,4270612480,4254191616,4156145664,4280188928,5505138688
2026-03-04 07:08:00,4172210176,4271943680,4255625216,4157325312,4281278464,5505773568
2026-03-04 07:08:30,4173721600,4274352128,4258926592,4158636032,4283244544,5506674688
2026-03-04 07:09:00,4179046400,4278882304,4263526400,4161949696,4287631360,5509939200
2026-03-04 07:09:30,4182454272,4283981824,4268953600,4165656576,4292251648,5511901184
2026-03-04 07:10:00,4183707648,4285374464,4270333952,4166574080,4293263360,5512507392
2026-03-04 07:10:30,4185272320,4285657088,4271144960,4168327168,4294848512,5513469952
2026-03-04 07:11:00,4191592448,4293844992,4279889920,4175011840,4294791168,5517299712
2026-03-04 07:11:30,4193439744,4294410240,4283445248,4175978496,4294496256,5518217216
2026-03-04 07:12:00,4194521088,4293873664,4285063168,4175933440,4294500352,5518733312
2026-03-04 07:12:30,4198137856,4292808704,4290019328,4179054592,4293709824,5521932288
2026-03-04 07:13:00,4201357312,4288376832,4293808128,4181897216,4288167936,5452210176
2026-03-04 07:13:30,4202369024,4290080768,4293775360,4183089152,4289421312,5453357056
2026-03-04 07:14:00,4209733632,4294676480,4293083136,4188360704,4292861952,5457149952
2026-03-04 07:14:30,4210724864,4294176768,4293697536,4189319168,4293922816,5457813504
2026-03-04 07:15:00,4212011008,4293799936,4287574016,4190294016,4292788224,5458767872
2026-03-04 07:15:30,4218023936,4294049792,4294393856,4195340288,4292886528,5462446080
2026-03-04 07:16:00,4223635456,4294275072,4293120000,4199321600,4293885952,5465227264
2026-03-04 07:16:30,4227497984,4292521984,4293124096,4202934272,4292513792,5468524544
2026-03-04 07:17:00,4228481024,4293328896,4293541888,4203794432,4294275072,5469425664
2026-03-04 07:17:30,4233404416,4289843200,4293566464,4208848896,4290355200,5473574912
2026-03-04 07:18:00,4236468224,4290347008,4293849088,4209360896,4291084288,5474418688
2026-03-04 07:18:30,4249485312,4293894144,4294848512,4212826112,4293623808,5471870976
2026-03-04 07:19:00,4251107328,4293672960,4140785664,4214153216,4294074368,5472854016
2026-03-04 07:19:30,4255772672,4294905856,4151672832,4218396672,4294467584,5473853440
2026-03-04 07:20:00,4260761600,4293894144,4160380928,4221972480,4293742592,5474459648
2026-03-04 07:20:30,4265574400,4293672960,4165951488,4225859584,4292997120,5477318656
2026-03-04 07:21:00,4269666304,4294123520,4175654912,4227997696,4294397952,5475749888
2026-03-04 07:21:30,4269674496,4294131712,4179009536,4228005888,4294418432,5475749888
2026-03-04 07:22:00,4271144960,4294656000,4183994368,4229312512,4294283264,5424762880
2026-03-04 07:22:30,4273360896,4294365184,4190654464,4230914048,4294025216,5424594944
2026-03-04 07:23:00,4275642368,4293693440,4195598336,4232187904,4294148096,5425369088
2026-03-04 07:23:30,4276498432,4293296128,4203040768,4233011200,4294447104,5426094080
2026-03-04 07:24:00,4117884928,4198236160,4212985856,4125265920,4211257344,5376733184
2026-03-04 07:24:30,4120961024,4200542208,4221796352,4128964608,4215533568,5379641344
2026-03-04 07:25:00,4126941184,4207247360,4234199040,4135759872,4222820352,5383143424
2026-03-04 07:25:30,4133011456,4213760000,4193988608,4144521216,4231946240,5387751424
2026-03-04 07:26:00,4136345600,4217630720,4202868736,4148420608,4236193792,5390151680
2026-03-04 07:26:30,4137496576,4219293696,4210282496,4149825536,4237672448,5391605760
2026-03-04 07:27:00,4139143168,4221157376,4218413056,4152254464,4240244736,5392805888
2026-03-04 07:27:30,4140978176,4223201280,4226101248,4153393152,4241862656,5393874944
2026-03-04 07:28:00,4153835520,4233297920,4235284480,4161843200,4247744512,5407006720
2026-03-04 07:28:30,4151431168,4232118272,4253556736,4165935104,4253949952,5401513984
2026-03-04 07:29:00,4157833216,4240601088,4269756416,4173008896,4261920768,5406130176
2026-03-04 07:29:30,4165103616,4245696512,4288176128,4180103168,4269527040,5411110912
2026-03-04 07:30:00,4173029376,4249845760,4293341184,4185620480,4275474432,5362688000
2026-03-04 07:30:30,4173959168,4250787840,4293083136,4186329088,4276260864,5363396608
2026-03-04 07:31:00,4176064512,4253134848,4294524928,4188622848,4278706176,5364551680
2026-03-04 07:31:30,4179841024,4258414592,4294279168,4194553856,4284907520,5317935104
2026-03-04 07:32:00,4182376448,4259983360,4197728256,4196397056,4286984192,5319151616
2026-03-04 07:32:30,4183576576,4261187584,4210110464,4197134336,4287774720,5319860224
2026-03-04 07:33:00,4183666688,4261281792,4221886464,4197199872,4287852544,5319917568
2026-03-04 07:33:30,4185366528,4262973440,4225449984,4199284736,4290125824,5321048064
2026-03-04 07:34:00,4185440256,4263120896,4225486848,4199583744,4290420736,5321089024
2026-03-04 07:34:30,4186316800,4264300544,4226494464,4201140224,4291899392,5253840896
2026-03-04 07:35:00,4189302784,4268072960,4230246400,4203585536,4294537216,5255520256
2026-03-04 07:35:30,4192038912,4270952448,4233646080,4206313472,4294295552,5257650176
