"Time","rskj-miner1:8080 (heap)","rskj-miner2:8080 (heap)","rskj-miner4:8080 (heap)","rskj-node1:8080 (heap)","rskj-miner1:8080-max","rskj-miner2:8080-max","rskj-miner4:8080-max","rskj-node1:8080-max"
2026-02-10 00:47:00,1.17 GiB,1.25 GiB,1.15 GiB,1.35 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 00:48:00,1.11 GiB,757 MiB,1.36 GiB,1.41 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 00:49:00,1.03 GiB,1.04 GiB,807 MiB,792 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 00:50:00,1.44 GiB,1.21 GiB,934 MiB,811 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 00:51:00,1.08 GiB,796 MiB,1.21 GiB,1012 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 00:52:00,763 MiB,1.11 GiB,1.47 GiB,1.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 00:53:00,1.04 GiB,1.16 GiB,1.46 GiB,1.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 00:54:00,969 MiB,855 MiB,1.07 GiB,1.30 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 00:55:00,1.41 GiB,1.04 GiB,1.20 GiB,1.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 00:56:00,1006 MiB,1.29 GiB,1.40 GiB,1.41 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 00:57:00,1.32 GiB,1.45 GiB,1.47 GiB,1.41 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 00:58:00,925 MiB,795 MiB,734 MiB,1.38 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 00:59:00,1.11 GiB,877 MiB,750 MiB,1.33 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:00:00,1.28 GiB,1.29 GiB,1.01 GiB,776 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:01:00,944 MiB,1.36 GiB,1.05 GiB,1.47 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:02:00,1.20 GiB,1.44 GiB,1.05 GiB,1.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:03:00,850 MiB,981 MiB,1.28 GiB,800 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:04:00,1.28 GiB,1.03 GiB,1.25 GiB,1.50 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:05:00,881 MiB,1.06 GiB,1.19 GiB,1.39 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:06:00,1.02 GiB,765 MiB,833 MiB,883 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:07:00,789 MiB,1.39 GiB,1.42 GiB,1.25 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:08:00,1.33 GiB,889 MiB,844 MiB,1.31 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:09:00,866 MiB,1.13 GiB,1.01 GiB,1.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:10:00,1.22 GiB,1.30 GiB,1.11 GiB,1.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:11:00,816 MiB,1002 MiB,1.49 GiB,919 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:12:00,1.09 GiB,958 MiB,1.40 GiB,792 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:13:00,1.43 GiB,1.06 GiB,1.46 GiB,771 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:14:00,1.14 GiB,1.46 GiB,994 MiB,984 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:15:00,791 MiB,958 MiB,1.13 GiB,1.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:16:00,1.22 GiB,956 MiB,1.03 GiB,907 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:17:00,1020 MiB,954 MiB,986 MiB,775 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:18:00,1.35 GiB,1.18 GiB,1.16 GiB,920 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:19:00,1.05 GiB,1.45 GiB,1.33 GiB,947 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:20:00,1.43 GiB,1.51 GiB,1.31 GiB,872 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:21:00,1012 MiB,1.16 GiB,879 MiB,1.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:22:00,969 MiB,1.27 GiB,903 MiB,1015 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:23:00,1008 MiB,869 MiB,1.24 GiB,1.26 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:24:00,1.40 GiB,1.09 GiB,1.40 GiB,1.26 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:25:00,985 MiB,1.53 GiB,981 MiB,1.51 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:26:00,1.30 GiB,898 MiB,1.01 GiB,1.49 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:27:00,911 MiB,1.39 GiB,1.43 GiB,1000 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:28:00,831 MiB,1.52 GiB,1.50 GiB,944 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:29:00,1.10 GiB,810 MiB,1.51 GiB,873 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:30:00,1.44 GiB,1.06 GiB,930 MiB,1012 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:31:00,1.07 GiB,1.21 GiB,1000 MiB,1006 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:32:00,1.40 GiB,1.24 GiB,959 MiB,897 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:33:00,1.57 GiB,1.35 GiB,970 MiB,821 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:34:00,1.18 GiB,1.05 GiB,1.40 GiB,1.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:35:00,1.59 GiB,1.15 GiB,1.42 GiB,1.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:36:00,1.18 GiB,1.52 GiB,945 MiB,1.30 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:37:00,1.47 GiB,1.48 GiB,1.58 GiB,1.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:38:00,866 MiB,849 MiB,839 MiB,1.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:39:00,1.03 GiB,977 MiB,903 MiB,1.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:40:00,1.32 GiB,1.52 GiB,1.41 GiB,1.47 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:41:00,887 MiB,834 MiB,1.39 GiB,1.38 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:42:00,1.13 GiB,886 MiB,1.35 GiB,1.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:43:00,1.52 GiB,1.23 GiB,859 MiB,1.50 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:44:00,1.22 GiB,1.34 GiB,888 MiB,1.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:45:00,1.32 GiB,844 MiB,1.10 GiB,828 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:46:00,930 MiB,1.05 GiB,1.25 GiB,866 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:47:00,1.32 GiB,837 MiB,970 MiB,1.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:48:00,925 MiB,946 MiB,998 MiB,1.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:49:00,1.36 GiB,1.47 GiB,1.41 GiB,1.45 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:50:00,1.16 GiB,1.58 GiB,1.46 GiB,1.38 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:51:00,1.11 GiB,1.35 GiB,1.17 GiB,985 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:52:00,1.55 GiB,1.52 GiB,1.27 GiB,932 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:53:00,1.11 GiB,1.22 GiB,905 MiB,1.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:54:00,1.44 GiB,1.27 GiB,860 MiB,1.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:55:00,1.04 GiB,1.27 GiB,1.57 GiB,1018 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:56:00,1.31 GiB,1.54 GiB,975 MiB,1.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:57:00,919 MiB,1.12 GiB,1.19 GiB,1.26 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:58:00,1.28 GiB,1.51 GiB,1.55 GiB,1.51 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 01:59:00,930 MiB,956 MiB,934 MiB,1.56 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:00:00,1.30 GiB,1019 MiB,908 MiB,1.46 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:01:00,1.11 GiB,990 MiB,1.60 GiB,1.33 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:02:00,902 MiB,1.36 GiB,1.16 GiB,1.59 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:03:00,1.23 GiB,1.51 GiB,1.16 GiB,1.54 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:04:00,1.62 GiB,1.63 GiB,1.14 GiB,1.46 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:05:00,1.24 GiB,1.27 GiB,1.50 GiB,972 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:06:00,1.45 GiB,1.27 GiB,1.44 GiB,1.62 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:07:00,1.17 GiB,1.25 GiB,1.37 GiB,1.51 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:08:00,895 MiB,1.39 GiB,1.40 GiB,1.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:09:00,1.43 GiB,1.23 GiB,1.15 GiB,1.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:10:00,1.10 GiB,1018 MiB,1.62 GiB,1.35 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:11:00,1.49 GiB,1.06 GiB,1.59 GiB,1.25 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:12:00,1024 MiB,1013 MiB,1.49 GiB,1.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:13:00,1015 MiB,1.02 GiB,1.43 GiB,1005 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:14:00,1.03 GiB,1.07 GiB,1.38 GiB,929 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:15:00,1.58 GiB,1.61 GiB,1.05 GiB,1.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:16:00,1.09 GiB,938 MiB,1.07 GiB,1.18 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:17:00,1.36 GiB,1.16 GiB,1.24 GiB,1.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:18:00,946 MiB,1.14 GiB,1.16 GiB,1.18 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:19:00,1.53 GiB,1.41 GiB,1.27 GiB,1.25 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:20:00,1.03 GiB,1.01 GiB,1.56 GiB,1.48 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:21:00,1.51 GiB,1.21 GiB,898 MiB,1.45 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:22:00,968 MiB,930 MiB,1.32 GiB,1.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:23:00,1.51 GiB,1.12 GiB,1.52 GiB,1.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:24:00,996 MiB,1.28 GiB,1.60 GiB,1.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:25:00,1023 MiB,1.58 GiB,1.04 GiB,1.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:26:00,1.33 GiB,1.62 GiB,993 MiB,1.08 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:27:00,921 MiB,997 MiB,1.01 GiB,1.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:28:00,1.13 GiB,1014 MiB,995 MiB,941 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:29:00,1.58 GiB,1.47 GiB,1.39 GiB,1.20 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:30:00,1.28 GiB,1.63 GiB,1.45 GiB,1.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:31:00,1.19 GiB,1.34 GiB,1.08 GiB,1.43 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:32:00,1.62 GiB,1.46 GiB,1.12 GiB,1.36 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:33:00,1.28 GiB,1.27 GiB,1.65 GiB,952 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:34:00,1.53 GiB,1.24 GiB,1.61 GiB,1.67 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:35:00,1.16 GiB,1.55 GiB,1.04 GiB,1.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:36:00,986 MiB,1.58 GiB,994 MiB,926 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:37:00,1.59 GiB,1.63 GiB,960 MiB,1.61 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:38:00,1.14 GiB,946 MiB,993 MiB,1.58 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:39:00,1.45 GiB,1.20 GiB,1.22 GiB,987 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:40:00,1.01 GiB,1.20 GiB,1.15 GiB,1.63 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:41:00,1.41 GiB,1.28 GiB,1.15 GiB,1.56 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:42:00,1.20 GiB,1.39 GiB,1.20 GiB,1.53 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:43:00,1.60 GiB,1.04 GiB,1.58 GiB,1.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:44:00,1.23 GiB,1.20 GiB,1.67 GiB,1.00 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:45:00,1.58 GiB,1.45 GiB,1.08 GiB,1.18 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:46:00,1.06 GiB,1.48 GiB,1.02 GiB,1.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:47:00,1.41 GiB,1020 MiB,1.24 GiB,1.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:48:00,1.62 GiB,1.15 GiB,1.27 GiB,1.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:49:00,1.17 GiB,1.63 GiB,1.68 GiB,1.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:50:00,1.57 GiB,951 MiB,971 MiB,1.36 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:51:00,1.10 GiB,1022 MiB,957 MiB,1.28 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:52:00,1.42 GiB,1.42 GiB,1.24 GiB,1.54 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:53:00,1023 MiB,1.55 GiB,1.28 GiB,1.49 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:54:00,1.15 GiB,1.62 GiB,1.23 GiB,1.41 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:55:00,1.07 GiB,1.55 GiB,1.10 GiB,1.28 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:56:00,1.22 GiB,1.12 GiB,1.40 GiB,1.52 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:57:00,1.57 GiB,1.27 GiB,1.45 GiB,1.47 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:58:00,1.09 GiB,1.35 GiB,1.45 GiB,1.37 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 02:59:00,1.42 GiB,988 MiB,1014 MiB,1.63 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:00:00,1.11 GiB,1.08 GiB,1.02 GiB,1.56 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:01:00,1.65 GiB,1.44 GiB,1.34 GiB,1.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:02:00,1.15 GiB,1.48 GiB,1.30 GiB,1.70 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:03:00,1.52 GiB,1.57 GiB,1.30 GiB,1.65 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:04:00,1.07 GiB,979 MiB,1.41 GiB,1.66 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:05:00,1.51 GiB,1.40 GiB,999 MiB,1.08 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:06:00,1.75 GiB,1.15 GiB,1.43 GiB,1.37 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:07:00,1.40 GiB,1.19 GiB,1.46 GiB,1.32 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:08:00,1.73 GiB,1.24 GiB,1.46 GiB,1.26 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:09:00,1.19 GiB,1.31 GiB,1.46 GiB,1.24 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:10:00,1.56 GiB,1.72 GiB,1.01 GiB,1.45 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:11:00,1.26 GiB,1.22 GiB,1.20 GiB,1.53 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:12:00,1.37 GiB,1.58 GiB,1.53 GiB,1017 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:13:00,995 MiB,1.68 GiB,1.56 GiB,1.73 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:14:00,1.43 GiB,977 MiB,1.57 GiB,1.67 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:15:00,1.75 GiB,1.39 GiB,1.11 GiB,1.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:16:00,1.39 GiB,1.51 GiB,1.14 GiB,1.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:17:00,1.02 GiB,1.12 GiB,1.51 GiB,1.34 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:18:00,1.02 GiB,1.44 GiB,1.74 GiB,1.43 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:19:00,1.46 GiB,1.02 GiB,1.20 GiB,1.59 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:20:00,1.06 GiB,1.22 GiB,1.35 GiB,1.63 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:21:00,1.36 GiB,1.27 GiB,1.31 GiB,1.51 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:22:00,1.68 GiB,1.32 GiB,1.34 GiB,1.48 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:23:00,1.46 GiB,1.54 GiB,1.50 GiB,1.55 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:24:00,1.63 GiB,1.75 GiB,1.63 GiB,1.58 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:25:00,1.16 GiB,1.19 GiB,1010 MiB,1.69 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:26:00,1.63 GiB,1.49 GiB,1.20 GiB,1.76 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:27:00,1.14 GiB,1.47 GiB,1.11 GiB,1.63 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:28:00,1.55 GiB,1.05 GiB,1.37 GiB,1.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:29:00,1.09 GiB,1.10 GiB,1.33 GiB,1.75 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:30:00,1.47 GiB,1.18 GiB,1.30 GiB,1.68 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:31:00,1.01 GiB,1.61 GiB,1.67 GiB,1.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:32:00,1.57 GiB,1.19 GiB,1.19 GiB,1.30 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:33:00,1.11 GiB,1.48 GiB,1.47 GiB,1.47 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:34:00,1.53 GiB,1.61 GiB,1.51 GiB,1.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:35:00,1.53 GiB,1.67 GiB,1.49 GiB,1.34 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:36:00,1.21 GiB,1.01 GiB,1.51 GiB,1.31 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:37:00,1.53 GiB,1.37 GiB,1.02 GiB,1.54 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:38:00,1.14 GiB,1.38 GiB,1.75 GiB,1.43 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:39:00,1.54 GiB,1.46 GiB,1.74 GiB,1.32 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:40:00,1.11 GiB,1.16 GiB,1.33 GiB,1.62 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:41:00,1.74 GiB,1.18 GiB,1.27 GiB,1.50 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:42:00,1.23 GiB,1.63 GiB,1.66 GiB,1.74 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:43:00,1.73 GiB,1.07 GiB,1.01 GiB,1.78 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:44:00,1.24 GiB,1.09 GiB,1.75 GiB,1.65 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:45:00,1.63 GiB,1.50 GiB,1.25 GiB,1.08 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:46:00,1.15 GiB,1.63 GiB,1.28 GiB,1.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:47:00,1.34 GiB,1.58 GiB,1.13 GiB,1.72 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:48:00,1.43 GiB,1.17 GiB,1.44 GiB,1.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:49:00,1.70 GiB,1.23 GiB,1.44 GiB,1.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
