"Time","rskj-miner1","rskj-miner2","rskj-miner4","rskj-node1"
2026-02-10 08:22:00,60.6%,27.9%,27.3%,23.6%
2026-02-10 08:24:00,58.3%,7.76%,7.89%,10.5%
2026-02-10 08:26:00,52.7%,21.9%,24.3%,31.1%
2026-02-10 08:28:00,45.4%,15.9%,16.0%,16.3%
2026-02-10 08:30:00,49.5%,15.1%,13.0%,18.2%
2026-02-10 08:32:00,64.6%,14.8%,10.7%,13.0%
2026-02-10 08:34:00,179%,30.0%,28.1%,160%
2026-02-10 08:36:00,21.6%,10.8%,9.22%,13.3%
2026-02-10 08:38:00,67.4%,13.0%,10.7%,17.2%
2026-02-10 08:40:00,55.1%,16.8%,24.6%,13.7%
2026-02-10 08:42:00,33.4%,24.0%,18.6%,14.6%
2026-02-10 08:44:00,12.3%,15.7%,6.00%,9.99%
2026-02-10 08:46:00,57.1%,17.5%,15.8%,15.1%
2026-02-10 08:48:00,25.2%,5.23%,16.9%,9.19%
2026-02-10 08:50:00,15.4%,17.2%,16.3%,15.1%
2026-02-10 08:52:00,68.8%,8.36%,8.58%,12.8%
2026-02-10 08:54:00,50.1%,15.9%,17.9%,15.5%
2026-02-10 08:56:00,22.1%,8.74%,17.3%,13.5%
2026-02-10 08:58:00,39.7%,21.2%,15.7%,11.4%
2026-02-10 09:00:00,34.4%,11.5%,9.54%,12.0%
2026-02-10 09:02:00,17.5%,18.5%,16.9%,11.7%
2026-02-10 09:04:00,36.7%,18.5%,15.6%,11.6%
2026-02-10 09:06:00,45.5%,34.6%,33.6%,21.0%
2026-02-10 09:08:00,60.9%,24.8%,10.7%,9.68%
2026-02-10 09:10:00,25.4%,16.8%,14.1%,11.8%
2026-02-10 09:12:00,39.5%,12.3%,17.4%,11.8%
2026-02-10 09:14:00,65.0%,26.1%,20.5%,21.9%
2026-02-10 09:16:00,34.7%,13.5%,15.4%,10.4%
2026-02-10 09:18:00,84.7%,22.7%,20.9%,25.9%
2026-02-10 09:20:00,20.9%,31.0%,33.7%,40.0%
2026-02-10 09:22:00,16.3%,16.1%,14.0%,29.8%
2026-02-10 09:24:00,47.3%,11.9%,23.8%,10.8%
2026-02-10 09:26:00,80.5%,26.4%,42.3%,26.5%
2026-02-10 09:28:00,26.9%,20.9%,22.4%,17.9%
2026-02-10 09:30:00,31.9%,11.1%,21.9%,9.12%
2026-02-10 09:32:00,34.0%,10.3%,12.1%,15.6%
2026-02-10 09:34:00,20.7%,14.0%,15.1%,13.4%
2026-02-10 09:36:00,19.5%,18.3%,15.1%,15.5%
2026-02-10 09:38:00,47.3%,11.9%,10.1%,10.2%
2026-02-10 09:40:00,10.0%,14.3%,10.6%,11.0%
2026-02-10 09:42:00,57.4%,25.8%,22.1%,25.2%
2026-02-10 09:44:00,45.7%,134%,20.1%,16.6%
2026-02-10 09:46:00,21.5%,11.4%,9.38%,9.01%
2026-02-10 09:48:00,14.4%,16.4%,11.4%,10.1%
2026-02-10 09:50:00,28.4%,24.3%,34.1%,41.1%
2026-02-10 09:52:00,67.5%,60.8%,35.6%,27.6%
2026-02-10 09:54:00,19.8%,22.4%,11.8%,13.9%
2026-02-10 09:56:00,49.3%,17.4%,11.5%,11.1%
2026-02-10 09:58:00,61.3%,19.2%,17.6%,20.3%
2026-02-10 10:00:00,59.4%,13.0%,11.5%,6.57%
2026-02-10 10:02:00,33.2%,17.0%,28.9%,29.3%
2026-02-10 10:04:00,25.6%,16.2%,26.4%,11.3%
2026-02-10 10:06:00,190%,15.1%,12.1%,164%
2026-02-10 10:08:00,56.3%,25.4%,14.0%,16.6%
2026-02-10 10:10:00,40.3%,31.5%,34.9%,41.8%
2026-02-10 10:12:00,13.5%,9.78%,9.78%,14.0%
2026-02-10 10:14:00,58.8%,11.8%,17.2%,19.4%
2026-02-10 10:16:00,38.0%,22.3%,11.7%,13.6%
2026-02-10 10:18:00,49.7%,33.7%,26.9%,22.3%
2026-02-10 10:20:00,68.8%,8.88%,13.3%,29.6%
2026-02-10 10:22:00,42.0%,13.9%,8.73%,10.1%
2026-02-10 10:24:00,48.6%,11.7%,13.6%,12.4%
2026-02-10 10:26:00,41.1%,9.14%,11.3%,4.55%
2026-02-10 10:28:00,54.9%,6.70%,8.76%,9.38%
2026-02-10 10:30:00,39.4%,15.5%,16.8%,16.8%
2026-02-10 10:32:00,57.8%,13.2%,11.5%,13.6%
2026-02-10 10:34:00,69.6%,4.41%,9.41%,17.0%
2026-02-10 10:36:00,58.0%,8.28%,11.0%,10.3%
2026-02-10 10:38:00,28.9%,16.6%,15.8%,26.1%
2026-02-10 10:40:00,58.1%,16.2%,18.1%,13.6%
2026-02-10 10:42:00,21.5%,26.2%,24.1%,26.4%
2026-02-10 10:44:00,35.6%,17.6%,24.7%,22.9%
2026-02-10 10:46:00,37.9%,16.3%,14.0%,15.3%
2026-02-10 10:48:00,47.1%,11.2%,11.6%,9.53%
2026-02-10 10:50:00,39.8%,11.3%,10.8%,13.8%
2026-02-10 10:52:00,36.3%,14.2%,19.1%,20.4%
2026-02-10 10:54:00,35.1%,24.9%,25.6%,34.9%
2026-02-10 10:56:00,28.9%,17.1%,15.9%,14.6%
2026-02-10 10:58:00,36.8%,14.6%,11.1%,16.5%
2026-02-10 11:00:00,44.3%,12.5%,16.0%,11.1%
2026-02-10 11:02:00,23.7%,17.5%,10.2%,10.5%
2026-02-10 11:04:00,65.4%,9.31%,8.99%,18.8%
2026-02-10 11:06:00,35.2%,9.73%,4.12%,12.0%
2026-02-10 11:08:00,32.9%,22.3%,10.4%,5.76%
2026-02-10 11:10:00,36.6%,14.7%,13.0%,21.1%
2026-02-10 11:12:00,53.2%,13.5%,17.5%,23.0%
2026-02-10 11:14:00,49.4%,11.4%,14.9%,14.2%
2026-02-10 11:16:00,31.7%,20.0%,17.9%,22.8%
2026-02-10 11:18:00,60.6%,19.2%,34.8%,36.4%
2026-02-10 11:20:00,26.1%,19.2%,16.8%,25.9%
2026-02-10 11:22:00,54.1%,23.3%,24.6%,15.5%
2026-02-10 11:24:00,61.4%,11.7%,7.07%,19.4%
2026-02-10 11:26:00,48.9%,9.31%,16.8%,23.2%
2026-02-10 11:28:00,23.9%,25.4%,7.16%,11.2%
2026-02-10 11:30:00,31.5%,16.3%,20.8%,16.6%
2026-02-10 11:32:00,57.2%,12.3%,22.8%,14.3%
2026-02-10 11:34:00,50.2%,14.8%,21.9%,59.1%
2026-02-10 11:36:00,30.2%,20.8%,19.5%,6.96%
2026-02-10 11:38:00,153%,10.9%,19.3%,165%
2026-02-10 11:40:00,79.6%,17.5%,15.3%,7.70%
2026-02-10 11:42:00,44.6%,25.3%,20.5%,18.9%
2026-02-10 11:44:00,45.1%,19.1%,13.6%,13.7%
2026-02-10 11:46:00,51.5%,11.9%,13.1%,15.7%
2026-02-10 11:48:00,60.7%,10.8%,12.1%,13.2%
2026-02-10 11:50:00,22.2%,30.3%,15.6%,18.9%
2026-02-10 11:52:00,45.7%,18.5%,14.5%,12.6%
2026-02-10 11:54:00,31.1%,8.22%,5.22%,9.47%
2026-02-10 11:56:00,47.3%,18.5%,15.4%,24.1%
2026-02-10 11:58:00,19.5%,41.7%,16.7%,19.6%
2026-02-10 12:00:00,50.6%,5.28%,5.82%,7.59%
2026-02-10 12:02:00,14.2%,12.3%,29.9%,22.7%
2026-02-10 12:04:00,31.0%,11.5%,9.07%,9.64%
2026-02-10 12:06:00,37.5%,4.26%,18.4%,14.8%
2026-02-10 12:08:00,35.1%,10.8%,25.4%,26.9%
2026-02-10 12:10:00,46.4%,14.6%,12.5%,13.6%
2026-02-10 12:12:00,50.1%,14.0%,15.9%,7.74%
2026-02-10 12:14:00,36.2%,11.0%,18.6%,11.4%
2026-02-10 12:16:00,38.8%,9.03%,8.39%,9.64%
2026-02-10 12:18:00,37.3%,14.6%,11.4%,11.9%
2026-02-10 12:20:00,48.3%,13.1%,17.7%,25.1%
2026-02-10 12:22:00,36.9%,18.0%,23.3%,23.1%
2026-02-10 12:24:00,56.6%,14.2%,16.3%,14.7%
2026-02-10 12:26:00,16.0%,11.6%,12.8%,19.3%
2026-02-10 12:28:00,36.9%,23.5%,25.6%,13.5%
2026-02-10 12:30:00,34.4%,7.20%,7.15%,17.5%
2026-02-10 12:32:00,57.3%,25.0%,30.0%,18.5%
2026-02-10 12:34:00,34.0%,7.34%,33.6%,8.84%
2026-02-10 12:36:00,39.4%,15.3%,14.4%,13.8%
2026-02-10 12:38:00,71.8%,35.9%,36.6%,34.7%
2026-02-10 12:40:00,35.5%,12.4%,16.2%,13.6%
2026-02-10 12:42:00,12.1%,13.2%,9.54%,6.15%
2026-02-10 12:44:00,53.8%,31.7%,32.8%,29.7%
2026-02-10 12:46:00,54.1%,11.1%,32.5%,65.0%
2026-02-10 12:48:00,41.8%,19.4%,24.9%,11.1%
2026-02-10 12:50:00,14.1%,7.00%,12.1%,8.98%
2026-02-10 12:52:00,45.6%,13.3%,23.3%,10.4%
2026-02-10 12:54:00,170%,23.8%,30.1%,30.5%
2026-02-10 12:56:00,62.7%,23.6%,22.0%,23.3%
2026-02-10 12:58:00,13.9%,21.0%,5.86%,10.1%
2026-02-10 13:00:00,31.2%,17.0%,38.1%,18.6%
2026-02-10 13:02:00,47.0%,12.9%,41.3%,35.4%
2026-02-10 13:04:00,26.7%,31.6%,29.6%,30.1%
2026-02-10 13:06:00,35.5%,28.2%,19.9%,11.3%
2026-02-10 13:08:00,48.5%,10.8%,9.35%,11.2%
2026-02-10 13:10:00,55.1%,25.6%,21.3%,18.8%
2026-02-10 13:12:00,175%,54.8%,36.4%,154%
2026-02-10 13:14:00,40.7%,34.4%,20.7%,19.6%
2026-02-10 13:16:00,47.3%,19.6%,15.2%,17.6%
2026-02-10 13:18:00,35.7%,28.5%,18.3%,17.2%
2026-02-10 13:20:00,55.3%,32.7%,22.1%,20.7%
2026-02-10 13:22:00,17.6%,14.0%,4.59%,12.9%
2026-02-10 13:24:00,39.6%,8.77%,11.8%,13.0%
2026-02-10 13:26:00,19.0%,18.1%,11.6%,10.6%
2026-02-10 13:28:00,41.6%,20.4%,15.1%,15.0%
2026-02-10 13:30:00,49.3%,6.65%,12.2%,10.4%
2026-02-10 13:32:00,26.8%,12.6%,12.6%,13.2%
2026-02-10 13:34:00,46.6%,25.4%,15.7%,12.1%
2026-02-10 13:36:00,132%,16.5%,14.6%,19.3%
2026-02-10 13:38:00,42.8%,5.69%,8.27%,8.08%
2026-02-10 13:40:00,31.7%,12.1%,12.8%,10.4%
2026-02-10 13:42:00,30.9%,19.8%,36.2%,23.6%
2026-02-10 13:44:00,31.8%,8.54%,7.88%,13.8%
2026-02-10 13:46:00,44.4%,11.6%,145%,20.0%
2026-02-10 13:48:00,54.5%,154%,25.9%,281%
2026-02-10 13:50:00,49.9%,18.1%,12.4%,20.1%
2026-02-10 13:52:00,44.2%,14.8%,26.6%,26.6%
2026-02-10 13:54:00,51.1%,16.3%,18.9%,15.4%
2026-02-10 13:56:00,25.8%,9.14%,7.01%,11.1%
2026-02-10 13:58:00,39.9%,27.3%,29.4%,29.0%
2026-02-10 14:00:00,64.6%,15.6%,19.1%,17.8%
2026-02-10 14:02:00,53.8%,15.4%,13.8%,15.5%
2026-02-10 14:04:00,53.5%,13.6%,9.34%,12.6%
2026-02-10 14:06:00,48.1%,7.96%,19.9%,5.70%
2026-02-10 14:08:00,140%,18.1%,29.1%,14.0%
2026-02-10 14:10:00,29.2%,9.34%,11.4%,12.7%
2026-02-10 14:12:00,50.9%,13.2%,11.6%,9.68%
2026-02-10 14:14:00,55.0%,36.0%,42.9%,31.0%
2026-02-10 14:16:00,20.3%,22.1%,13.6%,15.0%
2026-02-10 14:18:00,66.4%,31.1%,41.2%,41.0%
2026-02-10 14:20:00,29.4%,13%,24.5%,23.0%
2026-02-10 14:22:00,60.7%,17.3%,18.1%,18.6%
2026-02-10 14:24:00,136%,13.3%,123%,20.0%
2026-02-10 14:26:00,51.7%,18.6%,15.8%,21.2%
2026-02-10 14:28:00,46.8%,16.5%,23.4%,16.3%
2026-02-10 14:30:00,43.3%,31.3%,21.3%,41.4%
2026-02-10 14:32:00,22.8%,12.7%,10.4%,16.0%
2026-02-10 14:34:00,60.7%,42.9%,18.4%,52.5%
2026-02-10 14:36:00,69.3%,30.4%,20.9%,24.0%
2026-02-10 14:38:00,21.1%,31.7%,16.8%,17.2%
2026-02-10 14:40:00,46.7%,39.3%,35.8%,35.2%
2026-02-10 14:42:00,28.4%,7.97%,8.63%,14.4%
2026-02-10 14:44:00,209%,37.9%,153%,150%
2026-02-10 14:46:00,33.8%,12.5%,15.8%,27.4%
2026-02-10 14:48:00,42.6%,44.7%,61.2%,25.3%
2026-02-10 14:50:00,16.9%,13.1%,11.4%,12.8%
2026-02-10 14:52:00,23.9%,13.0%,19.9%,27.6%
2026-02-10 14:54:00,50.1%,16.0%,16.8%,14.3%
2026-02-10 14:56:00,49.8%,20.3%,30.7%,22.7%
2026-02-10 14:58:00,48.3%,23.7%,18.7%,17.5%
2026-02-10 15:00:00,23.5%,23.8%,30.5%,30.3%
2026-02-10 15:02:00,32.1%,9.58%,8.80%,14.6%
2026-02-10 15:04:00,36.1%,21.6%,47.7%,35.9%
2026-02-10 15:06:00,66.1%,17.2%,14.8%,23.3%
2026-02-10 15:08:00,32.4%,17.3%,12.3%,17.4%
2026-02-10 15:10:00,68.3%,30.3%,39.4%,41.6%
2026-02-10 15:12:00,41.4%,14.9%,15.8%,13.1%
2026-02-10 15:14:00,42.9%,24.7%,12%,23.7%
2026-02-10 15:16:00,36.8%,27.6%,27.8%,24.7%
2026-02-10 15:18:00,17.1%,30.6%,16.9%,18.3%
2026-02-10 15:20:00,57.2%,14.4%,16.8%,20.4%
2026-02-10 15:22:00,41.0%,13.7%,13.9%,6.93%
2026-02-10 15:24:00,55.3%,13.8%,25.1%,32.5%
2026-02-10 15:26:00,46.2%,39.5%,35.1%,41.4%
2026-02-10 15:28:00,48.6%,15.5%,44.5%,29.3%
2026-02-10 15:30:00,73.6%,9.08%,23.6%,23.2%
2026-02-10 15:32:00,44.7%,41.9%,19.9%,13.1%
2026-02-10 15:34:00,9.93%,15.0%,10.2%,11.0%
2026-02-10 15:36:00,60.0%,36.6%,33.4%,43.2%
2026-02-10 15:38:00,46.9%,8.74%,17.5%,10.4%
2026-02-10 15:40:00,58.6%,21.1%,17.8%,19.6%
2026-02-10 15:42:00,29.9%,14.5%,13.1%,15.4%
2026-02-10 15:44:00,35.1%,22.0%,17.6%,17.1%
2026-02-10 15:46:00,43.0%,7.35%,15.6%,9.39%
2026-02-10 15:48:00,68.9%,25.7%,17.7%,18.4%
2026-02-10 15:50:00,53.9%,12.8%,6.27%,11.4%
2026-02-10 15:52:00,26.5%,36.0%,14.2%,23.0%
2026-02-10 15:54:00,56.2%,14.8%,12.7%,15.4%
2026-02-10 15:56:00,62.5%,15.2%,37.4%,17.7%
2026-02-10 15:58:00,35.5%,27.0%,30.4%,28.0%
2026-02-10 16:00:00,33.7%,11.2%,25.8%,17.6%
2026-02-10 16:02:00,29.5%,39.5%,24.6%,30.6%
2026-02-10 16:04:00,60.6%,17.1%,14.3%,18.5%
2026-02-10 16:06:00,24.7%,15.4%,17.7%,26.9%
2026-02-10 16:08:00,36.4%,13.4%,20.0%,24.2%
2026-02-10 16:10:00,59.2%,28.2%,18.0%,36.6%
2026-02-10 16:12:00,52.0%,16.9%,16.0%,22.9%
2026-02-10 16:14:00,53.3%,15.6%,18.9%,24.7%
2026-02-10 16:16:00,69.7%,32.3%,41.9%,21.9%
2026-02-10 16:18:00,23.0%,19.2%,13.8%,24.1%
2026-02-10 16:20:00,31.0%,10.7%,13.8%,9.50%
2026-02-10 16:22:00,61.7%,17.2%,20.9%,31.9%
2026-02-10 16:24:00,44.8%,12.0%,13.6%,99.9%
2026-02-10 16:26:00,36.3%,22.5%,27.3%,25.7%
2026-02-10 16:28:00,44.3%,16.6%,33.4%,18.7%
2026-02-10 16:30:00,47.3%,11.2%,12.4%,10.1%
2026-02-10 16:32:00,35.1%,29.5%,35.3%,22.2%
2026-02-10 16:34:00,46.4%,12.4%,18.1%,13.4%
2026-02-10 16:36:00,53.0%,17.2%,42.1%,54.1%
