"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2"
2026-02-10 09:02:00,134 µs,,456 µs,418 µs,171 µs,123 µs
2026-02-10 09:18:00,1.47 ms,,170 µs,1.31 ms,1.18 ms,139 µs
2026-02-10 09:19:00,1.47 ms,,170 µs,1.31 ms,1.18 ms,139 µs
2026-02-10 09:20:00,1.47 ms,,170 µs,1.31 ms,1.18 ms,139 µs
2026-02-10 09:21:00,1.47 ms,,170 µs,1.31 ms,1.18 ms,139 µs
2026-02-10 09:22:00,1.47 ms,,170 µs,1.31 ms,1.18 ms,139 µs
2026-02-10 09:43:00,,,,160 µs,,
2026-02-10 09:44:00,184 µs,127 µs,138 µs,160 µs,141 µs,566 µs
2026-02-10 09:45:00,184 µs,127 µs,138 µs,160 µs,141 µs,566 µs
2026-02-10 09:46:00,184 µs,127 µs,138 µs,160 µs,141 µs,566 µs
2026-02-10 09:47:00,184 µs,127 µs,138 µs,160 µs,141 µs,566 µs
2026-02-10 09:48:00,184 µs,127 µs,138 µs,,141 µs,566 µs
2026-02-10 10:05:00,,,,154 µs,,
2026-02-10 10:06:00,156 µs,,213 µs,154 µs,159 µs,418 µs
2026-02-10 10:07:00,156 µs,,213 µs,154 µs,159 µs,418 µs
2026-02-10 10:08:00,156 µs,,213 µs,154 µs,159 µs,418 µs
2026-02-10 10:09:00,156 µs,,213 µs,154 µs,159 µs,418 µs
2026-02-10 10:10:00,156 µs,,213 µs,,159 µs,418 µs
2026-02-10 10:30:00,,,,154 µs,,
2026-02-10 10:31:00,479 µs,,124 µs,154 µs,194 µs,160 µs
2026-02-10 10:32:00,479 µs,,124 µs,154 µs,194 µs,160 µs
2026-02-10 10:33:00,479 µs,,124 µs,154 µs,194 µs,160 µs
2026-02-10 10:34:00,479 µs,,124 µs,154 µs,194 µs,160 µs
2026-02-10 10:35:00,479 µs,,124 µs,,194 µs,160 µs
2026-02-10 10:51:00,176 µs,,184 µs,125 µs,135 µs,115 µs
2026-02-10 10:52:00,176 µs,,184 µs,125 µs,135 µs,115 µs
2026-02-10 10:53:00,176 µs,,184 µs,125 µs,135 µs,115 µs
2026-02-10 10:54:00,176 µs,,184 µs,125 µs,135 µs,115 µs
2026-02-10 10:55:00,176 µs,,184 µs,125 µs,135 µs,115 µs
2026-02-10 11:17:00,,,,130 µs,,
2026-02-10 11:18:00,131 µs,,124 µs,130 µs,1.69 ms,171 µs
2026-02-10 11:19:00,131 µs,,124 µs,130 µs,1.69 ms,171 µs
2026-02-10 11:20:00,131 µs,,124 µs,130 µs,1.69 ms,171 µs
2026-02-10 11:21:00,131 µs,,124 µs,130 µs,1.69 ms,171 µs
2026-02-10 11:22:00,131 µs,,124 µs,,1.69 ms,171 µs
2026-02-10 11:37:00,550 µs,,290 µs,236 µs,114 µs,123 µs
2026-02-10 11:38:00,550 µs,,290 µs,236 µs,114 µs,123 µs
2026-02-10 11:39:00,550 µs,,290 µs,236 µs,114 µs,123 µs
2026-02-10 11:40:00,550 µs,,290 µs,236 µs,114 µs,123 µs
2026-02-10 11:41:00,550 µs,,290 µs,236 µs,114 µs,123 µs
2026-02-10 11:55:00,,8.17 s,,,,
2026-02-10 11:56:00,,8.17 s,,,,
2026-02-10 11:57:00,,8.17 s,,,,
2026-02-10 11:58:00,,8.17 s,,,,
2026-02-10 11:59:00,,8.17 s,,,,
2026-02-10 12:00:00,,,,120 µs,,
2026-02-10 12:01:00,377 µs,,373 µs,120 µs,114 µs,305 µs
2026-02-10 12:02:00,377 µs,,373 µs,120 µs,114 µs,305 µs
2026-02-10 12:03:00,377 µs,,373 µs,120 µs,114 µs,305 µs
2026-02-10 12:04:00,377 µs,,373 µs,120 µs,114 µs,305 µs
2026-02-10 12:05:00,377 µs,,373 µs,,114 µs,305 µs
2026-02-10 12:22:00,105 µs,,119 µs,172 µs,146 µs,251 µs
2026-02-10 12:23:00,105 µs,,119 µs,172 µs,146 µs,251 µs
2026-02-10 12:24:00,105 µs,,119 µs,172 µs,146 µs,251 µs
2026-02-10 12:25:00,105 µs,,119 µs,172 µs,146 µs,251 µs
2026-02-10 12:26:00,105 µs,,119 µs,172 µs,146 µs,251 µs
2026-02-10 12:44:00,,,,55.5 ms,,
2026-02-10 12:45:00,,,,55.5 ms,,
