Time,"__name__=""dockerstats_memory_usage_bytes"",id=""2448b4734be3"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2""","__name__=""dockerstats_memory_usage_bytes"",id=""2e7a9b320abc"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""3103e9d23be4"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2""","__name__=""dockerstats_memory_usage_bytes"",id=""5908d36887d3"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1"""
2026-03-20 20:11:37,8400896000,8283070464,5745926144,5645770752
2026-03-20 20:12:07,8389816320,8221388800,5745680384,5645402112
2026-03-20 20:12:37,8295256064,8142209024,5745786880,5644673024
2026-03-20 20:13:07,8190513152,7990640640,5743022080,5643911168
2026-03-20 20:13:37,7863652352,7750242304,5740625920,5639372800
2026-03-20 20:14:07,7687151616,7662972928,5741379584,5639651328
2026-03-20 20:14:37,7610105856,7647219712,5648818176,5640011776
2026-03-20 20:15:07,7652413440,7590260736,5576347648,5599592448
2026-03-20 20:15:37,7663779840,7601332224,5541523456,5520900096
2026-03-20 20:16:07,7675334656,7610052608,5543063552,5522026496
2026-03-20 20:16:37,7606218752,7633403904,5545865216,5524312064
2026-03-20 20:17:07,7615717376,7641808896,5547405312,5525475328
2026-03-20 20:17:37,7640039424,7663759360,5550284800,5527793664
2026-03-20 20:18:07,7653171200,7676555264,5551398912,5528444928
2026-03-20 20:18:37,7697879040,7629201408,5552746496,5528961024
2026-03-20 20:19:07,7743127552,7674093568,5555216384,5531758592
2026-03-20 20:19:37,7587155968,7705518080,5557317632,5471850496
2026-03-20 20:20:07,7600640000,7717933056,5559320576,5473591296
2026-03-20 20:20:37,7616921600,7735083008,5560639488,5474873344
2026-03-20 20:21:07,7634059264,7750389760,5563351040,5477896192
2026-03-20 20:21:37,7647072256,7763779584,5564551168,5477765120
2026-03-20 20:22:07,7673516032,7791304704,5565607936,5478715392
2026-03-20 20:22:37,7719231488,7751929856,5566939136,5479276544
2026-03-20 20:23:07,7682170880,7800307712,5500735488,5480103936
2026-03-20 20:23:37,7719383040,7597584384,5440970752,5480710144
2026-03-20 20:24:07,7758503936,7599968256,5441384448,5337866240
2026-03-20 20:24:37,7677939712,7629074432,5444116480,5339824128
2026-03-20 20:25:07,7687028736,7637057536,5445910528,5341532160
2026-03-20 20:25:37,7643435008,7696502784,5435572224,5227503616
2026-03-20 20:26:07,7588552704,7724494848,5437071360,5229150208
2026-03-20 20:26:37,7616507904,7750742016,5440651264,5234835456
2026-03-20 20:27:07,7626072064,7758770176,5442584576,5236338688
2026-03-20 20:27:37,7661563904,7712792576,5442433024,5236367360
2026-03-20 20:28:07,7521878016,7726460928,5370384384,5169496064
2026-03-20 20:28:37,7473393664,7695077376,5337284608,5092593664
2026-03-20 20:29:07,7355322368,7743270912,5339709440,5027958784
2026-03-20 20:29:37,7339180032,7719583744,5273047040,5037846528
2026-03-20 20:30:07,7452225536,7750111232,5275340800,4971163648
2026-03-20 20:30:37,7354949632,7708254208,5245652992,4904624128
2026-03-20 20:31:07,7366582272,7715958784,5249048576,4910604288
2026-03-20 20:31:37,7405015040,7746215936,5254696960,4920131584
2026-03-20 20:32:07,7416250368,7755579392,5257916416,4926517248
2026-03-20 20:32:37,7450914816,7788818432,5260386304,4930060288
2026-03-20 20:33:07,7414456320,7831027712,5218668544,4760784896
2026-03-20 20:33:37,7441145856,7851012096,5225275392,4775706624
2026-03-20 20:34:07,7457222656,7779307520,5230170112,4784410624
2026-03-20 20:34:37,7477239808,7794081792,5234483200,4795617280
2026-03-20 20:35:07,7406968832,7829946368,5188747264,4727185408
2026-03-20 20:35:37,7326187520,7847047168,5194584064,4677365760
2026-03-20 20:36:07,7366918144,7887155200,5164908544,4600590336
2026-03-20 20:36:37,7343312896,7793319936,5106876416,4593696768
2026-03-20 20:37:07,7392342016,7838232576,5114363904,4606242816
2026-03-20 20:37:37,7302643712,7887388672,5115748352,4604235776
2026-03-20 20:38:07,7331225600,7863058432,5009731584,4587671552
2026-03-20 20:38:37,7326601216,7837286400,4838715392,4599988224
2026-03-20 20:39:07,7368286208,7812911104,4776517632,4566331392
2026-03-20 20:39:37,7326302208,7835418624,4677218304,4512927744
2026-03-20 20:40:07,7359483904,7644839936,4609904640,4504825856
2026-03-20 20:40:37,7332634624,7644909568,4583727104,4478418944
2026-03-20 20:41:07,7334866944,7647268864,4584517632,4485283840
2026-03-20 20:41:37,7360221184,7671361536,4590276608,4491395072
2026-03-20 20:42:07,7445528576,7631155200,4608430080,4502233088
2026-03-20 20:42:37,7477436416,7654850560,4624424960,4518477824
2026-03-20 20:43:07,7442427904,7684399104,4593487872,4511932416
2026-03-20 20:43:37,7375958016,7622971392,4560158720,4517609472
2026-03-20 20:44:07,7383564288,7514976256,4519178240,4489592832
2026-03-20 20:44:37,7392165888,7460368384,4512301056,4473331712
2026-03-20 20:45:07,7440519168,7347130368,4481536000,4479631360
2026-03-20 20:45:37,7485632512,7152562176,4480987136,4480577536
2026-03-20 20:46:07,7452491776,7064084480,4456140800,4491395072
2026-03-20 20:46:37,7504781312,7067656192,4453769216,4501667840
2026-03-20 20:47:07,7546744832,7115522048,4456497152,4502335488
2026-03-20 20:47:37,7516798976,7090077696,4463419392,4506996736
2026-03-20 20:48:07,7554560000,7072092160,4463493120,4533559296
2026-03-20 20:48:37,7561990144,7080677376,4469047296,4538376192
2026-03-20 20:49:07,7578783744,7043084288,4460941312,4550639616
2026-03-20 20:49:37,7598653440,7066075136,4472672256,4560343040
