Time,"__name__=""dockerstats_memory_usage_bytes"",id=""37148f56100e"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2""","__name__=""dockerstats_memory_usage_bytes"",id=""67521290537f"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1""","__name__=""dockerstats_memory_usage_bytes"",id=""a8469a7559fe"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""f30e284a89f1"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2"""
2026-03-18 02:17:42,4766425088,2865147904,4748460032,2846511104
2026-03-18 02:18:12,4756402176,2874302464,4740980736,2855632896
2026-03-18 02:18:42,4754022400,2778951680,4742811648,2759528448
2026-03-18 02:19:12,4706267136,2788196352,4693393408,2768756736
2026-03-18 02:19:42,4762902528,2791481344,4744626176,2771824640
2026-03-18 02:20:12,4710023168,2800545792,4696375296,2781184000
2026-03-18 02:20:42,4770713600,2803609600,4756127744,2784251904
2026-03-18 02:21:12,4744015872,2809655296,4737683456,2790309888
2026-03-18 02:21:42,4733083648,2816233472,4724260864,2797158400
2026-03-18 02:22:12,4712259584,2828304384,4701790208,2809466880
2026-03-18 02:22:42,4726501376,2831384576,4710985728,2812280832
2026-03-18 02:23:12,4737277952,2840166400,4713009152,2820423680
2026-03-18 02:23:42,4741492736,2849169408,4712218624,2830041088
2026-03-18 02:24:12,4734287872,2853003264,4699156480,2833047552
2026-03-18 02:24:42,4764094464,2862673920,4724908032,2841948160
2026-03-18 02:25:12,4683313152,2862956544,4737974272,2841997312
2026-03-18 02:25:42,4705816576,2869026816,4752396288,2848460800
2026-03-18 02:26:12,4735434752,2877546496,4774223872,2857320448
2026-03-18 02:26:42,4716744704,2779377664,4757905408,2759012352
2026-03-18 02:27:12,4788957184,2785337344,4715732992,2765062144
2026-03-18 02:27:42,4687413248,2788519936,4722520064,2768183296
2026-03-18 02:28:12,4701769728,2794635264,4737601536,2774302720
2026-03-18 02:28:42,4713164800,2800787456,4748763136,2780471296
2026-03-18 02:29:12,4724465664,2804903936,4763062272,2784804864
2026-03-18 02:29:42,4744638464,2813169664,4776988672,2792861696
2026-03-18 02:30:12,4756414464,2819284992,4790972416,2798972928
2026-03-18 02:30:42,4776845312,2825428992,4700459008,2805125120
2026-03-18 02:31:12,4787937280,2831552512,4711477248,2811351040
2026-03-18 02:31:42,4694384640,2837786624,4725325824,2817507328
2026-03-18 02:32:12,4705419264,2843914240,4736413696,2823880704
2026-03-18 02:32:42,4720697344,2850045952,4753596416,2829762560
2026-03-18 02:33:12,4740603904,2856161280,4771487744,2836021248
2026-03-18 02:33:42,4752556032,2857865216,4784754688,2837598208
2026-03-18 02:34:12,4775190528,2864185344,4699004928,2843930624
2026-03-18 02:34:42,4792930304,2864218112,4711702528,2843975680
2026-03-18 02:35:12,4718694400,2880929792,4753866752,2859393024
2026-03-18 02:35:42,4745121792,2781302784,4776136704,2761207808
2026-03-18 02:36:12,4769275904,2790473728,4692451328,2770382848
2026-03-18 02:36:42,4790263808,2798141440,4712054784,2778214400
2026-03-18 02:37:12,4692983808,2801328128,4723130368,2781286400
2026-03-18 02:37:42,4710895616,2801364992,4742430720,2781323264
2026-03-18 02:38:12,4748320768,2810544128,4778479616,2790502400
2026-03-18 02:38:42,4789633024,2819731456,4714938368,2799706112
2026-03-18 02:39:12,4720799744,2834059264,4756656128,2812088320
2026-03-18 02:39:42,4748910592,2840485888,4782043136,2818224128
2026-03-18 02:40:12,4768952320,2843254784,4801835008,2821287936
2026-03-18 02:40:42,4696899584,2849394688,4730040320,2827603968
2026-03-18 02:41:12,4728037376,2858557440,4761198592,2836754432
2026-03-18 02:41:42,4750938112,2864607232,4781469696,2842611712
2026-03-18 02:42:12,4776157184,2868027392,4701708288,2845949952
2026-03-18 02:42:42,4708474880,2870849536,4743176192,2849046528
2026-03-18 02:43:12,4762480640,2876948480,4795944960,2855149568
2026-03-18 02:43:42,4705525760,2880020480,4737421312,2858217472
2026-03-18 02:44:12,4753559552,2884124672,4791562240,2862383104
2026-03-18 02:44:42,4719935488,2787913728,4746543104,2766127104
2026-03-18 02:45:12,4769484800,2797035520,4801044480,2775240704
2026-03-18 02:45:42,4726460416,2809425920,4754956288,2787618816
2026-03-18 02:46:12,4767907840,2812477440,4795731968,2790670336
2026-03-18 02:46:42,4716781568,2824671232,4745523200,2803167232
2026-03-18 02:47:12,4756049920,2824683520,4784447488,2803175424
2026-03-18 02:47:42,4728741888,2833862656,4758867968,2812329984
2026-03-18 02:48:12,4719521792,2842976256,4748558336,2822082560
2026-03-18 02:48:42,4702015488,2846081024,4731662336,2824884224
2026-03-18 02:49:12,4801753088,2864197632,4724170752,2842923008
2026-03-18 02:49:42,4743749632,2867281920,4777947136,2846314496
2026-03-18 02:50:12,4730957824,2876362752,4759113728,2855350272
2026-03-18 02:50:42,4785983488,2882740224,4709756928,2861404160
2026-03-18 02:51:12,4764553216,2888798208,4800217088,2867429376
2026-03-18 02:51:42,4740374528,2784632832,4772106240,2763526144
2026-03-18 02:52:12,4727455744,2790797312,4758851584,2769559552
2026-03-18 02:52:42,4752494592,2799882240,4781035520,2778869760
2026-03-18 02:53:12,4784394240,2808786944,4806881280,2788343808
2026-03-18 02:53:42,4807462912,2809278464,4718546944,2788155392
2026-03-18 02:54:12,4734676992,2815209472,4738334720,2794074112
2026-03-18 02:54:42,4755267584,2818232320,4758020096,2797084672
2026-03-18 02:55:12,4776878080,2821234688,4777877504,2800332800
2026-03-18 02:55:42,4806168576,2827190272,4796567552,2806693888
2026-03-18 02:56:12,4719534080,2830290944,4810936320,2809683968
2026-03-18 02:56:42,4766945280,2842427392,4739129344,2821709824
2026-03-18 02:57:12,4799819776,2848624640,4761808896,2832523264
2026-03-18 02:57:42,4723449856,2854395904,4795547648,2838704128
2026-03-18 02:58:12,4786679808,2865999872,4748275712,2847387648
2026-03-18 02:58:42,4791758848,2866442240,4754571264,2850467840
2026-03-18 02:59:12,4819550208,2878787584,4780298240,2859864064
2026-03-18 02:59:42,4722184192,2885206016,4792279040,2868850688
2026-03-18 03:00:12,4739964928,2787028992,4809740288,2770710528
2026-03-18 03:00:42,4751310848,2793689088,4821258240,2776854528
2026-03-18 03:01:12,4756279296,2792910848,4826492928,2777112576
2026-03-18 03:01:42,4770258944,2796097536,4733231104,2779938816
2026-03-18 03:02:12,4787703808,2802212864,4750643200,2786058240
2026-03-18 03:02:42,4801732608,2805579776,4764749824,2789425152
2026-03-18 03:03:12,4822073344,2811953152,4784730112,2795536384
2026-03-18 03:03:42,4763435008,2836025344,4727115776,2820014080
2026-03-18 03:04:12,4778655744,2839343104,4742115328,2822811648
2026-03-18 03:04:42,4797865984,2842165248,4761600000,2825887744
2026-03-18 03:05:12,4814417920,2845327360,4778029056,2828951552
2026-03-18 03:05:42,4731977728,2851463168,4803317760,2835087360
2026-03-18 03:06:12,4755083264,2857578496,4826013696,2841206784
2026-03-18 03:06:42,4779921408,2863718400,4743577600,2847334400
2026-03-18 03:07:12,4802801664,2870214656,4766351360,2853445632
2026-03-18 03:07:42,4723236864,2879152128,4794945536,2862637056
2026-03-18 03:08:12,4761096192,2888527872,4833476608,2872004608
2026-03-18 03:08:42,4802678784,2799464448,4766187520,2782765056
2026-03-18 03:09:12,4822429696,2805571584,4789379072,2788864000
2026-03-18 03:09:42,4737572864,2808922112,4809392128,2791940096
2026-03-18 03:10:12,4768989184,2820022272,4731998208,2801094656
2026-03-18 03:10:42,4787642368,2820067328,4750909440,2801397760
2026-03-18 03:11:12,4815949824,2826444800,4779036672,2807238656
2026-03-18 03:11:42,4731506688,2826211328,4802576384,2807529472
2026-03-18 03:12:12,4773748736,2838048768,4736380928,2816421888
2026-03-18 03:12:42,4804198400,2842079232,4769468416,2822553600
2026-03-18 03:13:12,4743147520,2844631040,4816998400,2825609216
2026-03-18 03:13:42,4793286656,2847965184,4758401024,2828677120
2026-03-18 03:14:12,4733964288,2850762752,4806447104,2831740928
2026-03-18 03:14:42,4794236928,2856898560,4761178112,2840887296
2026-03-18 03:15:12,4744368128,2866049024,4815130624,2846986240
2026-03-18 03:15:42,4789116928,2866352128,4752396288,2847023104
2026-03-18 03:16:12,4741079040,2875473920,4812722176,2856144896
2026-03-18 03:16:42,4792508416,2878283776,4756070400,2859245568
2026-03-18 03:17:12,4737925120,2884370432,4810645504,2865324032
2026-03-18 03:17:42,4811780096,2795343872,4777885696,2776248320
2026-03-18 03:18:12,4784930816,2798235648,4747599872,2779111424
2026-03-18 03:18:42,4776099840,2804371456,4837412864,2787307520
2026-03-18 03:19:12,4757225472,2810478592,4830834688,2793377792
2026-03-18 03:19:42,4763832320,2825723904,4836683776,2808520704
2026-03-18 03:20:12,4758192128,2835013632,4827172864,2817757184
2026-03-18 03:20:42,4734738432,2835640320,4809416704,2818572288
2026-03-18 03:21:12,4837265408,2847186944,4798722048,2829844480
2026-03-18 03:21:42,4826345472,2853302272,4787449856,2835902464
2026-03-18 03:22:12,4820332544,2867486720,4786393088,2847940608
2026-03-18 03:22:42,4802228224,2870566912,4768931840,2851004416
2026-03-18 03:23:12,4839194624,2876620800,4792209408,2857033728
2026-03-18 03:23:42,4779778048,2888839168,4833394688,2869223424
2026-03-18 03:24:12,4753641472,2897911808,4813295616,2878275584
2026-03-18 03:24:42,4776951808,2793267200,4828549120,2881277952
2026-03-18 03:25:12,4806856704,2796257280,4852097024,2779058176
2026-03-18 03:25:42,4837326848,2799280128,4772646912,2782072832
2026-03-18 03:26:12,4775174144,2805383168,4804194304,2787987456
2026-03-18 03:26:42,4806676480,2808233984,4832460800,2791251968
2026-03-18 03:27:12,4852146176,2818060288,4864196608,2801270784
2026-03-18 03:27:42,4782182400,2826022912,4789178368,2808733696
2026-03-18 03:28:12,4764372992,2837864448,4762329088,2820792320
2026-03-18 03:28:42,4775735296,2844266496,4776312832,2826665984
2026-03-18 03:29:12,4793933824,2853179392,4799225856,2835836928
2026-03-18 03:29:42,4813312000,2859352064,4816379904,2842030080
2026-03-18 03:30:12,4828397568,2865500160,4833775616,2848190464
2026-03-18 03:30:42,4838703104,2865528832,4841680896,2851803136
2026-03-18 03:31:12,4760698880,2880831488,4766371840,2867646464
2026-03-18 03:31:42,4771360768,2883092480,4774232064,2867675136
2026-03-18 03:32:12,4787843072,2889379840,4791422976,2873790464
2026-03-18 03:32:42,4818718720,2901667840,4823621632,2886074368
2026-03-18 03:33:12,4832776192,2796732416,4838649856,2781614080
2026-03-18 03:33:42,4848234496,2799812608,4856836096,2784698368
2026-03-18 03:34:12,4778856448,2812039168,4782583808,2796916736
2026-03-18 03:34:42,4799995904,2821238784,4804100096,2806362112
2026-03-18 03:35:12,4829052928,2828374016,4829507584,2810933248
2026-03-18 03:35:42,4847190016,2833743872,4855164928,2818572288
2026-03-18 03:36:12,4756430848,2836557824,4871135232,2821632000
2026-03-18 03:36:42,4772950016,2841862144,4788051968,2827120640
2026-03-18 03:37:12,4807290880,2851872768,4815306752,2836938752
2026-03-18 03:37:42,4833312768,2863427584,4840759296,2846126080
2026-03-18 03:38:12,4851978240,2869297152,4859133952,2852270080
2026-03-18 03:38:42,4764934144,2869334016,4768870400,2852298752
2026-03-18 03:39:12,4788609024,2872393728,4799127552,2855350272
2026-03-18 03:39:42,4832804864,2881818624,4840308736,2864525312
2026-03-18 03:40:12,4859363328,2884644864,4866580480,2867576832
2026-03-18 03:40:42,4785922048,2890784768,4793409536,2873704448
2026-03-18 03:41:12,4812615680,2893844480,4819857408,2876760064
2026-03-18 03:41:42,4859822080,2906087424,4867346432,2888986624
2026-03-18 03:42:12,4789198848,2808164352,4795772928,2790432768
2026-03-18 03:42:42,4820328448,2810982400,4825460736,2793512960
2026-03-18 03:43:12,4759625728,2823200768,4872929280,2805710848
2026-03-18 03:43:42,4796899328,2823233536,4807520256,2805747712
2026-03-18 03:44:12,4853665792,2829561856,4860370944,2811830272
2026-03-18 03:44:42,4795555840,2832392192,4803481600,2814906368
2026-03-18 03:45:12,4856979456,2844557312,4864364544,2827055104
2026-03-18 03:45:42,4802301952,2847633408,4806647808,2830118912
2026-03-18 03:46:12,4861935616,2856755200,4881428480,2839244800
2026-03-18 03:46:42,4798709760,2856787968,4818169856,2839281664
2026-03-18 03:47:12,4855926784,2865913856,4872495104,2848395264
2026-03-18 03:47:42,4818714624,2881150976,4836851712,2865704960
2026-03-18 03:48:12,4865347584,2881187840,4878782464,2865725440
2026-03-18 03:48:42,4850139136,2887294976,4871159808,2871816192
2026-03-18 03:49:12,4846862336,2899771392,4867129344,2883952640
2026-03-18 03:49:42,4837027840,2905583616,4856754176,2890014720
2026-03-18 03:50:12,4830515200,2807349248,4852469760,2791714816
2026-03-18 03:50:42,4819648512,2813648896,4842676224,2797965312
2026-03-18 03:51:12,4801531904,2816716800,4822937600,2801045504
2026-03-18 03:51:42,4804571136,2834141184,4829114368,2816307200
2026-03-18 03:52:12,4779069440,2834452480,4804378624,2816331776
2026-03-18 03:52:42,4870959104,2837286912,4896305152,2819395584
2026-03-18 03:53:12,4846964736,2837372928,4876648448,2819436544
2026-03-18 03:53:42,4775522304,2840674304,4903510016,2822742016
2026-03-18 03:54:12,4806766592,2843426816,4824506368,2825486336
2026-03-18 03:54:42,4849029120,2849468416,4863541248,2831515648
2026-03-18 03:55:12,4790804480,2861461504,4895440896,2843475968
2026-03-18 03:55:42,4820193280,2864517120,4817960960,2848628736
2026-03-18 03:56:12,4868841472,2882281472,4860604416,2866331648
2026-03-18 03:56:42,4804497408,2888245248,4896272384,2874535936
2026-03-18 03:57:12,4821716992,2891239424,4909125632,2875265024
2026-03-18 03:57:42,4860928000,2897223680,4829134848,2881339392
2026-03-18 03:58:12,4893331456,2900221952,4855193600,2884345856
2026-03-18 03:58:42,4829589504,2909011968,4890234880,2893103104
2026-03-18 03:59:12,4859715584,2809786368,4921499648,2794876928
2026-03-18 03:59:42,4845473792,2816532480,4909719552,2801602560
2026-03-18 04:00:12,4861607936,2821931008,4818329600,2806988800
2026-03-18 04:00:42,4875657216,2825011200,4832313344,2810068992
2026-03-18 04:01:12,4893040640,2831159296,4849782784,2816180224
2026-03-18 04:01:42,4818313216,2846490624,4885127168,2831499264
2026-03-18 04:02:12,4835414016,2852618240,4899491840,2837614592
2026-03-18 04:02:42,4861730816,2862084096,4925648896,2847068160
2026-03-18 04:03:12,4888285184,2874048512,4844621824,2859044864
2026-03-18 04:03:42,4813398016,2887417856,4880338944,2872008704
2026-03-18 04:04:12,4834258944,2892468224,4894674944,2877407232
2026-03-18 04:04:42,4853481472,2895548416,4913856512,2880491520
2026-03-18 04:05:12,4870078464,2898726912,4822962176,2883551232
2026-03-18 04:05:42,4889268224,2901897216,4842201088,2886631424
2026-03-18 04:06:12,4799995904,2906124288,4859813888,2890649600
2026-03-18 04:06:42,4841791488,2812702720,4902445056,2796396544
2026-03-18 04:07:12,4872343552,2824929280,4825108480,2808590336
2026-03-18 04:07:42,4891582464,2828025856,4844298240,2811703296
2026-03-18 04:08:12,4808462336,2837401600,4869083136,2821074944
2026-03-18 04:08:42,4825317376,2840485888,4885868544,2824159232
2026-03-18 04:09:12,4858343424,2848690176,4918898688,2830266368
2026-03-18 04:09:42,4891160576,2854821888,4842139648,2836393984
2026-03-18 04:10:12,4812607488,2864017408,4871188480,2845548544
2026-03-18 04:10:42,4851322880,2873184256,4909842432,2854727680
2026-03-18 04:11:12,4875304960,2879291392,4826017792,2860826624
2026-03-18 04:11:42,4906024960,2885423104,4856655872,2866962432
2026-03-18 04:12:12,4828884992,2894573568,4887687168,2876100608
2026-03-18 04:12:42,4848869376,2897649664,4907700224,2879184896
2026-03-18 04:13:12,4871909376,2903752704,4823302144,2885287936
2026-03-18 04:13:42,4905693184,2903793664,4856913920,2885320704
2026-03-18 04:14:12,4857958400,2913206272,4916744192,2894462976
2026-03-18 04:14:42,4908638208,2808467456,4859502592,2897534976
2026-03-18 04:15:12,4866744320,2823761920,4928184320,2805440512
2026-03-18 04:15:42,4815314944,2829885440,4874772480,2811547648
2026-03-18 04:16:12,4869091328,2835996672,4930498560,2817630208
2026-03-18 04:16:42,4811083776,2839085056,4877340672,2820706304
2026-03-18 04:17:12,4871774208,2851250176,4828635136,2833125376
2026-03-18 04:17:42,4821278720,2857381888,4878118912,2839236608
2026-03-18 04:18:12,4867948544,2863493120,4929052672,2845593600
2026-03-18 04:18:42,4833157120,2875490304,4888133632,2857934848
2026-03-18 04:19:12,4808261632,2878529536,4866269184,2860707840
2026-03-18 04:19:42,4902678528,2881585152,4850094080,2863763456
2026-03-18 04:20:12,4891332608,2890629120,4840853504,2872815616
2026-03-18 04:20:42,4880429056,2896707584,4937891840,2879205376
2026-03-18 04:21:12,4855693312,2902745088,4919750656,2885246976
2026-03-18 04:21:42,4849377280,2917982208,4910481408,2900594688
2026-03-18 04:22:12,4911423488,2810748928,4855111680,2792955904
2026-03-18 04:22:42,4877623296,2822696960,4923547648,2803286016
2026-03-18 04:23:12,4833792000,2827988992,4878409728,2808578048
2026-03-18 04:23:42,4825296896,2834079744,4870639616,2814631936
2026-03-18 04:24:12,4814598144,2840129536,4853809152,2821484544
2026-03-18 04:24:42,4918525952,2849951744,4848996352,2831241216
2026-03-18 04:25:12,4832010240,2854080512,4860895232,2833399808
2026-03-18 04:25:42,4859150336,2858213376,4887429120,2839109632
2026-03-18 04:26:12,4895768576,2870128640,4912529408,2851504128
2026-03-18 04:26:42,4898136064,2879119360,4916785152,2860429312
2026-03-18 04:27:12,4907483136,2885148672,4916674560,2866376704
2026-03-18 04:27:42,4862435328,2894069760,4866322432,2876071936
2026-03-18 04:28:12,4836839424,2897154048,4952866816,2878562304
2026-03-18 04:28:42,4873072640,2900234240,4871385088,2881576960
2026-03-18 04:29:12,4912275456,2909200384,4905230336,2890551296
2026-03-18 04:29:42,4923224064,2912284672,4916162560,2893979648
2026-03-18 04:30:12,4826845184,2915344384,4927459328,2897272832
2026-03-18 04:30:42,4840816640,2918428672,4941475840,2900111360
2026-03-18 04:31:12,4858281984,2816008192,4850778112,2799046656
2026-03-18 04:31:42,4888117248,2828095488,4879609856,2810626048
2026-03-18 04:32:12,4901838848,2834391040,4897538048,2817241088
2026-03-18 04:32:42,4823842816,2849726464,4926799872,2832572416
2026-03-18 04:33:12,4832194560,2849738752,4935086080,2832826368
2026-03-18 04:33:42,4861440000,2861998080,4856659968,2845179904
2026-03-18 04:34:12,4871303168,2867875840,4872298496,2848587776
2026-03-18 04:34:42,4898394112,2873511936,4893216768,2857902080
2026-03-18 04:35:12,4912345088,2882682880,4907237376,2863607808
2026-03-18 04:35:42,4926095360,2885758976,4922884096,2866692096
2026-03-18 04:36:12,4830769152,2889064448,4932976640,2869751808
2026-03-18 04:36:42,4853010432,2894966784,4847861760,2875887616
2026-03-18 04:37:12,4869988352,2898026496,4864438272,2878947328
2026-03-18 04:37:42,4901462016,2907484160,4895989760,2888519680
2026-03-18 04:38:12,4932472832,2916397056,4924747776,2897444864
2026-03-18 04:38:42,4843724800,2919477248,4943925248,2900525056
2026-03-18 04:39:12,4858769408,2919489536,4850892800,2900520960
2026-03-18 04:39:42,4888739840,2815234048,4880539648,2903756800
2026-03-18 04:40:12,4926947328,2826838016,4924116992,2807820288
2026-03-18 04:40:42,4856639488,2833625088,4847935488,2814607360
2026-03-18 04:41:12,4889939968,2839736320,4878671872,2821124096
2026-03-18 04:41:42,4931846144,2848935936,4920696832,2830036992
2026-03-18 04:42:12,4863713280,2858090496,4856274944,2839187456
2026-03-18 04:42:42,4899942400,2864238592,4889927680,2845569024
2026-03-18 04:43:12,4837081088,2876452864,4935397376,2857709568
2026-03-18 04:43:42,4885430272,2891743232,4869660672,2872987648
2026-03-18 04:44:12,4915425280,2894802944,4899672064,2878316544
2026-03-18 04:44:42,4867051520,2905583616,4961406976,2888790016
2026-03-18 04:45:12,4909342720,2907000832,4893892608,2890440704
2026-03-18 04:45:42,4861259776,2916155392,4953235456,2899599360
2026-03-18 04:46:12,4917071872,2922250240,4898611200,2905686016
2026-03-18 04:46:42,4856578048,2817736704,4948979712,2801373184
2026-03-18 04:47:12,4925886464,2832941056,4907499520,2816823296
2026-03-18 04:47:42,4880109568,2842103808,4862386176,2825736192
2026-03-18 04:48:12,4932849664,2848190464,4913029120,2831822848
2026-03-18 04:48:42,4876853248,2854301696,4861689856,2837929984
2026-03-18 04:49:12,4862894080,2872520704,4951019520,2856140800
2026-03-18 04:49:42,4946898944,2880733184,4920725504,2862215168
2026-03-18 04:50:12,4891680768,2886803456,4862779392,2868252672
2026-03-18 04:50:42,4864028672,2886873088,4943380480,2868297728
2026-03-18 04:51:12,4856086528,2898960384,4936683520,2880360448
2026-03-18 04:51:42,4957638656,2905063424,4926173184,2886434816
2026-03-18 04:52:12,4942127104,2914136064,4911640576,2895470592
2026-03-18 04:52:42,4924035072,2920271872,4901150720,2903674880
2026-03-18 04:53:12,4900290560,2920321024,4876316672,2903707648
2026-03-18 04:53:42,4908183552,2825973760,4877783040,2809171968
2026-03-18 04:54:12,4954181632,2837164032,4920553472,2820730880
2026-03-18 04:54:42,4954025984,2840186880,4908138496,2823499776
2026-03-18 04:55:12,4895375360,2849083392,4955115520,2832400384
2026-03-18 04:55:42,4869058560,2852102144,4927225856,2835415040
2026-03-18 04:56:12,4904394752,2855092224,4950171648,2838405120
2026-03-18 04:56:42,4945686528,2866954240,4875661312,2850271232
2026-03-18 04:57:12,4906995712,2869956608,4943200256,2853269504
2026-03-18 04:57:42,4942454784,2870030336,4964892672,2853343232
2026-03-18 04:58:12,4983889920,2875969536,4885311488,2859282432
2026-03-18 04:58:42,4920291328,2878988288,4917125120,2862305280
2026-03-18 04:59:12,4960763904,2893770752,4958064640,2877079552
2026-03-18 04:59:42,4950355968,2902671360,4974915584,2885959680
2026-03-18 05:00:12,4967870464,2908782592,4884889600,2892075008
2026-03-18 05:00:42,4981907456,2914942976,4898914304,2898227200
2026-03-18 05:01:12,4891734016,2921082880,4916334592,2904350720
2026-03-18 05:01:42,4899688448,2921127936,4924227584,2904379392
2026-03-18 05:02:12,4904923136,2921127936,4929470464,2904387584
2026-03-18 05:02:42,4918910976,2924462080,4943491072,2907463680
2026-03-18 05:03:12,4930273280,2927271936,4954791936,2910527488
2026-03-18 05:03:42,4938182656,2927312896,4962717696,2910556160
2026-03-18 05:04:12,4957782016,2826293248,4980154368,2808778752
2026-03-18 05:04:42,4979179520,2832433152,4893454336,2814930944
2026-03-18 05:05:12,4893900800,2840076288,4916338688,2822565888
2026-03-18 05:05:42,4938555392,2844692480,4970323968,2827186176
2026-03-18 05:06:12,4961243136,2878701568,4993359872,2861613056
2026-03-18 05:06:42,4988850176,2884837376,4910845952,2867752960
2026-03-18 05:07:12,4999303168,2884841472,4921315328,2867757056
2026-03-18 05:07:42,5012447232,2884870144,4934438912,2867798016
2026-03-18 05:08:12,4926578688,2890993664,4957134848,2873901056
2026-03-18 05:08:42,4951908352,2899230720,4982480896,2880040960
2026-03-18 05:09:12,4975927296,2905358336,5005172736,2886156288
2026-03-18 05:09:42,5010587648,2914562048,4933144576,2895409152
2026-03-18 05:10:12,4935983104,2920689664,4966182912,2901516288
2026-03-18 05:10:42,4959600640,2920730624,4989775872,2901590016
2026-03-18 05:11:12,4986732544,2923794432,5016801280,2904649728
2026-03-18 05:11:42,5016481792,2927136768,4938522624,2907738112
2026-03-18 05:12:12,4950667264,2936061952,4977815552,2916896768
2026-03-18 05:12:42,4974329856,2936102912,5001461760,2916941824
2026-03-18 05:13:12,4995436544,2936111104,4914581504,2916937728
2026-03-18 05:13:42,4930293760,2945298432,4956528640,2926125056
2026-03-18 05:14:12,4965642240,2951417856,4989763584,2934337536
2026-03-18 05:14:42,5011873792,2957570048,4927668224,2940461056
2026-03-18 05:15:12,4957073408,2858070016,4966907904,2840645632
2026-03-18 05:15:42,5018140672,2865467392,5015785472,2848272384
2026-03-18 05:16:12,4970237952,2876116992,4965847040,2858905600
2026-03-18 05:16:42,5015961600,2882228224,5011804160,2865299456
2026-03-18 05:17:12,4950097920,2882453504,4951355392,2865479680
2026-03-18 05:17:42,5006364672,2888355840,5002006528,2871160832
2026-03-18 05:18:12,4954890240,2894446592,4948267008,2878320640
2026-03-18 05:18:42,5012639744,2901344256,5005496320,2884694016
2026-03-18 05:19:12,4971192320,2912718848,4964048896,2896605184
2026-03-18 05:19:42,5043974144,2915811328,4925607936,2899681280
2026-03-18 05:20:12,5035761664,2924929024,5024182272,2908749824
2026-03-18 05:20:42,5003132928,2934317056,4992987136,2917847040
2026-03-18 05:21:12,4974829568,2940174336,4963667968,2923872256
2026-03-18 05:21:42,4958973952,2946269184,4943376384,2929930240
2026-03-18 05:22:12,5036548096,2946314240,5020430336,2929954816
2026-03-18 05:22:42,5023850496,2949419008,5005225984,2933002240
2026-03-18 05:23:12,5000167424,2952482816,4986339328,2936033280
2026-03-18 05:23:42,4987105280,2955567104,4967759872,2939076608
2026-03-18 05:24:12,4974092288,2854273024,4953137152,2945105920
2026-03-18 05:24:42,4975771648,2860470272,4960526336,2843860992
2026-03-18 05:25:12,5018484736,2869456896,4995497984,2853085184
2026-03-18 05:25:42,5055922176,2875510784,5024595968,2858917888
2026-03-18 05:26:12,4986560512,2885132288,4946145280,2867892224
2026-03-18 05:26:42,5008101376,2888192000,4963930112,2870947840
2026-03-18 05:27:12,5039165440,2897104896,4988973056,2879827968
2026-03-18 05:27:42,5081612288,2908979200,5014667264,2892029952
2026-03-18 05:28:12,5006090240,2921340928,5046439936,2903834624
2026-03-18 05:28:42,5070581760,2930266112,4986089472,2913275904
2026-03-18 05:29:12,5035192320,2939445248,4942876672,2922139648
2026-03-18 05:29:42,5086961664,2945400832,4992090112,2928074752
2026-03-18 05:30:12,5095956480,2951516160,5000941568,2934185984
2026-03-18 05:30:42,4996734976,2951548928,5009321984,2934738944
2026-03-18 05:31:12,5026091008,2858909696,5038755840,2842750976
2026-03-18 05:31:42,5034012672,2859200512,5046644736,2842775552
2026-03-18 05:32:12,5051740160,2865053696,4956680192,2849153024
2026-03-18 05:32:42,5078437888,2874253312,4982620160,2858172416
2026-03-18 05:33:12,5089808384,2877673472,4993921024,2861228032
2026-03-18 05:33:42,5010325504,2888065024,5023203328,2871828480
2026-03-18 05:34:12,5029769216,2898853888,5040619520,2883039232
2026-03-18 05:34:42,5044084736,2901938176,4946206720,2885857280
2026-03-18 05:35:12,5057216512,2909372416,4959948800,2891972608
2026-03-18 05:35:42,5076226048,2912448512,4979175424,2895060992
2026-03-18 05:36:12,5102968832,2921623552,5003587584,2906660864
2026-03-18 05:36:42,5012979712,2924707840,5018492928,2909736960
2026-03-18 05:37:12,5032955904,2930876416,5041160192,2915852288
2026-03-18 05:37:42,5056000000,2940067840,4956446720,2925043712
2026-03-18 05:38:12,5066190848,2940071936,4966883328,2925309952
2026-03-18 05:38:42,5079330816,2940112896,4980023296,2925080576
2026-03-18 05:39:12,5006528512,2952425472,5015048192,2937294848
2026-03-18 05:39:42,5037899776,2961625088,5046456320,2946490368
2026-03-18 05:40:12,5070966784,2860371968,4966297600,2845229056
2026-03-18 05:40:42,5096955904,2863460352,4995952640,2848313344
2026-03-18 05:41:12,5010247680,2863579136,5016952832,2848313344
2026-03-18 05:41:42,5039984640,2866642944,5046636544,2851397632
2026-03-18 05:42:12,5081919488,2878283776,4984643584,2863120384
2026-03-18 05:42:42,5009784832,2881937408,5014290432,2866683904
2026-03-18 05:43:12,5030752256,2881937408,5035454464,2866958336
2026-03-18 05:43:42,5081899008,2897424384,4979159040,2882080768
2026-03-18 05:44:12,5108920320,2900484096,5006221312,2885541888
