Time,"__name__=""dockerstats_memory_usage_bytes"",id=""0cd2d8d58c18"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""6f7f8ac1cb36"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2""","__name__=""dockerstats_memory_usage_bytes"",id=""7644cd0a6602"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1""","__name__=""dockerstats_memory_usage_bytes"",id=""7f7806dc2042"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner3""","__name__=""dockerstats_memory_usage_bytes"",id=""bca28762949e"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner4""","__name__=""dockerstats_memory_usage_bytes"",id=""e471240ed05b"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2"""
2026-03-10 18:28:17,5661806592,4193849344,4268457984,4280864768,4248899584,4294967296
2026-03-10 18:28:47,5790388224,4294266880,4277526528,4294692864,4180844544,4198563840
2026-03-10 18:29:17,5818978304,4294873088,4284403712,4294324224,4223131648,4212039680
2026-03-10 18:29:47,6154416128,4293881856,4293799936,4142657536,4203458560,4246511616
2026-03-10 18:30:17,6171254784,4287881216,4149788672,4179152896,4235481088,4256714752
2026-03-10 18:30:47,6187532288,4294803456,4154413056,4206444544,4256567296,4260024320
2026-03-10 18:31:17,6112350208,4294709248,4155981824,4188758016,4294111232,4272869376
2026-03-10 18:31:47,6156214272,4278607872,4156379136,4235743232,4294901760,4274716672
2026-03-10 18:32:17,6198665216,4290691072,4174835712,4284796928,4218605568,4294873088
2026-03-10 18:32:47,6220128256,4260528128,4180836352,4293902336,4240535552,4293177344
2026-03-10 18:33:17,6153175040,4293558272,4187987968,4294008832,4255162368,4285317120
2026-03-10 18:33:47,6186876928,4292980736,4194811904,4215529472,4294082560,4293582848
2026-03-10 18:34:17,6260948992,4276625408,4205568000,4254445568,4294275072,4293361664
2026-03-10 18:34:47,6325829632,4274241536,4211302400,4280467456,4293332992,4294520832
2026-03-10 18:35:17,6362742784,4279066624,4020154368,4139020288,4218433536,4200734720
2026-03-10 18:35:47,6404096000,4278910976,3975868416,4166000640,4242083840,4220067840
2026-03-10 18:36:17,6426857472,4294619136,3979177984,4199804928,4294922240,4294967296
2026-03-10 18:36:47,6689755136,4294938624,3978924032,4204986368,4243976192,4221583360
2026-03-10 18:37:17,6367825920,4273082368,4013518848,4235571200,4188483584,4232601600
2026-03-10 18:37:47,6382342144,4277248000,4192862208,4197523456,4195418112,4244729856
2026-03-10 18:38:17,6422212608,4281655296,4121391104,4284661760,4206788608,4248932352
2026-03-10 18:38:47,6448058368,4280508416,4116307968,4236640256,4234207232,4259831808
2026-03-10 18:39:17,6464589824,4294508544,4125302784,4278771712,4261306368,4270624768
2026-03-10 18:39:47,6482231296,4294946816,4130332672,4291395584,4282081280,4284112896
2026-03-10 18:40:17,6395670528,4294373376,4134563840,4293828608,4289593344,4287221760
