Time,"__name__=""dockerstats_memory_usage_bytes"",id=""0dad7441fca6"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2""","__name__=""dockerstats_memory_usage_bytes"",id=""1e90f9caa9e3"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""9f0188587dc4"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner4""","__name__=""dockerstats_memory_usage_bytes"",id=""d856b9fa972d"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner3""","__name__=""dockerstats_memory_usage_bytes"",id=""df7d33e94132"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1""","__name__=""dockerstats_memory_usage_bytes"",id=""ee087d56bc0e"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2"""
2026-02-13 11:23:48,4198834176,4049453056,4103741440,4072222720,4059668480,4125663232
2026-02-13 11:24:18,4198838272,4050214912,4103749632,4072108032,4059672576,4125704192
2026-02-13 11:24:48,4198838272,4051603456,4103786496,4072112128,4059672576,4125982720
2026-02-13 11:25:18,4198862848,4052918272,4103872512,4072235008,4059701248,4125831168
2026-02-13 11:25:48,4198952960,4054626304,4104396800,4072710144,4059947008,4126183424
2026-02-13 11:26:18,4198993920,4055986176,4104724480,4073041920,4060123136,4126412800
2026-02-13 11:26:48,4199055360,4057505792,4105031680,4073345024,4060307456,4126601216
2026-02-13 11:27:18,4199084032,4058898432,4105158656,4073496576,4060389376,4126679040
2026-02-13 11:27:48,4199084032,4060299264,4105261056,4073574400,4060434432,4126736384
2026-02-13 11:28:18,4199354368,4061700096,4105314304,4073664512,4060463104,4126801920
2026-02-13 11:28:48,4199182336,4063559680,4105609216,4073910272,4060647424,4126994432
2026-02-13 11:29:18,4199329792,4066152448,4106076160,4074442752,4060860416,4127399936
2026-02-13 11:29:48,4199358464,4068831232,4106317824,4074618880,4060958720,4127551488
2026-02-13 11:30:18,4199481344,4071526400,4106657792,4075024384,4061167616,4127850496
2026-02-13 11:30:48,4199505920,4074524672,4106792960,4075118592,4061220864,4127895552
2026-02-13 11:31:18,4199538688,4076838912,4107038720,4075417600,4061421568,4128014336
2026-02-13 11:31:48,4199575552,4079431680,4107206656,4075569152,4061528064,4128088064
2026-02-13 11:32:18,4192448512,4082089984,4107448320,4075819008,4061687808,4195311616
2026-02-13 11:32:48,4192489472,4084682752,4107714560,4076060672,4061814784,4195442688
2026-02-13 11:33:18,4192571392,4087091200,4107935744,4076322816,4061949952,4195602432
2026-02-13 11:33:48,4192628736,4090716160,4108431360,4076748800,4062220288,4195758080
2026-02-13 11:34:18,4192657408,4095455232,4108587008,4076937216,4062306304,4195872768
2026-02-13 11:34:48,4192690176,4100481024,4108783616,4077105152,4062400512,4195950592
2026-02-13 11:35:18,4192858112,4105605120,4109410304,4077805568,4062875648,4196286464
2026-02-13 11:35:48,4192866304,4110503936,4109430784,4077809664,4062879744,4196286464
2026-02-13 11:36:18,4192903168,4115763200,4109664256,4078051328,4063043584,4196401152
2026-02-13 11:36:48,4192931840,4120600576,4109783040,4078170112,4063125504,4196450304
2026-02-13 11:37:18,4192935936,4125855744,4109787136,4078186496,4063125504,4196470784
2026-02-13 11:37:48,4193013760,4130996224,4110413824,4078546944,4063461376,4196601856
2026-02-13 11:38:18,4193099776,4136013824,4110483456,4078878720,4063748096,4196737024
2026-02-13 11:38:48,4193132544,4055465984,4110659584,4079017984,4063883264,4196786176
2026-02-13 11:39:18,4193521664,4065099776,4111237120,4079640576,4064301056,4197019648
2026-02-13 11:39:48,4193558528,4074868736,4111474688,4079845376,4064477184,4197097472
2026-02-13 11:40:18,4193652736,4084580352,4112060416,4080218112,4064780288,4197224448
2026-02-13 11:40:48,4194017280,4093947904,4112269312,4080660480,4065218560,4197376000
2026-02-13 11:41:18,4193878016,4103426048,4112666624,4081078272,4065603584,4197523456
2026-02-13 11:41:48,4193923072,4112949248,4112822272,4081201152,4065710080,4197588992
2026-02-13 11:42:18,4193959936,4123004928,4113063936,4081455104,4065968128,4197666816
2026-02-13 11:42:48,4194021376,4132511744,4113281024,4081684480,4066193408,4197732352
2026-02-13 11:43:18,4194095104,4142403584,4113616896,4082032640,4066455552,4198117376
2026-02-13 11:43:48,4194115584,4148932608,4114038784,4082184192,4066582528,4197912576
2026-02-13 11:44:18,4194291712,4149440512,4114231296,4082716672,4066996224,4198166528
2026-02-13 11:44:48,4194316288,4149731328,4114407424,4082860032,4067028992,4198285312
2026-02-13 11:45:18,4194385920,4150398976,4114800640,4083269632,4067151872,4198694912
2026-02-13 11:45:48,4194435072,4151103488,4114935808,4083396608,4067201024,4198780928
2026-02-13 11:46:18,4194435072,4151169024,4114939904,4083412992,4067201024,4198801408
2026-02-13 11:46:48,4194725888,4194623488,4205260800,3968774144,4204888064,4198871040
2026-02-13 11:47:18,4194922496,4194922496,4205408256,4087709696,4171309056,4199034880
2026-02-13 11:47:48,4194693120,4195651584,4205580288,4087848960,4171087872,4199161856
2026-02-13 11:48:18,4194775040,4195909632,4205772800,4088061952,4171157504,4199370752
2026-02-13 11:48:48,4194783232,4196139008,4205838336,4088098816,4171169792,4199407616
2026-02-13 11:49:18,4194820096,4196413440,4205953024,4086071296,4169068544,4199526400
2026-02-13 11:49:48,4194832384,4197187584,4206071808,4086149120,4169080832,4199591936
2026-02-13 11:50:18,4194836480,4197900288,4206149632,4086267904,4169089024,4199723008
2026-02-13 11:50:48,4194844672,4198625280,4206194688,4085198848,4168015872,4199710720
2026-02-13 11:51:18,4194852864,4199305216,4206284800,4085313536,4168028160,4199829504
2026-02-13 11:51:48,4194865152,4199985152,4206338048,4084252672,4167225344,4199845888
2026-02-13 11:52:18,4194889728,4200755200,4206497792,4076920832,4159721472,4200038400
2026-02-13 11:52:48,4194914304,4201533440,4206624768,4077015040,4159492096,4200108032
2026-02-13 11:53:18,4194922496,4202237952,4206714880,4074995712,4157370368,4200222720
2026-02-13 11:53:48,4194926592,4203245568,4206755840,4074995712,4157374464,4200226816
2026-02-13 11:54:18,4195237888,4204093440,4207095808,4074307584,4156432384,4200525824
2026-02-13 11:54:48,4195037184,4205547520,4207439872,4073545728,4155518976,4200730624
2026-02-13 11:55:18,4195061760,4206948352,4207562752,4073684992,4155572224,4200833024
2026-02-13 11:55:48,4195074048,4208451584,4207656960,4072689664,4154568704,4200873984
2026-02-13 11:56:18,4195098624,4209491968,4207706112,4072755200,4154597376,4200935424
2026-02-13 11:56:48,4195164160,4105355264,4207972352,4071915520,4153630720,4201119744
2026-02-13 11:57:18,4195221504,4106698752,4208189440,4072161280,4153954304,4201328640
2026-02-13 11:57:48,4195233792,4108103680,4208304128,4071170048,4152655872,4201377792
2026-02-13 11:58:18,4195229696,4110131200,4208304128,4070129664,4151582720,4201406464
2026-02-13 11:58:48,4195237888,4110712832,4208336896,4070133760,4151582720,4201414656
2026-02-13 11:59:18,4195237888,4112211968,4208443392,4070264832,4151590912,4201541632
2026-02-13 11:59:48,4195270656,4115185664,4208713728,4069421056,4150579200,4201992192
2026-02-13 12:00:18,4195287040,4118765568,4208828416,4069572608,4150624256,4201852928
2026-02-13 12:00:48,4195282944,4120608768,4208869376,4069576704,4150628352,4201857024
2026-02-13 12:01:18,4195295232,4122918912,4208971776,4069715968,4150673408,4201963520
2026-02-13 12:01:48,4195315712,4125822976,4209209344,4069904384,4150771712,4294443008
2026-02-13 12:02:18,4117962752,4128591872,4209364992,4070129664,4150841344,4158857216
2026-02-13 12:02:48,4118056960,4131237888,4209639424,4070408192,4151021568,4159021056
2026-02-13 12:03:18,4118118400,4133806080,4209864704,4070899712,4151181312,4159168512
2026-02-13 12:03:48,4118126592,4136300544,4209938432,4070694912,4151205888,4159221760
2026-02-13 12:04:18,4118192128,4140077056,4210221056,4070977536,4151357440,4159414272
2026-02-13 12:04:48,4118261760,4144803840,4210397184,4071108608,4151451648,4159500288
2026-02-13 12:05:18,4118380544,4150247424,4210782208,4071546880,4151705600,4159770624
2026-02-13 12:05:48,4118401024,4155006976,4210888704,4071628800,4151762944,4159815680
2026-02-13 12:06:18,4118437888,4160000000,4211122176,4071878656,4151939072,4159967232
2026-02-13 12:06:48,4118507520,4164833280,4211359744,4072071168,4152086528,4160110592
2026-02-13 12:07:18,4118507520,4169695232,4211359744,4065640448,4145627136,4160143360
2026-02-13 12:07:48,4118528000,4174602240,4211515392,4065775616,4145733632,4160172032
2026-02-13 12:08:18,4118528000,4180045824,4211515392,4065804288,4145733632,4160204800
2026-02-13 12:08:48,4118556672,4184891392,4211642368,4066033664,4145795072,4160245760
2026-02-13 12:09:18,4118736896,4191629312,4212195328,4065378304,4145090560,4160602112
2026-02-13 12:09:48,4118786048,4201050112,4212428800,4065595392,4080087040,4160958464
2026-02-13 12:10:18,4119085056,4210475008,4212674560,4064813056,4079210496,4160868352
2026-02-13 12:10:48,4118855680,4114710528,4212867072,4065140736,4079353856,4160909312
2026-02-13 12:11:18,4119027712,4124663808,4213223424,4065366016,4079656960,4161138688
2026-02-13 12:11:48,4119138304,4134010880,4213534720,4065697792,4079910912,4161298432
2026-02-13 12:12:18,4119314432,4143493120,4214108160,4065185792,4079276032,4161589248
2026-02-13 12:12:48,4119425024,4152455168,4214378496,4010950656,4079452160,4161781760
2026-02-13 12:13:18,4119552000,4163051520,4214730752,4010450944,4078657536,4161949696
2026-02-13 12:13:48,4119670784,4172369920,4214980608,4009705472,4077776896,4162084864
2026-02-13 12:14:18,4119760896,4177444864,4215218176,4010102784,4042006528,4162256896
2026-02-13 12:14:48,4119797760,4211642368,4197875712,4145565696,4014387200,4162285568
2026-02-13 12:15:18,4119846912,4211802112,4197994496,4145688576,4014444544,4162420736
2026-02-13 12:15:48,4119883776,4212654080,4198244352,4145958912,4014555136,4162617344
2026-02-13 12:16:18,4119883776,4212752384,4198244352,4145987584,4014563328,4162650112
2026-02-13 12:16:48,4119887872,4213092352,4198285312,4144914432,4013486080,4162654208
2026-02-13 12:17:18,4119891968,4213432320,4198543360,4144943104,4013490176,4162686976
2026-02-13 12:17:48,4119916544,4213927936,4198449152,4144009216,4012470272,4162809856
2026-02-13 12:18:18,4119949312,4214362112,4198563840,4144152576,4012507136,4162953216
2026-02-13 12:18:48,4119969792,4214759424,4198690816,4144267264,4012556288,4163039232
2026-02-13 12:19:18,4120002560,4215111680,4198793216,4144402432,4012621824,4163133440
2026-02-13 12:19:48,4120014848,4215500800,4198883328,4144439296,4012642304,4163153920
2026-02-13 12:20:18,4120014848,4216135680,4198973440,4144586752,4012658688,4163297280
2026-02-13 12:20:48,4120035328,4216975360,4199227392,4144791552,4012720128,4163465216
2026-02-13 12:21:18,4120043520,4217483264,4199522304,4145033216,4012781568,4163682304
2026-02-13 12:21:48,4120096768,4218454016,4199788544,4145344512,4012929024,4163940352
2026-02-13 12:22:18,4120170496,4219240448,4200017920,4141297664,4008706048,4164157440
2026-02-13 12:22:48,4120227840,4220112896,4200296448,4141543424,4008808448,4164358144
2026-02-13 12:23:18,4120289280,4220928000,4200468480,4141752320,4008955904,4164505600
2026-02-13 12:23:48,4120367104,4221718528,4200693760,4142002176,4009070592,4164677632
2026-02-13 12:24:18,4120387584,4222636032,4200792064,4142116864,4009115648,4164747264
2026-02-13 12:24:48,4120432640,4222988288,4200968192,4142243840,4009201664,4164861952
2026-02-13 12:25:18,4120489984,4224303104,4201144320,4142460928,4009283584,4165066752
2026-02-13 12:25:48,4120559616,4226437120,4201586688,4142874624,4009521152,4165410816
2026-02-13 12:26:18,4120576000,4227325952,4201738240,4143067136,4009574400,4165566464
2026-02-13 12:26:48,4120657920,4228599808,4202098688,4143390720,4009787392,4165779456
2026-02-13 12:27:18,4120662016,4229906432,4202160128,4143484928,4009820160,4165869568
2026-02-13 12:27:48,4120715264,4231303168,4202381312,4143677440,4009902080,4166017024
2026-02-13 12:28:18,4120772608,4233035776,4202590208,4143902720,4010049536,4119863296
2026-02-13 12:28:48,4196397056,4234178560,4202668032,4143960064,4010094592,4119928832
2026-02-13 12:29:18,4196593664,4235837440,4202708992,4144009216,4010123264,4119961600
2026-02-13 12:29:48,4196593664,4237225984,4202762240,4144013312,4010139648,4119961600
2026-02-13 12:30:18,4196671488,4239691776,4203028480,4144324608,4010291200,4120195072
2026-02-13 12:30:48,4196724736,4242284544,4203171840,4144439296,4010659840,4120240128
2026-02-13 12:31:18,4196724736,4245303296,4203180032,4144472064,4010389504,4120272896
2026-02-13 12:31:48,4196741120,4247478272,4203302912,4143489024,4009373696,4120629248
2026-02-13 12:32:18,4196794368,4250169344,4203520000,4143730688,4009521152,4120535040
2026-02-13 12:32:48,4197101568,4252766208,4203720704,4141776896,4007473152,4120641536
2026-02-13 12:33:18,4196876288,4255080448,4203880448,4141957120,4007600128,4121268224
2026-02-13 12:33:48,4196929536,4152422400,4204154880,4142174208,4007809024,4120875008
2026-02-13 12:34:18,4196978688,4155797504,4204343296,4140216320,4005810176,4121042944
2026-02-13 12:34:48,4197019648,4158541824,4204494848,4140310528,4005883904,4121124864
2026-02-13 12:35:18,4197089280,4163158016,4204773376,4138520576,4003954688,4121358336
2026-02-13 12:35:48,4197150720,4168593408,4205010944,4138684416,4004118528,4121477120
2026-02-13 12:36:18,4197240832,4173639680,4205481984,4138098688,4003356672,4121821184
2026-02-13 12:36:48,4197232640,4179292160,4205531136,4137025536,4002283520,4121800704
2026-02-13 12:37:18,4197330944,4183293952,4205895680,4131008512,3996180480,4122050560
2026-02-13 12:37:48,4197347328,4187951104,4206071808,4129001472,3994144768,4122107904
2026-02-13 12:38:18,4197347328,4192923648,4206071808,4129026048,3931394048,4122128384
2026-02-13 12:38:48,4197351424,4197941248,4206092288,4127948800,3930316800,4122128384
2026-02-13 12:39:18,4197400576,4202717184,4206309376,4127117312,3929518080,4122238976
2026-02-13 12:39:48,4197683200,4294053888,4105646080,4089974784,4061749248,4122320896
2026-02-13 12:40:18,4197519360,4081602560,4106444800,4096184320,4062482432,4122517504
2026-02-13 12:40:48,4197572608,4090912768,4106964992,4096671744,4062982144,4122542080
2026-02-13 12:41:18,4197851136,4102262784,4109238272,4099035136,4065148928,4122877952
2026-02-13 12:41:48,4197904384,4111142912,4109570048,4099321856,4065423360,4122951680
2026-02-13 12:42:18,4197924864,4121030656,4110004224,4099780608,4065849344,4123013120
2026-02-13 12:42:48,4197982208,4084629504,4110802944,4100583424,4066562048,4123111424
2026-02-13 12:43:18,4198051840,4094771200,4111466496,4101259264,4067188736,4123230208
2026-02-13 12:43:48,4198264832,4104249344,4112228352,4101984256,4067909632,4123336704
2026-02-13 12:44:18,4198293504,4114268160,4112437248,4102234112,4068098048,4123410432
2026-02-13 12:44:48,4198359040,4120563712,4112871424,4102680576,4068495360,4123488256
2026-02-13 12:45:18,4198461440,4121018368,4113334272,4103385088,4068888576,4123652096
2026-02-13 12:45:48,4198502400,4121333760,4113510400,4103278592,4068978688,4123774976
2026-02-13 12:46:18,4198510592,4121755648,4113707008,4103438336,4068995072,4123889664
2026-02-13 12:46:48,4198526976,4122189824,4113809408,4103520256,4069023744,4123959296
2026-02-13 12:47:18,4198551552,4122632192,4113952768,4103680000,4069060608,4124110848
2026-02-13 12:47:48,4198572032,4123074560,4114063360,4103819264,4069093376,4124221440
2026-02-13 12:48:18,4198580224,4123447296,4114132992,4103901184,4069126144,4124278784
2026-02-13 12:48:48,4198592512,4123906048,4114272256,4104040448,4069199872,4124352512
2026-02-13 12:49:18,4198596608,4124229632,4114272256,4104044544,4069199872,4124360704
2026-02-13 12:49:48,4198637568,4124557312,4114468864,4104192000,4069310464,4124430336
2026-02-13 12:50:18,4198658048,4124798976,4114575360,4104318976,4069355520,4124545024
2026-02-13 12:50:48,4198674432,4125655040,4114853888,4104536064,4069433344,4124704768
2026-02-13 12:51:18,4198719488,4127014912,4115316736,4105031680,4069593088,4125093888
2026-02-13 12:51:48,4198768640,4127711232,4115705856,4105388032,4069752832,4125331456
2026-02-13 12:52:18,4198801408,4128415744,4116049920,4106022912,4069941248,4125753344
2026-02-13 12:52:48,4198838272,4129292288,4116262912,4105965568,4070047744,4125650944
2026-02-13 12:53:18,4198866944,4130041856,4116422656,4106129408,4070117376,4125782016
2026-02-13 12:53:48,4198871040,4130705408,4116451328,4106133504,4070117376,4125782016
2026-02-13 12:54:18,4198871040,4131393536,4116455424,4106166272,4070125568,4125814784
2026-02-13 12:54:48,4198912000,4132106240,4116549632,4106248192,4070174720,4125872128
2026-02-13 12:55:18,4198940672,4132839424,4116660224,4106366976,4070227968,4125978624
2026-02-13 12:55:48,4198998016,4134715392,4117352448,4107063296,4070592512,4126371840
2026-02-13 12:56:18,4199010304,4136214528,4117733376,4107345920,4071022592,4126523392
2026-02-13 12:56:48,4199043072,4137787392,4118069248,4107685888,4070973440,4126736384
2026-02-13 12:57:18,4199325696,4139163648,4118183936,4107816960,4071067648,4126781440
2026-02-13 12:57:48,4199350272,4140515328,4118278144,4108169216,4071133184,4126826496
2026-02-13 12:58:18,4199133184,4142100480,4118548480,4108181504,4071346176,4126937088
2026-02-13 12:58:48,4199145472,4143501312,4118577152,4108275712,4071624704,4127207424
2026-02-13 12:59:18,4199182336,4144820224,4118827008,4108451840,4071555072,4127072256
2026-02-13 12:59:48,4199202816,4146159616,4118941696,4108550144,4071628800,4127125504
2026-02-13 13:00:18,4199219200,4147961856,4119121920,4108734464,3944607744,4127789056
2026-02-13 13:00:48,4199256064,4151222272,4119515136,4109094912,3944808448,4196585472
2026-02-13 13:01:18,4190466048,4153868288,4119822336,4109467648,3945017344,4196745216
2026-02-13 13:01:48,4190494720,4156268544,4119998464,4109590528,3945070592,4196810752
2026-02-13 13:02:18,4190523392,4158955520,4120150016,4109807616,3945177088,4196921344
2026-02-13 13:02:48,4190568448,4161687552,4120506368,4110155776,3945418752,4197064704
2026-02-13 13:03:18,4190617600,4164243456,4120715264,4110401536,3945603072,4197163008
2026-02-13 13:03:48,4190670848,4166905856,4120870912,4110548992,4075352064,4197289984
2026-02-13 13:04:18,4190670848,4169510912,4120870912,4110557184,4075352064,4197302272
2026-02-13 13:04:48,4190691328,4219121664,4218372096,4175196160,3947466752,4197347328
2026-02-13 13:05:18,4190707712,4222717952,4218482688,4175327232,3947532288,4197437440
2026-02-13 13:05:48,4190765056,4228050944,4218748928,4175544320,3947798528,4197490688
2026-02-13 13:06:18,4190826496,4233256960,4219191296,4176023552,3948331008,4197629952
2026-02-13 13:06:48,4190892032,4238766080,4219588608,4176429056,3948797952,4197732352
2026-02-13 13:07:18,4190982144,4243951616,4220387328,4177235968,3949867008,4197986304
2026-02-13 13:07:48,4191019008,4143980544,4220604416,4177432576,3950088192,4198060032
2026-02-13 13:08:18,4191076352,4149424128,4221009920,4177866752,3950567424,4198203392
2026-02-13 13:08:48,4191084544,4154105856,4221296640,4178137088,3950813184,4198273024
2026-02-13 13:09:18,4191203328,4159565824,4221865984,4178763776,3951513600,4198477824
2026-02-13 13:09:48,4191227904,4164530176,4222320640,4178931712,3951730688,4198510592
2026-02-13 13:10:18,4191350784,4172533760,4222676992,4179689472,3952451584,4198903808
2026-02-13 13:10:48,4191473664,4182405120,4223148032,4180033536,3953029120,4198961152
2026-02-13 13:11:18,4191571968,4192604160,4223901696,4180848640,3954098176,4199149568
2026-02-13 13:11:48,4191588352,4198928384,4223946752,4180873216,3954139136,4199202816
