Time,"__name__=""dockerstats_memory_usage_bytes"",id=""4803d20c0a2b"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2""","__name__=""dockerstats_memory_usage_bytes"",id=""50491906c364"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1""","__name__=""dockerstats_memory_usage_bytes"",id=""7d566f6372a9"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""a0b9d55c18b2"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner3""","__name__=""dockerstats_memory_usage_bytes"",id=""dd8966529fa6"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner4""","__name__=""dockerstats_memory_usage_bytes"",id=""e7d7d83e2085"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2"""
2026-02-20 17:03:21,2456834048,1304711168,1359736832,2537938944,1320861696,1311440896
2026-02-20 17:03:51,2456846336,1304723456,1376034816,2537992192,1320910848,1311494144
2026-02-20 17:04:21,2456862720,1304748032,1391386624,2538078208,1321000960,1311592448
2026-02-20 17:04:51,2456891392,1304772608,1408413696,2538143744,1321070592,1313767424
2026-02-20 17:05:21,2456903680,1304780800,1423712256,2538205184,1321127936,1313869824
2026-02-20 17:05:51,2456936448,1304813568,1439092736,2538278912,1321193472,1313935360
2026-02-20 17:06:21,2456969216,1304842240,1456820224,2540474368,1321283584,1314025472
2026-02-20 17:06:51,2456981504,1304866816,1366016000,2540515328,1321340928,1314078720
2026-02-20 17:07:21,2459107328,1304891392,1381163008,2540593152,1321426944,1314164736
2026-02-20 17:07:51,2459156480,1304936448,1381257216,2540703744,1321521152,1314263040
2026-02-20 17:08:21,2459160576,1304989696,1381322752,2540740608,1321562112,1314304000
2026-02-20 17:08:51,2459168768,1304997888,1382002688,2540904448,1321721856,1314467840
2026-02-20 17:09:21,2459185152,1305026560,1382727680,2541039616,1321869312,1314693120
2026-02-20 17:09:51,2459185152,1305018368,1383292928,2541039616,1321869312,1314701312
2026-02-20 17:10:21,2459213824,1305751552,1384222720,2541420544,1322307584,1315106816
2026-02-20 17:10:51,2459213824,1305763840,1384808448,2541498368,1322393600,1315209216
2026-02-20 17:11:21,2459246592,1305825280,1385443328,2541776896,1322672128,1315471360
2026-02-20 17:11:51,2459308032,1305882624,1386045440,2542206976,1323102208,1315913728
2026-02-20 17:12:21,2461425664,1305915392,1386651648,2542419968,1323577344,1316114432
2026-02-20 17:12:51,2461446144,1308037120,1387233280,2542538752,1323425792,1316225024
2026-02-20 17:13:21,2461511680,1308106752,1388179456,2542919680,1325912064,1316605952
2026-02-20 17:13:51,2461515776,1308119040,1389363200,2543009792,1326006272,1316700160
2026-02-20 17:14:21,2461515776,1308114944,1390477312,2543075328,1326063616,1316765696
2026-02-20 17:14:51,2461532160,1308127232,1391738880,2543255552,1326252032,1316937728
2026-02-20 17:15:21,2466496512,1308135424,1392951296,2543308800,1326391296,1317085184
2026-02-20 17:15:51,2468429824,1308143616,1394102272,2543480832,1326497792,1317163008
2026-02-20 17:16:21,2468442112,1308147712,1395175424,2543796224,1326555136,1319325696
2026-02-20 17:16:51,2468450304,1308160000,1396387840,2543669248,1326694400,1319452672
2026-02-20 17:17:21,2468524032,1308213248,1397202944,2543841280,1326862336,1319641088
2026-02-20 17:17:51,2468524032,1308209152,1398382592,2543841280,1326874624,1319641088
2026-02-20 17:18:21,2468528128,1308254208,1400188928,2544029696,1327075328,1319837696
2026-02-20 17:18:51,2468536320,1308258304,1402347520,2544160768,1327202304,1319972864
2026-02-20 17:19:21,2468560896,1308282880,1407840256,2544730112,1327779840,1320538112
2026-02-20 17:19:51,2511134720,1309052928,1410224128,2547904512,1330941952,1360031744
2026-02-20 17:20:21,2511183872,1309114368,1412517888,2547965952,1331007488,1360146432
2026-02-20 17:20:51,2511249408,1309130752,1414619136,2548088832,1331138560,1360351232
2026-02-20 17:21:21,2511294464,1309143040,1416564736,2548240384,1331539968,1360543744
2026-02-20 17:21:51,2511310848,1309155328,1418727424,2548293632,1331339264,1360650240
2026-02-20 17:22:21,2511331328,1309163520,1420906496,2548391936,1331437568,1360740352
2026-02-20 17:22:51,2511351808,1309196288,1423319040,2548494336,1331552256,1360859136
2026-02-20 17:23:21,2511355904,1309253632,1427382272,2548707328,1331769344,1361096704
2026-02-20 17:23:51,2511360000,1309274112,1433866240,2548817920,1331900416,1361207296
2026-02-20 17:24:21,2511380480,1309286400,1438453760,2551123968,1332092928,1361440768
2026-02-20 17:24:51,2511409152,1309306880,1443012608,2551324672,1332379648,1361752064
2026-02-20 17:25:21,2511429632,1309331456,1447141376,2551902208,1332609024,1361981440
2026-02-20 17:25:51,2511478784,1309368320,1451167744,2551930880,1332899840,1362366464
2026-02-20 17:26:21,2511536128,1309396992,1455534080,2552201216,1333166080,1362694144
2026-02-20 17:26:51,2511544320,1309405184,1459646464,2552348672,1333321728,1362837504
2026-02-20 17:27:21,2511560704,1309446144,1463685120,2552553472,1333522432,1369341952
2026-02-20 17:27:51,2511589376,1309462528,1468067840,2552635392,1333608448,1369698304
2026-02-20 17:28:21,2513842176,1309474816,1371529216,2555379712,1333899264,1369731072
2026-02-20 17:28:51,2513846272,1309483008,1380605952,2555383808,1333903360,1369722880
2026-02-20 17:29:21,2513948672,1309544448,1388351488,2555711488,1334202368,1370095616
2026-02-20 17:29:51,2514030592,1311711232,1396338688,2556116992,1334607872,1370423296
2026-02-20 17:30:21,2514042880,1311739904,1404690432,2556551168,1334874112,1370869760
2026-02-20 17:30:51,2514075648,1311756288,1413165056,2556493824,1335005184,1370873856
2026-02-20 17:31:21,2514116608,1311780864,1420992512,2556735488,1335230464,1371054080
2026-02-20 17:31:51,2514137088,1311793152,1431494656,2556801024,1335287808,1371123712
2026-02-20 17:32:21,2514153472,1311805440,1439854592,2556919808,1335406592,1371242496
2026-02-20 17:32:51,2514178048,1311817728,1447661568,2556968960,1337577472,1371308032
2026-02-20 17:33:21,2514182144,1311985664,1464139776,2557313024,1338040320,1371824128
2026-02-20 17:33:51,2514223104,1312014336,1480749056,2557616128,1338343424,1372135424
2026-02-20 17:34:21,2514264064,1312051200,1389629440,2557931520,1338748928,1372725248
2026-02-20 17:34:51,2514305024,1312075776,1405014016,2560151552,1338863616,1372573696
2026-02-20 17:35:21,2514309120,1312079872,1420587008,2560204800,1338916864,1372626944
2026-02-20 17:35:51,2514309120,1312079872,1437491200,2560204800,1338920960,1372631040
2026-02-20 17:36:21,2514464768,1312169984,1452290048,2560389120,1339076608,1374920704
2026-02-20 17:36:51,2514526208,1312215040,1470025728,2560552960,1339228160,1375072256
2026-02-20 17:37:21,2516639744,1312227328,1382883328,2560704512,1339301888,1375150080
2026-02-20 17:37:51,2516639744,1312227328,1398579200,2560700416,1339301888,1375158272
2026-02-20 17:38:21,2516692992,1312276480,1398689792,2560823296,1339449344,1375313920
2026-02-20 17:38:51,2516705280,1312292864,1398890496,2560897024,1339506688,1375404032
2026-02-20 17:39:21,2516725760,1312305152,1399861248,2561122304,1339719680,1375645696
2026-02-20 17:39:51,2516746240,1312317440,1400557568,2561282048,1339883520,1375809536
2026-02-20 17:40:21,2516754432,1312325632,1401487360,2561417216,1340071936,1375948800
2026-02-20 17:40:51,2516795392,1312456704,1402056704,2561691648,1340411904,1376247808
2026-02-20 17:41:21,2516803584,1312456704,1402642432,2561769472,1340452864,1376309248
2026-02-20 17:41:51,2516840448,1312501760,1402761216,2562007040,1340657664,1376534528
2026-02-20 17:42:21,2516856832,1312514048,1403277312,2562232320,1340780544,1376657408
2026-02-20 17:42:51,2516852736,1312514048,1403777024,2562228224,1340780544,1376661504
2026-02-20 17:43:21,2518966272,1312526336,1405091840,2562347008,1340923904,1377341440
2026-02-20 17:43:51,2518970368,1312534528,1406386176,2565427200,1341067264,1376952320
2026-02-20 17:44:21,2518978560,1313439744,1407422464,2565689344,1345949696,1377185792
2026-02-20 17:44:51,2518994944,1315557376,1408757760,2566045696,1346310144,1377554432
2026-02-20 17:45:21,2519003136,1315565568,1410002944,2566119424,1348497408,1377656832
2026-02-20 17:45:51,2518999040,1315561472,1410961408,2566123520,1348763648,1377660928
2026-02-20 17:46:21,2519011328,1315577856,1412362240,2566316032,1348718592,1377849344
2026-02-20 17:46:51,2519040000,1315639296,1413644288,2566512640,1348939776,1380192256
2026-02-20 17:47:21,2519064576,1315667968,1414750208,2566754304,1349136384,1380458496
2026-02-20 17:47:51,2519060480,1315655680,1415512064,2566758400,1349140480,1380462592
2026-02-20 17:48:21,2519097344,1315688448,1417060352,2567462912,1349816320,1381031936
2026-02-20 17:48:51,2519109632,1315696640,1419272192,2567499776,1349865472,1381179392
2026-02-20 17:49:21,2519117824,1315721216,1421639680,2567737344,1350123520,1381462016
2026-02-20 17:49:51,2519146496,1315741696,1424023552,2568024064,1350406144,1381748736
2026-02-20 17:50:21,2519150592,1315741696,1426227200,2568122368,1350496256,1381871616
2026-02-20 17:50:51,2519162880,1315762176,1428455424,2568339456,1350721536,1382092800
2026-02-20 17:51:21,2519298048,1315803136,1430581248,2568519680,1350828032,1382150144
2026-02-20 17:51:51,2519310336,1315819520,1432821760,2568605696,1350909952,1382227968
2026-02-20 17:52:21,2519314432,1315831808,1435082752,2568736768,1351069696,1382379520
2026-02-20 17:52:51,2519334912,1315852288,1437224960,2568835072,1351155712,1382514688
2026-02-20 17:53:21,2519363584,1315897344,1439674368,2571264000,1351557120,1382899712
2026-02-20 17:53:51,2519658496,1315930112,1444237312,2571501568,1351811072,1383153664
2026-02-20 17:54:21,2519392256,1315938304,1450668032,2571694080,1352011776,1383358464
2026-02-20 17:54:51,2519425024,1315971072,1455169536,2572107776,1352450048,1383776256
2026-02-20 17:55:21,2519494656,1315975168,1458823168,2572161024,1352507392,1383837696
2026-02-20 17:55:51,2519502848,1315983360,1463189504,2572242944,1352585216,1383948288
2026-02-20 17:56:21,2519527424,1316003840,1466998784,2572398592,1352732672,1384083456
2026-02-20 17:56:51,2519539712,1316012032,1471684608,2572451840,1352802304,1384157184
2026-02-20 17:57:21,2519543808,1316274176,1475977216,2572546048,1352839168,1384194048
2026-02-20 17:57:51,2519556096,1316020224,1480077312,2572546048,1352892416,1384247296
2026-02-20 17:58:21,2521677824,1316040704,1485099008,2572681216,1353080832,1384435712
2026-02-20 17:58:51,2521702400,1316061184,1388572672,2572873728,1353281536,1384644608
2026-02-20 17:59:21,2521747456,1316110336,1397268480,2573312000,1353715712,1385168896
2026-02-20 17:59:51,2521755648,1318223872,1405263872,2573377536,1353785344,1385242624
2026-02-20 18:00:21,2521784320,1318240256,1413738496,2573496320,1354162176,1385426944
2026-02-20 18:00:51,2521808896,1318260736,1421635584,2573676544,1354067968,1385578496
2026-02-20 18:01:21,2521853952,1318277120,1430069248,2573799424,1354186752,1385693184
2026-02-20 18:01:51,2521874432,1318309888,1437949952,2573930496,1354317824,1385828352
2026-02-20 18:02:21,2521882624,1318334464,1446178816,2573983744,1354391552,1385902080
2026-02-20 18:02:51,2521890816,1318342656,1454170112,2574057472,1354457088,1385971712
2026-02-20 18:03:21,2521911296,1318375424,1465724928,2576257024,1354600448,1386119168
2026-02-20 18:03:51,2521931776,1318400000,1482031104,2576453632,1354801152,1386315776
2026-02-20 18:04:21,2521964544,1318424576,1395154944,2576723968,1355059200,1387118592
2026-02-20 18:04:51,2521980928,1318445056,1410314240,2576797696,1355169792,1386668032
2026-02-20 18:05:21,2521997312,1318453248,1427148800,2576924672,1355288576,1387094016
2026-02-20 18:05:51,2522038272,1318502400,1442369536,2577186816,1357651968,1387094016
2026-02-20 18:06:21,2522058752,1318563840,1458540544,2577559552,1357758464,1389297664
2026-02-20 18:06:51,2522075136,1318580224,1474097152,2577330176,1357807616,1389359104
2026-02-20 18:07:21,2522148864,1318633472,1489149952,2577481728,1357955072,1389486080
2026-02-20 18:07:51,2522177536,1318666240,1399234560,2577567744,1358041088,1389613056
2026-02-20 18:08:21,2524295168,1318686720,1410772992,2577625088,1358086144,1389666304
2026-02-20 18:08:51,2524311552,1318703104,1411751936,2577657856,1358123008,1390227456
2026-02-20 18:09:21,2524327936,1318719488,1413828608,2577788928,1358233600,1389821952
2026-02-20 18:09:51,2524344320,1318727680,1416175616,2577829888,1358286848,1389899776
2026-02-20 18:10:21,2524340224,1318731776,1418506240,2577883136,1358323712,1389965312
2026-02-20 18:10:51,2524364800,1318739968,1420279808,2577932288,1358356480,1390043136
2026-02-20 18:11:21,2524430336,1318785024,1424748544,2578124800,1360625664,1392283648
2026-02-20 18:11:51,2524446720,1320902656,1427664896,2578157568,1360654336,1392340992
2026-02-20 18:12:21,2524463104,1320919040,1429868544,2580307968,1360691200,1392685056
2026-02-20 18:12:51,2524467200,1320919040,1431961600,2580316160,1360695296,1392685056
2026-02-20 18:13:21,2524479488,1320935424,1434173440,2580336640,1360719872,1392459776
2026-02-20 18:13:51,2524483584,1320935424,1438519296,2580357120,1360736256,1392717824
2026-02-20 18:14:21,2524516352,1321897984,1440903168,2581491712,1361854464,1392947200
2026-02-20 18:14:51,2524520448,1321897984,1442992128,2581491712,1361854464,1392934912
2026-02-20 18:15:21,2524545024,1321934848,1445249024,2583736320,1361981440,1393070080
2026-02-20 18:15:51,2524557312,1321955328,1447686144,2583822336,1362071552,1393410048
2026-02-20 18:16:21,2524569600,1321979904,1449541632,2583932928,1362190336,1393258496
2026-02-20 18:16:51,2524590080,1321996288,1451741184,2584055808,1362321408,1393381376
2026-02-20 18:17:21,2526703616,1322008576,1453907968,2584154112,1362427904,1393483776
2026-02-20 18:17:51,2526715904,1322016768,1456234496,2584207360,1362472960,1393524736
2026-02-20 18:18:21,2526736384,1322033152,1458376704,2586382336,1362558976,1393610752
2026-02-20 18:18:51,2526736384,1322033152,1460056064,2586386432,1362558976,1393606656
2026-02-20 18:19:21,2526781440,1322078208,1462599680,2586533888,1362685952,1393729536
2026-02-20 18:19:51,2526785536,1322078208,1464750080,2586550272,1362706432,1394028544
2026-02-20 18:20:21,2526859264,1322119168,1467002880,2586730496,1362817024,1393905664
2026-02-20 18:20:51,2526900224,1322151936,1468743680,2586783744,1362870272,1393958912
2026-02-20 18:21:21,2526937088,1322164224,1471086592,2586808320,1362890752,1393979392
2026-02-20 18:21:51,2526937088,1322164224,1473150976,2586804224,1362894848,1393979392
2026-02-20 18:22:21,2526957568,1322184704,1475682304,2586841088,1362931712,1394020352
2026-02-20 18:22:51,2526978048,1322225664,1477705728,2586877952,1362964480,1394049024
2026-02-20 18:23:21,2526990336,1322233856,1479892992,2586923008,1362980864,1394065408
2026-02-20 18:23:51,2526998528,1322242048,1483001856,2587000832,1363050496,1394401280
2026-02-20 18:24:21,2529132544,1322520576,1487446016,2587181056,1365356544,1394339840
2026-02-20 18:24:51,2529128448,1322266624,1493557248,2587193344,1365348352,1394614272
2026-02-20 18:25:21,2529136640,1324380160,1497759744,2587316224,1367568384,1398669312
2026-02-20 18:25:51,2529435648,1324404736,1501982720,2587566080,1367764992,1398865920
2026-02-20 18:26:21,2529181696,1324425216,1506369536,2587672576,1367896064,1398984704
2026-02-20 18:26:51,2529214464,1324449792,1404874752,2588057600,1368068096,1399107584
2026-02-20 18:27:21,2529234944,1324486656,1409298432,2587869184,1368174592,1399160832
2026-02-20 18:27:51,2529243136,1324490752,1413300224,2587885568,1368199168,1399185408
2026-02-20 18:28:21,2529267712,1324515328,1417490432,2587951104,1368244224,1399222272
2026-02-20 18:28:51,2529529856,1324515328,1423765504,2587938816,1368334336,1399222272
2026-02-20 18:29:21,2529296384,1324560384,1432121344,2588229632,1368485888,1399463936
2026-02-20 18:29:51,2529337344,1324589056,1439891456,2588352512,1368580096,1399582720
2026-02-20 18:30:21,2529599488,1324593152,1448542208,2588459008,1368616960,1399623680
2026-02-20 18:30:51,2529439744,1324630016,1456967680,2588532736,1370808320,1399767040
2026-02-20 18:31:21,2529746944,1324670976,1464672256,2590863360,1371037696,1400078336
2026-02-20 18:31:51,2529746944,1324670976,1472663552,2591125504,1371033600,1400082432
