Time,"__name__=""dockerstats_memory_usage_bytes"",id=""a4b8089959be"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2""","__name__=""dockerstats_memory_usage_bytes"",id=""d55e6260376b"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1""","__name__=""dockerstats_memory_usage_bytes"",id=""e891e460902c"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""fe4bb0279bea"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2"""
2026-03-18 23:19:18,7947493376,4079587328,8073895936,4101853184
2026-03-18 23:19:48,8016130048,4084195328,8145604608,4106698752
2026-03-18 23:20:18,7972892672,4086775808,8102395904,4109099008
2026-03-18 23:20:48,7936876544,4090494976,8172388352,4112752640
2026-03-18 23:21:18,8003276800,4094455808,8133705728,4115677184
2026-03-18 23:21:48,7947952128,4098199552,8078073856,4120326144
2026-03-18 23:22:18,8015552512,4084043776,8141119488,4124880896
2026-03-18 23:22:48,7970750464,4086923264,8096739328,4127379456
2026-03-18 23:23:18,8063934464,4108070912,8173686784,4130230272
2026-03-18 23:23:48,8052932608,4169969664,8183427072,4190748672
2026-03-18 23:24:18,8015056896,4173869056,8260268032,4193849344
2026-03-18 23:24:48,8080855040,4176580608,8224489472,4196794368
2026-03-18 23:25:18,8031494144,4178386944,8195428352,4093427712
2026-03-18 23:25:48,8093208576,4188188672,8257806336,4097953792
2026-03-18 23:26:18,8079142912,4190097408,8222642176,4102631424
2026-03-18 23:26:48,8043679744,4191653888,8182853632,4105867264
2026-03-18 23:27:18,8112926720,4195586048,8256929792,4109012992
2026-03-18 23:27:48,8080384000,4198842368,8212623360,4112314368
2026-03-18 23:28:18,8056872960,4203118592,8293502976,4116758528
2026-03-18 23:28:48,8112140288,4206120960,8265682944,4120899584
2026-03-18 23:29:18,8109395968,4211433472,8236306432,4124012544
2026-03-18 23:29:48,8077238272,4213362688,8202727424,4127199232
2026-03-18 23:30:18,8044810240,4216676352,8277946368,4132286464
2026-03-18 23:30:48,8120762368,4220551168,8246169600,4135481344
2026-03-18 23:31:18,8069435392,4225810432,8305479680,4140716032
2026-03-18 23:31:48,8135036928,4229148672,8272265216,4143804416
2026-03-18 23:32:18,8083066880,4233412608,8221757440,4148314112
2026-03-18 23:32:48,8147804160,4237082624,8288878592,4152176640
2026-03-18 23:33:18,8114221056,4240498688,8251961344,4156203008
2026-03-18 23:33:48,8116723712,4244422656,8236216320,4160745472
2026-03-18 23:34:18,8179552256,4247949312,8310673408,4164169728
2026-03-18 23:34:48,8138956800,4251910144,8263544832,4167667712
2026-03-18 23:35:18,8207376384,4257189888,8332857344,4172132352
2026-03-18 23:35:48,8172953600,4260913152,8298975232,4175900672
2026-03-18 23:36:18,8142958592,4265504768,8266948608,4180430848
2026-03-18 23:36:48,8214945792,4268085248,8341786624,4183298048
2026-03-18 23:37:18,8189636608,4273233920,8295632896,4188606464
2026-03-18 23:37:48,8155676672,4277743616,8254431232,4192485376
2026-03-18 23:38:18,8217055232,4279795712,8317435904,4195504128
2026-03-18 23:38:48,8176586752,4177227776,8272609280,4198203392
2026-03-18 23:39:18,8145498112,4180926464,8342892544,4202868736
2026-03-18 23:39:48,8220573696,4184104960,8311726080,4205711360
2026-03-18 23:40:18,8187535360,4188008448,8279912448,4209242112
2026-03-18 23:40:48,8152211456,4192108544,8347770880,4214460416
2026-03-18 23:41:18,8225681408,4195414016,8316637184,4217999360
2026-03-18 23:41:48,8178647040,4199690240,8367443968,4222525440
2026-03-18 23:42:18,8236118016,4203065344,8327819264,4225458176
2026-03-18 23:42:48,8193253376,4206784512,8288395264,4229541888
2026-03-18 23:43:18,8150114304,4210118656,8362258432,4233723904
2026-03-18 23:43:48,8231317504,4214702080,8333578240,4237639680
2026-03-18 23:44:18,8214118400,4217180160,8320339968,4240830464
2026-03-18 23:44:48,8177106944,4221050880,8391094272,4245217280
2026-03-18 23:45:18,8233074688,4225626112,8348135424,4249796608
2026-03-18 23:45:48,8197959680,4229922816,8421793792,4253822976
2026-03-18 23:46:18,8272691200,4235624448,8391614464,4152397824
2026-03-18 23:46:48,8240816128,4237414400,8370040832,4155056128
2026-03-18 23:47:18,8221306880,4240273408,8460832768,4158689280
2026-03-18 23:47:48,8272814080,4245479424,8409030656,4163104768
2026-03-18 23:48:18,8224247808,4249214976,8473419776,4166836224
2026-03-18 23:48:48,8291426304,4253859840,8434012160,4172828672
2026-03-18 23:49:18,8250327040,4258930688,8406216704,4176969728
2026-03-18 23:49:48,8240140288,4262203392,8495071232,4180840448
2026-03-18 23:50:18,8231256064,4266295296,8489701376,4184158208
2026-03-18 23:50:48,8289038336,4270981120,8440102912,4188626944
2026-03-18 23:51:18,8250490880,4274286592,8514433024,4193177600
2026-03-18 23:51:48,8303181824,4279181312,8477777920,4197220352
2026-03-18 23:52:18,8286154752,4282634240,8559624192,4201013248
2026-03-18 23:52:48,8250109952,4287434752,8530165760,4204367872
2026-03-18 23:53:18,8304893952,4291112960,8500150272,4209807360
2026-03-18 23:53:48,8291835904,4294963200,8576319488,4213215232
2026-03-18 23:54:18,8267956224,4299296768,8552132608,4217700352
2026-03-18 23:54:48,8317538304,4301881344,8481107968,4220178432
2026-03-18 23:55:18,8266248192,4305911808,8546283520,4225024000
2026-03-18 23:55:48,8311640064,4310228992,8514846720,4228374528
2026-03-18 23:56:18,8304693248,4313518080,8587628544,4232826880
2026-03-18 23:56:48,8270389248,4316282880,8551620608,4235538432
2026-03-18 23:57:18,8266928128,4317851648,8527032320,4237004800
2026-03-18 23:57:48,8339230720,4322119680,8505073664,4240326656
2026-03-18 23:58:18,8337465344,4327829504,8490971136,4244877312
2026-03-18 23:58:48,8322199552,4330700800,8488857600,4248219648
2026-03-18 23:59:18,8279752704,4333170688,8555634688,4251598848
2026-03-18 23:59:48,8349171712,4372766720,8463052800,4266946560
2026-03-19 00:00:18,8269934592,4269920256,8457199616,4198846464
2026-03-19 00:00:48,8335806464,4272824320,8530550784,4201693184
2026-03-19 00:01:18,8328781824,4276002816,8508895232,4205264896
2026-03-19 00:01:48,8299573248,4277719040,8471527424,4208570368
2026-03-19 00:02:18,8378699776,4280512512,8543645696,4216754176
2026-03-19 00:02:48,8343252992,4288794624,8504442880,4223500288
2026-03-19 00:03:18,8311357440,4300124160,8475799552,4226846720
2026-03-19 00:03:48,8373825536,4304908288,8539365376,4230930432
2026-03-19 00:04:18,8337276928,4307714048,8507428864,4233961472
2026-03-19 00:04:48,8405901312,4311191552,8578744320,4238237696
2026-03-19 00:05:18,8359374848,4314271744,8534679552,4242251776
2026-03-19 00:05:48,8322531328,4324917248,8496771072,4245618688
2026-03-19 00:06:18,8389083136,4329730048,8566235136,4248260608
2026-03-19 00:06:48,8350498816,4333940736,8528396288,4252880896
2026-03-19 00:07:18,8421777408,4335583232,8484306944,4255985664
2026-03-19 00:07:48,8373379072,4340232192,8553582592,4259942400
2026-03-19 00:08:18,8341209088,4345036800,8520892416,4263919616
2026-03-19 00:08:48,8414179328,4349689856,8504283136,4267524096
2026-03-19 00:09:18,8371359744,4354187264,8573464576,4270952448
2026-03-19 00:09:48,8437739520,4358668288,8522231808,4273434624
2026-03-19 00:10:18,8411549696,4362076160,8491450368,4277248000
2026-03-19 00:10:48,8373817344,4368093184,8561696768,4280811520
2026-03-19 00:11:18,8442621952,4374020096,8506335232,4286074880
2026-03-19 00:11:48,8400809984,4378767360,8567332864,4290035712
2026-03-19 00:12:18,8385171456,4382707712,8566259712,4293857280
2026-03-19 00:12:48,8364392448,4388048896,8546549760,4296810496
2026-03-19 00:13:18,8432906240,4393672704,8506068992,4300996608
2026-03-19 00:13:48,8385929216,4398637056,8566620160,4303884288
2026-03-19 00:14:18,8464543744,4403814400,8527626240,4307177472
2026-03-19 00:14:48,8435421184,4408721408,8480694272,4310102016
2026-03-19 00:15:18,8400961536,4414066688,8552648704,4314927104
2026-03-19 00:15:48,8473804800,4418015232,8509517824,4318568448
2026-03-19 00:16:18,8443162624,4423749632,8582836224,4323438592
2026-03-19 00:16:48,8416616448,4428947456,8550354944,4327649280
2026-03-19 00:17:18,8485376000,4434055168,8504074240,4330135552
2026-03-19 00:17:48,8447778816,4437630976,8559337472,4332859392
2026-03-19 00:18:18,8501633024,4442591232,8508166144,4335927296
2026-03-19 00:18:48,8503095296,4448600064,8579248128,4341178368
2026-03-19 00:19:18,8478539776,4452978688,8536305664,4345843712
2026-03-19 00:19:48,8522391552,4461056000,8485572608,4352008192
2026-03-19 00:20:18,8515239936,4466847744,8547389440,4358877184
2026-03-19 00:20:48,8469528576,4474388480,8487292928,4367081472
2026-03-19 00:21:18,8542642176,4478726144,8553984000,4264828928
2026-03-19 00:21:48,8514887680,4484849664,8505880576,4269903872
2026-03-19 00:22:18,8584110080,4383813632,8580259840,4276543488
2026-03-19 00:22:48,8549859328,4389851136,8525180928,4283445248
2026-03-19 00:23:18,8496111616,4397273088,8584581120,4289916928
2026-03-19 00:23:48,8577327104,4400799744,8546238464,4295086080
2026-03-19 00:24:18,8534835200,4405018624,8503771136,4298731520
2026-03-19 00:24:48,8496742400,4410441728,8574439424,4303814656
2026-03-19 00:25:18,8576053248,4420964352,8531562496,4311437312
2026-03-19 00:25:48,8527413248,4437020672,8488665088,4318633984
2026-03-19 00:26:18,8588263424,4446941184,8537698304,4328374272
2026-03-19 00:26:48,8538968064,4452229120,8484765696,4333248512
2026-03-19 00:27:18,8497991680,4456763392,8554291200,4338724864
2026-03-19 00:27:48,8489566208,4460331008,8547774464,4342128640
2026-03-19 00:28:18,8507224064,4466491392,8549543936,4347244544
2026-03-19 00:28:48,8484839424,4471074816,8525131776,4353433600
2026-03-19 00:29:18,8556445696,4481220608,8589381632,4362575872
2026-03-19 00:29:48,8494342144,4486766592,8531656704,4369235968
2026-03-19 00:30:18,8560246784,4494204928,8483786752,4375220224
2026-03-19 00:30:48,8517124096,4499591168,8551993344,4380487680
2026-03-19 00:31:18,8572329984,4505653248,8509542400,4387958784
2026-03-19 00:31:48,8549445632,4511846400,8582561792,4393951232
2026-03-19 00:32:18,8515776512,4516798464,8545804288,4399226880
2026-03-19 00:32:48,8582250496,4523134976,8495718400,4404568064
2026-03-19 00:33:18,8526356480,4529786880,8548978688,4411478016
2026-03-19 00:33:48,8588099584,4536340480,8501080064,4417470464
2026-03-19 00:34:18,8549986304,4541739008,8571969536,4424511488
2026-03-19 00:34:48,8509939712,4545216512,8527355904,4428103680
2026-03-19 00:35:18,8589049856,4551122944,8492797952,4432932864
2026-03-19 00:35:48,8434774016,4601909248,8479948800,4518522880
2026-03-19 00:36:18,8412438528,4607254528,8452730880,4522848256
2026-03-19 00:36:48,8470859776,4612198400,8507707392,4528906240
2026-03-19 00:37:18,8451817472,4617994240,8491876352,4534280192
2026-03-19 00:37:48,8521428992,4630687744,8562507776,4537458688
2026-03-19 00:38:18,8489709568,4637552640,8518008832,4542185472
2026-03-19 00:38:48,8544030720,4643995648,8568709120,4549115904
2026-03-19 00:39:18,8524046336,4649172992,8523653120,4554784768
2026-03-19 00:39:48,8487010304,4656439296,8486264832,4559843328
2026-03-19 00:40:18,8563306496,4661256192,8560132096,4566380544
2026-03-19 00:40:48,8541040640,4666662912,8530796544,4572528640
2026-03-19 00:41:18,8491634688,4674076672,8586133504,4580229120
2026-03-19 00:41:48,8563298304,4677500928,8544006144,4585361408
2026-03-19 00:42:18,8521248768,4684726272,8502525952,4484931584
2026-03-19 00:42:48,8486301696,4689960960,8577892352,4489613312
2026-03-19 00:43:18,8555847680,4694679552,8530104320,4495159296
2026-03-19 00:43:48,8516575232,4698886144,8493088768,4498829312
2026-03-19 00:44:18,8568135680,4706377728,8549142528,4507811840
2026-03-19 00:44:48,8518742016,4711600128,8481452032,4513804288
2026-03-19 00:45:18,8588746752,4608585728,8556584960,4519243776
2026-03-19 00:45:48,8541773824,4612341760,8512225280,4524580864
2026-03-19 00:46:18,8505274368,4616314880,8585031680,4530257920
2026-03-19 00:46:48,8581713920,4619038720,8553308160,4535566336
2026-03-19 00:47:18,8565112832,4624691200,8528883712,4540547072
2026-03-19 00:47:48,8497004544,4626702336,8576950272,4547276800
2026-03-19 00:48:18,8557649920,4627566592,8521973760,4550774784
2026-03-19 00:48:48,8521859072,4632018944,8589877248,4557438976
2026-03-19 00:49:18,8496136192,4636282880,8567984128,4564680704
2026-03-19 00:49:48,8576151552,4640759808,8533008384,4570656768
2026-03-19 00:50:18,8537395200,4646162432,8495726592,4593020928
2026-03-19 00:50:48,8480743424,4650209280,8557326336,4598910976
2026-03-19 00:51:18,8554164224,4653928448,8506142720,4605808640
2026-03-19 00:51:48,8518979584,4643545088,8330928128,4602044416
2026-03-19 00:52:18,8484827136,4648046592,8096837632,4605825024
2026-03-19 00:52:48,8566996992,4652789760,7758934016,4611629056
2026-03-19 00:53:18,8505434112,4657537024,7673303040,4615884800
2026-03-19 00:53:48,8566374400,4660027392,7586177024,4619161600
2026-03-19 00:54:18,8526086144,4665049088,7661670400,4622401536
2026-03-19 00:54:48,8483254272,4667555840,7621931008,4625055744
2026-03-19 00:55:18,8554680320,4672475136,7609319424,4628439040
2026-03-19 00:55:48,8524587008,4675309568,7687663616,4633268224
2026-03-19 00:56:18,8518094848,4679143424,7703605248,4636725248
2026-03-19 00:56:48,8489627648,4683059200,7698665472,4642078720
2026-03-19 00:57:18,8547385344,4685721600,7760293888,4645457920
2026-03-19 00:57:48,8506175488,4688977920,7747235840,4648890368
2026-03-19 00:58:18,8576024576,4691488768,7735345152,4650381312
2026-03-19 00:58:48,8534265856,4695339008,7815024640,4654759936
2026-03-19 00:59:18,8496807936,4699709440,7810506752,4658335744
2026-03-19 00:59:48,8543166464,4703584256,7856930816,4662366208
2026-03-19 01:00:18,8491732992,4707020800,7834746880,4666564608
2026-03-19 01:00:48,8561205248,4710117376,7823646720,4676808704
2026-03-19 01:01:18,8523665408,4714598400,7893286912,4679331840
2026-03-19 01:01:48,8497844224,4719525888,7894728704,4681854976
2026-03-19 01:02:18,8550404096,4723441664,7960875008,4683911168
2026-03-19 01:02:48,8487628800,4726513664,7926964224,4687556608
2026-03-19 01:03:18,8545054720,4731465728,7986032640,4691918848
2026-03-19 01:03:48,8497074176,4734468096,7945461760,4589117440
2026-03-19 01:04:18,8564260864,4738048000,8011268096,4592693248
2026-03-19 01:04:48,8524537856,4742766592,8011137024,4597923840
2026-03-19 01:05:18,8589664256,4747456512,8087044096,4601491456
2026-03-19 01:05:48,8558911488,4751572992,8093941760,4607164416
2026-03-19 01:06:18,8506458112,4753387520,8086614016,4609540096
2026-03-19 01:06:48,8588722176,4814508032,8226766848,4667674624
2026-03-19 01:07:18,8506691584,4816343040,8189853696,4670173184
2026-03-19 01:07:48,8557588480,4824576000,8243822592,4673773568
2026-03-19 01:08:18,8517431296,4721471488,8237182976,4677402624
2026-03-19 01:08:48,8584323072,4726702080,8302632960,4679458816
2026-03-19 01:09:18,8537329664,4730757120,8281112576,4693995520
2026-03-19 01:09:48,8504770560,4734599168,8281346048,4697260032
2026-03-19 01:10:18,8547078144,4737888256,8322301952,4700614656
2026-03-19 01:10:48,8496832512,4741750784,8372719616,4702945280
2026-03-19 01:11:18,8558915584,4745265152,8352124928,4707176448
2026-03-19 01:11:48,8512561152,4748587008,8335593472,4712407040
2026-03-19 01:12:18,8579395584,4752879616,8397287424,4715663360
2026-03-19 01:12:48,8540352512,4755873792,8385425408,4718338048
2026-03-19 01:13:18,8516505600,4761292800,8493268992,4724240384
2026-03-19 01:13:48,8484655104,4764635136,8450662400,4727033856
2026-03-19 01:14:18,8537608192,4768047104,8423211008,4730949632
2026-03-19 01:14:48,8589746176,4771708928,8478130176,4735139840
2026-03-19 01:15:18,8545517568,4775079936,8459075584,4739055616
2026-03-19 01:15:48,8502702080,4779040768,8524136448,4742959104
2026-03-19 01:16:18,8564662272,4783042560,8509386752,4745363456
2026-03-19 01:16:48,8522604544,4785651712,8576495616,4749058048
2026-03-19 01:17:18,8488792064,4789080064,8543617024,4752654336
2026-03-19 01:17:48,8546480128,4792328192,8486428672,4755869696
2026-03-19 01:18:18,8494481408,4798423040,8549912576,4761772032
2026-03-19 01:18:48,8565989376,4800315392,8503062528,4763791360
2026-03-19 01:19:18,8521887744,4805050368,8568545280,4767989760
2026-03-19 01:19:48,8572616704,4808380416,8504610816,4771962880
2026-03-19 01:20:18,8526188544,4810485760,8569884672,4774871040
2026-03-19 01:20:48,8583770112,4814110720,8517906432,4777738240
2026-03-19 01:21:18,8525488128,4818325504,8572891136,4782952448
2026-03-19 01:21:48,8589488128,4822110208,8427302912,4786692096
2026-03-19 01:22:18,8556470272,4826697728,8414879744,4790624256
2026-03-19 01:22:48,8501714944,4830203904,8465694720,4795387904
2026-03-19 01:23:18,8571338752,4836323328,8451506176,4798382080
2026-03-19 01:23:48,8522567680,4837384192,8514097152,4802154496
2026-03-19 01:24:18,8576303104,4841345024,8486072320,4806385664
2026-03-19 01:24:48,8527011840,4847095808,8546508800,4811915264
2026-03-19 01:25:18,8483680256,4850606080,8501411840,4708519936
2026-03-19 01:25:48,8546742272,4852969472,8565002240,4711612416
2026-03-19 01:26:18,8501088256,4855742464,8516337664,4714782720
2026-03-19 01:26:48,8566439936,4860731392,8574308352,4719734784
2026-03-19 01:27:18,8519524352,4864344064,8522854400,4723314688
2026-03-19 01:27:48,8484757504,4869009408,8579158016,4728168448
2026-03-19 01:28:18,8561496064,4872740864,8533704704,4731871232
2026-03-19 01:28:48,8502145024,4875522048,8586567680,4735246336
2026-03-19 01:29:18,8573538304,4879015936,8539836416,4736802816
2026-03-19 01:29:48,8530890752,4881936384,8492085248,4741640192
2026-03-19 01:30:18,8589631488,4885102592,8550420480,4745715712
2026-03-19 01:30:48,8548687872,4783050752,8498028544,4750991360
2026-03-19 01:31:18,8509300736,4788449280,8567984128,4753743872
2026-03-19 01:31:48,8571486208,4790050816,8502915072,4756361216
2026-03-19 01:32:18,8515600384,4793950208,8572055552,4760125440
2026-03-19 01:32:48,8587362304,4798611456,8519892992,4764065792
2026-03-19 01:33:18,8541650944,4803428352,8588693504,4770414592
2026-03-19 01:33:48,8504606720,4806717440,8545505280,4775329792
2026-03-19 01:34:18,8499871744,4812443648,8534044672,4778278912
2026-03-19 01:34:48,8566104064,4815671296,8483831808,4783009792
2026-03-19 01:35:18,8497790976,4818653184,8535322624,4786393088
2026-03-19 01:35:48,8568020992,4822523904,8573063168,4789415936
2026-03-19 01:36:18,8522448896,4826329088,8547016704,4792455168
2026-03-19 01:36:48,8485097472,4830638080,8507940864,4797808640
2026-03-19 01:37:18,8588099584,4834811904,8494919680,4800151552
2026-03-19 01:37:48,8579563520,4838367232,8483164160,4805070848
2026-03-19 01:38:18,8575823872,4842487808,8588341248,4808163328
2026-03-19 01:38:48,8547303424,4845948928,8545718272,4812304384
2026-03-19 01:39:18,8494571520,4847783936,8500686848,4814446592
2026-03-19 01:39:48,8560459776,4851134464,8563367936,4817006592
2026-03-19 01:40:18,8503144448,4856754176,8499036160,4822904832
2026-03-19 01:40:48,8579002368,4860006400,8564080640,4827328512
2026-03-19 01:41:18,8548999168,4863160320,8529367040,4829908992
2026-03-19 01:41:48,8557649920,4901953536,8465907712,4870025216
2026-03-19 01:42:18,8588541952,4904787968,8522375168,4872708096
2026-03-19 01:42:48,8492404736,4914192384,8583327744,4875378688
2026-03-19 01:43:18,8559648768,4919881728,8533897216,4886761472
2026-03-19 01:43:48,8530436096,4923744256,8495992832,4890169344
2026-03-19 01:44:18,8510349312,4926791680,8488095744,4893302784
2026-03-19 01:44:48,8576204800,4930367488,8556523520,4897308672
2026-03-19 01:45:18,8518471680,4934582272,8492912640,4901634048
2026-03-19 01:45:48,8575889408,4938637312,8550506496,4906749952
2026-03-19 01:46:18,8527233024,4941553664,8497876992,4908883968
2026-03-19 01:46:48,8486744064,4945727488,8564932608,4805230592
2026-03-19 01:47:18,8586010624,4951379968,8531591168,4810911744
2026-03-19 01:47:48,8545091584,4954943488,8491560960,4814860288
2026-03-19 01:48:18,8588234752,4958146560,8536604672,4819726336
2026-03-19 01:48:48,8531619840,4962586624,8587788288,4824993792
2026-03-19 01:49:18,8486514688,4966465536,8549859328,4827615232
2026-03-19 01:49:48,8488820736,4969218048,8548696064,4831207424
2026-03-19 01:50:18,8483061760,4972285952,8536764416,4834754560
2026-03-19 01:50:48,8542261248,4976672768,8488443904,4839854080
2026-03-19 01:51:18,8493928448,4982607872,8542171136,4843470848
2026-03-19 01:51:48,8559267840,4985962496,8492224512,4847071232
2026-03-19 01:52:18,8517718016,4989792256,8559255552,4850937856
2026-03-19 01:52:48,8588873728,4994433024,8513376256,4855681024
2026-03-19 01:53:18,8559460352,4892053504,8588627968,4860125184
2026-03-19 01:53:48,8499466240,4899975168,8529731584,4864212992
2026-03-19 01:54:18,8570245120,4903604224,8586518528,4868055040
2026-03-19 01:54:48,8530259968,4907061248,8548495360,4871327744
2026-03-19 01:55:18,8491008000,4912177152,8503300096,4874899456
2026-03-19 01:55:48,8560672768,4917780480,8572297216,4878770176
2026-03-19 01:56:18,8514629632,4925329408,8525709312,4884275200
2026-03-19 01:56:48,8560578560,4930785280,8570662912,4886831104
2026-03-19 01:57:18,8506523648,4936945664,8510951424,4890275840
2026-03-19 01:57:48,8574058496,4942991360,8575508480,4894281728
2026-03-19 01:58:18,8529477632,4948574208,8531324928,4898553856
2026-03-19 01:58:48,8516083712,4954480640,8509923328,4902645760
2026-03-19 01:59:18,8515280896,4959371264,8522235904,4906737664
2026-03-19 01:59:48,8555888640,4961755136,8488984576,4908777472
2026-03-19 02:00:18,8529465344,4968095744,8538574848,4912967680
2026-03-19 02:00:48,8484028416,4972896256,8490008576,4916211712
2026-03-19 02:01:18,8546156544,4980162560,8551084032,4921765888
2026-03-19 02:01:48,8499769344,4985880576,8503394304,4924989440
2026-03-19 02:02:18,8589111296,4991102976,8486100992,4928282624
2026-03-19 02:02:48,8552566784,4998021120,8557948928,4934553600
2026-03-19 02:03:18,8499150848,5006311424,8501383168,4938338304
2026-03-19 02:03:48,8573370368,5009899520,8577249280,4940861440
2026-03-19 02:04:18,8530739200,5013397504,8534007808,4945539072
2026-03-19 02:04:48,8482422784,5019795456,8588812288,4948316160
2026-03-19 02:05:18,8559022080,5026652160,8551370752,4953915392
2026-03-19 02:05:48,8520372224,5030109184,8513462272,4957372416
2026-03-19 02:06:18,8511709184,5033226240,8499617792,4960808960
2026-03-19 02:06:48,8484057088,5039579136,8578301952,4965879808
2026-03-19 02:07:18,8534409216,5044875264,8519438336,4968349696
2026-03-19 02:07:48,8483164160,5050454016,8583372800,4865605632
2026-03-19 02:08:18,8543928320,5055279104,8535142400,4869640192
2026-03-19 02:08:48,8514170880,5061758976,8491175936,4874448896
2026-03-19 02:09:18,8514412544,5065052160,8572686336,4880920576
2026-03-19 02:09:48,8514097152,5067640832,8567865344,4883243008
2026-03-19 02:10:18,8556318720,5073211392,8505073664,4884471808
2026-03-19 02:10:48,8504401920,5077299200,8558833664,4888608768
2026-03-19 02:11:18,8570683392,5080821760,8499970048,4892151808
2026-03-19 02:11:48,8528883712,5085351936,8572141568,4896403456
2026-03-19 02:12:18,8494415872,5090676736,8542208000,4901900288
2026-03-19 02:12:48,8576634880,5094776832,8510554112,4905385984
2026-03-19 02:13:18,8550838272,5098852352,8588873728,4909256704
2026-03-19 02:13:48,8501420032,5102759936,8538894336,4911874048
2026-03-19 02:14:18,8588537856,5135982592,8488935424,4937584640
2026-03-19 02:14:48,8527654912,5141692416,8564228096,4940238848
2026-03-19 02:15:18,8485552128,5041238016,8510234624,4944228352
2026-03-19 02:15:48,8537419776,5047869440,8560996352,4947234816
2026-03-19 02:16:18,8589893632,5052596224,8494768128,4948951040
2026-03-19 02:16:48,8547917824,5057585152,8563916800,4951105536
2026-03-19 02:17:18,8511295488,5061349376,8531435520,4953886720
2026-03-19 02:17:48,8482340864,5065293824,8494948352,4956409856
2026-03-19 02:18:18,8573898752,5070151680,8577818624,4959219712
2026-03-19 02:18:48,8536035328,5075779584,8539107328,4962750464
2026-03-19 02:19:18,8589238272,5081706496,8482611200,4967305216
2026-03-19 02:19:48,8551010304,5085261824,8550731776,4970176512
2026-03-19 02:20:18,8518676480,5087965184,8514281472,4971905024
2026-03-19 02:20:48,8481312768,5091917824,8586657792,4975038464
2026-03-19 02:21:18,8556802048,5095260160,8548229120,4978143232
2026-03-19 02:21:48,8523214848,5099249664,8508047360,4981739520
2026-03-19 02:22:18,8570703872,5159174144,8589385728,4987125760
2026-03-19 02:22:48,8587673600,5109981184,8516300800,4994904064
2026-03-19 02:23:18,8497905664,5115641856,8581963776,4982620160
2026-03-19 02:23:48,8566575104,5120675840,8534548480,4986658816
2026-03-19 02:24:18,8525320192,5125939200,8485662720,4991479808
2026-03-19 02:24:48,8506978304,5130592256,8589807616,4996075520
2026-03-19 02:25:18,8571600896,5135249408,8549613568,5017088000
2026-03-19 02:25:48,8519266304,5141405696,8492683264,5023776768
2026-03-19 02:26:18,8584175616,5146734592,8565964800,5029847040
2026-03-19 02:26:48,8544190464,5149786112,8514523136,5034401792
2026-03-19 02:27:18,8510947328,5153882112,8589139968,5037645824
2026-03-19 02:27:48,8582668288,5157076992,8549343232,5041528832
2026-03-19 02:28:18,8540893184,5161553920,8502956032,5046583296
2026-03-19 02:28:48,8504287232,5164830720,8588087296,5050531840
2026-03-19 02:29:18,8580763648,5169381376,8571297792,4948168704
2026-03-19 02:29:48,8539115520,5173968896,8535433216,4952334336
2026-03-19 02:30:18,8513286144,5176156160,8515694592,4954820608
2026-03-19 02:30:48,8490795008,5179777024,8491704320,4959834112
2026-03-19 02:31:18,8576720896,5182980096,8577196032,4962689024
2026-03-19 02:31:48,8536698880,5185069056,8541011968,4969652224
2026-03-19 02:32:18,8489844736,5188317184,8485732352,4975685632
2026-03-19 02:32:48,8557228032,5190868992,8557953024,4979896320
2026-03-19 02:33:18,8511500288,5194153984,8504418304,4984627200
2026-03-19 02:33:48,8481800192,5197033472,8583004160,4989976576
2026-03-19 02:34:18,8561594368,5199167488,8538705920,4993236992
2026-03-19 02:34:48,8530067456,5201657856,8488194048,4997795840
2026-03-19 02:35:18,8483229696,5204439040,8560246784,5003665408
2026-03-19 02:35:48,8538251264,5206831104,8485793792,5010186240
2026-03-19 02:36:18,8495853568,5209333760,8555913216,5014048768
2026-03-19 02:36:48,8572428288,5105745920,8522035200,5017862144
2026-03-19 02:37:18,8543285248,5108645888,8480759808,5021597696
2026-03-19 02:37:48,8506961920,5111345152,8549519360,5026717696
2026-03-19 02:38:18,8589750272,5113712640,8515375104,5031841792
2026-03-19 02:38:48,8548876288,5116829696,8585707520,5036797952
2026-03-19 02:39:18,8495427584,5119602688,8529305600,5042511872
2026-03-19 02:39:48,8560009216,5122387968,8486289408,5046083584
2026-03-19 02:40:18,8528822272,5125595136,8560517120,5050572800
2026-03-19 02:40:48,8499122176,5127630848,8528007168,5053128704
2026-03-19 02:41:18,8568983552,5129826304,8484970496,5058277376
2026-03-19 02:41:48,8523444224,5132611584,8554954752,5064142848
2026-03-19 02:42:18,8485613568,5134798848,8500260864,5067993088
2026-03-19 02:42:48,8547991552,5138116608,8560627712,5073899520
2026-03-19 02:43:18,8499298304,5140549632,8520232960,5080059904
2026-03-19 02:43:48,8573386752,5144018944,8486129664,5083222016
2026-03-19 02:44:18,8531406848,5145686016,8551727104,5088153600
2026-03-19 02:44:48,8497188864,5148651520,8508944384,5092671488
2026-03-19 02:45:18,8583602176,5151117312,8587522048,5097541632
2026-03-19 02:45:48,8533360640,5153296384,8533000192,5102256128
